# c0 + a0 * ((feature_27 + feature_2) - (feature_15 / feature_5)) + a1 * ((|feature_20 - feature_9|) * (feature_6 * feature_5)) + a2 * ((feature_22 * feature_16) + (|feature_21 - feature_19|))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.469389284396825; Max AE: 2.05593259845243
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  3.250720810490258e+00,  3.472381857569687e-06,  3.957339791577962e-01, -2.077614414795649e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         26|1|add|14|4|div|sub; ((feature_27 + feature_2) - (feature_15 / feature_5)); $\left(\left(feature_{27} + feature_{2}\right) - \left(\frac{ feature_{15} }{ feature_{5} } \right)\right)$; ((feature_27 + feature_2) - (feature_15 ./ feature_5)); ((newdata$feature_27 + newdata$feature_2) - (newdata$feature_15 / newdata$feature_5)); feature_27,feature_2,feature_15,feature_5
# 1;  2; Unitless;                                         19|8|abd|5|4|mult|mult; ((|feature_20 - feature_9|) * (feature_6 * feature_5)); $\left(\left(\left|feature_{20} - feature_{9}\right|\right) \left(feature_{6} feature_{5}\right)\right)$; (abs(feature_20 - feature_9) .* (feature_6 .* feature_5)); (abs(newdata$feature_20 - newdata$feature_9) * (newdata$feature_6 * newdata$feature_5)); feature_20,feature_9,feature_6,feature_5
# 2;  2; Unitless;                                         21|15|mult|20|18|abd|add; ((feature_22 * feature_16) + (|feature_21 - feature_19|)); $\left(\left(feature_{22} feature_{16}\right) + \left(\left|feature_{21} - feature_{19}\right|\right)\right)$; ((feature_22 .* feature_16) + abs(feature_21 - feature_19)); ((newdata$feature_22 * newdata$feature_16) + abs(newdata$feature_21 - newdata$feature_19)); feature_22,feature_16,feature_21,feature_19
# Number of Samples Per Task
# Task, n_samples               
# all , 1692                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
455         ,  1.300000000000000e+00,  1.509707460043594e+00,  8.363318383302500e-01,  1.347884827072066e+05,  1.012304989311868e+00
456         ,  2.720000000000000e+00,  1.713172247635586e+00,  8.192143597516971e-01,  6.296788041657964e+04,  2.297252743624762e+00
457         ,  1.920000000000000e+00,  1.753914440490967e+00,  8.637549198454989e-01,  1.154653810740530e+04,  2.485530241383214e+00
458         ,  1.520000000000000e+00,  1.475796955554094e+00,  8.029832128076908e-01,  3.192487363208747e+03,  2.355247827807275e+00
459         ,  2.000000000000000e+00,  1.939905374037920e+00,  8.599597025835408e-01,  7.308986910665760e+04,  2.446681364245606e+00
460         ,  3.820000000000000e+00,  3.060285752229481e+00,  7.914939725417545e-01,  2.833474446974567e+05,  3.995319573302091e+00
461         ,  1.180000000000000e+00,  1.299399533868807e+00,  7.815345009487481e-01,  6.770662710229439e+03,  2.054292021336280e+00
463         ,  2.560000000000000e+00,  1.505072904263813e+00,  7.918467020019760e-01,  1.010489326010096e+05,  1.662061689149938e+00
464         ,  1.600000000000000e-01,  7.665102689998207e-01,  7.995873837632789e-01,  4.400127885865499e+04,  2.327323354139789e-01
468         ,  8.000000000000003e-01,  5.911624663510047e-01,  7.661570825421558e-01,  1.785759573067112e+04,  2.936460438264091e-01
469         ,  2.460000000000000e+00,  2.095014932360833e+00,  7.984842987282429e-01,  1.489035470808792e+05,  2.678389779101593e+00
470         ,  9.600000000000000e-01,  9.123601523136240e-01,  8.252372945568127e-01,  3.631305975728499e+02,  7.734933266363980e-01
471         ,  3.800000000000000e+00,  3.592185153387918e+00,  7.897922524435550e-01,  3.605302677700451e+05,  4.676137996110779e+00
472         ,  1.760000000000000e+00,  8.991239231719563e-01,  7.956499034255726e-01,  7.208311799607043e+04,  3.537793953627050e-01
473         ,  1.900000000000000e+00,  8.656480394565303e-01,  7.864550362752835e-01,  4.951442504943919e+04,  5.427477078028082e-01
474         ,  1.000000000000000e+00,  1.011805284313670e+00,  7.885580642994923e-01,  4.729973296088040e+04,  9.142375273909172e-01
475         ,  8.000000000000003e-01,  7.737628958294261e-01,  7.853763832686560e-01,  4.398725098256343e+04,  3.679174214448963e-01
476         ,  1.400000000000000e+00,  1.614524737698606e+00,  8.331381566636945e-01,  5.590315661057323e+04,  1.995589318610830e+00
477         ,  7.200000000000000e-01,  8.429902425167479e-01,  7.937002435586882e-01,  6.194463775995863e+04,  3.169081467820322e-01
478         ,  1.040000000000000e+00,  1.088822219892379e+00,  8.898082457109089e-01,  2.961596731514238e+04,  4.323118923837813e-01
479         ,  1.940000000000000e+00,  1.377256096491076e+00,  7.923249474844009e-01,  2.665190777304524e+04,  1.987945832910520e+00
480         ,  1.100000000000000e+00,  1.748972112860465e+00,  9.585403072973278e-01,  1.954885388023935e+04,  1.624218670453479e+00
482         ,  1.640000000000000e+00,  1.364121463923414e+00,  9.068354896475042e-01,  8.829296857836702e+03,  1.170503962263622e+00
483         ,  1.700000000000000e+00,  1.831149255461756e+00,  7.932930401261713e-01,  4.403205233750676e+04,  2.974456170579432e+00
484         ,  1.020000000000000e+00,  1.298471463956391e+00,  9.333877154740756e-01,  4.821218255304159e+04,  4.409323156046337e-01
485         ,  4.999999999999999e-01,  1.201904782345556e+00,  7.949505093922190e-01,  5.358716138746888e+04,  1.286930040815396e+00
486         ,  1.480000000000000e+00,  8.874569327078923e-01,  8.047098120098213e-01,  3.864963955113955e+04,  5.432389416649164e-01
487         ,  2.060000000000000e+00,  1.411210750084873e+00,  7.915477322002107e-01,  8.968987247373227e+03,  2.235291325260838e+00
488         ,  1.900000000000000e+00,  2.025566356143869e+00,  8.217280547299726e-01,  1.193571671912929e+04,  3.513792067165554e+00
489         ,  9.600000000000000e-01,  1.247811834712745e+00,  9.208281702580815e-01,  5.809257510883542e+04,  3.293913501559108e-01
490         ,  1.200000000000000e+00,  1.586802394857030e+00,  8.208615810745100e-01,  1.416295023113712e+05,  1.274172291882331e+00
491         ,  1.360000000000000e+00,  1.192059497544281e+00,  8.696928483937189e-01,  9.764277761169733e+03,  1.032612795220246e+00
493         ,  1.420000000000000e+00,  1.132452982613284e+00,  8.139520754606292e-01,  1.646258184125334e+04,  1.281093115966301e+00
494         ,  1.180000000000000e+00,  1.205590089332160e+00,  7.774184700113863e-01,  2.606945369436895e+04,  1.681713075469447e+00
497         ,  1.880000000000000e+00,  1.836266078520151e+00,  8.217280547299727e-01,  6.269091632813203e+04,  2.590086418483841e+00
498         ,  2.820000000000000e+00,  1.666492379892601e+00,  7.991891369397420e-01,  1.652672737448593e+05,  1.446160761673262e+00
500         ,  8.600000000000001e-01,  5.267415933188547e-01,  7.565986006289941e-01,  2.737271086675028e+04,  1.258842805508922e-01
501         ,  2.000000000000000e+00,  1.502371809241774e+00,  7.978683923797054e-01,  2.740882177085777e+04,  2.251929296893848e+00
502         ,  6.400000000000000e-01,  1.069165170410461e+00,  7.860919124976283e-01,  1.069778333229192e+04,  1.400606181739351e+00
503         ,  1.900000000000000e+00,  1.778423809878739e+00,  7.995599651681899e-01,  1.838331619219993e+04,  3.014798263163048e+00
504         ,  1.620000000000000e+00,  1.719076406707286e+00,  1.061174723240661e+00,  8.838490453213372e+04,  1.015882593742056e-01
505         ,  1.860000000000000e+00,  8.642018629269400e-01,  7.863971061643313e-01,  6.126911064628819e+04,  4.364272472503887e-01
506         ,  2.140000000000000e+00,  1.528162814752400e+00,  7.891125502710424e-01,  6.606549452319150e+04,  2.049831600752628e+00
507         ,  1.080000000000000e+00,  1.598921510641287e+00,  8.000498298759336e-01,  9.163475460325403e+04,  1.914433620876332e+00
508         ,  9.399999999999998e-01,  1.521600518142518e+00,  9.710790393845198e-01,  5.773197832589019e+04,  6.116245497915155e-01
510         ,  1.180000000000000e+00,  9.513274407742259e-01,  8.377331313969985e-01,  2.538736062726991e+04,  5.497398068009334e-01
511         ,  2.700000000000000e+00,  2.267899996281606e+00,  8.204635496205427e-01,  1.002620000102368e+04,  4.153299356782695e+00
512         ,  8.600000000000001e-01,  1.070104543552674e+00,  8.604359186112459e-01,  1.763592031138392e+04,  7.314089189678514e-01
513         ,  1.840000000000000e+00,  1.895730382346574e+00,  8.541208160912788e-01,  1.456336319827613e+05,  1.746478544812732e+00
514         ,  1.980000000000000e+00,  1.392226850871355e+00,  8.145928057790151e-01,  7.132849776027515e+04,  1.450842557207084e+00
515         ,  2.680000000000000e+00,  2.041366886079099e+00,  8.014103389613108e-01,  1.156554204861380e+05,  2.810525021916336e+00
516         ,  2.540000000000000e+00,  1.670555487062142e+00,  8.136784655916024e-01,  9.000572513515360e+04,  1.997791888776456e+00
517         ,  1.880000000000000e+00,  1.432248043019962e+00,  7.983741992158646e-01,  5.774123605575267e+04,  1.804422291136466e+00
518         ,  1.740000000000000e+00,  1.672894619774667e+00,  8.087840526279428e-01,  1.088344996678151e+04,  2.738168684917304e+00
519         ,  1.240000000000000e+00,  1.990618646444206e+00,  8.217280547299725e-01,  6.333407624855261e+04,  2.974484218765265e+00
520         ,  8.200000000000000e-01,  7.460234491492680e-01,  7.886289438855221e-01,  3.378300714475750e+04,  3.606408615742995e-01
521         ,  1.020000000000000e+00,  1.601582380715785e+00,  7.941079986495774e-01,  7.532034102292245e+04,  2.113117540804054e+00
522         ,  6.200000000000000e-01,  6.918252504389428e-01,  7.564326812234667e-01,  3.982942145227282e+04,  4.351035171773779e-01
524         ,  5.800000000000001e-01,  1.242053409803321e+00,  8.231020901250004e-01,  4.630709516678492e+04,  1.221014215069552e+00
525         ,  2.020000000000000e+00,  1.498419586509559e+00,  8.676000066012560e-01,  1.004026642268092e+05,  1.028651155552829e+00
526         ,  9.600000000000000e-01,  7.647996490093120e-01,  7.783496812394127e-01,  4.106319967972493e+04,  4.286451417209907e-01
527         ,  1.820000000000000e+00,  1.186067589426018e+00,  7.845218387192263e-01,  9.166963602041749e+03,  1.722342216260599e+00
529         ,  2.600000000000001e-01,  8.947863796734682e-01,  7.924293929345200e-01,  6.138671000348403e+04,  4.631292422520076e-01
530         ,  4.399999999999999e-01,  9.599230352228015e-01,  8.418673161337948e-01,  7.781707319667377e+04,  7.745418444651306e-02
531         ,  2.180000000000000e+00,  2.259624517386468e+00,  8.625846911077680e-01,  2.353578535176436e+03,  3.853711035447304e+00
532         ,  1.000000000000000e+00,  1.509242641135787e+00,  7.869391074977893e-01,  2.915035318916136e+04,  2.343788034118012e+00
533         ,  1.460000000000000e+00,  1.393222527931832e+00,  7.996711275711318e-01,  3.307963204343796e+04,  1.911547384005261e+00
534         ,  2.220000000000000e+00,  1.441466763255836e+00,  8.034489175538357e-01,  6.899618012781440e+04,  1.687274817535143e+00
535         ,  8.400000000000000e-01,  7.493073218775014e-01,  7.814277450025899e-01,  3.849344204227381e+04,  3.867607594411940e-01
536         ,  1.860000000000000e+00,  1.010444017193899e+00,  8.025878959957246e-01,  8.781029320370770e+04,  4.400895459390951e-01
538         ,  1.180000000000000e+00,  9.676769395885396e-01,  8.025975241999990e-01,  7.259702806524815e+04,  4.654295222362132e-01
539         ,  1.660000000000000e+00,  1.336238192372473e+00,  7.729201425923722e-01,  1.642664843042050e+04,  2.133416545635793e+00
540         ,  7.200000000000000e-01,  1.172192751180748e+00,  7.989464337328612e-01,  8.307808285753212e+04,  9.202559266527650e-01
541         ,  2.680000000000000e+00,  2.824613788738497e+00,  7.959761769861041e-01,  5.266662462795917e+04,  5.387086681387347e+00
542         ,  1.220000000000000e+00,  1.389039368831419e+00,  7.931799615043476e-01,  3.381695915493117e+04,  1.947828140746806e+00
544         ,  6.200000000000000e-01,  1.166184886017150e+00,  7.892994890818401e-01,  3.567130648862203e+04,  1.400290744902836e+00
546         ,  2.640000000000001e+00,  1.833365113279301e+00,  7.819898818881617e-01,  1.010672354182112e+04,  3.370583301441312e+00
547         ,  1.100000000000000e+00,  1.231054245117679e+00,  7.963472942901836e-01,  8.431585774278802e+04,  1.079485476997152e+00
548         ,  1.700000000000000e+00,  1.237513395809397e+00,  7.882300708908411e-01,  2.984348538097453e+04,  1.640455388450680e+00
549         ,  1.680000000000000e+00,  1.535305327233260e+00,  8.401685796923332e-01,  9.264039792410482e+04,  1.415302825057566e+00
550         ,  9.600000000000000e-01,  1.415061476164910e+00,  8.138654381658347e-01,  3.003718315883655e+04,  1.876831516726313e+00
551         ,  1.740000000000000e+00,  1.604663217768431e+00,  9.456255004109277e-01,  1.647238047938926e+03,  1.522723171807726e+00
552         ,  4.799999999999998e-01,  1.053341608995066e+00,  8.140316374496995e-01,  3.572849011716262e+03,  1.193630489988948e+00
553         ,  4.100000000000000e+00,  3.444034237868228e+00,  7.977472424062371e-01,  2.294593011184730e+05,  5.386509342828834e+00
554         ,  4.399999999999999e-01,  9.920626233994950e-01,  8.340185356822472e-01,  6.916728781820074e+03,  8.452600029302784e-01
555         ,  2.240000000000000e+00,  1.027527136650324e+00,  7.804817201516414e-01,  7.519458202586760e+04,  7.755439140727971e-01
556         ,  1.880000000000000e+00,  6.817959159819345e-01,  7.842917565941429e-01,  4.397048965840111e+04,  1.445780968430360e-01
557         ,  2.220000000000000e+00,  1.990851475657135e+00,  8.516590332353249e-01,  8.345966644871713e+03,  3.211702384556598e+00
558         ,  9.000000000000001e-01,  9.967137894103949e-01,  7.784537452094200e-01,  5.794743836664512e+04,  8.656744151760726e-01
559         ,  3.500000000000000e+00,  2.326435008169073e+00,  7.991340370263774e-01,  8.416770992586284e+04,  3.825866438647471e+00
561         ,  1.180000000000000e+00,  1.273805213537901e+00,  7.941729510461198e-01,  3.445748486814822e+04,  1.642860047826700e+00
562         ,  1.320000000000001e+00,  1.230136172241258e+00,  8.070427532590908e-01,  9.161544941574035e+04,  9.252581504807131e-01
563         ,  1.340000000000000e+00,  1.591356712669940e+00,  7.985216563421792e-01,  1.240529006761885e+05,  1.623416622568711e+00
564         ,  2.100000000000000e+00,  1.379672367665415e+00,  8.238628273485489e-01,  4.672641161061521e+04,  1.558842134245391e+00
565         ,  2.740000000000000e+00,  2.537576583226394e+00,  8.488603386463458e-01,  8.768709153110617e+04,  3.920057528318344e+00
566         ,  1.840000000000000e+00,  1.888110171588973e+00,  7.980600733697596e-01,  6.696571891696825e+04,  2.878002927212963e+00
567         ,  1.280000000000000e+00,  1.349475541312187e+00,  8.033548103925092e-01,  4.870505227939254e+03,  2.018263641314163e+00
568         ,  3.800000000000000e-01,  1.579559036492364e+00,  8.038415697842358e-01,  1.407191126196796e+05,  1.403666269855151e+00
569         ,  1.460000000000000e+00,  1.476027723631259e+00,  7.931089431098520e-01,  5.305536371108353e+04,  1.999418678579404e+00
570         ,  2.660000000000000e+00,  2.709596978656221e+00,  8.274641472093036e-01,  1.225305000357425e+04,  5.192400223060871e+00
571         ,  1.480000000000000e+00,  1.605983303652710e+00,  7.946197468887877e-01,  4.012060748825784e+04,  2.428896056131444e+00
572         ,  7.000000000000000e-01,  1.152946311970617e+00,  7.892432403009453e-01,  8.163659973173947e+03,  1.608666401489777e+00
573         ,  9.600000000000000e-01,  7.819582274077026e-01,  8.197539337913198e-01,  2.699760714260586e+04,  2.553115836095282e-01
574         ,  7.000000000000000e-01,  1.561368645217128e+00,  8.132821962115836e-01,  1.095207938602764e+05,  1.553901647940896e+00
575         ,  3.800000000000000e+00,  3.077540086472206e+00,  7.969773183357171e-01,  2.706761150840892e+05,  4.105063000218189e+00
576         ,  7.400000000000001e-01,  1.667551493775560e+00,  7.990982089738607e-01,  1.229014233005289e+05,  1.821324668733437e+00
577         ,  7.200000000000000e-01,  1.188604172155289e+00,  8.053071952180322e-01,  7.041015487305036e+04,  1.020632054664268e+00
578         ,  1.780000000000000e+00,  1.557901348522188e+00,  7.927179750291143e-01,  2.144601457320903e+03,  2.656239103061038e+00
579         ,  1.020000000000000e+00,  8.557330543914460e-01,  7.904861488185622e-01,  7.698718650450048e+04,  2.435191067995409e-01
580         ,  1.920000000000000e+00,  2.277937309916970e+00,  7.858675074542112e-01,  7.182878949787399e+04,  3.920560174644106e+00
581         ,  4.200000000000001e-01,  1.185920035930757e+00,  8.171189611211581e-01,  8.239953717645531e+04,  8.116214379254609e-01
582         ,  1.600000000000000e+00,  1.624040908824094e+00,  7.792240072963891e-01,  5.435840339630425e+04,  2.476063580371156e+00
583         ,  1.740000000000000e+00,  1.329121439030744e+00,  7.861939372958067e-01,  2.751523360514041e+04,  1.909099300515490e+00
584         ,  4.600000000000000e-01,  1.125807426387894e+00,  7.831685377205484e-01,  1.191092913369831e+05,  6.164915019600321e-01
585         ,  8.000000000000003e-01,  9.824948885933837e-01,  7.755872750535888e-01,  4.621118713795483e+04,  9.562704749076198e-01
586         ,  1.160000000000000e+00,  1.309329168193380e+00,  9.196597605335906e-01,  5.364714627963383e+04,  5.334469479964343e-01
587         ,  1.100000000000000e+00,  7.158346941444633e-01,  7.613957486947376e-01,  5.118033916097438e+04,  3.554064848608960e-01
588         ,  3.000000000000000e-01,  7.471084527867109e-01,  7.745666663263090e-01,  6.799335287570204e+04,  1.787160188593294e-01
589         ,  1.080000000000000e+00,  1.530994077838366e+00,  7.860517539717804e-01,  2.392067374208797e+04,  2.451929921250975e+00
590         ,  2.000000000000000e+00,  1.616659695017644e+00,  8.519664795564708e-01,  5.574780173497338e+04,  1.847683868570406e+00
591         ,  1.200000000000000e+00,  1.314627996275324e+00,  8.095655458859008e-01,  1.162873428967767e+05,  9.015571132489364e-01
592         ,  8.800000000000001e-01,  1.170604764785747e+00,  8.034417380257542e-01,  1.635861000135604e+05,  1.728964393519142e-01
593         ,  8.400000000000000e-01,  1.009995883126044e+00,  8.355461777182535e-01,  7.029596280896991e+04,  3.219044375219525e-01
594         ,  9.600000000000000e-01,  9.281713341532600e-01,  7.962171308950899e-01,  3.940628079906771e+04,  7.092453823544401e-01
595         ,  1.040000000000000e+00,  1.469744162518905e+00,  7.949715634500755e-01,  5.606977879042397e+04,  1.941790015770156e+00
598         ,  1.380000000000000e+00,  2.259851115346224e+00,  8.936327139819993e-01,  8.160812974818702e+03,  3.548286689804347e+00
599         ,  1.080000000000000e+00,  1.136236186405921e+00,  7.832135184907554e-01,  5.739419455929363e+02,  1.682567601104824e+00
600         ,  1.420000000000000e+00,  1.281387727365417e+00,  7.962864921023312e-01,  7.147444568681139e+04,  1.319852552971526e+00
601         ,  5.199999999999999e-01,  7.074417396056348e-01,  7.736530737923598e-01,  3.561798598576304e+04,  3.700636455232850e-01
602         ,  7.400000000000001e-01,  8.502538050209075e-01,  8.138964187870975e-01,  2.587507254751386e+04,  4.858568415422620e-01
604         ,  1.520000000000000e+00,  1.156579013030888e+00,  8.930175943391889e-01,  6.437912958824572e+04,  2.721364195589953e-01
605         ,  1.000000000000000e+00,  1.556752713527182e+00,  7.936729194027040e-01,  5.157662870526629e+04,  2.211749176984683e+00
606         ,  3.000000000000000e+00,  2.297924711419945e+00,  9.952323952212805e-01,  2.507042945553044e+03,  2.859524622484348e+00
607         ,  8.200000000000000e-01,  7.402969926010452e-01,  8.142668289178150e-01,  4.109906675613256e+04,  7.137529012473234e-02
608         ,  1.720000000000000e+00,  7.992589598030150e-01,  7.745635947392847e-01,  4.185325420078039e+04,  5.398902010365253e-01
609         ,  1.880000000000000e+00,  1.979890090772098e+00,  8.650169341120657e-01,  5.488068409114093e+03,  3.099352979131466e+00
610         ,  1.640000000000000e+00,  1.846291838381158e+00,  8.894751782539293e-01,  1.315894301201536e+05,  1.454365966349275e+00
611         ,  2.140000000000000e+00,  2.698835824499965e+00,  8.130331952916515e-01,  3.050059087861287e+04,  5.123635371531014e+00
612         ,  1.620000000000000e+00,  1.044835546025496e+00,  7.840674033835525e-01,  1.044338609128336e+05,  5.332660397639103e-01
613         ,  1.660000000000000e+00,  1.582327220474079e+00,  8.744169789032590e-01,  2.181922427054757e+03,  2.046525544195486e+00
614         ,  1.140000000000000e+00,  1.235012017419635e+00,  8.344576979098085e-01,  4.997630290808230e+04,  1.077745766303227e+00
615         ,  2.080000000000000e+00,  1.422266324288243e+00,  7.866179243177033e-01,  5.457656302234984e+04,  1.903538374226884e+00
617         ,  2.400000000000000e+00,  1.853298516221838e+00,  8.490608943517158e-01,  1.303483912437561e+05,  1.814940493574067e+00
618         ,  1.580000000000000e+00,  1.487024546735615e+00,  9.817808719405307e-01,  1.015678681593382e+05,  5.170399344514109e-02
619         ,  7.200000000000000e-01,  1.190065840678213e+00,  7.865996616424645e-01,  2.162001522161297e+04,  1.606107766092940e+00
620         ,  1.000000000000000e+00,  1.080385425732316e+00,  8.144263284244608e-01,  3.415572113054728e+04,  9.903762132217548e-01
621         ,  3.200000000000000e-01,  1.213572785527394e+00,  7.852556052745133e-01,  4.436517893294706e+03,  1.827326478253347e+00
622         ,  2.600000000000001e+00,  1.875050095277427e+00,  8.134507212965965e-01,  3.216576849759567e+04,  3.023929088997730e+00
623         ,  2.220000000000000e+00,  6.882665849552480e-01,  7.814397063793846e-01,  3.391024977813014e+04,  2.726309936650115e-01
624         ,  1.060000000000000e+00,  1.473464801683245e+00,  7.983896903739551e-01,  4.471552560201615e+04,  2.022742290037445e+00
626         ,  6.200000000000000e-01,  8.349144166819678e-01,  8.055528374332790e-01,  1.444489823669417e+04,  6.159270346988656e-01
628         ,  2.060000000000000e+00,  2.084016817624012e+00,  1.180454463453414e+00,  4.606329719007869e+04,  4.153143106959016e-01
629         ,  1.380000000000000e+00,  1.265078535440128e+00,  7.840422380166253e-01,  4.381596810651531e+04,  1.621909646103274e+00
630         ,  2.000000000000000e-02,  9.156527586786249e-01,  7.711832381379973e-01,  3.879255820549907e+04,  8.886353352440015e-01
631         ,  1.900000000000000e+00,  1.043232425125920e+00,  7.965893475064691e-01,  5.328109219997447e+04,  8.751964473655713e-01
632         ,  1.540000000000000e+00,  2.030512080527983e+00,  8.238566771883594e-01,  1.416584220280661e+04,  3.489235974637571e+00
633         ,  1.600000000000000e+00,  1.257839018011871e+00,  7.912944311648765e-01,  2.737924926598091e+04,  1.688267838894201e+00
634         ,  2.060000000000000e+00,  1.436883678069177e+00,  7.917759578638569e-01,  2.706735018032877e+04,  2.139486064588522e+00
636         ,  1.520000000000000e+00,  1.639700332339063e+00,  7.949987130460022e-01,  4.967819153298155e+04,  2.427120959820617e+00
637         ,  1.320000000000001e+00,  9.396700354258490e-01,  7.978533514467884e-01,  8.769769991352610e+04,  3.011266686710019e-01
638         ,  6.600000000000000e-01,  7.397992797781574e-01,  7.860583059368971e-01,  3.376888137026584e+04,  3.661529153848719e-01
640         ,  1.060000000000000e+00,  1.122113823975755e+00,  8.032240258924700e-01,  1.089026411173096e+05,  5.319725829655734e-01
641         ,  6.000000000000000e-01,  9.928628835277074e-01,  7.851673785965900e-01,  6.737346477850222e+04,  7.180858333864364e-01
642         ,  1.060000000000000e+00,  1.172012926357505e+00,  8.349523219240432e-01,  1.113273874826846e+05,  3.761598947828654e-01
643         ,  1.060000000000000e+00,  1.092066135827490e+00,  7.768268278642946e-01,  7.697403033106166e+04,  9.530396897294491e-01
645         ,  4.799999999999998e-01,  1.117102823166123e+00,  7.932635599114436e-01,  6.044949202216263e+04,  1.026283254779728e+00
646         ,  1.460000000000000e+00,  1.527845614043510e+00,  7.976086246081069e-01,  9.050723780945035e+04,  1.764774875124683e+00
647         ,  5.199999999999999e-01,  1.285414069147838e+00,  8.360468667863440e-01,  5.164126839788768e+04,  1.177445851480530e+00
648         ,  1.680000000000000e+00,  1.992702357030923e+00,  1.003336224619436e+00,  3.375029272015721e+04,  1.747529802419495e+00
649         ,  1.060000000000000e+00,  1.462543084973289e+00,  8.072975316261219e-01,  8.588255139624942e+04,  1.560749474732554e+00
650         ,  1.200000000000000e+00,  1.150875828138437e+00,  8.130349954843785e-01,  9.370033903043503e+04,  6.574545524558280e-01
651         ,  1.280000000000000e+00,  1.612949942674592e+00,  8.076928564051168e-01,  6.525823435861547e+04,  2.118541534922437e+00
652         ,  8.200000000000000e-01,  1.175346244139014e+00,  7.761808831278809e-01,  3.854343914575227e+04,  1.506001005767719e+00
654         ,  1.340000000000000e+00,  1.235793926273801e+00,  7.933859214482315e-01,  2.266413340384279e+04,  1.656753587887440e+00
655         ,  2.120000000000000e+00,  2.385185105643612e+00,  8.285817975512235e-01,  1.745126548712036e+04,  4.317834859451445e+00
656         ,  2.800000000000000e+00,  2.183318872100295e+00,  7.984519540174843e-01,  6.977839467629818e+04,  3.596081577576472e+00
657         ,  9.200000000000002e-01,  1.305190985994577e+00,  7.955043259830004e-01,  8.716177276137621e+04,  1.248778222491211e+00
658         ,  1.380000000000000e+00,  1.004131877988463e+00,  8.271584090893619e-01,  4.706159435310843e+04,  5.798577439663632e-01
659         ,  5.800000000000001e-01,  7.710323195526216e-01,  7.606467581864226e-01,  4.454692044102040e+03,  9.110364922718903e-01
660         ,  1.960000000000000e+00,  2.181327966324511e+00,  8.780012498375194e-01,  1.004946203920626e+05,  2.668079582782341e+00
661         ,  5.199999999999999e-01,  8.987776407223597e-01,  7.839370129959244e-01,  2.528873190818443e+04,  8.597178339442061e-01
663         ,  1.800000000000000e+00,  1.155199795937766e+00,  8.358337097735937e-01,  4.857827489062134e+04,  8.770281910073251e-01
664         ,  1.680000000000000e+00,  1.340991139185752e+00,  8.398304192774992e-01,  1.844350281382925e+04,  1.578101656879662e+00
666         ,  2.260000000000000e+00,  2.136702828794473e+00,  7.971106281305851e-01,  1.003169814928611e+05,  3.221341449208202e+00
667         ,  1.740000000000000e+00,  1.485808545547388e+00,  8.691614531301360e-01,  8.196923750895215e+04,  1.145702081830222e+00
668         , -1.400000000000000e-01,  6.869378468331807e-01,  7.806531236323742e-01,  7.583226537322985e+03,  5.067420519197916e-01
669         ,  1.460000000000000e+00,  1.650478836485915e+00,  9.795200949056198e-01,  7.509265689908773e+04,  7.156234489342481e-01
670         ,  1.280000000000000e+00,  1.467886043977314e+00,  8.119726200558605e-01,  1.383019166658455e+04,  2.168073766132689e+00
671         ,  1.040000000000000e+00,  1.433024088965853e+00,  7.883431100773284e-01,  8.009505815354692e+03,  2.325155624248988e+00
672         ,  1.000000000000000e+00,  8.261514518411629e-01,  7.798980557447870e-01,  7.251447598988385e+04,  2.949887603190834e-01
673         ,  1.600000000000000e+00,  1.506694095189613e+00,  9.604578879618375e-01,  1.209190142003817e+04,  1.061673722756585e+00
674         ,  1.400000000000000e-01,  1.085569042056491e+00,  8.046222404979436e-01,  6.171785174665067e+04,  8.421648479572215e-01
675         ,  1.640000000000000e+00,  1.411578980463949e+00,  7.965810701453160e-01,  1.082708166645420e+05,  1.323548498211116e+00
676         ,  2.540000000000000e+00,  1.377991211200773e+00,  7.776600022677393e-01,  4.414392392251318e+04,  1.956782973846014e+00
677         ,  1.020000000000000e+00,  1.352714479253889e+00,  8.119783048778232e-01,  6.577378863899196e+04,  1.421213340183441e+00
678         ,  5.199999999999999e-01,  1.113574698924507e+00,  7.829141391243013e-01,  3.380097548333056e+04,  1.336210592607215e+00
679         ,  1.100000000000000e+00,  1.570631158654922e+00,  8.075902816765936e-01,  6.718963698500436e+04,  1.995499511191771e+00
680         ,  1.560000000000000e+00,  1.261892512597185e+00,  8.340367367080479e-01,  5.068487943972943e+03,  1.543174600220845e+00
681         ,  8.600000000000001e-01,  9.447409668382778e-01,  7.896546666900882e-01,  6.122240617576687e+04,  6.135964153469633e-01
682         ,  1.720000000000000e+00,  1.598168583035533e+00,  8.018631909323596e-01,  4.498043149446468e+04,  2.307005336203808e+00
683         ,  1.180000000000000e+00,  1.473822479306622e+00,  7.933926073473774e-01,  8.247147162711667e+04,  1.733403318370163e+00
684         ,  1.900000000000000e+00,  1.119483393742268e+00,  7.920631551717441e-01,  6.848750404642281e+04,  9.716296313393042e-01
685         ,  1.580000000000000e+00,  1.109443132099926e+00,  7.752769968194654e-01,  2.701449817743259e+04,  1.448053127247347e+00
