# c0 + a0 * ((feature_28 * feature_2) - cbrt(feature_1)) + a1 * ((feature_21 / feature_9) * (feature_20 + feature_18))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.499845776841448; Max AE: 1.83190401070012
# Coefficients
# Task   a0                      a1                      c0
# all ,  1.451907979813562e+00,  2.419413346317459e-01,  1.172469868934732e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         27|1|mult|0|cbrt|sub; ((feature_28 * feature_2) - cbrt(feature_1)); $\left(\left(feature_{28} feature_{2}\right) - \left(\sqrt[3]{ feature_{1} }\right)\right)$; ((feature_28 .* feature_2) - nthroot(feature_1, 3)); ((newdata$feature_28 * newdata$feature_2) - nthroot(newdata$feature_1, 3)); feature_28,feature_2,feature_1
# 1;  2; Unitless;                                         20|8|div|19|17|add|mult; ((feature_21 / feature_9) * (feature_20 + feature_18)); $\left(\left(\frac{ feature_{21} }{ feature_{9} } \right) \left(feature_{20} + feature_{18}\right)\right)$; ((feature_21 ./ feature_9) .* (feature_20 + feature_18)); ((newdata$feature_21 / newdata$feature_9) * (newdata$feature_20 + newdata$feature_18)); feature_21,feature_9,feature_20,feature_18
# Number of Samples Per Task
# Task, n_samples               
# all , 1692                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
54          ,  1.120000000000000e+00,  1.231896092016438e+00, -7.284815452565704e-02,  6.827896531348768e-01
55          ,  1.960000000000000e+00,  1.723543979577862e+00,  0.000000000000000e+00,  2.277717908276854e+00
56          ,  1.580000000000000e+00,  1.079152395535542e+00, -2.618957168746067e-02, -2.285373243990161e-01
57          ,  1.260000000000000e+00,  1.200465032666316e+00, -1.891386043357563e-01,  1.250745405360604e+00
58          ,  2.560000000000000e+00,  1.939037756406292e+00,  0.000000000000000e+00,  3.168403979577684e+00
59          ,  1.440000000000000e+00,  9.798358665578361e-01, -4.687670055114908e-02, -5.148907150113983e-01
61          ,  1.260000000000000e+00,  1.209769904552730e+00,  0.000000000000000e+00,  1.541697522449908e-01
62          ,  1.360000000000000e+00,  9.128371182463578e-01, -2.242239728989941e-01,  2.724620203055041e-01
63          ,  1.040000000000000e+00,  1.246888283508590e+00, -7.486253094943911e-02,  7.568443024715059e-01
64          ,  2.200000000000000e-01,  9.904219849320237e-01, -1.704333603069763e-01,  2.703369060643712e-01
65          , -3.999999999999990e-02,  1.102555300861569e+00,  0.000000000000000e+00, -2.889732264211015e-01
66          ,  1.780000000000000e+00,  1.325890750485775e+00,  0.000000000000000e+00,  6.341243086244953e-01
67          ,  6.799999999999999e-01,  1.242398591006940e+00, -7.330322208489916e-02,  7.289298268596830e-01
68          ,  3.940000000000000e+00,  2.895992820372674e+00,  0.000000000000000e+00,  7.123722591930325e+00
69          ,  9.000000000000001e-01,  1.366600042373409e+00,  0.000000000000000e+00,  8.023853126798638e-01
70          ,  1.620000000000000e+00,  1.407256434159264e+00,  0.000000000000000e+00,  9.704276682688233e-01
71          ,  1.260000000000000e+00,  1.393925666185439e+00,  1.111115765280725e-01,  2.485396417749734e-01
72          ,  1.860000000000000e+00,  1.467326252586717e+00,  0.000000000000000e+00,  1.218710246848811e+00
74          ,  1.400000000000000e+00,  1.590721527007480e+00,  0.000000000000000e+00,  1.728731713865101e+00
75          ,  1.260000000000000e+00,  1.816884539380004e+00, -7.585009132251835e-02,  3.118698276400342e+00
76          ,  8.400000000000000e-01,  1.396327749988861e+00,  0.000000000000000e+00,  9.252568660698638e-01
77          ,  9.600000000000000e-01,  1.310751780749894e+00,  7.073264763583664e-02,  1.470795237759308e-01
78          ,  1.300000000000000e+00,  1.333537292413331e+00, -8.417132906681710e-02,  1.170847669553422e+00
79          ,  1.920000000000000e+00,  1.480726260677010e+00, -3.397910884438613e-02,  1.478006772032891e+00
80          ,  1.540000000000000e+00,  1.401381464537712e+00,  0.000000000000000e+00,  9.461450477298654e-01
83          ,  8.400000000000000e-01,  1.834843182962863e+00,  0.000000000000000e+00,  2.737743490736367e+00
84          ,  9.800000000000000e-01,  1.146126328033705e+00,  0.000000000000000e+00, -1.088840025666709e-01
85          ,  1.240000000000000e+00,  1.580597116967519e+00, -4.657420114473108e-02,  1.966380416361643e+00
86          ,  1.640000000000000e+00,  1.039289999233229e+00, -1.794919296620223e-01,  5.266809637174001e-01
87          ,  2.080000000000000e+00,  2.576776746906410e+00,  0.000000000000000e+00,  5.804328062045065e+00
88          ,  1.460000000000000e+00,  1.355207706402262e+00,  0.000000000000000e+00,  7.552981293819513e-01
89          ,  2.100000000000000e+00,  1.382135057659875e+00,  0.000000000000000e+00,  8.665951564013267e-01
90          ,  4.000000000000000e-01,  1.059719483757331e+00, -1.965316133373317e-02, -3.480835696660668e-01
91          ,  1.320000000000001e+00,  2.542813037912756e+00,  0.000000000000000e+00,  5.663948126366239e+00
92          ,  3.600000000000000e-01,  7.167738683737306e-01, -2.779727951877911e-01, -2.153624602264615e-01
93          ,  1.380000000000000e+00,  1.020695907063823e+00, -2.082152580787740e-01,  6.221980757514245e-01
94          ,  1.720000000000000e+00,  1.555158150684820e+00,  0.000000000000000e+00,  1.581739979787129e+00
95          ,  5.199999999999999e-01,  8.621211770639055e-01, -2.212399856696895e-01,  4.493406963047934e-02
96          ,  1.600000000000000e+00,  1.382744282360131e+00,  0.000000000000000e+00,  8.691132242675861e-01
97          ,  2.400000000000000e-01,  1.281811024120991e+00,  0.000000000000000e+00,  4.519325122872668e-01
98          ,  1.580000000000000e+00,  1.214116094962489e+00,  0.000000000000000e+00,  1.721335715170235e-01
99          ,  9.800000000000000e-01,  8.829430661120906e-01, -2.216872347079816e-01,  1.336797712631768e-01
100         ,  2.320000000000000e+00,  2.037474062331422e+00,  0.000000000000000e+00,  3.575264204908582e+00
102         ,  1.640000000000000e+00,  1.157354762096036e+00,  0.000000000000000e+00, -6.247426410911686e-02
103         ,  2.160000000000000e+00,  1.611189972733436e+00,  0.000000000000000e+00,  1.813332576950821e+00
104         ,  1.240000000000000e+00,  1.501743549531155e+00, -3.397958823090832e-02,  1.564879008689985e+00
105         ,  1.680000000000000e+00,  2.692815311101655e+00,  0.000000000000000e+00,  6.283942528799434e+00
106         ,  1.660000000000000e+00,  1.560004252244727e+00,  0.000000000000000e+00,  1.601770048511362e+00
107         ,  1.240000000000000e+00,  1.380045951166072e+00,  0.000000000000000e+00,  8.579603917093701e-01
108         ,  3.440000000000000e+00,  2.642778229448004e+00,  0.000000000000000e+00,  6.077127592733171e+00
109         ,  3.800000000000000e+00,  4.433353663111300e+00,  0.000000000000000e+00,  1.347799374232557e+01
110         ,  7.400000000000001e-01,  1.109305854317989e+00,  0.000000000000000e+00, -2.610716135499674e-01
111         ,  1.160000000000000e+00,  1.341880859934661e+00,  0.000000000000000e+00,  7.002151627285428e-01
112         ,  6.400000000000000e-01,  1.338095005352008e+00,  0.000000000000000e+00,  6.845673422004186e-01
115         ,  1.460000000000000e+00,  1.130002375335993e+00,  0.000000000000000e+00, -1.755280620542907e-01
116         ,  2.040000000000000e+00,  1.767618865771759e+00,  0.000000000000000e+00,  2.459889699058212e+00
117         ,  1.780000000000000e+00,  2.572198753989820e+00,  0.000000000000000e+00,  5.785406148914522e+00
119         ,  1.400000000000000e+00,  1.310380890176582e+00,  0.000000000000000e+00,  5.700184362947409e-01
120         ,  1.520000000000000e+00,  1.093921121132769e+00, -1.697341345936187e-01,  6.939268848657159e-01
122         ,  2.200000000000000e+00,  1.553338495555566e+00,  0.000000000000000e+00,  1.574218920469075e+00
123         ,  1.420000000000000e+00,  1.110644293225415e+00,  0.000000000000000e+00, -2.555395331823711e-01
124         ,  2.200000000000000e-01,  1.242557634408905e+00, -5.485168751187189e-02,  6.188581562832021e-01
125         ,  1.020000000000000e+00,  1.141212802240744e+00, -1.949387965140236e-01,  1.040649494321416e+00
126         ,  1.220000000000000e+00,  1.165829118371692e+00,  0.000000000000000e+00, -2.744777188713123e-02
127         ,  8.200000000000000e-01,  6.979871800055464e-01, -3.297696734473981e-01,  1.782469893442721e-02
128         ,  6.799999999999999e-01,  8.947205589523449e-01, -1.438132001932474e-01, -2.849689869001784e-01
129         ,  1.620000000000000e+00,  1.536164432347425e+00,  0.000000000000000e+00,  1.503234509168371e+00
131         ,  1.680000000000000e+00,  1.125024532868201e+00, -1.045081805578094e-01,  4.310587333077602e-01
132         ,  9.600000000000000e-01,  1.095626116544069e+00, -1.127557075309931e-01,  3.590422416877589e-01
133         ,  1.700000000000000e+00,  1.182065169923509e+00, -2.182311599731691e-01,  1.349281073011646e+00
134         ,  4.999999999999999e-01,  8.465542914845362e-01, -2.660069518806847e-01,  2.492423990428810e-01
135         ,  1.280000000000000e+00,  1.162314780809115e+00, -4.940386224031942e-02,  2.545029099241535e-01
136         ,  7.600000000000002e-01,  1.095076525235761e+00, -5.693542180782564e-02,  2.178895791364688e-02
137         ,  1.220000000000000e+00,  1.227238869695832e+00,  0.000000000000000e+00,  2.263730620667339e-01
138         ,  1.080000000000000e+00,  1.527022684231665e+00, -2.619026859432810e-02,  1.622619284381625e+00
139         ,  9.000000000000001e-01,  1.029559479738678e+00, -1.223312953584659e-01,  1.434372293955236e-01
141         ,  1.380000000000000e+00,  1.856858962212669e+00,  0.000000000000000e+00,  2.828739844390922e+00
142         ,  1.700000000000000e+00,  1.111298281854000e+00, -1.377283479371142e-01,  5.736816346283431e-01
143         ,  1.380000000000000e+00,  1.219608698204643e+00, -2.330437461706472e-01,  1.593348670939081e+00
144         ,  1.840000000000000e+00,  1.151679664646165e+00,  0.000000000000000e+00, -8.593076631659950e-02
145         ,  1.400000000000000e+00,  1.724044666756207e+00,  0.000000000000000e+00,  2.279787365234704e+00
146         ,  1.360000000000000e+00,  1.927719507016081e+00, -2.403026137545044e-02,  3.265830402779363e+00
147         ,  1.180000000000000e+00,  1.177587670911685e+00,  0.000000000000000e+00,  2.115306995699343e-02
148         ,  9.200000000000002e-01,  1.259367424676787e+00,  0.000000000000000e+00,  3.591678779251201e-01
149         ,  1.840000000000000e+00,  1.414854279004927e+00,  1.344297705001170e-01,  1.951082630358281e-01
150         ,  2.920000000000000e+00,  2.382932259645504e+00, -1.226382775714442e-01,  5.739085000340202e+00
152         ,  1.020000000000000e+00,  1.192821503201668e+00,  0.000000000000000e+00,  8.411805406427415e-02
153         ,  2.040000000000000e+00,  1.574263355158968e+00,  0.000000000000000e+00,  1.660706248627578e+00
154         ,  1.160000000000000e+00,  1.348084889354662e+00, -6.834438526331710e-02,  1.135997613543501e+00
155         ,  7.000000000000000e-01,  1.301312825564322e+00,  0.000000000000000e+00,  5.325380089586570e-01
156         ,  2.080000000000000e+00,  1.898574709088894e+00,  0.000000000000000e+00,  3.001160761799352e+00
157         ,  2.200000000000000e+00,  1.996867262795866e+00, -1.127689218148547e-01,  4.084161529583620e+00
159         ,  1.140000000000000e+00,  1.544074346385605e+00,  0.000000000000000e+00,  1.535928029894044e+00
160         ,  8.600000000000001e-01,  1.179329407351771e+00,  0.000000000000000e+00,  2.835207314814725e-02
161         ,  1.680000000000000e+00,  1.359111390410142e+00,  0.000000000000000e+00,  7.714329664234267e-01
162         ,  5.400000000000000e-01,  1.055947317404642e+00, -7.377708568781839e-02, -3.887310990853325e-02
163         ,  1.500000000000000e+00,  1.390631126473795e+00, -9.353413480244435e-02,  1.463016705196124e+00
164         ,  9.800000000000000e-01,  9.844380964515362e-01, -1.082556881980884e-01, -1.275287456570622e-01
165         ,  2.440000000000000e+00,  1.248790668659111e+00,  0.000000000000000e+00,  3.154516769139356e-01
167         ,  1.600000000000000e+00,  1.368815329887277e+00,  1.307549249264777e-01,  2.687156397547594e-02
168         ,  4.000000000000000e-01,  6.931556658418740e-01, -3.330118590633789e-01,  1.731152082874301e-02
169         ,  6.200000000000000e-01,  7.038685613932194e-01, -2.806310518961813e-01, -2.527507091876193e-01
170         ,  4.180000000000000e+00,  3.901490067458453e+00,  8.186594420668316e-01,  6.366841053356121e+00
171         ,  2.240000000000000e+00,  1.168608680865132e+00, -6.879077475344056e-02,  3.968593745199554e-01
173         ,  2.620000000000001e+00,  2.901673624668362e+00,  0.000000000000000e+00,  7.147202681863423e+00
175         ,  6.000000000000000e-01,  1.337281240527394e+00, -6.254480446545360e-02,  1.056539895016322e+00
177         ,  4.399999999999999e-01,  9.643129000800402e-01, -1.138954399234110e-01, -1.768663086472873e-01
178         ,  1.440000000000000e+00,  1.630038518147471e+00,  0.000000000000000e+00,  1.891238013997050e+00
179         ,  1.000000000000000e+00,  1.552296813874638e+00,  0.000000000000000e+00,  1.569913406975431e+00
180         ,  1.360000000000000e+00,  1.116167884237393e+00,  0.000000000000000e+00, -2.327092424410858e-01
181         ,  1.880000000000000e+00,  1.724215849154524e+00,  0.000000000000000e+00,  2.280494902037280e+00
183         ,  2.060000000000000e+00,  1.164434956509028e+00,  0.000000000000000e+00, -3.321016823327560e-02
184         ,  1.460000000000000e+00,  1.095187605259139e+00, -2.095822482868924e-01,  9.382930592862283e-01
185         ,  2.220000000000000e+00,  1.837943337022353e+00,  0.000000000000000e+00,  2.750557150974327e+00
186         ,  1.660000000000000e+00,  1.388709569123938e+00,  0.000000000000000e+00,  8.937691466335845e-01
187         ,  1.080000000000000e+00,  1.276702372696013e+00,  0.000000000000000e+00,  4.308172636971343e-01
188         ,  1.960000000000000e+00,  1.699704594672805e+00,  0.000000000000000e+00,  2.179184166858329e+00
189         ,  1.380000000000000e+00,  9.993532899872243e-01, -1.583206015718977e-01,  2.345625063612756e-01
190         ,  1.100000000000000e+00,  1.024444587980059e+00, -2.931655532645374e-01,  1.147485301174902e+00
191         ,  2.280000000000000e+00,  1.240415386339771e+00,  0.000000000000000e+00,  2.808346804751556e-01
192         ,  2.080000000000000e+00,  1.875535866165650e+00,  0.000000000000000e+00,  2.905935847221150e+00
193         ,  1.160000000000000e+00,  9.281377606395194e-01, -1.201089003035722e-01, -2.890991636641432e-01
195         ,  1.900000000000000e+00,  1.301979091012274e+00,  0.000000000000000e+00,  5.352918395472421e-01
196         ,  3.000000000000000e+00,  3.178512513898298e+00,  0.000000000000000e+00,  8.291442419365522e+00
197         ,  2.620000000000001e+00,  2.724317100935106e+00,  0.000000000000000e+00,  6.414146778029518e+00
198         ,  1.760000000000000e+00,  1.656430551435258e+00,  0.000000000000000e+00,  2.000322446915295e+00
199         ,  1.600000000000000e+00,  1.826661326289377e+00, -8.749239894515068e-02,  3.228974374078015e+00
200         ,  1.260000000000000e+00,  2.090921554770094e+00,  0.000000000000000e+00,  3.796175164666754e+00
201         ,  1.360000000000000e+00,  1.220703486745598e+00,  0.000000000000000e+00,  1.993607991138932e-01
202         ,  5.800000000000001e-01,  7.630590004809548e-01, -2.644962119683923e-01, -1.049291875034470e-01
203         ,  1.280000000000000e+00,  1.600709013341394e+00, -4.160534529045034e-02,  2.019689103478430e+00
204         ,  2.480000000000000e+00,  2.264309555247226e+00,  0.000000000000000e+00,  4.512828235714092e+00
205         ,  1.600000000000000e+00,  1.771936082484088e+00,  0.000000000000000e+00,  2.477733763276920e+00
206         ,  8.600000000000001e-01,  1.021354702722363e+00, -4.669258791264849e-02, -3.443885491938404e-01
207         ,  1.640000000000000e+00,  1.609290637100045e+00, -5.241488961356976e-02,  2.120027838306389e+00
208         ,  1.460000000000000e+00,  1.067191610721472e+00, -7.585820575532522e-02,  2.009113516974866e-02
209         ,  1.360000000000000e+00,  1.087052143775330e+00, -1.563826907747885e-01,  5.854127890003228e-01
210         ,  1.420000000000000e+00,  1.456714505798938e+00,  0.000000000000000e+00,  1.174849420818685e+00
211         ,  2.920000000000000e+00,  2.733075635845163e+00, -5.483469009474336e-02,  6.779414908684951e+00
212         ,  1.680000000000000e+00,  1.469468401973945e+00,  0.000000000000000e+00,  1.227564250198376e+00
213         ,  1.380000000000000e+00,  1.243356440390813e+00,  0.000000000000000e+00,  2.929907432476417e-01
214         ,  1.440000000000000e+00,  1.337584144301964e+00, -5.763098409366814e-02,  1.028303664754161e+00
215         ,  1.680000000000000e+00,  1.292395543413935e+00,  0.000000000000000e+00,  4.956808007269203e-01
216         ,  1.200000000000000e+00,  9.980880023419852e-01, -8.284367988199016e-02, -2.236098547497470e-01
217         ,  1.160000000000000e+00,  8.653293228205862e-01, -2.227470362057754e-01,  6.723800733595492e-02
218         ,  1.860000000000000e+00,  1.072591093813354e+00,  0.000000000000000e+00, -4.128222871606494e-01
220         ,  1.220000000000000e+00,  9.292990974722393e-01, -1.649800934968080e-01, -1.502371312294272e-02
221         ,  2.020000000000000e+00,  1.549784018278678e+00,  0.000000000000000e+00,  1.559527436344223e+00
222         ,  1.060000000000000e+00,  5.743345613208997e-01, -4.402619929890922e-01,  1.698122120314310e-01
223         ,  9.600000000000000e-01,  1.084222597382339e+00, -1.075610008058930e-01,  2.807350134601774e-01
224         ,  4.399999999999999e-01,  1.384201949623470e+00,  0.000000000000000e+00,  8.751381032555341e-01
225         ,  1.200000000000000e+00,  1.295092762485236e+00, -7.283688283638626e-02,  9.439285986952363e-01
226         ,  5.800000000000001e-01,  1.112176795781155e+00, -1.692825142707705e-01,  7.666716414596443e-01
227         ,  3.360000000000000e+00,  1.887441186634746e+00,  0.000000000000000e+00,  2.955143315168772e+00
229         ,  5.600000000000001e-01,  1.136198763371966e+00, -2.403018314170991e-02, -5.710024312456644e-03
230         ,  4.399999999999999e-01,  1.099264526639448e+00,  0.000000000000000e+00, -3.025747642779116e-01
231         ,  9.399999999999998e-01,  1.146918833893534e+00,  0.000000000000000e+00, -1.056083908939697e-01
232         ,  1.060000000000000e+00,  1.087713675871248e+00, -6.882715522681924e-02,  6.271976163683864e-02
233         ,  1.460000000000000e+00,  1.830456153746020e+00,  0.000000000000000e+00,  2.719610875143748e+00
234         ,  1.060000000000000e+00,  1.323941173495887e+00,  0.000000000000000e+00,  6.260662519354419e-01
235         ,  9.000000000000001e-01,  7.928120702056664e-01, -2.654947089357140e-01,  2.403924811702510e-02
236         ,  2.000000000000000e+00,  1.444858008696843e+00,  0.000000000000000e+00,  1.125843751241216e+00
237         ,  1.980000000000000e+00,  2.152095372166432e+00, -1.045709341145196e-01,  4.676558797409675e+00
239         ,  5.400000000000000e-01,  9.413293344037089e-01, -1.626661299065771e-01,  2.081379576330233e-02
240         ,  5.800000000000001e-01,  8.393472070292023e-01, -1.827422515572689e-01, -2.802238349376182e-01
242         ,  1.480000000000000e+00,  1.169326307891369e+00,  0.000000000000000e+00, -1.299307143257581e-02
243         ,  9.600000000000000e-01,  9.127989906164273e-01, -3.013844817856551e-01,  7.353503941319459e-01
246         ,  4.999999999999999e-01,  9.081087452116288e-01, -1.698930922224567e-01, -7.312511289997307e-02
247         ,  1.520000000000000e+00,  9.667510258606337e-01, -1.936858701172399e-01,  3.120393521890981e-01
248         ,  1.240000000000000e+00,  1.105808943251383e+00,  0.000000000000000e+00, -2.755251630929940e-01
249         ,  9.600000000000000e-01,  1.128681788037929e+00,  0.000000000000000e+00, -1.809863575542051e-01
250         ,  1.360000000000000e+00,  1.196769707597362e+00,  0.000000000000000e+00,  1.004369042586963e-01
251         ,  1.120000000000000e+00,  1.066494186136062e+00, -1.093778694533572e-01,  2.183625165004491e-01
252         ,  3.399999999999999e-01,  1.020144277578293e+00, -4.633288062249218e-02, -3.515501490572221e-01
253         ,  1.180000000000000e+00,  1.458757693782837e+00,  0.000000000000000e+00,  1.183294393592802e+00
254         ,  1.160000000000000e+00,  1.026359855521202e+00, -4.730435693835579e-02, -3.200298130645351e-01
255         ,  9.600000000000000e-01,  1.265309897698850e+00,  0.000000000000000e+00,  3.837295057722492e-01
256         ,  2.520000000000000e+00,  2.746315402140644e+00,  0.000000000000000e+00,  6.505070890848113e+00
257         ,  1.860000000000000e+00,  2.883555995341292e+00, -6.447229679154297e-02,  7.459221349431669e+00
258         ,  1.820000000000000e+00,  1.342730095895093e+00,  0.000000000000000e+00,  7.037252531466412e-01
259         ,  8.400000000000000e-01,  1.299348777275972e+00,  0.000000000000000e+00,  5.244201390157668e-01
260         ,  8.000000000000003e-01,  1.493417284911502e+00,  0.000000000000000e+00,  1.326550572539738e+00
261         ,  7.600000000000002e-01,  9.055255873445378e-01, -1.567725494870391e-01, -1.625392619830796e-01
262         ,  4.399999999999999e-01,  8.127260506796203e-01, -2.417093406975238e-01, -3.638939048716985e-02
263         ,  1.240000000000000e+00,  1.366429580723822e+00,  0.000000000000000e+00,  8.016807548999939e-01
264         ,  1.120000000000000e+00,  1.355676949338564e+00,  0.000000000000000e+00,  7.572376199490174e-01
265         ,  9.399999999999998e-01,  1.158425964297780e+00,  0.000000000000000e+00, -5.804673541347553e-02
266         ,  2.460000000000000e+00,  1.969039200291918e+00,  0.000000000000000e+00,  3.292406948856545e+00
268         ,  1.260000000000000e+00,  1.646457601992260e+00,  0.000000000000000e+00,  1.959101919392878e+00
269         ,  1.400000000000000e+00,  1.109788944218706e+00,  0.000000000000000e+00, -2.590748902473872e-01
271         ,  1.260000000000000e+00,  1.453832465920209e+00,  1.869565244878296e-01,  4.099724099846457e-02
272         ,  2.920000000000000e+00,  1.528781938456498e+00,  0.000000000000000e+00,  1.472720938999950e+00
