MVL32_Eform_MP_2019_24,MVL16_Eform_MP_2019_11,SISSO_matbench_expt_is_metal_5,MVL32_Efermi_MP_2019_9,MVL32_Efermi_MP_2019_4,SISSO_matbench_log_kvrh_19,SISSO_matbench_log_kvrh_18,MVL32_Eform_MP_2019_16,MVL16_Efermi_MP_2019_8,SISSO_matbench_mp_gap_18,target
-0.6143737,-0.4677571,0.0005219784932206,-0.69314075,-0.6931472,0.2614158206681551,0.096469099689513,-0.63560486,-0.6923433,0.5,0.82
0.07892464,11.491223,0.0050457921011332,-0.6931468,-0.6931472,-0.7873355690943525,-0.0913741333289991,-0.6930485,-0.6931391,0.5,2.3
-0.6931461,1.1578743,-0.0,-0.5213167,-0.6928026,-0.7050511686544185,0.6599333301304733,4.198778,-0.68896395,0.0,3.2
-0.690841,-0.69206905,-0.0,-0.6931448,-0.69314516,-0.3690545893716529,1.3753830264328195,8.46269,-0.6725107,2.166666666666667,1.9
-0.6931273,2.4549026,-0.0,-0.6416061,-0.69313586,-0.7712168792964209,0.5940582744236129,1.693115,-0.6927634,1.1666666666666667,2.98
-0.6873413,-0.69182354,0.0,-0.685799,-0.21123944,-0.9118355324010694,0.4595391232025365,4.7193108,-0.5847926,0.5,1.38
-0.68673515,-0.69159305,0.0,-0.69309664,-0.6846889,0.0380593419887095,1.422429240947594,7.8249407,-0.6915176,0.3333333333333333,0.42
-0.66602266,-0.69314647,0.0,1.0097166,-0.69314706,0.8000522215206926,0.8691931463933117,10.537832,-0.69303584,0.3333333333333333,1.0
-0.69307077,-0.6910292,0.0003564216781991,-0.6931472,-0.67708516,-0.0424035403392284,0.9780210534214644,7.3008566,-0.67390734,0.5,1.06
-0.69288796,1.62853,0.0,-0.4945158,-0.6929443,-1.371130599880097,-0.0042717002784662,2.1788363,-0.69258755,0.5,1.6
-0.69308555,14.31077,0.0011019545967992,-0.6913215,-0.6931472,0.4111560102519018,-0.4590343970258639,-0.6929612,-0.6704658,0.5,2.04
-0.6922572,-0.59722054,-0.0,-0.6927859,-0.69314337,0.2311229610307572,0.5379317103090712,4.9921236,-0.66788477,0.5,0.96
-0.69193494,3.057382,-0.0089896296054672,-0.69245076,-0.6931448,-0.4691522875705061,0.2684512585357472,1.1334758,-0.6755948,1.1666666666666667,2.22
-0.69053715,9.698027,-0.0036538494525447,-0.6931462,-0.6931472,-0.8877567373736478,-0.1917953016082971,-0.69013965,-0.69314706,0.5,1.9
-0.6931375,0.40383777,-0.0004059832725049,-0.6927517,-0.69314563,-0.0715720686713014,-0.0944702015294483,2.6070468,-0.69145596,0.5,1.12
-0.6931393,0.8543249,9.139017389722398e-06,-0.6290745,-0.6931064,-0.7651063955411361,0.2539907173195597,5.4051614,-0.6870226,0.0,2.8
-0.6890493,-0.6931448,-0.0,-0.6931472,-0.69314265,0.4697908900383779,0.9977033868146558,13.964376,-0.6914736,0.5,0.62
-0.69309366,-0.69314706,0.0,-0.6842688,-0.69305086,-0.4216574347525555,0.946358393391997,15.136246,-0.69011205,0.0,1.86
-0.5910221,-0.63110876,-0.0,-0.66615945,-0.38960847,-1.3942376168084518,0.326000545719617,5.277362,-0.68610036,0.5,1.72
-0.64325243,0.8504856,-0.0065537299704373,-0.69314575,-0.69311976,-0.100700226799064,0.111601835351689,-0.679785,-0.6851214,0.1666666666666666,1.32
-0.64304435,-0.6931472,0.0,-0.6930448,-0.69308496,-0.725421067609889,0.6288752713250304,18.846542,-0.65904504,0.5,0.76
-0.69314706,2.0736914,0.0053937777632803,-0.6929946,-0.69298434,0.1464035860907561,-0.2987337068355373,2.8488908,-0.6929132,0.5,1.44
-0.6931428,1.2373967,-0.0070177108533002,-0.6931385,-0.6931423,-1.0003853037463613,0.0196991825083481,3.14561,-0.68040454,1.1666666666666667,2.32
-0.67295897,5.1373167,-0.0017979259210934,-0.6931206,-0.69314027,0.9857381155216391,0.877877457973097,-0.67789596,-0.6926985,0.1666666666666666,1.16
-0.69314647,17.791616,-0.0022619068039562,0.71339214,-0.6930493,-1.3717611779528882,-0.7044790088389222,-0.6931304,-0.69296944,0.5,3.6
-0.31231266,5.135687,0.0001739928310735,-0.6931422,-0.6931472,-0.2949110572418917,0.3985385690123976,-0.69160175,-0.69243383,0.1666666666666666,1.44
-0.65936357,-0.69311273,0.0,-0.67303735,-0.6913266,0.934262956960568,1.803777523885406,8.60979,-0.6816573,0.0,0.56
-0.6928231,16.837385,0.0050457921011332,-0.69264615,-0.69314694,-1.464432687012173,-0.7684712512468204,-0.69312596,-0.6321508,0.5,2.38
-0.6793679,-0.69251233,0.0005209239912141,-0.69247603,-0.69130635,-0.7124894963433347,0.3241765125332809,8.535166,-0.6886767,0.0,1.08
-0.69002247,10.405603,-0.003537854231829,-0.6926819,-0.6931472,0.4197646333426521,0.1400279686397545,-0.69028527,-0.69206166,0.1666666666666666,1.48
-0.6930307,1.7798766,0.0034218590111133,-0.6931467,-0.69314456,0.3647388263102215,1.060700262075572,-0.6922315,-0.6928182,0.3333333333333333,1.02
-0.68702215,-0.6931385,0.0,-0.6931274,-0.6929065,-0.3617407277483831,1.3757174515303263,13.169167,-0.692864,0.5,0.42
-0.6827994,-0.69314647,0.0,-0.6931455,-0.689553,-0.1426687713087482,0.7496261412817579,13.445347,-0.5834569,0.8333333333333334,1.64
-0.69276315,-0.21753877,0.0006671482694497,1.0362238,-0.6273296,-0.7277861056889089,0.2924496035328248,4.964343,-0.69250745,0.0,2.58
-0.68309796,-0.69314647,-0.0,-0.6931472,-0.6931462,0.4937023777518315,1.123222450459366,10.925082,-0.64816284,0.3333333333333333,0.62
-0.69068295,0.061677467,0.0,-0.6891677,-0.6931163,0.0257087888800054,0.4346478631951162,2.4706206,-0.6295618,0.5,1.7
-0.6909143,6.5344734,-0.0063217395290059,-0.6852093,-0.693141,-1.1832154946769662,-0.1715919732654577,-0.55413556,-0.5694769,1.1666666666666667,2.8
-0.6931056,-0.69301856,0.0011972112780536,-0.6920224,-0.6931472,-0.6278054489109557,0.4141803390252466,9.9300375,-0.6837336,1.5,1.54
-0.69314694,-0.3986291,0.0,-0.69282395,-0.6931187,1.6617681781026543,1.5257833173320252,5.1132355,-0.66405654,0.5,1.62
-0.6857433,-0.22250143,-0.0,-0.69304574,-0.6931344,-0.9346994882611456,0.4284041466246671,2.6905165,-0.6931448,0.5,1.0
-0.6346773,10.050415,0.0020299163625248,-0.69314516,-0.6931472,-0.1844082803261177,0.4915087461192475,-0.6929593,-0.6931299,0.0,1.98
-0.693136,3.8928754,0.0,-0.6931472,-0.6931466,0.1081077832326474,1.4773017109464857,1.4111029,-0.68970084,0.5,1.96
-0.31281468,-0.6931468,0.0,-0.69314694,-0.6931443,-0.8420460112575744,0.521748879840724,11.105426,-0.57064646,0.5,1.3
-0.6148105,-0.6917388,-0.0,-0.6928068,-0.69306266,-0.6402720227262756,1.042446120610071,7.9383664,-0.6703464,0.5,1.04
-0.6930423,-0.68428487,0.0,-0.69314563,-0.6931293,0.538982965233323,0.9561477241984792,5.293814,-0.6925033,0.5,1.3
-0.69293356,7.80458,0.0079456726190258,-0.6931472,-0.6931472,-0.6915762866742988,0.004385149091056,-0.69210666,-0.6842134,0.5,2.18
-0.5842479,-0.61020505,-0.0,-0.69313455,-0.6931472,0.2376161585173792,0.8194875441508978,3.6765132,-0.60480964,0.5,1.06
-0.6930249,-0.6927492,0.0,-0.341314,-0.69312465,-1.1894744611113683,0.1790066301590801,6.878184,-0.69264615,0.5,1.7
-0.6119533,-0.69305325,0.0005219784932206,-0.69314706,-0.6931472,-0.9294402194820126,0.094988304710021,4.5493,-0.69314384,0.5,0.7
-0.6836097,5.777647,-0.0,-0.6926795,-0.69307125,-0.4938263627129431,0.8679691505364374,0.69225836,-0.5596291,0.5,2.18
-0.6871404,-0.69312286,-0.0,-0.6931466,-0.6931472,-1.0995572155285456,0.2931592929420012,9.945425,-0.69314635,0.5,0.94
-0.6736583,-0.69036466,0.0037698446732604,-0.6490472,1.9669849,0.239014769575091,0.7809109009510429,4.254082,-0.5171253,0.5,1.0
-0.69314516,2.21553,-0.0004059832725049,-0.6931231,-0.6931472,-1.1292826021346252,-0.0944702015294483,1.8907568,-0.69304943,0.5,1.1
-0.69308686,-0.6922383,-0.0013251575215097,-0.6929866,-0.6931472,-0.2593900803147705,0.7648618405216986,8.461836,-0.67550796,0.5,0.54
-0.6930969,-0.64185643,-0.0006305921998908,2.477675,-0.6931304,-1.384001308064113,-0.3742402053505894,5.5545063,-0.35976213,0.5,1.38
-0.6144138,-0.69314694,-0.0,-0.68538624,-0.6931368,-0.3041425095801962,0.6055591535268666,12.475586,-0.6896512,0.5,0.48
-0.69314194,4.7930408,-0.0001188072260663,-0.6926948,-0.69201094,-0.5364958528024761,0.4955192112408149,1.0414062,-0.68748623,0.5,1.9
-0.61312556,11.675001,-0.0011019545967992,-0.69314563,-0.6931472,-0.4753370186264911,0.2206244171388581,-0.6929413,-0.69313216,0.5,1.78
-0.6725153,-0.6931472,-0.0,-0.6930711,-0.6921229,-0.2154098154561341,0.5131875973445539,14.686443,0.49891493,1.0,1.02
-0.6797081,8.377677,0.0004059832725049,-0.69249547,-0.6931468,-0.807829139069563,-0.111867703304207,-0.6889377,-0.47647315,0.5,1.92
-0.67042005,-0.69313836,-0.0,-0.6625124,-0.6930568,-1.2429269791121669,0.4783713086455985,10.600023,-0.6143058,0.5,1.02
-0.68128014,-0.6928211,-0.0,-0.6930444,-0.6928323,-0.5301438757670438,0.8287745291086575,8.735501,-0.65074617,0.5,1.14
-0.68899137,-0.69310224,0.0005392020259936,-0.6919737,-0.6920107,-0.1845770689009002,0.1596527415639075,10.125311,-0.6247557,0.5,0.56
-0.69292617,-0.6879641,-0.0008699641553677,-0.69238144,-0.28562647,0.2855816074153223,1.216984506844844,6.006048,-0.63057077,0.6666666666666666,1.5
-0.69254106,-0.6835668,0.0,-0.6422479,-0.4628541,-1.1056964431686724,0.2618972348270793,8.024399,-0.69073445,0.5,1.5
-0.6930239,-0.66874784,0.0,0.061837852,-0.6931373,-1.0280042743191022,0.3228127663379163,6.325499,-0.682412,0.5,1.6
-0.6569039,-0.69297385,-0.0,-0.6931422,-0.6928862,-0.7765981402813322,0.5776981986535872,8.506182,-0.6931454,0.5,0.44
-0.6931323,10.552009,-0.0019139211418091,-0.56756985,-0.6917203,-1.4050465398535472,-0.3870486865850943,-0.6537937,-0.66971123,0.5,3.26
-0.688238,-0.6931472,-0.0,-0.6872312,6.308318,0.4686157202922323,1.1549968871759353,21.418993,-0.6646351,0.6666666666666666,0.88
-0.6744439,-0.6274886,0.0,4.454844,-0.6602785,-1.200693707298473,0.1668970973783642,6.344622,-0.6915413,0.5,1.42
-0.69179934,9.535481,-0.0044658159975546,-0.6845576,-0.6931472,0.4855114386446789,-0.1159109027330622,-0.6907423,-0.69138706,0.1666666666666666,2.02
-0.6931398,9.312512,-0.002725887686819,-0.6621713,-0.69275194,-0.6078619647975432,0.411688872048822,-0.6222711,-0.68987143,0.3333333333333333,3.14
-0.6930685,12.01437,-0.0034218590111133,-0.69305885,-0.6931472,-0.4994585416425758,0.5120164013008182,-0.6831028,-0.69085205,0.0,2.52
-0.67965704,3.2258835,-0.0011019545967992,-0.6931212,-0.69314456,-0.9231303419530648,0.1060510869355411,-0.45554662,-0.69312453,0.5,1.1
-0.6903883,11.644092,-0.0030738733489662,-0.68331325,-0.6930289,-1.1687135514574607,-0.5083487219041951,-0.6920662,-0.19538578,0.5,2.4
-0.67880946,-0.64644575,0.0036538494525447,-0.6931467,-0.6931472,0.6977841496554744,0.6158219515668832,2.3325286,-0.69290936,0.3333333333333333,1.36
-0.69314384,-0.20488329,-0.0,-0.6716249,-0.6899248,-0.3151208535803682,1.4168517385236448,5.243739,0.72999895,0.1666666666666666,2.24
-0.692917,14.772791,0.0088736343847515,-0.69314444,-0.6931466,-1.4512830921782136,-0.7553216564128588,-0.69308686,-0.52140176,0.5,2.22
-0.69303894,-0.6073514,0.0005219784932206,-0.69314706,-0.6931472,0.7884200732287077,0.3948840108991126,1.8964199,-0.6757731,0.5,1.26
-0.6409783,-0.69314384,0.0,-0.691255,-0.69222325,-0.5014666125626084,0.852829726372311,13.358585,-0.68859744,0.5,0.66
-0.68755275,-0.6930872,0.0,-0.69232655,-0.6931242,-0.911830531005552,0.455800250612412,10.727889,-0.68174815,0.5,1.0
-0.6931199,-0.653611,0.0,-0.6927073,-0.6931472,0.8610931870000129,1.1263660463759286,5.8174124,-0.6929221,0.5,1.44
-0.66618186,-0.6930772,-0.0,-0.6204494,-0.69314337,-0.4766945369011048,0.8799415690271755,9.402819,-0.6133435,0.3333333333333333,1.64
-0.6927553,-0.6931468,0.0,0.75214946,-0.68160474,1.125931626719186,1.6606476346059953,14.119043,-0.57688725,0.5,1.28
-0.69175315,-0.69304657,0.0,-0.6880197,-0.69311655,-0.9848826487521228,0.3612716525511815,9.601951,-0.6872383,0.5,1.46
-0.69302607,1.7847341,-0.0003746997129786,-0.60825676,-0.692624,-0.3993398651245692,0.6166412930557748,0.3675291,-0.6418894,0.3333333333333333,1.78
-0.69226104,5.70528,-0.0053937777632803,-0.69314444,-0.69313204,0.6957851462830271,-0.2699772009034026,-0.6840142,-0.5499237,1.1666666666666667,2.48
-0.6924623,7.2346315,-0.0012179498175149,-0.65732306,-0.6931287,-1.0055813877271969,-0.3096199519618413,-0.68934685,-0.69001,1.0,2.16
-0.69129616,1.2528775,0.0,-0.68255854,-0.69312215,1.123848964200445,1.0381915251673244,0.9101722,-0.66422445,0.5,1.78
-0.69314706,19.392948,0.0023779020246719,-0.69314694,-0.6931472,-1.3691716979874042,-0.6732102622220502,-0.69309473,-0.657354,0.5,3.9
-0.6637448,-0.6930536,0.0020299163625248,-0.68223435,-0.6862076,0.2519001762161387,0.66340395444013,6.3344865,-0.66904277,0.5,0.64
-0.40103343,-0.66447896,-0.0,-0.6930907,-0.69314706,0.20135522680269,0.9897099187817846,3.9370217,-0.6797447,0.5,1.1
-0.38551602,6.700512,-0.0079456726190258,-0.6931243,-0.6931472,-0.6147109356993244,0.070133123260864,-0.6912319,-0.6929151,1.1666666666666667,1.86
-0.69302416,-0.69309604,-0.0002467534695225,-0.6931472,-0.6931459,-0.3550465378374698,0.6743630648854231,8.28297,-0.6917433,0.3333333333333333,1.4
-0.6927584,0.46803814,0.0,-0.6929227,-0.6926693,-0.5555087396862635,0.8263767011595349,1.9225862,-0.6929126,0.5,1.44
-0.6915551,11.713006,-0.0042338255561232,-0.6930382,-0.69307387,-1.0937803950327594,-0.4510282601915547,-0.69252187,-0.6799197,0.5,2.62
-0.68663377,0.8462649,-0.0008699641553677,-0.69313097,-0.6931468,0.0216872799984283,0.2250060941186577,0.6583204,-0.68252987,0.5,1.14
-0.38466373,-0.6931472,-0.0,-0.69300735,-0.4961207,-0.4780771777361688,0.7376537227910197,19.189331,-0.68486565,0.5,-0.04
-0.69305956,0.68553334,6.397312172805581e-05,-0.69312954,-0.69313955,0.243719084881362,1.2703085886422798,5.0225224,-0.6926832,0.3333333333333333,1.92
-0.56206185,-0.69297457,0.0,-0.69313514,-0.6918103,-0.1304598978001036,0.7859253495675924,8.402378,-0.69276434,0.5,0.72
-0.6922651,2.927551,0.0022619068039562,-0.69314706,-0.6931466,-0.4536294855473384,0.242331950218015,-0.69045836,-0.69295,0.5,0.9
-0.6274212,-0.6931472,-0.0,-0.69306743,-0.6931354,-0.5463087388293416,0.8326538602397348,20.32167,0.03782691,0.3333333333333333,0.44
-0.6873548,-0.6862842,-0.0,-0.6931472,-0.6931472,0.5628108549302365,1.1810779923280168,6.4835777,-0.6922564,0.0,1.52
-0.6917629,6.6035056,-0.0004059832725049,-0.69314504,-0.6926806,-0.829626972911739,0.1840992161916439,-0.46303156,-0.65437573,0.1666666666666666,2.02
-0.6913959,-0.69294333,0.0,0.07867311,-0.677814,-0.8852197916116484,0.4689498454463737,9.622753,-0.5623187,0.5,1.12
-0.6870269,-0.6684282,-0.0,-0.69303656,-0.69232655,-0.7278739844855546,0.6550774777146768,5.910856,-0.6711007,0.0,0.88
-0.6931119,-0.6927141,-0.0,-0.6931472,-0.69314706,0.4302252112728358,0.6923792530905689,8.120274,-0.69218886,0.5,1.2
-0.69313836,4.3255534,-0.0,-0.6753607,-0.69314635,-0.8246323009351343,0.541142191245135,1.3513422,-0.6919328,0.8333333333333334,3.44
-0.6921902,-0.69313574,-0.0,-0.6931472,-0.6931472,-0.5504030370807569,0.8038933018541625,11.70847,-0.69314015,1.8333333333333333,1.36
-0.69165283,-0.6930444,-6.397312172805581e-05,-0.63687384,-0.66383713,-0.0595057140553447,0.8593168650614778,9.043843,-0.6172959,0.5,0.66
