# c0 + a0 * ((feature_28 - feature_3) * (feature_14 / feature_21))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.562265953754386; Max AE: 2.06824335298943
# Coefficients
# Task   a0                      c0
# all , -8.741443561444434e-02,  1.389851914450904e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         27|2|sub|13|20|div|mult; ((feature_28 - feature_3) * (feature_14 / feature_21)); $\left(\left(feature_{28} - feature_{3}\right) \left(\frac{ feature_{14} }{ feature_{21} } \right)\right)$; ((feature_28 - feature_3) .* (feature_14 ./ feature_21)); ((newdata$feature_28 - newdata$feature_3) * (newdata$feature_14 / newdata$feature_21)); feature_28,feature_3,feature_14,feature_21
# Number of Samples Per Task
# Task, n_samples               
# all , 1692                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
132         ,  9.000000000000001e-01,  1.241905173560273e+00,  1.692474931064865e+00
133         ,  1.160000000000000e+00,  1.010791540012522e+00,  4.336358998075435e+00
135         ,  1.420000000000000e+00,  1.747867577020710e+00, -4.095612584503688e+00
136         ,  1.180000000000000e+00,  1.243586221251133e+00,  1.673244152086045e+00
137         ,  2.020000000000000e+00,  1.193744824242543e+00,  2.243417678440697e+00
138         ,  2.200000000000000e+00,  1.260196793636433e+00,  1.483223221692308e+00
139         ,  2.040000000000000e+00,  1.435136959211246e+00, -5.180499587056621e-01
140         ,  6.400000000000000e-01,  1.550569111459554e+00, -1.838565860191785e+00
141         ,  1.320000000000001e+00,  1.337844759725367e+00,  5.949492707923292e-01
142         ,  1.240000000000000e+00,  1.665641918225339e+00, -3.154970936274779e+00
143         ,  1.580000000000000e+00,  1.585795094976352e+00, -2.241542591313955e+00
144         ,  2.540000000000000e+00,  3.228959172354777e+00, -2.103894219503466e+01
145         ,  1.320000000000001e+00,  1.084557561748093e+00,  3.492493551629866e+00
146         ,  1.660000000000000e+00,  1.472852650570554e+00, -9.495083453462769e-01
147         ,  1.900000000000000e+00,  1.480252562000807e+00, -1.034161542249499e+00
148         ,  1.940000000000000e+00,  1.525741602205835e+00, -1.554545159500822e+00
149         ,  9.399999999999998e-01,  1.446642639850741e+00, -6.496721622767353e-01
150         ,  1.420000000000000e+00,  1.286915294307171e+00,  1.177570036575558e+00
151         ,  1.300000000000000e+00,  1.372672253903305e+00,  1.965311613218300e-01
152         ,  1.040000000000000e+00,  1.242524737705040e+00,  1.685387267106258e+00
153         ,  1.120000000000000e+00,  1.484792073917128e+00, -1.086092460574515e+00
154         ,  1.880000000000000e+00,  1.871549833547429e+00, -5.510507683434945e+00
155         ,  1.460000000000000e+00,  1.315325002384258e+00,  8.525698477921857e-01
156         ,  1.720000000000000e+00,  1.236475848781703e+00,  1.754585093309890e+00
157         ,  1.640000000000000e+00,  1.452931381065809e+00, -7.216138406833267e-01
158         ,  9.399999999999998e-01,  1.272231813595990e+00,  1.345545504334047e+00
159         ,  1.660000000000000e+00,  1.644234751647519e+00, -2.910078128498274e+00
160         ,  8.200000000000000e-01,  1.536439507793995e+00, -1.676926611865794e+00
161         ,  1.840000000000000e+00,  1.496131681580464e+00, -1.215814829467352e+00
162         ,  2.580000000000001e+00,  1.544994147380451e+00, -1.774789619575273e+00
163         ,  1.100000000000000e+00,  1.250474113727910e+00,  1.594448328165646e+00
164         ,  1.640000000000000e+00,  1.673947446581153e+00, -3.249984171759676e+00
165         ,  2.080000000000000e+00,  1.896356804146922e+00, -5.794293426889357e+00
166         ,  1.160000000000000e+00,  8.375884064815651e-01,  6.317760952037572e+00
167         ,  1.040000000000000e+00,  1.454569972883439e+00, -7.403589347414438e-01
168         ,  6.200000000000000e-01,  1.409750432910434e+00, -2.276342382086166e-01
169         ,  1.140000000000000e+00,  1.224463835463059e+00,  1.891999620260849e+00
170         ,  9.800000000000000e-01,  1.399969840799760e+00, -1.157466301502218e-01
171         ,  6.400000000000000e-01,  1.528426407833667e+00, -1.585258686493938e+00
172         ,  1.180000000000000e+00,  1.020121825072025e+00,  4.229622793764114e+00
173         ,  1.260000000000000e+00,  1.902987871933598e+00, -5.870151238474665e+00
174         ,  2.060000000000000e+00,  1.450550433205340e+00, -6.943763730530318e-01
175         ,  1.940000000000000e+00,  1.809070303586342e+00, -4.795756972961191e+00
176         ,  9.399999999999998e-01,  1.665848460079806e+00, -3.157333725132427e+00
177         ,  1.380000000000000e+00,  1.446347245382415e+00, -6.462929210078368e-01
178         ,  2.480000000000000e+00,  1.725609883697696e+00, -3.840989956483929e+00
180         ,  1.580000000000000e+00,  1.750904163451484e+00, -4.130350398795230e+00
181         , -6.000000000000000e-02,  1.617214600611773e+00, -2.600974136167726e+00
182         ,  1.740000000000000e+00,  1.670649946021029e+00, -3.212261562937166e+00
183         ,  1.280000000000000e+00,  7.740720966589280e-01,  7.044372173355596e+00
184         ,  2.200000000000000e-01,  1.404030312826143e+00, -1.621974480024729e-01
186         ,  2.920000000000000e+00,  2.833469108772551e+00, -1.651463152709648e+01
188         ,  9.800000000000000e-01,  1.260356568973220e+00,  1.481395430485235e+00
189         ,  1.680000000000000e+00,  1.517271640012313e+00, -1.457650840685101e+00
190         ,  9.800000000000000e-01,  1.721334122883616e+00, -3.792076286973567e+00
191         ,  4.600000000000000e-01,  1.780120274513142e+00, -4.464575642672799e+00
192         ,  1.420000000000000e+00,  1.412033223557614e+00, -2.537488110607275e-01
193         ,  1.060000000000000e+00,  1.352113793559203e+00,  4.317149750660331e-01
194         ,  1.320000000000001e+00,  1.315307809064357e+00,  8.527665352132040e-01
195         ,  1.340000000000000e+00,  1.250251580883720e+00,  1.596994050077884e+00
196         ,  1.760000000000000e+00,  1.551291182695179e+00, -1.846826180475837e+00
197         ,  6.200000000000000e-01,  1.301716388511887e+00,  1.008249098898879e+00
198         ,  1.160000000000000e+00,  1.070029680631392e+00,  3.658688997663278e+00
199         ,  8.400000000000000e-01,  1.193620668379002e+00,  2.244837991489320e+00
200         ,  9.399999999999998e-01,  1.671881850008062e+00, -3.226354246581165e+00
201         ,  1.760000000000000e+00,  2.269918388564899e+00, -1.006774759715514e+01
202         ,  2.140000000000000e+00,  1.584779399494733e+00, -2.229923280676307e+00
203         ,  1.280000000000000e+00,  1.533417152806302e+00, -1.642351601840862e+00
204         ,  6.600000000000000e-01,  1.547815675224546e+00, -1.807067215652657e+00
205         ,  8.600000000000001e-01,  1.065804467725490e+00,  3.707024411330389e+00
206         ,  4.000000000000000e-01,  9.052310223521062e-01,  5.543945787584759e+00
208         ,  2.480000000000000e+00,  1.921271199780265e+00, -6.079308086747504e+00
209         ,  7.200000000000000e-01,  1.379610698338388e+00,  1.171570352256936e-01
210         ,  5.600000000000001e-01,  1.269854104796237e+00,  1.372745917893204e+00
211         ,  7.600000000000002e-01,  1.415766610640510e+00, -2.964578562733897e-01
212         ,  1.560000000000000e+00,  1.598395808658716e+00, -2.385691708033541e+00
213         ,  1.820000000000000e+00,  1.938026287459599e+00, -6.270982237150249e+00
214         ,  5.199999999999999e-01,  1.527831804645068e+00, -1.578456569836439e+00
215         ,  1.160000000000000e+00,  1.420002149105600e+00, -3.449113918401090e-01
217         ,  9.000000000000001e-01,  9.727748319459185e-01,  4.771260943038884e+00
218         ,  2.400000000000000e-01,  8.516265042126308e-01,  6.157168509469128e+00
220         ,  7.400000000000001e-01,  9.418994106295333e-01,  5.124468294883679e+00
221         ,  1.260000000000000e+00,  1.584260411292485e+00, -2.223986181173232e+00
222         ,  8.600000000000001e-01,  1.226986858277649e+00,  1.863136849519889e+00
223         ,  2.020000000000000e+00,  1.294132698294552e+00,  1.095004680674680e+00
224         ,  1.520000000000000e+00,  1.468386007722852e+00, -8.984110315410054e-01
226         ,  1.000000000000000e+00,  1.171958728307835e+00,  2.492645346406200e+00
227         ,  1.820000000000000e+00,  1.577538939859641e+00, -2.147094173742208e+00
229         ,  1.180000000000000e+00,  1.755897363118099e+00, -4.187471395247560e+00
230         ,  1.780000000000000e+00,  1.385693227041802e+00,  4.757437807463075e-02
231         ,  1.220000000000000e+00,  1.243839685113678e+00,  1.670344586805282e+00
232         ,  1.340000000000000e+00,  1.641656358058428e+00, -2.880581929489874e+00
233         ,  1.260000000000000e+00,  1.148210076237496e+00,  2.764324181868638e+00
234         ,  2.280000000000000e+00,  1.267785590169492e+00,  1.396409224899717e+00
235         ,  1.180000000000000e+00,  1.070266867820988e+00,  3.655975633584115e+00
236         ,  2.520000000000000e+00,  3.269621846797138e+00, -2.150411335534175e+01
237         ,  1.580000000000000e+00,  1.440835412445689e+00, -5.832388853902309e-01
238         ,  8.000000000000003e-01,  1.519794807539073e+00, -1.486515266898288e+00
239         ,  6.000000000000000e-01,  1.413403700981354e+00, -2.694267413031038e-01
240         ,  1.020000000000000e+00,  1.310731538089222e+00,  9.051179682799212e-01
241         ,  2.920000000000000e+00,  1.284887531407968e+00,  1.200767153675833e+00
242         ,  9.000000000000001e-01,  1.083086444153378e+00,  3.509322781085785e+00
243         ,  7.600000000000002e-01,  1.454675151122226e+00, -7.415621483531105e-01
244         ,  2.820000000000000e+00,  1.989010146073377e+00, -6.854225247934542e+00
245         ,  1.260000000000000e+00,  8.649086861207147e-01,  6.005223561077912e+00
246         ,  6.200000000000000e-01,  7.010965019730060e-01,  7.879195325538294e+00
247         ,  3.800000000000000e-01,  8.746688219871969e-01,  5.893569967505212e+00
248         ,  1.080000000000000e+00,  1.624124739930304e+00, -2.680024458576832e+00
249         ,  2.920000000000000e+00,  1.931147845687818e+00, -6.192294527009106e+00
250         ,  1.260000000000000e+00,  1.241900996240440e+00,  1.692522718593361e+00
251         ,  1.280000000000000e+00,  1.121506729921373e+00,  3.069804004834070e+00
252         ,  2.080000000000000e+00,  1.759544655937855e+00, -4.229195542913998e+00
253         ,  2.060000000000000e+00,  1.874787812277632e+00, -5.547549376920046e+00
254         ,  1.020000000000000e+00,  7.698619652490685e-01,  7.092535058355837e+00
255         ,  2.080000000000000e+00,  2.191778166285379e+00, -9.173842354499680e+00
256         ,  2.380000000000000e+00,  1.566997002445925e+00, -2.026496959567963e+00
257         ,  1.660000000000000e+00,  1.474636544712923e+00, -9.699156628543104e-01
258         ,  1.360000000000000e+00,  9.613696251117564e-01,  4.901733750579125e+00
259         ,  1.660000000000000e+00,  1.280696638872751e+00,  1.248709950603586e+00
260         ,  3.260000000000000e+00,  2.559168938197802e+00, -1.337670392227162e+01
261         ,  6.600000000000000e-01,  1.458800528399062e+00, -7.887554665715344e-01
262         ,  3.640000000000000e+00,  2.195965249494879e+00, -9.221741573662610e+00
263         ,  2.980000000000000e+00,  2.230251828103659e+00, -9.613971739856282e+00
264         ,  9.600000000000000e-01,  1.423783163396255e+00, -3.881652807896641e-01
265         ,  1.440000000000000e+00,  1.409438774065759e+00, -2.240689364082358e-01
266         ,  1.500000000000000e+00,  1.176699000459689e+00,  2.438417779545718e+00
267         ,  1.340000000000000e+00,  1.219404819293446e+00,  1.949873541588058e+00
268         ,  1.420000000000000e+00,  1.346008552517721e+00,  5.015574558710347e-01
269         ,  2.580000000000001e+00,  2.210826392579777e+00, -9.391749456004208e+00
270         ,  1.120000000000000e+00,  1.101533181024760e+00,  3.298296573094870e+00
271         ,  1.400000000000000e+00,  1.194942377984308e+00,  2.229717953294076e+00
272         ,  7.800000000000002e-01,  8.754045110669564e-01,  5.885153862378087e+00
273         ,  4.060000000000000e+00,  3.270144103751567e+00, -2.151008784857914e+01
274         ,  1.420000000000000e+00,  5.882943540232015e-01,  9.169624613983704e+00
275         ,  1.960000000000000e+00,  1.468057836839559e+00, -8.946568360127027e-01
276         ,  2.500000000000000e+00,  1.622598455404812e+00, -2.662564132776364e+00
277         ,  6.200000000000000e-01,  1.633508700183302e+00, -2.787374694119012e+00
278         ,  1.320000000000001e+00,  1.518514076111205e+00, -1.471864009141311e+00
279         ,  1.100000000000000e+00,  9.267430855237948e-01,  5.297852988146333e+00
280         ,  5.600000000000001e-01,  1.115933444365711e+00,  3.133561043548402e+00
281         ,  2.100000000000000e+00,  1.270361894062705e+00,  1.366936931506707e+00
282         ,  1.140000000000000e+00,  1.607799006627439e+00, -2.493262018390489e+00
283         ,  2.200000000000000e-01,  3.916662269850366e-01,  1.141900282773121e+01
284         ,  5.199999999999999e-01,  9.076906164068679e-01,  5.515808626514359e+00
286         ,  2.200000000000000e+00,  2.619442427671466e+00, -1.406621806315689e+01
287         ,  1.800000000000000e+00,  1.390161756771409e+00, -3.544521203240700e-03
289         ,  3.120000000000000e+00,  2.020664184527749e+00, -7.216339791509323e+00
290         ,  1.580000000000000e+00,  1.598930736962880e+00, -2.391811158447011e+00
291         ,  1.720000000000000e+00,  1.358749962952135e+00,  3.557988023391161e-01
292         ,  8.000000000000003e-01,  1.351432001535428e+00,  4.395145109090823e-01
294         ,  1.240000000000000e+00,  1.324236864632458e+00,  7.506202992358386e-01
295         ,  7.800000000000002e-01,  1.084942362273986e+00,  3.488091526687558e+00
296         ,  5.600000000000001e-01,  8.947953809195471e-01,  5.663327001444986e+00
297         ,  1.980000000000000e+00,  1.619272989401277e+00, -2.624521606045386e+00
298         ,  1.600000000000000e+00,  1.219062191272882e+00,  1.953793123269918e+00
300         ,  1.160000000000000e+00,  1.141876642341592e+00,  2.836777133733924e+00
301         ,  1.920000000000000e+00,  1.396094448968121e+00, -7.141308495945752e-02
302         ,  3.800000000000000e-01,  1.147836819573646e+00,  2.768594147821362e+00
303         ,  1.840000000000000e+00,  1.985449070543924e+00, -6.813487405215298e+00
305         ,  1.040000000000000e+00,  1.405297422653789e+00, -1.766928779476369e-01
307         ,  8.000000000000003e-01,  1.321283358913249e+00,  7.844076902822815e-01
308         ,  1.320000000000001e+00,  2.056005755223790e+00, -7.620638812004300e+00
309         ,  4.200000000000001e-01,  1.344704368037770e+00,  5.164770108711176e-01
310         ,  9.200000000000002e-01,  1.431495685039290e+00, -4.763946629142883e-01
311         ,  8.800000000000001e-01,  1.441734370949326e+00, -5.935227532356037e-01
312         ,  5.199999999999999e-01,  1.311670996820155e+00,  8.943707876303058e-01
313         ,  4.399999999999999e-01,  1.344572069524130e+00,  5.179904738673664e-01
314         ,  1.860000000000000e+00,  1.474126894668384e+00, -9.640853896167491e-01
315         ,  1.440000000000000e+00,  1.457257021703410e+00, -7.710981233100618e-01
316         ,  4.600000000000000e-01,  1.381072614117284e+00,  1.004330723170538e-01
317         ,  1.340000000000000e+00,  1.439141310566756e+00, -5.638587696573474e-01
318         ,  4.580000000000000e+00,  3.567702949770910e+00, -2.491408907478135e+01
319         ,  1.480000000000000e+00,  1.246117163123350e+00,  1.644290789241263e+00
320         ,  1.360000000000000e+00,  1.244485986784863e+00,  1.662951052011603e+00
321         ,  9.800000000000000e-01,  1.264981633997710e+00,  1.428485805295995e+00
322         ,  8.200000000000000e-01,  1.132014649469867e+00,  2.949595946809863e+00
324         ,  2.600000000000001e+00,  2.904677527654024e+00, -1.732923861551319e+01
325         ,  1.120000000000000e+00,  1.491413562543154e+00, -1.161840688878943e+00
326         ,  7.800000000000002e-01,  9.684264952965971e-01,  4.821004862550079e+00
327         ,  2.880000000000000e+00,  2.552355207519858e+00, -1.329875649139193e+01
328         ,  1.000000000000000e+00,  1.701796720747564e+00, -3.568573132160270e+00
329         ,  2.320000000000000e+00,  1.456511834079298e+00, -7.625733571330019e-01
330         ,  1.040000000000000e+00,  1.176176321342054e+00,  2.444397102228073e+00
331         ,  8.000000000000003e-01,  1.302037192026491e+00,  1.004579184286379e+00
333         ,  1.620000000000000e+00,  1.441548278955375e+00, -5.913939058359472e-01
334         ,  5.400000000000000e-01,  1.632161683266036e+00, -2.771965146396167e+00
335         ,  6.000000000000000e-02,  1.107670784891241e+00,  3.228083869399660e+00
336         ,  9.000000000000001e-01,  1.567475967773743e+00, -2.031976207068117e+00
337         ,  1.820000000000000e+00,  1.402411044500255e+00, -1.436734100160006e-01
338         ,  4.799999999999998e-01,  1.244509489900066e+00,  1.662682182058515e+00
339         ,  2.060000000000000e+00,  1.723444998989399e+00, -3.816224199054048e+00
340         ,  7.600000000000002e-01,  1.205594545897351e+00,  2.107859728869611e+00
341         ,  1.320000000000001e+00,  1.284005078612363e+00,  1.210862200213654e+00
342         ,  2.160000000000000e+00,  2.273388446654843e+00, -1.010744422238131e+01
343         ,  2.560000000000000e+00,  3.716950301593354e+00, -2.662144268031996e+01
344         ,  1.500000000000000e+00,  7.446631665884176e-01,  7.380803220056204e+00
345         ,  1.600000000000000e+00,  6.182806956685671e-01,  8.826588118528591e+00
347         ,  2.780000000000000e+00,  3.388940088164288e+00, -2.286908517639683e+01
348         ,  1.880000000000000e+00,  1.360469449898327e+00,  3.361282875768195e-01
349         ,  1.520000000000000e+00,  1.072401068289231e+00,  3.631560896438685e+00
350         ,  1.300000000000000e+00,  1.581134523190075e+00, -2.188226777358076e+00
351         ,  1.180000000000000e+00,  1.448971160851742e+00, -6.763098793155083e-01
352         ,  7.400000000000001e-01,  1.391442825703041e+00, -1.819963992164312e-02
353         ,  1.380000000000000e+00,  1.607112976584043e+00, -2.485414000628048e+00
354         ,  2.660000000000000e+00,  1.714872302392226e+00, -3.718154623509523e+00
355         ,  5.600000000000001e-01,  1.405641811496517e+00, -1.806326030091544e-01
