# c0 + a0 * (|(feature_28 - feature_21) - (feature_19 / feature_30)|) + a1 * ((feature_28 - feature_3) * (feature_26 * feature_14))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.510390552755468; Max AE: 2.01017575782288
# Coefficients
# Task   a0                      a1                      c0
# all , -6.113258327551652e-01, -8.723963721212978e-02,  2.933314544090611e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         27|20|sub|18|29|div|abd; (|(feature_28 - feature_21) - (feature_19 / feature_30)|); $\left(\left|\left(feature_{28} - feature_{21}\right) - \left(\frac{ feature_{19} }{ feature_{30} } \right)\right|\right)$; abs((feature_28 - feature_21) - (feature_19 ./ feature_30)); abs((newdata$feature_28 - newdata$feature_21) - (newdata$feature_19 / newdata$feature_30)); feature_28,feature_21,feature_19,feature_30
# 1;  2; Unitless;                                         27|2|sub|25|13|mult|mult; ((feature_28 - feature_3) * (feature_26 * feature_14)); $\left(\left(feature_{28} - feature_{3}\right) \left(feature_{26} feature_{14}\right)\right)$; ((feature_28 - feature_3) .* (feature_26 .* feature_14)); ((newdata$feature_28 - newdata$feature_3) * (newdata$feature_26 * newdata$feature_14)); feature_28,feature_3,feature_26,feature_14
# Number of Samples Per Task
# Task, n_samples               
# all , 1692                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
84          ,  1.680000000000000e+00,  2.526780408624026e+00,  2.204590180000000e+00, -1.078854546262272e+01
85          ,  6.400000000000000e-01,  1.170003150736964e+00,  2.931966943069923e+00, -3.332858853881952e-01
86          ,  1.060000000000000e+00,  1.352439411623339e+00,  2.871020355094614e+00, -1.997415194933265e+00
87          ,  1.040000000000000e+00,  1.765770627487810e+00,  2.269690250000000e+00, -2.521518573487872e+00
88          ,  1.580000000000000e+00,  1.376162277050626e+00,  2.480916388327429e+00,  4.642842547739380e-01
89          ,  3.920000000000000e+00,  3.018749048035971e+00,  2.472831440904884e+00, -1.830750671207087e+01
90          ,  1.280000000000000e+00,  1.600510344706921e+00,  1.824198359451176e+00,  2.494561246883944e+00
91          ,  1.700000000000000e+00,  1.456659583882537e+00,  2.397072380330382e+00,  1.291006185733021e-01
92          ,  1.580000000000000e+00,  1.742421390235252e+00,  2.545620820000000e+00, -4.187438479618469e+00
93          ,  1.920000000000000e+00,  1.701535451136581e+00,  2.075986448018378e+00, -4.278450984210784e-01
95          ,  2.580000000000001e+00,  1.642709006379266e+00,  2.419207145291836e+00, -2.158632142560642e+00
97          ,  7.200000000000000e-01,  1.066836698595433e+00,  2.985556120344301e+00,  4.737555692479533e-01
98          ,  3.720000000000000e+00,  2.506821806226025e+00,  2.406970327018370e+00, -1.197793153559334e+01
101         ,  2.460000000000000e+00,  2.032990365115481e+00,  2.585219535964367e+00, -7.795622820502164e+00
102         ,  5.199999999999999e-01,  7.585080076919701e-01,  2.933773738091350e+00,  4.370890056746980e+00
103         ,  5.400000000000000e-01,  1.035293283282204e+00,  2.910448931910704e+00,  1.361636150868797e+00
104         ,  1.380000000000000e+00,  9.548851608882684e-01,  3.022799678256866e+00,  1.496038461537433e+00
105         ,  8.400000000000000e-01,  1.013131290493443e+00,  3.072247421693594e+00,  4.818800426485217e-01
106         ,  1.600000000000000e+00,  7.824511861191956e-01,  2.824643853296168e+00,  4.861157332499908e+00
107         ,  8.800000000000001e-01,  1.102523894679164e+00,  2.861852063546666e+00,  9.315324551853362e-01
108         ,  1.200000000000000e+00,  1.306526504403485e+00,  2.202072440000000e+00,  3.216476827323526e+00
109         ,  9.600000000000000e-01,  7.781552622576030e-01,  2.706072500000000e+00,  5.741280836103883e+00
110         ,  6.000000000000000e-01,  1.356318833336599e+00,  3.056839311845390e+00, -3.343997481892727e+00
111         ,  1.120000000000000e+00,  9.289992239515469e-01,  3.186899081186063e+00,  6.428452389130925e-01
112         ,  9.600000000000000e-01,  1.029912794960967e+00,  3.371111388837219e+00, -1.804749916357969e+00
113         ,  1.360000000000000e+00,  1.509935167689438e+00,  2.113427200000000e+00,  1.506044013849795e+00
114         ,  1.020000000000000e+00,  9.102275974955546e-01,  3.290885253691112e+00,  1.293423349893845e-01
115         ,  8.600000000000001e-01,  1.133144461025143e+00,  2.595093845579011e+00,  2.449828812554475e+00
116         ,  1.600000000000000e+00,  1.559075101454589e+00,  2.399438200000000e+00, -1.061433954595331e+00
117         ,  1.000000000000000e+00,  1.307521275950568e+00,  2.641382996893099e+00,  1.266351889127146e-01
119         ,  6.400000000000000e-01,  8.958557627055551e-01,  3.183393174390219e+00,  1.047325516057305e+00
120         ,  1.980000000000000e+00,  1.975038846307054e+00,  2.032271430000000e+00, -3.256596836308508e+00
121         ,  2.460000000000000e+00,  1.562585709504130e+00,  2.893226557677513e+00, -4.561863309534156e+00
122         ,  2.560000000000000e+00,  2.933818922506265e+00,  1.926111750000000e+00, -1.350287880151943e+01
123         ,  6.400000000000000e-01,  1.512578756232462e+00,  2.527989230000000e+00, -1.429273863949007e+00
124         ,  1.520000000000000e+00,  1.554741641868187e+00,  2.769298510000000e+00, -3.603531898998477e+00
125         ,  7.000000000000000e-01,  1.306689119770224e+00,  2.069318700000000e+00,  4.144875636378441e+00
126         ,  1.999999999999999e-01,  9.338113602946372e-01,  3.193841904809748e+00,  5.390338973495081e-01
127         ,  1.220000000000000e+00,  1.409577061843142e+00,  2.097845650000000e+00,  2.765603468555826e+00
128         ,  1.480000000000000e+00,  1.416783481672768e+00,  2.570944179994618e+00, -6.322072299579038e-01
129         ,  1.600000000000000e+00,  1.384323744318376e+00,  2.289544377152883e+00,  1.711758342325838e+00
130         ,  1.400000000000000e+00,  1.759698601782853e+00,  2.374931083038442e+00, -3.189384878920126e+00
131         ,  1.520000000000000e+00,  1.531928364339726e+00,  2.423894560000000e+00, -9.216358896165880e-01
132         ,  9.000000000000001e-01,  1.020670493633688e+00,  2.934192960549511e+00,  1.362867833752505e+00
133         ,  1.160000000000000e+00,  9.213697233741704e-01,  2.407324300000000e+00,  6.193117091872477e+00
135         ,  1.420000000000000e+00,  1.569877836903422e+00,  2.700472049890832e+00, -3.294736506588861e+00
136         ,  1.180000000000000e+00,  1.033822049147917e+00,  2.846266460000000e+00,  1.828254749068593e+00
137         ,  2.020000000000000e+00,  1.136281350548556e+00,  2.567710264533733e+00,  2.605760237737190e+00
138         ,  2.200000000000000e+00,  1.150018931703427e+00,  2.690559082545219e+00,  1.587435999263860e+00
139         ,  2.040000000000000e+00,  1.735488796601803e+00,  2.005597868866804e+00, -3.237982271692496e-01
140         ,  6.400000000000000e-01,  1.368982049663051e+00,  2.927752240000000e+00, -2.584582983110922e+00
141         ,  1.320000000000001e+00,  1.309261206177591e+00,  2.594187841293507e+00,  4.374077739245440e-01
142         ,  1.240000000000000e+00,  1.534859749716196e+00,  2.808382598764205e+00, -3.649511239209507e+00
143         ,  1.580000000000000e+00,  1.704061474605793e+00,  2.409505830000000e+00, -2.793914513602171e+00
144         ,  2.540000000000000e+00,  3.451962923111430e+00,  2.351107163000000e+00, -2.242032390142121e+01
145         ,  1.320000000000001e+00,  1.412853589618518e+00,  2.074162760000000e+00,  2.894001924050155e+00
146         ,  1.660000000000000e+00,  1.619887841109613e+00,  2.232434379605193e+00, -5.882429689342208e-01
147         ,  1.900000000000000e+00,  1.428246127682297e+00,  2.658661737456706e+00, -1.378274693696035e+00
148         ,  1.940000000000000e+00,  1.707552364609370e+00,  2.157519130000000e+00, -1.068149780639536e+00
149         ,  9.399999999999998e-01,  1.133206051985419e+00,  3.049276421077693e+00, -7.335307362089962e-01
150         ,  1.420000000000000e+00,  1.414189469738742e+00,  2.274924000000000e+00,  1.471868404093998e+00
151         ,  1.300000000000000e+00,  1.398523260903983e+00,  2.473010700000001e+00,  2.633660378576007e-01
152         ,  1.040000000000000e+00,  9.267949903141592e-01,  2.940553085411566e+00,  2.394364497052405e+00
153         ,  1.120000000000000e+00,  1.498088520167824e+00,  2.513671967858492e+00, -1.162849690157999e+00
154         ,  1.880000000000000e+00,  1.977744950398373e+00,  2.152458070000000e+00, -4.129815757314887e+00
155         ,  1.460000000000000e+00,  1.630267012772304e+00,  2.052752173987411e+00,  5.518947654310292e-01
156         ,  1.720000000000000e+00,  1.459738917164075e+00,  2.121081353841468e+00,  2.027791581913527e+00
157         ,  1.640000000000000e+00,  1.239285395899262e+00,  2.881428211264631e+00, -7.732993251701475e-01
158         ,  9.399999999999998e-01,  1.334979375678366e+00,  2.409095443603309e+00,  1.439631045913093e+00
159         ,  1.660000000000000e+00,  1.589003601355802e+00,  2.569907460261376e+00, -2.599046520125401e+00
160         ,  8.200000000000000e-01,  1.480889262191740e+00,  2.631279716213180e+00, -1.789828417640600e+00
161         ,  1.840000000000000e+00,  1.519466285537588e+00,  2.425802490314802e+00, -7.921567666562751e-01
162         ,  2.580000000000001e+00,  1.442030949413112e+00,  2.733725382214250e+00, -2.062289079573856e+00
163         ,  1.100000000000000e+00,  9.652266793215625e-01,  2.939143300000000e+00,  1.963713339307244e+00
164         ,  1.640000000000000e+00,  1.836514400577413e+00,  2.207880807071609e+00, -2.899306296734949e+00
165         ,  2.080000000000000e+00,  2.134124032187620e+00,  1.847806990000000e+00, -3.787517298199329e+00
166         ,  1.160000000000000e+00,  5.677412424016776e-01,  2.967583176543214e+00,  6.320671000472317e+00
167         ,  1.040000000000000e+00,  1.333171659484636e+00,  2.749372270491056e+00, -9.241144367656753e-01
168         ,  6.200000000000000e-01,  1.406654925839279e+00,  2.517114828231725e+00, -1.389013141851689e-01
169         ,  1.140000000000000e+00,  1.342344587832229e+00,  2.293067520000000e+00,  2.168263774075617e+00
170         ,  9.800000000000000e-01,  1.295362403015606e+00,  2.691894247008516e+00, -8.794570233779123e-02
171         ,  6.400000000000000e-01,  1.650452120679816e+00,  2.358140830000000e+00, -1.819470923027203e+00
172         ,  1.180000000000000e+00,  1.126550419543878e+00,  2.331689200000000e+00,  4.371204360963176e+00
173         ,  1.260000000000000e+00,  2.040619724653187e+00,  2.358786882000000e+00, -6.296364279433435e+00
174         ,  2.060000000000000e+00,  1.396662230484085e+00,  2.627817390466528e+00, -8.000989364410649e-01
175         ,  1.940000000000000e+00,  2.166619940057804e+00,  1.925971370000000e+00, -4.707739058982995e+00
176         ,  9.399999999999998e-01,  1.487046330041669e+00,  2.847012389593609e+00, -3.372136969899517e+00
177         ,  1.380000000000000e+00,  1.151400369061955e+00,  3.053615289220477e+00, -9.724906851877759e-01
178         ,  2.480000000000000e+00,  2.116296848293409e+00,  1.825711090000000e+00, -3.428334484474497e+00
180         ,  1.580000000000000e+00,  1.216268255936292e+00,  3.148429827409350e+00, -2.380456918372288e+00
181         , -6.000000000000000e-02,  1.509300845449021e+00,  2.722201180680766e+00, -2.752627277452556e+00
182         ,  1.740000000000000e+00,  1.613286541677899e+00,  2.528055634568396e+00, -2.584120255945498e+00
183         ,  1.280000000000000e+00,  7.312753298278255e-01,  2.661499879536851e+00,  6.590990086639204e+00
184         ,  2.200000000000000e-01,  7.557275189939674e-01,  3.586544260811754e+00, -1.714831965770814e-01
186         ,  2.920000000000000e+00,  3.108488762714426e+00,  2.237159500000000e+00, -1.768470917887921e+01
188         ,  9.800000000000000e-01,  1.258809706681253e+00,  2.493951760657347e+00,  1.718114669709500e+00
189         ,  1.680000000000000e+00,  1.584753899563995e+00,  2.391763684715161e+00, -1.302003142324499e+00
190         ,  9.800000000000000e-01,  1.176733401025050e+00,  3.306329293366114e+00, -3.033751331642137e+00
191         ,  4.600000000000000e-01,  1.583884027690976e+00,  2.803088500242408e+00, -4.174362788923299e+00
192         ,  1.420000000000000e+00,  1.213050565972859e+00,  2.844024234467041e+00, -2.104720512424411e-01
193         ,  1.060000000000000e+00,  9.799030722187910e-01,  3.123829511629469e+00,  5.013064667317609e-01
194         ,  1.320000000000001e+00,  1.085232986870234e+00,  2.936004482002045e+00,  6.101145532982446e-01
195         ,  1.340000000000000e+00,  1.510129148752716e+00,  2.084057435929310e+00,  1.709627098129162e+00
196         ,  1.760000000000000e+00,  1.853976393840494e+00,  1.956079440000000e+00, -1.334986550436356e+00
197         ,  6.200000000000000e-01,  1.269325849382814e+00,  2.558251500000000e+00,  1.146995440041025e+00
198         ,  1.160000000000000e+00,  1.475994327566246e+00,  1.977515800000000e+00,  2.847486890607200e+00
199         ,  8.400000000000000e-01,  1.493120972740732e+00,  2.067758860251554e+00,  2.018797530547712e+00
200         ,  9.399999999999998e-01,  1.893165359225843e+00,  2.111918295361950e+00, -2.876227295032326e+00
201         ,  1.760000000000000e+00,  2.432522697838933e+00,  1.852687820000000e+00, -7.242167646902225e+00
202         ,  2.140000000000000e+00,  1.984099261491279e+00,  1.825272770000000e+00, -1.909924420262020e+00
203         ,  1.280000000000000e+00,  1.529712888856425e+00,  2.467773419133560e+00, -1.203718729519178e+00
204         ,  6.600000000000000e-01,  1.298159371747162e+00,  2.973382460814624e+00, -2.092515999003630e+00
205         ,  8.600000000000001e-01,  9.282139765896744e-01,  2.777537881946807e+00,  3.520417079039443e+00
206         ,  4.000000000000000e-01,  8.934182335874734e-01,  2.348026350000000e+00,  6.929042417822763e+00
208         ,  2.480000000000000e+00,  2.108436758438584e+00,  2.432950200000000e+00, -7.593423615506645e+00
209         ,  7.200000000000000e-01,  9.875065233627001e-01,  3.172715896973159e+00,  7.158251816268400e-02
210         ,  5.600000000000001e-01,  1.403145900153312e+00,  2.293398584462393e+00,  1.468997906762160e+00
211         ,  7.600000000000002e-01,  8.211659152069060e-01,  3.500240097393445e+00, -3.168119948866606e-01
212         ,  1.560000000000000e+00,  1.291282682433760e+00,  3.080206539224541e+00, -2.762253187808893e+00
213         ,  1.820000000000000e+00,  1.727971383628764e+00,  2.615001471543410e+00, -4.507982888891820e+00
214         ,  5.199999999999999e-01,  1.322575025602602e+00,  2.895269482394504e+00, -1.825013422514440e+00
215         ,  1.160000000000000e+00,  1.385984115563474e+00,  2.583814929643661e+00, -3.693548718474285e-01
217         ,  9.000000000000001e-01,  1.044795788532495e+00,  2.539243279636488e+00,  3.853910376184329e+00
218         ,  2.400000000000000e-01,  6.727963159048158e-01,  2.522116040000000e+00,  8.238039069099999e+00
220         ,  7.400000000000001e-01,  1.238452608186632e+00,  2.087591500000000e+00,  4.799003493055137e+00
221         ,  1.260000000000000e+00,  1.228934562709949e+00,  3.119712369101336e+00, -2.324411094508858e+00
222         ,  8.600000000000001e-01,  1.378268994041243e+00,  2.353279432490586e+00,  1.334542932513132e+00
223         ,  2.020000000000000e+00,  1.400354708808810e+00,  2.370169286728867e+00,  9.630269563968192e-01
224         ,  1.520000000000000e+00,  1.660280037271664e+00,  2.242651800000000e+00, -1.122843646836075e+00
226         ,  1.000000000000000e+00,  9.781080234288337e-01,  2.849442280489543e+00,  2.444632422475008e+00
227         ,  1.820000000000000e+00,  1.512705321398202e+00,  2.580600683000000e+00, -1.799395823591161e+00
229         ,  1.180000000000000e+00,  1.723618493937826e+00,  2.775005040000000e+00, -5.579301248599418e+00
230         ,  1.780000000000000e+00,  1.295838068648353e+00,  2.670692085071995e+00,  5.517460476466663e-02
231         ,  1.220000000000000e+00,  8.005158471754710e-01,  3.191073778626775e+00,  2.086355097630413e+00
232         ,  1.340000000000000e+00,  1.435418667566019e+00,  3.036989642978130e+00, -4.111598322739853e+00
233         ,  1.260000000000000e+00,  7.947361994686952e-01,  3.117914794815083e+00,  2.665261957205914e+00
234         ,  2.280000000000000e+00,  1.210215485322447e+00,  2.605115660361493e+00,  1.496161176791366e+00
235         ,  1.180000000000000e+00,  1.035892341693681e+00,  2.565707200000000e+00,  3.770523609023796e+00
236         ,  2.520000000000000e+00,  3.493631660291250e+00,  2.339628858000000e+00, -2.281752583765598e+01
237         ,  1.580000000000000e+00,  1.258770751763607e+00,  2.813464613636429e+00, -5.204034196185666e-01
238         ,  8.000000000000003e-01,  1.380776828908060e+00,  2.766527180923882e+00, -1.590009105588702e+00
239         ,  6.000000000000000e-01,  1.498867915319992e+00,  2.394529570000000e+00, -3.369013857202524e-01
240         ,  1.020000000000000e+00,  1.236192533079005e+00,  2.695777202038801e+00,  5.630900084258472e-01
241         ,  2.920000000000000e+00,  1.564292359710364e+00,  2.071066174774507e+00,  1.179806951109784e+00
242         ,  9.000000000000001e-01,  1.157268270853516e+00,  2.369871567866523e+00,  3.751535127232260e+00
243         ,  7.600000000000002e-01,  1.323950443026699e+00,  2.726874168748579e+00, -6.607606680515521e-01
244         ,  2.820000000000000e+00,  2.295045681305928e+00,  1.772062714000000e+00, -5.101337714915067e+00
245         ,  1.260000000000000e+00,  1.381077604378679e+00,  1.872613000000000e+00,  4.670586112915766e+00
246         ,  6.200000000000000e-01,  1.089650165753419e+00,  1.812518100000000e+00,  8.432236366161787e+00
247         ,  3.800000000000000e-01,  1.009895519284114e+00,  2.458897770877062e+00,  4.816976672466360e+00
248         ,  1.080000000000000e+00,  1.286766565821998e+00,  3.001072415510074e+00, -2.155959393140249e+00
249         ,  2.920000000000000e+00,  1.802277811703387e+00,  2.797973449881811e+00, -6.641897369193235e+00
250         ,  1.260000000000000e+00,  1.528357823148843e+00,  2.127556325424973e+00,  1.195862132188249e+00
251         ,  1.280000000000000e+00,  1.001790611594810e+00,  2.848554939263840e+00,  2.179384488259419e+00
252         ,  2.080000000000000e+00,  1.871152490518768e+00,  2.438769150000000e+00, -4.914286001752243e+00
253         ,  2.060000000000000e+00,  1.786455405610352e+00,  2.653511276223523e+00, -5.448221328873447e+00
254         ,  1.020000000000000e+00,  8.022244741655700e-01,  2.590669016202380e+00,  6.274065249391173e+00
255         ,  2.080000000000000e+00,  2.290291025196088e+00,  2.920151400000000e+00, -1.309199010885886e+01
256         ,  2.380000000000000e+00,  1.415575178494621e+00,  2.792548000565773e+00, -2.171230560004167e+00
257         ,  1.660000000000000e+00,  1.435558376879007e+00,  2.573282026638435e+00, -8.638001377034488e-01
258         ,  1.360000000000000e+00,  1.304456540245525e+00,  2.074646500000000e+00,  4.133132783246641e+00
259         ,  1.660000000000000e+00,  1.592169016387394e+00,  2.034152700000000e+00,  1.118934437877010e+00
260         ,  3.260000000000000e+00,  2.438296236994124e+00,  2.854902819976211e+00, -1.433130142116988e+01
