# c0 + a0 * (|(feature_29 / feature_30) - (feature_29 + feature_8)|) + a1 * (|(feature_28 - feature_21) - (feature_19 / feature_30)|) + a2 * ((feature_28 - feature_1) * (feature_14 / feature_21))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.480095701383586; Max AE: 2.03348256234572
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  4.125359475210096e+00, -5.557313389240672e-01, -7.820456608790029e-02,  9.923214486250520e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         28|29|div|28|7|add|abd; (|(feature_29 / feature_30) - (feature_29 + feature_8)|); $\left(\left|\left(\frac{ feature_{29} }{ feature_{30} } \right) - \left(feature_{29} + feature_{8}\right)\right|\right)$; abs((feature_29 ./ feature_30) - (feature_29 + feature_8)); abs((newdata$feature_29 / newdata$feature_30) - (newdata$feature_29 + newdata$feature_8)); feature_29,feature_30,feature_29,feature_8
# 1;  2; Unitless;                                         27|20|sub|18|29|div|abd; (|(feature_28 - feature_21) - (feature_19 / feature_30)|); $\left(\left|\left(feature_{28} - feature_{21}\right) - \left(\frac{ feature_{19} }{ feature_{30} } \right)\right|\right)$; abs((feature_28 - feature_21) - (feature_19 ./ feature_30)); abs((newdata$feature_28 - newdata$feature_21) - (newdata$feature_19 / newdata$feature_30)); feature_28,feature_21,feature_19,feature_30
# 2;  2; Unitless;                                         27|0|sub|13|20|div|mult; ((feature_28 - feature_1) * (feature_14 / feature_21)); $\left(\left(feature_{28} - feature_{1}\right) \left(\frac{ feature_{14} }{ feature_{21} } \right)\right)$; ((feature_28 - feature_1) .* (feature_14 ./ feature_21)); ((newdata$feature_28 - newdata$feature_1) * (newdata$feature_14 / newdata$feature_21)); feature_28,feature_1,feature_14,feature_21
# Number of Samples Per Task
# Task, n_samples               
# all , 1692                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
34          ,  7.800000000000002e-01,  1.314663150477658e+00,  4.038667120273694e-01,  2.482341100669372e+00, -4.572760901145905e-01
35          ,  1.160000000000000e+00,  1.210686632267460e+00,  5.296834254307770e-01,  2.274487270000000e+00,  8.986246373484731e+00
36          ,  3.800000000000000e-01,  1.091987298835039e+00,  4.404754774496377e-01,  2.226856470000000e+00,  6.136724882282764e+00
37          ,  1.080000000000000e+00,  1.063497680902693e+00,  4.038316600637588e-01,  2.645773012895148e+00,  1.591154586433755e+00
38          ,  2.020000000000000e+00,  1.084597911681405e+00,  4.210350437501034e-01,  2.527224257816340e+00,  3.071262146586327e+00
39          ,  3.500000000000000e+00,  2.696054342765810e+00,  4.607720372726613e-01,  2.563585601534715e+00, -1.569662136701501e+01
40          ,  2.860000000000000e+00,  1.841243928527257e+00,  4.639045809982658e-01,  2.879672511747204e+00, -6.847088456470483e+00
41          ,  1.200000000000000e+00,  4.039205223017159e-01,  4.493441396436698e-01,  2.904881237217110e+00,  1.058472071986196e+01
42          ,  2.640000000000001e+00,  1.487639933130253e+00,  4.674181034682722e-01,  2.722828620606787e+00, -1.025668723461179e+00
43          ,  1.900000000000000e+00,  6.673266926362197e-01,  4.390224269827478e-01,  3.302135935630580e+00,  3.849131517669232e+00
44          ,  8.000000000000003e-01,  1.266135647430458e+00,  3.963509218796722e-01,  2.565613140000000e+00, -8.249619734698037e-01
45          ,  6.400000000000000e-01,  6.629508475528173e-01,  4.336379112683685e-01,  3.196366967455270e+00,  4.372654817016418e+00
46          ,  1.320000000000001e+00,  1.501296031792672e+00,  4.444324759182360e-01,  2.327446359627944e+00,  3.968343831470462e-01
47          ,  2.300000000000000e+00,  1.719033441068796e+00,  4.385687966608676e-01,  2.571465667329736e+00, -4.430714563652292e+00
48          ,  1.040000000000000e+00,  1.562490069498270e+00,  4.636383455831951e-01,  2.512732600000000e+00, -6.891928911979881e-01
49          ,  1.600000000000000e+00,  1.191762843759130e+00,  5.043754149658285e-01,  2.309737151500582e+00,  7.642714641755701e+00
50          ,  1.840000000000000e+00,  1.517026522644136e+00,  4.143126650116231e-01,  2.506109895392686e+00, -2.662762723307121e+00
52          ,  2.200000000000000e-01,  1.147189220681528e+00,  4.229260033912950e-01,  2.864450915758304e+00, -2.571613718606397e-02
53          ,  1.420000000000000e+00,  1.381192466416310e+00,  4.383920240156409e-01,  1.868856680000000e+00,  4.872751891191296e+00
54          ,  4.999999999999999e-01,  1.178726281691561e+00,  4.693076385056656e-01,  2.967867539084200e+00,  1.282800787795636e+00
55          ,  6.799999999999999e-01,  9.101351325501827e-01,  4.236223610888878e-01,  2.872631977407135e+00,  2.984086913811727e+00
56          ,  1.540000000000000e+00,  1.428823529351203e+00,  3.841134538080044e-01,  2.236653080000000e+00, -1.213154424436383e+00
57          ,  1.180000000000000e+00,  1.240371556432427e+00,  4.194350721723730e-01,  2.968733525537411e+00, -2.142431369710535e+00
58          ,  1.880000000000000e+00,  1.626853323779907e+00,  4.147663090572898e-01,  2.485249600000000e+00, -3.894949554653635e+00
59          ,  4.999999999999999e-01,  1.103720452964144e+00,  4.234527034625169e-01,  3.073798434111550e+00, -9.297475175100942e-01
60          ,  8.200000000000000e-01,  1.075566968338783e+00,  3.911232756146630e-01,  2.801549731097169e+00, -3.405222116650972e-01
61          ,  1.280000000000000e+00,  7.769990253047113e-01,  4.280770790283794e-01,  3.099068900000001e+00,  3.312396719959159e+00
62          ,  2.080000000000000e+00,  1.101838473917256e+00,  4.099588766588840e-01,  2.533417929342782e+00,  2.222516941731356e+00
63          ,  1.380000000000000e+00,  1.309303181823850e+00,  4.531613905156618e-01,  2.794632460000000e+00, -7.581856939437290e-03
64          ,  7.200000000000000e-01,  1.458560281098647e+00,  4.310621818569466e-01,  2.715017245268327e+00, -2.516126038459628e+00
65          ,  1.520000000000000e+00,  1.451539981126466e+00,  4.476498096501317e-01,  2.282295050000001e+00,  1.523631845544074e+00
66          ,  8.400000000000000e-01,  1.389437414055667e+00,  4.132288261855450e-01,  2.662507148586347e+00, -2.199835419859700e+00
67          ,  9.600000000000000e-01,  1.112948665648292e+00,  5.506564192943999e-01,  1.800979950000000e+00,  1.470716504732616e+01
68          ,  1.020000000000000e+00,  1.579994695320157e+00,  4.686881126984128e-01,  2.974917980000000e+00, -3.930991087214990e+00
69          ,  1.200000000000000e+00,  9.522585894955309e-01,  4.358644491906573e-01,  3.017916102329187e+00,  2.058829122797717e+00
70          ,  7.600000000000002e-01,  9.834826182813817e-01,  4.120614720804112e-01,  1.845326033518837e+00,  8.736510607741389e+00
71          ,  1.180000000000000e+00,  5.802878734147200e-01,  4.509741839286499e-01,  2.886926400000000e+00,  8.543090994934369e+00
72          ,  2.460000000000000e+00,  2.038070135301353e+00,  4.420339509588700e-01,  1.935973030000000e+00, -3.811550114239089e+00
73          ,  2.020000000000000e+00,  1.808675717217579e+00,  4.592332558260817e-01,  2.455477300000000e+00, -3.662672236343877e+00
74          ,  7.600000000000002e-01,  1.328124572328659e+00,  4.036396509110482e-01,  3.149901934438431e+00, -5.385154675992196e+00
75          ,  4.999999999999999e-01,  6.947619938515742e-01,  4.195187879648193e-01,  3.285682104416586e+00,  2.586405841561449e+00
76          ,  1.800000000000000e+00,  2.003082690460514e+00,  4.345202041208842e-01,  2.350385740000000e+00, -6.705391271962009e+00
77          ,  1.400000000000000e+00,  1.251236965490845e+00,  4.448884057010302e-01,  2.445729863434831e+00,  2.777847409915636e+00
78          ,  1.600000000000000e+00,  2.257837561443730e+00,  4.886106111020676e-01,  2.583091260000000e+00, -8.763253827572315e+00
79          ,  1.600000000000000e+00,  1.422636006151621e+00,  4.322631108131206e-01,  2.589823719718536e+00, -1.103772390851691e+00
80          ,  2.400000000000000e-01,  1.078578589398069e+00,  4.413413619246637e-01,  2.369484707775326e+00,  5.340323974990444e+00
81          ,  1.120000000000000e+00,  6.558204892927647e-01,  4.412091429494581e-01,  2.869911283894948e+00,  7.183054205870020e+00
83          ,  1.500000000000000e+00,  1.335920205769705e+00,  3.972677587621124e-01,  2.021519308367160e+00,  2.197466623204730e+00
84          ,  1.680000000000000e+00,  2.587963219657787e+00,  4.949800698233003e-01,  2.204590180000000e+00, -9.958892957501853e+00
85          ,  6.400000000000000e-01,  1.212017757838863e+00,  4.432717306810453e-01,  2.931966943069923e+00, -2.611994533206275e-01
86          ,  1.060000000000000e+00,  1.280557266806957e+00,  4.220159878313338e-01,  2.871020355094614e+00, -1.825777665542673e+00
87          ,  1.040000000000000e+00,  1.641730082103187e+00,  4.220913006031781e-01,  2.269690250000000e+00, -2.166987136224037e+00
88          ,  1.580000000000000e+00,  1.667044279579377e+00,  5.136636606453052e-01,  2.480916388327429e+00,  8.388440163748327e-01
89          ,  3.920000000000000e+00,  3.252707616552367e+00,  4.496248365486513e-01,  2.472831440904884e+00, -2.275764836759971e+01
90          ,  1.280000000000000e+00,  1.503750387505426e+00,  4.183581062705645e-01,  1.824198359451176e+00,  2.566147376451105e+00
91          ,  1.700000000000000e+00,  1.791069928090057e+00,  5.261587957906075e-01,  2.397072380330382e+00,  5.078661359921789e-01
92          ,  1.580000000000000e+00,  1.759553995437458e+00,  4.653939335203720e-01,  2.545620820000000e+00, -3.350143773650574e+00
93          ,  1.920000000000000e+00,  1.426987683173157e+00,  3.782676413680428e-01,  2.075986448018378e+00, -3.563342373030380e-01
95          ,  2.580000000000001e+00,  1.523148270424397e+00,  4.164950417734666e-01,  2.419207145291836e+00, -2.008377370859854e+00
97          ,  7.200000000000000e-01,  9.872997210889323e-01,  4.457682287092117e-01,  2.985556120344301e+00,  2.363146074996238e+00
98          ,  3.720000000000000e+00,  2.513009253741239e+00,  4.836152941529418e-01,  2.406970327018370e+00, -1.103809860206880e+01
101         ,  2.460000000000000e+00,  2.317488163537286e+00,  4.442513584897547e-01,  2.585219535964367e+00, -1.188111800123471e+01
102         ,  5.199999999999999e-01,  6.503938108264792e-01,  4.351710335185234e-01,  2.933773738091350e+00,  6.480114935000189e+00
103         ,  5.400000000000000e-01,  1.076160472820191e+00,  4.317273624422732e-01,  2.910448931910704e+00,  1.019938647483151e+00
104         ,  1.380000000000000e+00,  9.319592243419721e-01,  4.376616362298345e-01,  3.022799678256866e+00,  2.378496538600876e+00
105         ,  8.400000000000000e-01,  1.016422684758323e+00,  4.355295501102528e-01,  3.072247421693594e+00,  8.346129931965129e-01
106         ,  1.600000000000000e+00,  9.748755162878560e-01,  4.499420480851553e-01,  2.824643853296168e+00,  3.885649244358218e+00
107         ,  8.800000000000001e-01,  9.020745017284586e-01,  3.940748132736531e-01,  2.861852063546666e+00,  1.605102348604875e+00
108         ,  1.200000000000000e+00,  1.235251304542916e+00,  4.012035262363356e-01,  2.202072440000000e+00,  2.409299820526332e+00
109         ,  9.600000000000000e-01,  1.005118303161352e+00,  4.602341009506740e-01,  2.706072500000000e+00,  4.884432969750409e+00
110         ,  6.000000000000000e-01,  1.266558674140434e+00,  4.017924837799959e-01,  3.056839311845390e+00, -4.034038099237667e+00
111         ,  1.120000000000000e+00,  9.973075547979283e-01,  4.481937700933891e-01,  3.186899081186063e+00,  9.323575368560610e-01
112         ,  9.600000000000000e-01,  1.072047852068389e+00,  4.446574828999724e-01,  3.371111388837219e+00, -1.518922677558632e+00
113         ,  1.360000000000000e+00,  1.982801726482935e+00,  5.570864108080649e-01,  2.113427200000000e+00,  1.703272642107503e+00
114         ,  1.020000000000000e+00,  8.857000720498457e-01,  4.275602404557337e-01,  3.290885253691112e+00,  5.321044481772540e-01
115         ,  8.600000000000001e-01,  9.694515227873327e-01,  4.029104488781488e-01,  2.595093845579011e+00,  3.105258407394782e+00
116         ,  1.600000000000000e+00,  1.494593979520840e+00,  4.276666491408649e-01,  2.399438200000000e+00, -9.134616398539976e-01
117         ,  1.000000000000000e+00,  1.254020728599202e+00,  4.215084524609815e-01,  2.641382996893099e+00,  1.186030337641862e-01
119         ,  6.400000000000000e-01,  8.811368041032459e-01,  4.335756707687186e-01,  3.183393174390219e+00,  1.671626115482342e+00
120         ,  1.980000000000000e+00,  1.882836113337192e+00,  4.267919409629607e-01,  2.032271430000000e+00, -3.314913986952233e+00
121         ,  2.460000000000000e+00,  1.555478564375862e+00,  4.573391203074976e-01,  2.893226557677513e+00, -3.635663815271903e+00
122         ,  2.560000000000000e+00,  3.122087637539945e+00,  4.893830283999204e-01,  1.926111750000000e+00, -1.510507629587008e+01
123         ,  6.400000000000000e-01,  1.599528001901976e+00,  4.661004958435849e-01,  2.527989230000000e+00, -1.141331003891321e+00
124         ,  1.520000000000000e+00,  1.396953993380842e+00,  4.202650500915030e-01,  2.769298510000000e+00, -2.683655413009944e+00
125         ,  7.000000000000000e-01,  1.370450003055618e+00,  4.381001400223900e-01,  2.069318700000000e+00,  3.570210429608896e+00
126         ,  1.999999999999999e-01,  8.396548317531531e-01,  4.057053921494437e-01,  3.193841904809748e+00,  6.576235253311791e-01
127         ,  1.220000000000000e+00,  1.383680054500843e+00,  4.550575384144903e-01,  2.097845650000000e+00,  4.092839664859424e+00
128         ,  1.480000000000000e+00,  1.314948801742931e+00,  4.123841897826067e-01,  2.570944179994618e+00, -6.412487445099465e-01
129         ,  1.600000000000000e+00,  1.249689669814568e+00,  4.039230361221821e-01,  2.289544377152883e+00,  1.746546879858576e+00
130         ,  1.400000000000000e+00,  1.700767128441663e+00,  4.351474488219014e-01,  2.374931083038442e+00, -2.981023628121477e+00
131         ,  1.520000000000000e+00,  1.371979832098430e+00,  4.093745368645598e-01,  2.423894560000000e+00, -4.843122344853135e-01
132         ,  9.000000000000001e-01,  8.257022771190268e-01,  3.876719479710889e-01,  2.934192960549511e+00,  1.729852097918491e+00
133         ,  1.160000000000000e+00,  9.802276462404639e-01,  4.036834638085696e-01,  2.407324300000000e+00,  4.342555240927336e+00
135         ,  1.420000000000000e+00,  1.556737470087336e+00,  4.229588657485466e-01,  2.700472049890832e+00, -4.095612584503688e+00
136         ,  1.180000000000000e+00,  9.672413178872866e-01,  4.127439266175957e-01,  2.846266460000000e+00,  1.867381098061152e+00
137         ,  2.020000000000000e+00,  1.333630545349016e+00,  4.712930715610711e-01,  2.567710264533733e+00,  2.250344029339181e+00
138         ,  2.200000000000000e+00,  1.361323368528035e+00,  4.805422436175609e-01,  2.690559082545219e+00,  1.511159546789678e+00
139         ,  2.040000000000000e+00,  1.721910365735850e+00,  4.381803412275627e-01,  2.005597868866804e+00, -4.668663917199735e-01
140         ,  6.400000000000000e-01,  1.269077278370094e+00,  4.269656418773364e-01,  2.927752240000000e+00, -1.821028527289311e+00
141         ,  1.320000000000001e+00,  1.108556801526718e+00,  3.922931671105487e-01,  2.594187841293507e+00,  7.728896362330003e-01
142         ,  1.240000000000000e+00,  1.511618084950563e+00,  4.469632150206376e-01,  2.808382598764205e+00, -3.019247287001718e+00
143         ,  1.580000000000000e+00,  1.682389211610318e+00,  4.502150298350336e-01,  2.409505830000000e+00, -2.196889944142804e+00
144         ,  2.540000000000000e+00,  3.452606244488253e+00,  5.212546482431099e-01,  2.351107163000000e+00, -2.067022433916735e+01
145         ,  1.320000000000001e+00,  1.361505002228711e+00,  4.418657318627333e-01,  2.074162760000000e+00,  3.848805733508716e+00
146         ,  1.660000000000000e+00,  1.561584684314729e+00,  4.245393057295966e-01,  2.232434379605193e+00, -7.482905150487962e-01
147         ,  1.900000000000000e+00,  1.347045175529486e+00,  4.265287251745174e-01,  2.658661737456706e+00, -9.288595256421656e-01
148         ,  1.940000000000000e+00,  1.662255208134127e+00,  4.257845201601003e-01,  2.157519130000000e+00, -1.437519001277393e+00
149         ,  9.399999999999998e-01,  9.815258253679265e-01,  3.978785012877304e-01,  3.049276421077693e+00, -5.420527448562461e-01
150         ,  1.420000000000000e+00,  1.316192316407380e+00,  4.073624162504409e-01,  2.274924000000000e+00,  1.181503588506054e+00
151         ,  1.300000000000000e+00,  1.248330176681614e+00,  3.990192546207788e-01,  2.473010700000001e+00,  2.015174827807302e-01
152         ,  1.040000000000000e+00,  1.024716698679042e+00,  4.359275755001606e-01,  2.940553085411566e+00,  1.685390090391258e+00
153         ,  1.120000000000000e+00,  1.369667999559805e+00,  4.096182429896862e-01,  2.513671967858492e+00, -1.079864559536258e+00
154         ,  1.880000000000000e+00,  1.950261499834592e+00,  4.516958662069845e-01,  2.152458070000000e+00, -3.717438116485105e+00
155         ,  1.460000000000000e+00,  1.348469328881769e+00,  3.798388081351589e-01,  2.052752173987411e+00,  8.956642215510409e-01
156         ,  1.720000000000000e+00,  1.406453106200181e+00,  4.193845658775016e-01,  2.121081353841468e+00,  1.754744782204412e+00
157         ,  1.640000000000000e+00,  1.220863744622822e+00,  4.299868093050399e-01,  2.881428211264631e+00, -7.159696508335130e-01
158         ,  9.399999999999998e-01,  1.345708616062992e+00,  4.358434212906104e-01,  2.409095443603309e+00,  1.353038436436002e+00
159         ,  1.660000000000000e+00,  1.406430812084361e+00,  3.914098763968524e-01,  2.569907460261376e+00, -2.910073495209327e+00
160         ,  8.200000000000000e-01,  1.393309238956576e+00,  4.215832030406948e-01,  2.631279716213180e+00, -1.586737642832604e+00
161         ,  1.840000000000000e+00,  1.644053680993978e+00,  4.693326310775841e-01,  2.425802490314802e+00, -8.140302391571170e-01
162         ,  2.580000000000001e+00,  1.332316980609586e+00,  4.170341414209378e-01,  2.733725382214250e+00, -1.774789619575275e+00
163         ,  1.100000000000000e+00,  1.023129786846247e+00,  4.409262939350423e-01,  2.939143300000000e+00,  1.979386788749824e+00
164         ,  1.640000000000000e+00,  1.733622461289382e+00,  4.155123921515700e-01,  2.207880807071609e+00, -3.249830520734969e+00
165         ,  2.080000000000000e+00,  2.232801774329617e+00,  4.436801683129761e-01,  1.847806990000000e+00, -5.588220917005835e+00
166         ,  1.160000000000000e+00,  7.371368722919290e-01,  4.649547283489622e-01,  2.967583176543214e+00,  6.701795363371286e+00
167         ,  1.040000000000000e+00,  1.249977073787745e+00,  4.189673861997764e-01,  2.749372270491056e+00, -7.311194811293981e-01
168         ,  6.200000000000000e-01,  1.353041582555795e+00,  4.243139354038614e-01,  2.517114828231725e+00, -1.165176692795320e-01
169         ,  1.140000000000000e+00,  1.485393986261874e+00,  4.646021240722503e-01,  2.293067520000000e+00,  1.908440407516985e+00
170         ,  9.800000000000000e-01,  1.515068833015746e+00,  4.902746450611637e-01,  2.691894247008516e+00,  4.912467555013827e-02
171         ,  6.400000000000000e-01,  1.575252842322848e+00,  4.292411492981907e-01,  2.358140830000000e+00, -1.568324181736257e+00
172         ,  1.180000000000000e+00,  1.367196450066907e+00,  5.015621036868636e-01,  2.331689200000000e+00,  5.095050510099528e+00
173         ,  1.260000000000000e+00,  1.970643288829939e+00,  4.436221892655325e-01,  2.358786882000000e+00, -5.870151238474665e+00
174         ,  2.060000000000000e+00,  1.232704860324663e+00,  3.991806865875597e-01,  2.627817390466528e+00, -6.902418045001228e-01
175         ,  1.940000000000000e+00,  2.231268689422325e+00,  4.695669877125852e-01,  1.925971370000000e+00, -4.758510731362453e+00
176         ,  9.399999999999998e-01,  1.476139437753012e+00,  4.412715854035854e-01,  2.847012389593609e+00, -3.140329172960658e+00
177         ,  1.380000000000000e+00,  1.140225476408601e+00,  4.362986009967292e-01,  3.053615289220477e+00, -5.754801238548772e-01
178         ,  2.480000000000000e+00,  2.017281468098413e+00,  4.217111180349872e-01,  1.825711090000000e+00, -3.834238157954510e+00
180         ,  1.580000000000000e+00,  1.640353913955858e+00,  5.082238770688962e-01,  3.148429827409350e+00, -3.850253471042262e+00
181         , -6.000000000000000e-02,  1.440506334462006e+00,  4.263349818418398e-01,  2.722201180680766e+00, -2.585684518923272e+00
182         ,  1.740000000000000e+00,  1.500416625170146e+00,  4.028258403937872e-01,  2.528055634568396e+00, -3.212261562937166e+00
183         ,  1.280000000000000e+00,  8.919817942911397e-01,  4.755869330645204e-01,  2.661499879536851e+00,  7.457720853293244e+00
184         ,  2.200000000000000e-01,  7.316066931352264e-01,  4.170619238014052e-01,  3.586544260811754e+00, -1.522919974347182e-01
186         ,  2.920000000000000e+00,  2.926135463368347e+00,  4.574529235691973e-01,  2.237159500000000e+00, -1.649412522673427e+01
188         ,  9.800000000000000e-01,  1.064677044017045e+00,  3.815939033263043e-01,  2.493951760657347e+00,  1.481873553075953e+00
189         ,  1.680000000000000e+00,  1.415427574441504e+00,  3.971278231045984e-01,  2.391763684715161e+00, -1.457576437045043e+00
190         ,  9.800000000000000e-01,  1.144677577068924e+00,  4.105923319536224e-01,  3.306329293366114e+00, -3.784254312772048e+00
191         ,  4.600000000000000e-01,  1.443491924330522e+00,  4.268351211362819e-01,  2.803088500242408e+00, -3.172273719375739e+00
192         ,  1.420000000000000e+00,  1.220279007836198e+00,  4.438077983883555e-01,  2.844024234467041e+00,  2.863739601131733e-01
193         ,  1.060000000000000e+00,  9.696560480223192e-01,  4.235881869087958e-01,  3.123829511629469e+00,  4.361507990121817e-01
194         ,  1.320000000000001e+00,  1.421772570546808e+00,  5.195274684465707e-01,  2.936004482002045e+00,  1.050536367707956e+00
195         ,  1.340000000000000e+00,  1.423234165488152e+00,  4.154750506860166e-01,  2.084057435929310e+00,  1.597031953272643e+00
196         ,  1.760000000000000e+00,  1.775275001284561e+00,  4.219386344717430e-01,  1.956079440000000e+00, -1.654118956071400e+00
197         ,  6.200000000000000e-01,  1.068247374972576e+00,  4.346682971936781e-01,  2.558251500000000e+00,  3.779018738140860e+00
198         ,  1.160000000000000e+00,  1.709519295942663e+00,  5.149966544941658e-01,  1.977515800000000e+00,  3.943260517260383e+00
199         ,  8.400000000000000e-01,  1.346835276581392e+00,  4.267425785483480e-01,  2.067758860251554e+00,  3.284134479632559e+00
200         ,  9.399999999999998e-01,  1.847419480502003e+00,  4.306337642752205e-01,  2.111918295361950e+00, -3.225363257881883e+00
201         ,  1.760000000000000e+00,  2.683291967156062e+00,  4.692433420255901e-01,  1.852687820000000e+00, -1.003483266260100e+01
