# c0 + a0 * ((feature_25 - feature_14) - (feature_6 * feature_3))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.531823067112317; Max AE: 2.34728162381123
# Coefficients
# Task   a0                      c0
# all , -2.110202108360461e-01,  1.237674209460531e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         24|13|sub|5|2|mult|sub; ((feature_25 - feature_14) - (feature_6 * feature_3)); $\left(\left(feature_{25} - feature_{14}\right) - \left(feature_{6} feature_{3}\right)\right)$; ((feature_25 - feature_14) - (feature_6 .* feature_3)); ((newdata$feature_25 - newdata$feature_14) - (newdata$feature_6 * newdata$feature_3)); feature_25,feature_14,feature_6,feature_3
# Number of Samples Per Task
# Task, n_samples               
# all , 1692                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
117         ,  1.080000000000000e+00,  1.119248839859239e+00,  5.612039203832633e-01
118         ,  1.020000000000000e+00,  1.387008367058425e+00, -7.076770372195309e-01
119         ,  5.600000000000001e-01,  1.158068872820422e+00,  3.772403426416773e-01
121         ,  1.440000000000000e+00,  1.018559189758594e+00,  1.038360348678544e+00
122         ,  7.000000000000000e-01,  9.813427087594484e-01,  1.214724881969913e+00
123         ,  1.000000000000000e+00,  1.117032224263928e+00,  5.717082014022653e-01
124         ,  1.620000000000000e+00,  1.690323288011001e+00, -2.145050830710049e+00
125         ,  7.600000000000002e-01,  1.104873437399122e+00,  6.293272646030519e-01
126         ,  1.820000000000000e+00,  2.287609548330296e+00, -4.975520281730367e+00
127         ,  1.540000000000000e+00,  1.019039043442111e+00,  1.036086378419412e+00
128         ,  1.900000000000000e+00,  1.961242988518384e+00, -3.428907478535484e+00
129         ,  1.600000000000000e+00,  1.853589430948340e+00, -2.918749910482984e+00
130         ,  1.420000000000000e+00,  1.699094866208185e+00, -2.186618309779619e+00
131         ,  1.460000000000000e+00,  1.336649625939437e+00, -4.690328764565881e-01
132         ,  1.880000000000000e+00,  2.073736024334389e+00, -3.961998765717485e+00
133         ,  2.300000000000000e+00,  2.275274957141127e+00, -4.917068102480329e+00
134         ,  1.200000000000000e-01,  1.077297864086800e+00,  7.600046684548944e-01
135         ,  2.040000000000000e+00,  1.429606034629663e+00, -9.095423817875693e-01
136         ,  1.240000000000000e+00,  1.258568031263227e+00, -9.901336805567761e-02
138         ,  1.260000000000000e+00,  1.078116383555109e+00,  7.561258008096262e-01
139         ,  9.000000000000001e-01,  9.133149811128684e-01,  1.537100295097686e+00
140         ,  9.399999999999998e-01,  1.247718972113804e+00, -4.760095070266912e-02
143         ,  1.060000000000000e+00,  2.118539090307802e+00, -4.174315234343437e+00
144         ,  1.140000000000000e+00,  1.657363348646429e+00, -1.988857548398431e+00
145         ,  1.220000000000000e+00,  2.029807666152066e+00, -3.753827434600518e+00
146         ,  1.280000000000000e+00,  1.862641268633240e+00, -2.961645506355233e+00
147         ,  7.800000000000002e-01,  1.187120190378007e+00,  2.395695601015311e-01
148         ,  1.480000000000000e+00,  1.294895829888854e+00, -2.711665399329062e-01
149         ,  6.200000000000000e-01,  1.153288081933934e+00,  3.998959492660232e-01
150         ,  9.800000000000000e-01,  1.011122469732904e+00,  1.073602091619783e+00
151         ,  9.999999999999989e-02,  1.038615085806462e+00,  9.433178123811523e-01
152         ,  1.260000000000000e+00,  1.120321045712731e+00,  5.561228627478620e-01
153         ,  9.200000000000002e-01,  1.766402824517262e+00, -2.505582820536237e+00
154         ,  8.400000000000000e-01,  1.366635137714228e+00, -6.111306956938587e-01
155         ,  1.500000000000000e+00,  1.360524635414452e+00, -5.821737428239588e-01
156         ,  3.120000000000000e+00,  1.464558902038871e+00, -1.075179916082160e+00
157         ,  7.400000000000001e-01,  1.422684968929065e+00, -8.767442641419780e-01
158         ,  1.820000000000000e+00,  1.603908807048747e+00, -1.735542752692848e+00
159         ,  1.820000000000000e+00,  1.234679130917110e+00,  1.419332551870167e-02
160         ,  1.400000000000000e+00,  1.484692506019948e+00, -1.170590701150140e+00
161         ,  1.300000000000000e+00,  1.541902391172693e+00, -1.441701628990101e+00
162         ,  3.620000000000000e+00,  3.426715951284216e+00, -1.037361176519950e+01
163         ,  1.120000000000000e+00,  1.712763394726291e+00, -2.251391861393242e+00
164         ,  1.880000000000000e+00,  1.639530778750148e+00, -1.904351093658243e+00
165         ,  1.580000000000000e+00,  1.047357748334847e+00,  9.018873612705848e-01
166         ,  2.040000000000000e+00,  1.570570087824490e+00, -1.577554477104590e+00
167         ,  1.300000000000000e+00,  9.668753718837554e-01,  1.283283892589675e+00
168         ,  1.080000000000000e+00,  1.382299145843411e+00, -6.853605908641982e-01
169         ,  1.760000000000000e+00,  2.634190932262392e+00, -6.617928762695134e+00
170         ,  1.880000000000000e+00,  1.344701683043670e+00, -5.071906295567852e-01
171         ,  8.200000000000000e-01,  1.316625021230126e+00, -3.741386261382199e-01
172         ,  1.620000000000000e+00,  1.401711729529342e+00, -7.773545454196420e-01
173         ,  1.580000000000000e+00,  1.583097581922559e+00, -1.636920800588185e+00
175         ,  1.580000000000000e+00,  1.145693422344099e+00,  4.358861492556135e-01
176         ,  9.600000000000000e-01,  1.025268870958648e+00,  1.006563957359100e+00
177         ,  1.940000000000000e+00,  1.878808461461830e+00, -3.038259934729353e+00
178         ,  2.720000000000000e+00,  2.996474433172812e+00, -8.334747732191378e+00
179         ,  2.620000000000001e+00,  2.686918576146899e+00, -6.867798875494306e+00
181         ,  9.800000000000000e-01,  1.206993559259208e+00,  1.453919986136288e-01
182         ,  5.400000000000000e-01,  1.141940736760940e+00,  4.536696855732529e-01
183         ,  1.860000000000000e+00,  2.038428819783508e+00, -3.794682069316719e+00
184         ,  8.800000000000001e-01,  1.459681424567900e+00, -1.052066123087423e+00
185         ,  9.000000000000001e-01,  1.151855984871184e+00,  4.066824890816935e-01
186         ,  1.160000000000000e+00,  1.458937736874297e+00, -1.048541874435331e+00
187         ,  2.260000000000000e+00,  1.814832076730812e+00, -2.735083359947494e+00
188         ,  1.300000000000000e+00,  1.235734119479508e+00,  9.193858604044230e-03
189         ,  2.080000000000000e+00,  1.361598861836058e+00, -5.872643756943825e-01
190         ,  2.020000000000000e+00,  1.332532731329399e+00, -4.495233963279913e-01
191         ,  1.280000000000000e+00,  1.346891670949401e+00, -5.175687250816366e-01
192         ,  1.680000000000000e+00,  1.085060115560403e+00,  7.232202702076855e-01
193         ,  3.460000000000000e+00,  2.564362411129769e+00, -6.287019600696069e+00
194         ,  1.740000000000000e+00,  1.192304444168219e+00,  2.150019901532660e-01
195         ,  1.120000000000000e+00,  1.888917319754366e+00, -3.086164627140022e+00
196         ,  1.820000000000000e+00,  1.943040376486934e+00, -3.342647437569115e+00
197         ,  2.000000000000000e+00,  2.242319990777740e+00, -4.760898386637373e+00
198         ,  6.799999999999999e-01,  9.803260806456362e-01,  1.219542563223213e+00
199         ,  9.000000000000001e-01,  1.274308132255397e+00, -1.736038583684746e-01
200         ,  2.100000000000000e+00,  1.331191029019667e+00, -4.431652266322255e-01
201         ,  9.000000000000001e-01,  1.200409543285523e+00,  1.765928771816107e-01
202         ,  8.600000000000001e-01,  1.691710849977375e+00, -2.151626323933547e+00
203         ,  2.380000000000000e+00,  2.142445233133247e+00, -4.287603638002644e+00
204         ,  3.320000000000000e+00,  2.959196382070826e+00, -8.158091425412545e+00
205         ,  6.200000000000000e-01,  9.208816729909129e-01,  1.501242630810147e+00
206         ,  1.320000000000001e+00,  1.276269352041200e+00, -1.828978486361942e-01
208         ,  2.220000000000000e+00,  1.220423636607759e+00,  8.174843909228521e-02
210         ,  1.160000000000000e+00,  1.230375656777649e+00,  3.458698412803685e-02
211         ,  1.740000000000000e+00,  1.196057537273396e+00,  1.972165226366368e-01
212         ,  1.220000000000000e+00,  1.171827620375183e+00,  3.120392536073592e-01
213         , -2.600000000000000e-01,  8.817564096816957e-01,  1.686652659329245e+00
214         ,  1.799999999999999e-01,  1.278448088216306e+00, -1.932226235308550e-01
215         ,  1.280000000000000e+00,  1.311865606080399e+00, -3.515843166203245e-01
216         ,  8.600000000000001e-01,  1.051345566448662e+00,  8.829895595007178e-01
217         ,  4.000000000000000e-01,  1.330464879558436e+00, -4.397240896039065e-01
218         ,  1.180000000000000e+00,  2.139836182723077e+00, -4.275239654477876e+00
219         ,  1.320000000000001e+00,  1.165678709117437e+00,  3.411782220188928e-01
220         ,  1.040000000000000e+00,  1.573202298366565e+00, -1.590028213774866e+00
221         ,  1.360000000000000e+00,  1.418682184940383e+00, -8.577755408484908e-01
222         ,  8.200000000000000e-01,  1.257221355655872e+00, -9.263163048646716e-02
223         ,  3.399999999999999e-01,  9.435929081927109e-01,  1.393616754066788e+00
224         ,  1.300000000000000e+00,  1.219863816126845e+00,  8.440136261414222e-02
225         ,  2.799999999999999e-01,  1.029292840994027e+00,  9.874948358781038e-01
227         ,  1.800000000000000e+00,  1.372193175994626e+00, -6.374695864492872e-01
228         ,  1.440000000000000e+00,  1.328485695614670e+00, -4.303449693010518e-01
229         ,  2.200000000000000e-01,  1.188841863705898e+00,  2.314107523689934e-01
230         ,  1.360000000000000e+00,  1.359289972963703e+00, -5.763228224507035e-01
232         ,  1.440000000000000e+00,  1.150647771506870e+00,  4.124080703401290e-01
233         ,  8.400000000000000e-01,  1.329085526457801e+00, -4.331874972312145e-01
234         ,  1.260000000000000e+00,  1.385260207736519e+00, -6.993927154714865e-01
235         ,  1.580000000000000e+00,  2.158605049300818e+00, -4.364183109246405e+00
236         , -3.999999999999990e-02,  1.177194381436705e+00,  2.866068031313622e-01
237         ,  1.100000000000000e+00,  1.205991001112751e+00,  1.501430039438060e-01
238         ,  9.000000000000001e-01,  1.375045174100439e+00, -6.509848705754523e-01
239         ,  3.540000000000000e+00,  3.663477418564131e+00, -1.149559655680729e+01
242         ,  1.580000000000000e+00,  1.140522220494432e+00,  4.603918675902652e-01
244         ,  4.999999999999999e-01,  1.110969358710641e+00,  6.004394093243234e-01
245         ,  1.760000000000000e+00,  1.059354828564098e+00,  8.450346068272059e-01
247         ,  2.320000000000000e+00,  1.572469989297123e+00, -1.586557887086537e+00
248         ,  8.000000000000003e-01,  1.196102449070921e+00,  1.970036909019555e-01
249         ,  8.400000000000000e-01,  8.250082417724319e-01,  1.955575563369724e+00
251         ,  1.820000000000000e+00,  1.285041076378463e+00, -2.244660202464409e-01
252         ,  8.400000000000000e-01,  1.175126455078526e+00,  2.964064633155070e-01
254         ,  1.940000000000000e+00,  2.004558689185144e+00, -3.634175497627810e+00
255         ,  1.660000000000000e+00,  1.222371405405844e+00,  7.251819147586999e-02
256         ,  1.120000000000000e+00,  1.359260435359374e+00, -5.761828472122524e-01
258         ,  1.220000000000000e+00,  1.404875767862890e+00, -7.923485515435682e-01
260         ,  4.000000000000000e-01,  1.132686712378941e+00,  4.975234204611831e-01
261         ,  9.800000000000000e-01,  1.250040492472013e+00, -5.860236307455252e-02
263         ,  1.300000000000000e+00,  1.791001204434088e+00, -2.622151654485215e+00
264         ,  2.080000000000000e+00,  1.865641121350801e+00, -2.975861456124574e+00
265         ,  2.380000000000000e+00,  1.265511712202922e+00, -1.319186566637464e-01
266         ,  4.200000000000001e-01,  1.208868904715659e+00,  1.365049567088709e-01
268         ,  1.860000000000000e+00,  1.703921247678819e+00, -2.209489964828738e+00
269         ,  1.660000000000000e+00,  1.654863069701733e+00, -1.977009020076002e+00
270         ,  8.200000000000000e-01,  1.126041797994475e+00,  5.290128894468268e-01
271         ,  2.480000000000000e+00,  2.253056203784550e+00, -4.811776039371548e+00
272         ,  1.040000000000000e+00,  1.153139342920928e+00,  4.006008059829038e-01
273         ,  2.060000000000000e+00,  1.133792072120821e+00,  4.922852504418240e-01
274         ,  2.980000000000000e+00,  2.042989883129696e+00, -3.816296412929195e+00
276         ,  1.340000000000000e+00,  9.337409648519204e-01,  1.440303956689503e+00
277         ,  1.560000000000000e+00,  1.330520742960075e+00, -4.399888197044878e-01
278         ,  1.500000000000000e+00,  9.582174328205276e-01,  1.324312849147560e+00
279         ,  2.060000000000000e+00,  1.664357565269245e+00, -2.022002319674631e+00
280         ,  2.580000000000001e+00,  2.857794353888545e+00, -7.677559121039740e+00
281         ,  1.540000000000000e+00,  1.065515559393042e+00,  8.158396268556872e-01
282         ,  2.600000000000001e+00,  1.805570472364451e+00, -2.691193704403758e+00
283         ,  1.660000000000000e+00,  1.578015130828701e+00, -1.612835661663711e+00
284         ,  7.600000000000002e-01,  1.028355869951898e+00,  9.919350316224632e-01
286         ,  2.040000000000000e+00,  1.702122010545831e+00, -2.200963591331813e+00
287         ,  2.000000000000000e+00,  1.719566927942065e+00, -2.283633006394561e+00
288         ,  1.360000000000000e+00,  1.315564996318145e+00, -3.691152925542855e-01
289         ,  1.320000000000001e+00,  1.785983506731862e+00, -2.598373374279989e+00
290         ,  2.000000000000000e+00,  1.474472390582781e+00, -1.122158774195487e+00
291         ,  1.600000000000000e+00,  1.196592134422554e+00,  1.946831295221073e-01
292         ,  6.799999999999999e-01,  1.059131488959140e+00,  8.460929869893427e-01
293         ,  2.160000000000000e+00,  1.929739497511167e+00, -3.279616133965207e+00
294         ,  8.000000000000003e-01,  1.168322979160544e+00,  3.286473367893163e-01
295         ,  1.940000000000000e+00,  1.589230357060928e+00, -1.665983301824781e+00
297         ,  2.100000000000000e+00,  1.205075934920302e+00,  1.544793951777252e-01
298         ,  1.540000000000000e+00,  1.406142546809249e+00, -7.983516682182205e-01
299         ,  1.640000000000000e+00,  1.635436907523135e+00, -1.884950718638271e+00
300         ,  1.140000000000000e+00,  1.334232636106754e+00, -4.575790454557248e-01
301         ,  1.640000000000000e+00,  2.101850986848991e+00, -4.095232271660885e+00
302         ,  1.100000000000000e+00,  1.418875462522379e+00, -8.586914606138568e-01
303         ,  2.200000000000000e+00,  2.126520192124840e+00, -4.212136738669574e+00
304         ,  1.440000000000000e+00,  1.002979292264788e+00,  1.112191653424567e+00
305         ,  1.020000000000000e+00,  1.146042785079335e+00,  4.342305602774215e-01
306         ,  1.520000000000000e+00,  1.417043325686147e+00, -8.500091792865208e-01
307         ,  1.780000000000000e+00,  1.392409835600328e+00, -7.332739623695113e-01
308         ,  1.080000000000000e+00,  1.043508902352289e+00,  9.201265904292909e-01
309         ,  5.400000000000000e-01,  1.152913500913958e+00,  4.016710447343251e-01
310         ,  6.000000000000000e-01,  1.970294607551746e+00, -3.471802038243771e+00
311         ,  4.799999999999998e-01,  1.184252725433063e+00,  2.531581397621394e-01
312         ,  1.640000000000000e+00,  1.048609053692239e+00,  8.959575721170487e-01
313         ,  4.399999999999999e-01,  1.301998933866173e+00, -3.048273155959453e-01
314         ,  1.060000000000000e+00,  1.489297454535633e+00, -1.192413011427626e+00
315         ,  1.260000000000000e+00,  1.354832638914346e+00, -5.552000397954440e-01
316         ,  5.600000000000001e-01,  9.235419095172016e-01,  1.488636082291647e+00
317         ,  1.600000000000000e+00,  1.120933170295696e+00,  5.532220762282227e-01
318         ,  4.999999999999999e-01,  1.211782644039291e+00,  1.226970882014513e-01
319         ,  1.520000000000000e+00,  1.344760522616680e+00, -5.074694633840132e-01
320         ,  1.920000000000000e+00,  1.319291552040228e+00, -3.867750025285992e-01
321         ,  1.840000000000000e+00,  1.917843538859566e+00, -3.223242582804065e+00
322         ,  1.300000000000000e+00,  1.608965352542934e+00, -1.759505128022459e+00
323         ,  4.999999999999999e-01,  1.102237314885902e+00,  6.418195396452229e-01
324         ,  1.040000000000000e+00,  1.069183220586411e+00,  7.984590111372323e-01
326         ,  1.100000000000000e+00,  1.408649665041387e+00, -8.102326071207323e-01
327         ,  1.060000000000000e+00,  1.044239415837414e+00,  9.166647728041895e-01
328         ,  4.080000000000000e+00,  3.470973809378025e+00, -1.058334455770530e+01
329         ,  1.840000000000000e+00,  1.922572390337992e+00, -3.245652054672615e+00
330         ,  1.660000000000000e+00,  1.459903019486603e+00, -1.053116235386262e+00
331         ,  1.640000000000000e+00,  1.309466729143232e+00, -3.402163205043944e-01
332         ,  9.000000000000001e-01,  1.243855353647122e+00, -2.929171647635886e-02
333         ,  1.060000000000000e+00,  1.371040433616031e+00, -6.320068756784647e-01
335         ,  1.540000000000000e+00,  1.684191235802492e+00, -2.115991755353170e+00
336         ,  1.260000000000000e+00,  1.556049858978560e+00, -1.508744817648743e+00
337         ,  4.000000000000000e-01,  1.356471548304755e+00, -5.629666389468491e-01
338         ,  1.080000000000000e+00,  1.296790407556896e+00, -2.801447210300465e-01
339         ,  1.120000000000000e+00,  1.233799925373683e+00,  1.835977734785610e-02
341         ,  7.400000000000001e-01,  1.114215486537252e+00,  5.850563907321715e-01
342         ,  5.400000000000000e-01,  1.376789045981576e+00, -6.592488746451497e-01
343         ,  2.320000000000000e+00,  1.392443119545066e+00, -7.334316910752412e-01
344         ,  2.260000000000000e+00,  1.172974336966606e+00,  3.066050983343649e-01
345         ,  1.460000000000000e+00,  1.124939020409421e+00,  5.342388229282000e-01
346         ,  6.400000000000000e-01,  1.019932003779627e+00,  1.031854744236230e+00
347         ,  7.800000000000002e-01,  1.118193417730923e+00,  5.662054419158908e-01
348         ,  1.340000000000000e+00,  1.821192563038547e+00, -2.765224957676615e+00
349         ,  1.800000000000000e+00,  1.565663735854730e+00, -1.554303851250692e+00
350         ,  1.740000000000000e+00,  1.179897746996200e+00,  2.737958711889465e-01
351         ,  7.800000000000002e-01,  1.320303211957696e+00, -3.915691400828182e-01
354         ,  1.280000000000000e+00,  1.268277538474051e+00, -1.450255825841168e-01
355         ,  8.400000000000000e-01,  1.005373938038924e+00,  1.100843708293394e+00
356         ,  9.200000000000002e-01,  1.161089576095442e+00,  3.629255845289220e-01
357         ,  2.560000000000000e+00,  2.489838601317241e+00, -5.933860016989510e+00
358         ,  8.400000000000000e-01,  1.336729635289791e+00, -4.694120313727796e-01
359         ,  9.800000000000000e-01,  1.120569226943625e+00,  5.549467610374607e-01
360         ,  9.000000000000001e-01,  1.580090737295806e+00, -1.622671716982210e+00
361         ,  1.500000000000000e+00,  2.250705675397111e+00, -4.800637161355429e+00
362         ,  1.220000000000000e+00,  1.133098547014680e+00,  4.955717844823007e-01
363         ,  1.080000000000000e+00,  1.309909176322982e+00, -3.423130257346549e-01
364         ,  7.000000000000000e-01,  1.074529785071379e+00,  7.731222698659331e-01
365         ,  1.000000000000000e+00,  1.307568107341621e+00, -3.312189747331618e-01
366         ,  1.560000000000000e+00,  1.407835471510407e+00, -8.063742395844928e-01
367         ,  6.000000000000000e-01,  1.032647393429339e+00,  9.715980057971287e-01
368         ,  1.960000000000000e+00,  1.316772684858268e+00, -3.748383867325082e-01
