# c0 + a0 * ((feature_26 / feature_20) * (|feature_22 - feature_3|)) + a1 * ((feature_25 - feature_14) - (feature_6 * feature_3))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.495736725733328; Max AE: 1.85299121805977
# Coefficients
# Task   a0                      a1                      c0
# all ,  1.032833090154027e-03, -1.924342868215217e-01,  1.057480034494473e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         25|19|div|21|2|abd|mult; ((feature_26 / feature_20) * (|feature_22 - feature_3|)); $\left(\left(\frac{ feature_{26} }{ feature_{20} } \right) \left(\left|feature_{22} - feature_{3}\right|\right)\right)$; ((feature_26 ./ feature_20) .* abs(feature_22 - feature_3)); ((newdata$feature_26 / newdata$feature_20) * abs(newdata$feature_22 - newdata$feature_3)); feature_26,feature_20,feature_22,feature_3
# 1;  2; Unitless;                                         24|13|sub|5|2|mult|sub; ((feature_25 - feature_14) - (feature_6 * feature_3)); $\left(\left(feature_{25} - feature_{14}\right) - \left(feature_{6} feature_{3}\right)\right)$; ((feature_25 - feature_14) - (feature_6 .* feature_3)); ((newdata$feature_25 - newdata$feature_14) - (newdata$feature_6 * newdata$feature_3)); feature_25,feature_14,feature_6,feature_3
# Number of Samples Per Task
# Task, n_samples               
# all , 1692                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
42          ,  2.020000000000000e+00,  2.364198202851895e+00,  3.839024073810817e+02, -4.729983796851384e+00
43          ,  1.120000000000000e+00,  7.556852115441008e-01,  1.888792502378694e+02,  2.582053182135711e+00
44          ,  1.640000000000000e+00,  1.232520814557454e+00,  5.038653828002184e+01, -6.391786934681845e-01
45          ,  1.240000000000000e+00,  9.912823951605766e-01,  1.474069467472747e+02,  1.135163672031356e+00
46          ,  1.600000000000000e+00,  1.312265848179730e+00,  1.875719479852363e+02, -3.172786930537081e-01
47          ,  1.360000000000000e+00,  1.425296783766503e+00,  3.072462945647923e+02, -2.623368748476866e-01
48          ,  8.200000000000000e-01,  9.701696171760571e-01,  1.808926315571634e+02,  1.424602223874766e+00
49          ,  5.600000000000001e-01,  1.123116881894131e+00,  1.209393837465753e+02,  3.080186541373232e-01
50          ,  1.820000000000000e+00,  1.193395922419289e+00,  3.404534395230950e+02,  1.120983654391383e+00
51          ,  5.800000000000001e-01,  1.036420881314740e+00,  2.454319088504931e+01,  2.411637428563884e-01
52          ,  1.180000000000000e+00,  1.552817293749582e+00,  1.300070781227298e+02, -1.876285421789676e+00
53          ,  1.840000000000000e+00,  1.220514231981555e+00,  2.392520203457241e+02,  4.368930682823786e-01
54          ,  4.200000000000000e+00,  4.094679139029473e+00,  1.030592728908261e+03, -1.025164935122038e+01
55          ,  1.080000000000000e+00,  1.218599217797205e+00,  2.709488495525346e+02,  6.169677774959398e-01
56          ,  1.000000000000000e+00,  1.336612149871535e+00,  4.503800392163313e+02,  9.667471184226968e-01
57          ,  1.100000000000000e+00,  8.061366468895678e-01,  1.038564692543313e+01,  1.361867636692065e+00
58          ,  2.280000000000000e+00,  1.827330529837243e+00,  1.560369653484310e+02, -3.163107595312471e+00
59          ,  3.940000000000000e+00,  3.824044757264021e+00,  1.311300338923605e+03, -7.338662797180478e+00
60          ,  2.560000000000000e+00,  1.521583593089718e+00,  1.822428751955320e+02, -1.433617112652896e+00
61          ,  1.620000000000000e+00,  1.460287497227944e+00,  7.186195450510037e+00, -2.054651116547546e+00
62          ,  1.220000000000000e+00,  1.272989094865121e+00,  1.831095572738973e+02, -1.371244747002250e-01
63          ,  1.280000000000000e+00,  1.352797180773401e+00,  6.668826813178531e+01, -1.176709722407077e+00
66          ,  1.680000000000000e+00,  1.340923030239511e+00,  9.835650604704418e+01, -9.450350281724189e-01
67          ,  2.140000000000000e+00,  1.715713507291113e+00,  8.319577714547745e+01, -2.974034048986874e+00
68          ,  1.280000000000000e+00,  1.007289021623697e+00,  4.310556885273118e+02,  2.574383182246430e+00
69          , -6.000000000000000e-02,  1.155149675517187e+00,  1.801907961655478e+01, -4.108360347131988e-01
70          ,  6.000000000000000e-01,  1.076286019498167e+00,  3.425232590754918e+01,  8.611225619960261e-02
71          ,  1.020000000000000e+00,  1.344451428303937e+00,  1.609201399885980e+02, -6.275791614465868e-01
72          ,  2.500000000000000e+00,  2.002824313094214e+00,  2.268338383354903e+01, -4.790810122287835e+00
74          ,  9.000000000000001e-01,  1.527849633548835e+00,  3.320239662375698e+02, -6.622741825536442e-01
75          ,  1.000000000000000e+00,  1.369182856194555e+00,  5.883623811372300e+00, -1.588209800788463e+00
76          ,  2.400000000000000e+00,  1.449982357333061e+00,  1.466117479390305e+02, -1.252774971361677e+00
77          ,  1.940000000000000e+00,  1.233351098497411e+00,  1.705671432438133e+02,  1.539879598427107e-03
78          ,  1.940000000000000e+00,  1.388052159414130e+00,  5.996453782732096e+01, -1.396002606671460e+00
79          ,  9.800000000000000e-01,  1.229562476822115e+00,  3.328033672882628e+01, -7.156178432503797e-01
80          ,  2.020000000000000e+00,  1.562144522583291e+00,  2.260970042182964e+01, -2.501178190667702e+00
81          ,  7.600000000000002e-01,  1.180528687401906e+00,  1.073466718950737e+02, -6.328112446815648e-02
82          ,  1.360000000000000e+00,  1.017204408359729e+00,  9.354702229108491e+01,  7.113809524459552e-01
83          ,  1.520000000000000e+00,  9.783073428770176e-01,  1.797084687702108e+02,  1.375958251087651e+00
84          ,  6.400000000000000e-01,  9.296640539365624e-01,  5.980752400760998e+01,  9.852047341697947e-01
85          ,  2.860000000000000e+00,  2.225362061108089e+00,  2.308324238228069e+02, -4.830067844775629e+00
86          ,  1.380000000000000e+00,  1.123595997617329e+00,  2.943293437077548e+02,  1.236147291581447e+00
88          ,  1.120000000000000e+00,  1.212001520357021e+00,  1.519424946945689e+01, -7.214325706894353e-01
89          ,  1.420000000000000e+00,  1.550644539240024e+00,  2.158791621470410e+01, -2.446901736218408e+00
90          ,  1.160000000000000e+00,  1.083982367765277e+00,  1.491323087509155e+02,  6.627012894873860e-01
91          ,  5.199999999999999e-01,  1.186675763511225e+00,  2.962437005820966e+02,  9.186230303026673e-01
92          ,  2.340000000000000e+00,  1.283119692501374e+00,  1.007884082604776e+00, -1.167144824787165e+00
93          ,  1.280000000000000e+00,  1.032611501239309e+00,  6.975714145226763e+01,  5.036317530644026e-01
94          ,  1.180000000000000e+00,  1.327786474068321e+00,  3.832841850966991e+02,  6.524936475753926e-01
96          ,  1.440000000000000e+00,  1.271422246821420e+00,  1.279618572612399e+02, -4.249708990052311e-01
97          ,  9.000000000000001e-01,  1.386169484262225e+00,  4.672628846448346e+01, -1.457271453509958e+00
98          ,  1.140000000000000e+00,  1.076616093796095e+00,  1.518489258161050e+02,  7.155613391978686e-01
99          ,  1.720000000000000e+00,  1.575910675689246e+00,  7.107226489714664e+01, -2.312606872545317e+00
100         ,  1.040000000000000e+00,  9.899243215348391e-01,  1.260236904970492e+01,  4.186980296459863e-01
101         ,  1.700000000000000e+00,  1.741129946705796e+00,  1.525780890079599e+02, -2.733723920723889e+00
102         ,  1.220000000000000e+00,  1.284813423151751e+00,  1.541328285620522e+02, -3.540943984818649e-01
103         ,  1.580000000000000e+00,  1.427823430130825e+00,  4.279069554872774e+02,  3.721429724443707e-01
104         ,  2.100000000000000e+00,  2.198073694458964e+00,  2.309872874532872e+02, -4.687430504078629e+00
106         ,  1.860000000000000e+00,  1.791669729144083e+00,  1.313999958333914e+02, -3.110024937821267e+00
107         ,  8.200000000000000e-01,  9.773997989424538e-01,  1.138206243124748e+02,  1.027041209486943e+00
108         ,  1.320000000000001e+00,  1.562209673190192e+00,  4.890642437707846e+02,  2.037555200682162e-03
109         ,  1.280000000000000e+00,  1.280982142335467e+00,  7.812401479537623e+01, -7.421392652189014e-01
110         ,  1.660000000000000e+00,  1.466910461306707e+00,  1.949305375449968e+02, -1.081406649467085e+00
111         ,  1.360000000000000e+00,  1.496246818545172e+00,  4.981377954644709e+02,  3.935183059743390e-01
112         ,  2.460000000000000e+00,  1.919352920086881e+00,  1.071143188951156e+02, -3.903886802173570e+00
113         ,  3.759999999999999e+00,  2.822106121866634e+00,  1.240227824372761e+02, -8.504364169030925e+00
114         ,  6.799999999999999e-01,  6.964203309469584e-01,  1.606990485768421e+01,  1.962525697878495e+00
115         ,  6.000000000000000e-01,  1.297023710993894e+00,  7.470163471343324e+01, -8.438691407909114e-01
116         ,  1.420000000000000e+00,  1.858259981810652e+00,  1.282149662532219e+02, -3.473161142726887e+00
117         ,  1.080000000000000e+00,  1.127070710623460e+00,  1.719402234516898e+02,  5.612039203832633e-01
118         ,  1.020000000000000e+00,  1.285618155096414e+00,  8.903354813208031e+01, -7.076770372195309e-01
119         ,  5.600000000000001e-01,  1.150926975264567e+00,  1.607625846320339e+02,  3.772403426416773e-01
121         ,  1.440000000000000e+00,  8.818016008459110e-01,  2.337037779215696e+01,  1.038360348678544e+00
122         ,  7.000000000000000e-01,  9.542526864124267e-01,  1.263779883782826e+02,  1.214724881969913e+00
123         ,  1.000000000000000e+00,  1.008940115720272e+00,  5.952204844975612e+01,  5.717082014022653e-01
124         ,  1.620000000000000e+00,  1.662752441295751e+00,  1.863719141385863e+02, -2.145050830710049e+00
125         ,  7.600000000000002e-01,  1.104379247018342e+00,  1.626626387812980e+02,  6.293272646030519e-01
126         ,  1.820000000000000e+00,  2.260686019969981e+00,  2.379332060885657e+02, -4.975520281730367e+00
127         ,  1.540000000000000e+00,  9.123662259662475e-01,  5.253969426978299e+01,  1.036086378419412e+00
128         ,  1.900000000000000e+00,  1.906332389137428e+00,  1.830043898049491e+02, -3.428907478535484e+00
129         ,  1.600000000000000e+00,  1.630448337000629e+00,  1.094150175833110e+01, -2.918749910482984e+00
130         ,  1.420000000000000e+00,  1.544025133395214e+00,  6.367414496529310e+01, -2.186618309779619e+00
131         ,  1.460000000000000e+00,  1.177505106751877e+00,  2.882078959746999e+01, -4.690328764565881e-01
132         ,  1.880000000000000e+00,  1.888502579471271e+00,  6.641744804862405e+01, -3.961998765717485e+00
133         ,  2.300000000000000e+00,  2.107210977343846e+00,  1.002276653242014e+02, -4.917068102480329e+00
134         ,  1.200000000000000e-01,  9.482673261874375e-01,  3.586082630503827e+01,  7.600046684548944e-01
135         ,  2.040000000000000e+00,  1.479615262234943e+00,  2.392526832485389e+02, -9.095423817875693e-01
136         ,  1.240000000000000e+00,  1.337774502373507e+00,  2.529362231921560e+02, -9.901336805567761e-02
138         ,  1.260000000000000e+00,  9.593283721671061e-01,  4.584755015132608e+01,  7.561258008096262e-01
139         ,  9.000000000000001e-01,  8.294494881229401e-01,  6.560619846003968e+01,  1.537100295097686e+00
140         ,  9.399999999999998e-01,  1.089353697763057e+00,  2.199155747876235e+01, -4.760095070266912e-02
143         ,  1.060000000000000e+00,  2.080809127554261e+00,  2.130525445673708e+02, -4.174315234343437e+00
144         ,  1.140000000000000e+00,  1.540760139124904e+00,  9.735911995207547e+01, -1.988857548398431e+00
145         ,  1.220000000000000e+00,  1.806314233362720e+00,  2.562765842047848e+01, -3.753827434600518e+00
146         ,  1.280000000000000e+00,  1.690458143054107e+00,  6.105145964736374e+01, -2.961645506355233e+00
147         ,  7.800000000000002e-01,  1.102329855992432e+00,  8.805993902333245e+01,  2.395695601015311e-01
148         ,  1.480000000000000e+00,  1.466306071058304e+00,  3.453068073068770e+02, -2.711665399329062e-01
149         ,  6.200000000000000e-01,  1.327191088036411e+00,  3.356444992385584e+02,  3.998959492660232e-01
150         ,  9.800000000000000e-01,  8.696544022893892e-01,  1.817546397846720e+01,  1.073602091619783e+00
151         ,  9.999999999999989e-02,  9.892318831076945e-01,  1.096774882260344e+02,  9.433178123811523e-01
152         ,  1.260000000000000e+00,  1.086270492250907e+00,  1.314903303632624e+02,  5.561228627478620e-01
153         ,  9.200000000000002e-01,  1.572208955001340e+00,  3.153353400002224e+01, -2.505582820536237e+00
154         ,  8.400000000000000e-01,  1.176052206039997e+00,  9.388467257490704e-01, -6.111306956938587e-01
155         ,  1.500000000000000e+00,  1.310161090115405e+00,  1.361796673201213e+02, -5.821737428239588e-01
156         ,  3.120000000000000e+00,  1.591683273592064e+00,  3.168970493506229e+02, -1.075179916082160e+00
157         ,  7.400000000000001e-01,  1.248717014376113e+00,  2.180538453048683e+01, -8.767442641419780e-01
158         ,  1.820000000000000e+00,  1.747167463185453e+00,  3.444017239757727e+02, -1.735542752692848e+00
159         ,  1.820000000000000e+00,  1.131362024874561e+00,  7.417778688953487e+01,  1.419332551870167e-02
160         ,  1.400000000000000e+00,  1.319116417489524e+00,  3.521827157367170e+01, -1.170590701150140e+00
161         ,  1.300000000000000e+00,  1.458811745263823e+00,  1.199602212267786e+02, -1.441701628990101e+00
162         ,  3.620000000000000e+00,  3.252636527281958e+00,  1.925944403643276e+02, -1.037361176519950e+01
163         ,  1.120000000000000e+00,  1.647869694909306e+00,  1.521491465657942e+02, -2.251391861393242e+00
164         ,  1.880000000000000e+00,  1.602076566396364e+00,  1.724713209076380e+02, -1.904351093658243e+00
165         ,  1.580000000000000e+00,  1.159466536887929e+00,  2.667812991078878e+02,  9.018873612705848e-01
166         ,  2.040000000000000e+00,  1.487943520956498e+00,  1.228542316739506e+02, -1.577554477104590e+00
167         ,  1.300000000000000e+00,  1.261161039995427e+00,  4.363036297508559e+02,  1.283283892589675e+00
168         ,  1.080000000000000e+00,  1.315854863498368e+00,  1.224669829919023e+02, -6.853605908641982e-01
169         ,  1.760000000000000e+00,  2.624699769595803e+00,  2.843666960483000e+02, -6.617928762695134e+00
170         ,  1.880000000000000e+00,  1.502399240357586e+00,  3.362773153695128e+02, -5.071906295567852e-01
171         ,  8.200000000000000e-01,  1.183963794295888e+00,  5.275456472836080e+01, -3.741386261382199e-01
172         ,  1.620000000000000e+00,  1.436397592625894e+00,  2.220377065397127e+02, -7.773545454196420e-01
173         ,  1.580000000000000e+00,  1.463421952183491e+00,  8.805123665330522e+01, -1.636920800588185e+00
175         ,  1.580000000000000e+00,  1.191437651026853e+00,  2.109121588729090e+02,  4.358861492556135e-01
176         ,  9.600000000000000e-01,  1.149572925633247e+00,  2.767052209479471e+02,  1.006563957359100e+00
177         ,  1.940000000000000e+00,  1.712878810854825e+00,  6.848482423404747e+01, -3.038259934729353e+00
178         ,  2.720000000000000e+00,  3.148113301362895e+00,  4.712688195478819e+02, -8.334747732191378e+00
179         ,  2.620000000000001e+00,  2.592099052497715e+00,  2.062473030681840e+02, -6.867798875494306e+00
181         ,  9.800000000000000e-01,  1.064082556013727e+00,  3.348162196939958e+01,  1.453919986136288e-01
182         ,  5.400000000000000e-01,  9.989955722996432e-01,  2.790106211324618e+01,  4.536696855732529e-01
183         ,  1.860000000000000e+00,  1.909799453186535e+00,  1.182112406472911e+02, -3.794682069316719e+00
184         ,  8.800000000000001e-01,  1.396679255759411e+00,  1.323985728992604e+02, -1.052066123087423e+00
185         ,  9.000000000000001e-01,  1.174912819610425e+00,  1.894715048643586e+02,  4.066824890816935e-01
186         ,  1.160000000000000e+00,  1.356590176282262e+00,  9.424052628272119e+01, -1.048541874435331e+00
187         ,  2.260000000000000e+00,  1.664855686063659e+00,  7.847525081539672e+01, -2.735083359947494e+00
188         ,  1.300000000000000e+00,  1.207510362054183e+00,  1.469739327974855e+02,  9.193858604044230e-03
189         ,  2.080000000000000e+00,  1.330216076707962e+00,  1.546486479022805e+02, -5.872643756943825e-01
190         ,  2.020000000000000e+00,  1.337983783455496e+00,  1.878329002318533e+02, -4.495233963279913e-01
191         ,  1.280000000000000e+00,  1.466817307693509e+00,  2.998928942726220e+02, -5.175687250816366e-01
192         ,  1.680000000000000e+00,  1.211860524591578e+00,  2.842210128701544e+02,  7.232202702076855e-01
193         ,  3.460000000000000e+00,  2.326283211242747e+00,  5.709058338419931e+01, -6.287019600696069e+00
194         ,  1.740000000000000e+00,  1.282571604499433e+00,  2.579945658069240e+02,  2.150019901532660e-01
195         ,  1.120000000000000e+00,  1.729284592923781e+00,  7.544362214439784e+01, -3.086164627140022e+00
196         ,  1.820000000000000e+00,  1.773816047092323e+00,  7.077236152702122e+01, -3.342647437569115e+00
197         ,  2.000000000000000e+00,  2.003946379669198e+00,  2.934284329320824e+01, -4.760898386637373e+00
198         ,  6.799999999999999e-01,  8.381086148435735e-01,  1.482367663991766e+01,  1.219542563223213e+00
199         ,  9.000000000000001e-01,  1.187605373081240e+00,  9.364340166303354e+01, -1.736038583684746e-01
200         ,  2.100000000000000e+00,  1.206041351270921e+00,  6.126946652720101e+01, -4.431652266322255e-01
201         ,  9.000000000000001e-01,  1.254843369699538e+00,  2.239915256285688e+02,  1.765928771816107e-01
202         ,  8.600000000000001e-01,  1.594415707710708e+00,  1.189824350470256e+02, -2.151626323933547e+00
203         ,  2.380000000000000e+00,  1.902943704307473e+00,  1.973379992846694e+01, -4.287603638002644e+00
204         ,  3.320000000000000e+00,  2.707425757835789e+00,  7.750450564606088e+01, -8.158091425412545e+00
205         ,  6.200000000000000e-01,  8.370174157199669e-01,  6.625265677855568e+01,  1.501242630810147e+00
206         ,  1.320000000000001e+00,  1.296334581363765e+00,  1.971845516446646e+02, -1.828978486361942e-01
208         ,  2.220000000000000e+00,  1.428561198212301e+00,  3.745158535108894e+02,  8.174843909228521e-02
210         ,  1.160000000000000e+00,  1.319809475938648e+00,  2.604343002101601e+02,  3.458698412803685e-02
211         ,  1.740000000000000e+00,  1.543552837366830e+00,  5.073656418939972e+02,  1.972165226366368e-01
212         ,  1.220000000000000e+00,  1.154177197578251e+00,  1.517614179931581e+02,  3.120392536073592e-01
213         , -2.600000000000000e-01,  7.422283920360108e-01,  9.021940954462202e+00,  1.686652659329245e+00
214         ,  1.799999999999999e-01,  1.127139157308790e+00,  3.144405941964071e+01, -1.932226235308550e-01
215         ,  1.280000000000000e+00,  1.356213040940908e+00,  2.237303698175577e+02, -3.515843166203245e-01
216         ,  8.600000000000001e-01,  1.167031038289560e+00,  2.705843496036518e+02,  8.829895595007178e-01
217         ,  4.000000000000000e-01,  1.169365346640954e+00,  2.640051023272737e+01, -4.397240896039065e-01
218         ,  1.180000000000000e+00,  1.889193712082362e+00,  8.724530394360638e+00, -4.275239654477876e+00
219         ,  1.320000000000001e+00,  1.295193445224851e+00,  2.937239341531718e+02,  3.411782220188928e-01
220         ,  1.040000000000000e+00,  1.377207069835543e+00,  1.331395181689568e+01, -1.590028213774866e+00
221         ,  1.360000000000000e+00,  1.434015088322699e+00,  2.047471478092992e+02, -8.577755408484908e-01
222         ,  8.200000000000000e-01,  1.102258468388298e+00,  2.609611601428078e+01, -9.263163048646716e-02
223         ,  3.399999999999999e-01,  9.690876366138789e-01,  1.740719289541359e+02,  1.393616754066788e+00
224         ,  1.300000000000000e+00,  1.071875573148488e+00,  2.966331633590796e+01,  8.440136261414222e-02
225         ,  2.799999999999999e-01,  9.944300152403760e-01,  1.229413023638752e+02,  9.874948358781038e-01
227         ,  1.800000000000000e+00,  1.347831839101562e+00,  1.623503361451209e+02, -6.374695864492872e-01
228         ,  1.440000000000000e+00,  1.141588996595373e+00,  1.254641101816073e+00, -4.303449693010518e-01
229         ,  2.200000000000000e-01,  1.118985357919239e+00,  1.026658494296616e+02,  2.314107523689934e-01
230         ,  1.360000000000000e+00,  1.345346892827051e+00,  1.713370618179171e+02, -5.763228224507035e-01
232         ,  1.440000000000000e+00,  9.916185203185569e-01,  1.307078447439523e+01,  4.124080703401290e-01
233         ,  8.400000000000000e-01,  1.377921008935878e+00,  2.295442018771505e+02, -4.331874972312145e-01
234         ,  1.260000000000000e+00,  1.335859582100714e+00,  1.392213423127972e+02, -6.993927154714865e-01
235         ,  1.580000000000000e+00,  2.166516182945816e+00,  2.606594297098203e+02, -4.364183109246405e+00
236         , -3.999999999999990e-02,  1.149954017250250e+00,  1.429339938097271e+02,  2.866068031313622e-01
237         ,  1.100000000000000e+00,  1.458679248148202e+00,  4.164195353914898e+02,  1.501430039438060e-01
238         ,  9.000000000000001e-01,  1.358407732785839e+00,  1.700719028709495e+02, -6.509848705754523e-01
239         ,  3.540000000000000e+00,  3.532840560677300e+00,  2.548462125147661e+02, -1.149559655680729e+01
242         ,  1.580000000000000e+00,  1.106713997993142e+00,  1.334476456174308e+02,  4.603918675902652e-01
244         ,  4.999999999999999e-01,  1.080383829929327e+00,  1.340477239425680e+02,  6.004394093243234e-01
245         ,  1.760000000000000e+00,  1.170163921991250e+00,  2.665459908531979e+02,  8.450346068272059e-01
247         ,  2.320000000000000e+00,  1.730686450792723e+00,  3.562030344523789e+02, -1.586557887086537e+00
248         ,  8.000000000000003e-01,  1.066228574254494e+00,  4.517555156272981e+01,  1.970036909019555e-01
249         ,  8.400000000000000e-01,  7.834539555592382e-01,  9.904185962144062e+01,  1.955575563369724e+00
251         ,  1.820000000000000e+00,  1.352597176323912e+00,  2.439137414449808e+02, -2.244660202464409e-01
252         ,  8.400000000000000e-01,  1.054094048095208e+00,  5.194719310372172e+01,  2.964064633155070e-01
254         ,  1.940000000000000e+00,  2.168266484840546e+00,  3.983668650802593e+02, -3.634175497627810e+00
255         ,  1.660000000000000e+00,  1.354151284822900e+00,  3.007516313602508e+02,  7.251819147586999e-02
256         ,  1.120000000000000e+00,  1.201007724464540e+00,  3.161242121233245e+01, -5.761828472122524e-01
258         ,  1.220000000000000e+00,  1.411670278239684e+00,  1.953028202115185e+02, -7.923485515435682e-01
260         ,  4.000000000000000e-01,  1.118553300222912e+00,  1.518288209554809e+02,  4.975234204611831e-01
261         ,  9.800000000000000e-01,  1.322454347900641e+00,  2.456323406757105e+02, -5.860236307455252e-02
263         ,  1.300000000000000e+00,  1.588544188383343e+00,  2.563073411618423e+01, -2.622151654485215e+00
264         ,  2.080000000000000e+00,  1.728438608983287e+00,  9.517587927509881e+01, -2.975861456124574e+00
265         ,  2.380000000000000e+00,  1.216714530645914e+00,  1.295938567556345e+02, -1.319186566637464e-01
266         ,  4.200000000000001e-01,  1.274767257359555e+00,  2.358129877700127e+02,  1.365049567088709e-01
268         ,  1.860000000000000e+00,  1.577065489956522e+00,  9.140279367583372e+01, -2.209489964828738e+00
269         ,  1.660000000000000e+00,  1.468080972958604e+00,  2.919795844417892e+01, -1.977009020076002e+00
270         ,  8.200000000000000e-01,  1.244413346106640e+00,  2.795548791617447e+02,  5.290128894468268e-01
271         ,  2.480000000000000e+00,  2.085976909635373e+00,  9.928630834654741e+01, -4.811776039371548e+00
272         ,  1.040000000000000e+00,  1.085170959023523e+00,  1.014493589790693e+02,  4.006008059829038e-01
273         ,  2.060000000000000e+00,  1.187372614003907e+00,  2.174844539086784e+02,  4.922852504418240e-01
