# c0 + a0 * ((feature_28 * feature_8) - (feature_12 * feature_11)) + a1 * (|(feature_23 + feature_18) - (|feature_20 - feature_18|)|) + a2 * ((feature_21 + feature_7) - (feature_5 / feature_12)) + a3 * ((feature_26 * feature_19) * (|feature_22 - feature_3|)) + a4 * ((feature_25 - feature_14) - (feature_6 * feature_3))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.438644535773277; Max AE: 1.71497760260091
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# all ,  4.023159140824793e-02,  1.070137959768021e-01,  2.304159772216803e+00,  4.884695967076214e-03, -1.564504596169058e-01, -9.026276078471123e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         27|7|mult|11|10|mult|sub; ((feature_28 * feature_8) - (feature_12 * feature_11)); $\left(\left(feature_{28} feature_{8}\right) - \left(feature_{12} feature_{11}\right)\right)$; ((feature_28 .* feature_8) - (feature_12 .* feature_11)); ((newdata$feature_28 * newdata$feature_8) - (newdata$feature_12 * newdata$feature_11)); feature_28,feature_8,feature_12,feature_11
# 1;  2; Unitless;                                         22|17|add|19|17|abd|abd; (|(feature_23 + feature_18) - (|feature_20 - feature_18|)|); $\left(\left|\left(feature_{23} + feature_{18}\right) - \left(\left|feature_{20} - feature_{18}\right|\right)\right|\right)$; abs((feature_23 + feature_18) - abs(feature_20 - feature_18)); abs((newdata$feature_23 + newdata$feature_18) - abs(newdata$feature_20 - newdata$feature_18)); feature_23,feature_18,feature_20,feature_18
# 2;  2; Unitless;                                         20|6|add|4|11|div|sub; ((feature_21 + feature_7) - (feature_5 / feature_12)); $\left(\left(feature_{21} + feature_{7}\right) - \left(\frac{ feature_{5} }{ feature_{12} } \right)\right)$; ((feature_21 + feature_7) - (feature_5 ./ feature_12)); ((newdata$feature_21 + newdata$feature_7) - (newdata$feature_5 / newdata$feature_12)); feature_21,feature_7,feature_5,feature_12
# 3;  2; Unitless;                                         25|18|mult|21|2|abd|mult; ((feature_26 * feature_19) * (|feature_22 - feature_3|)); $\left(\left(feature_{26} feature_{19}\right) \left(\left|feature_{22} - feature_{3}\right|\right)\right)$; ((feature_26 .* feature_19) .* abs(feature_22 - feature_3)); ((newdata$feature_26 * newdata$feature_19) * abs(newdata$feature_22 - newdata$feature_3)); feature_26,feature_19,feature_22,feature_3
# 4;  2; Unitless;                                         24|13|sub|5|2|mult|sub; ((feature_25 - feature_14) - (feature_6 * feature_3)); $\left(\left(feature_{25} - feature_{14}\right) - \left(feature_{6} feature_{3}\right)\right)$; ((feature_25 - feature_14) - (feature_6 .* feature_3)); ((newdata$feature_25 - newdata$feature_14) - (newdata$feature_6 * newdata$feature_3)); feature_25,feature_14,feature_6,feature_3
# Number of Samples Per Task
# Task, n_samples               
# all , 1692                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
18          ,  3.440000000000000e+00,  2.246048929043744e+00, -5.932807361253913e+00,  1.767259034054455e+00,  7.670094311229871e-01,  1.454669920641796e+02, -4.604444224868715e+00
20          ,  9.800000000000000e-01,  1.398689736556986e+00, -8.370011327258082e+00,  1.171630652352963e+00,  7.843417141341157e-01,  1.859156919361146e+01, -3.928481831741565e+00
21          ,  1.820000000000000e+00,  1.495907066092702e+00, -4.301609180745457e+00,  2.168421893072119e+00,  8.171368175390158e-01,  8.928946909555242e+01, -1.315336875774570e-01
22          ,  1.980000000000000e+00,  1.724255550139244e+00, -6.160215829433117e+00,  4.304054856014378e+00,  8.110243449178868e-01,  3.612544564083144e+01, -2.358150358987482e+00
23          ,  8.400000000000000e-01,  1.061735301798640e+00, -1.087401834290646e+01,  7.317782719231376e-01,  7.843417141341157e-01,  2.128397137367408e+01, -2.635449255881964e+00
24          ,  5.400000000000000e-01,  7.173534971185642e-01, -3.987527655570235e+00,  1.449957612728997e+00,  7.822391718899084e-01,  2.165905410171174e+01,  1.808634546967976e+00
26          ,  1.040000000000000e+00,  6.799909798525542e-01, -4.091674356342057e+00,  5.756160611801202e-01,  7.473238038722887e-01,  2.222039851138665e+00,  3.015212359880065e-01
27          ,  1.600000000000000e-01,  9.101211496500112e-01, -5.187069170342161e+00,  2.422338563966737e+00,  7.706022516399252e-01,  8.990414538054877e+00,  3.662308841502558e-01
28          ,  1.660000000000000e+00,  1.470672613288522e+00, -3.887718189553897e+00,  2.025868066605163e-01,  9.723618424799760e-01,  2.941102253216800e+01, -7.918722854796352e-01
29          ,  1.960000000000000e+00,  1.757005928953477e+00, -2.265563829873070e+00,  7.979667506075181e-01,  9.694955849718281e-01,  7.369238924562809e+01, -4.573312309631464e-01
30          ,  8.200000000000000e-01,  7.439638426065623e-01, -3.708083732317462e+00,  1.046585401441827e+00,  7.506542651263449e-01,  3.653258915395696e+01,  1.433702838239486e+00
31          ,  4.799999999999998e-01,  6.987758261980923e-01, -4.269586834284348e+00,  8.065231246340465e-02,  7.552085975279862e-01,  3.270255616330282e+01,  8.649288577254600e-01
32          ,  1.380000000000000e+00,  1.262229181189793e+00, -5.671685565196597e+00,  2.480659745350633e+00,  7.735746548397351e-01,  3.354748986575292e+01, -1.158603310709340e+00
33          ,  8.000000000000003e-01,  1.430108420680294e+00, -3.809572623607536e+00,  1.682716281445469e+00,  7.944403728545644e-01,  8.737506631387971e+01, -3.107000033568460e-01
35          ,  3.920000000000000e+00,  3.556307162930766e+00, -6.723103711376914e+00,  4.232440875099036e+00,  8.701676261290872e-01,  1.248145196804591e+02, -1.062189367764724e+01
36          ,  1.440000000000000e+00,  1.328942097835070e+00, -2.401111599158070e+00,  7.521878030642863e-01,  8.529105907285510e-01,  6.137882160059723e+01,  1.111110856531659e-01
37          ,  1.220000000000000e+00,  1.374058249854906e+00, -2.925874059697867e+00,  7.203092687055448e-01,  8.836324176915251e-01,  4.568864181405721e+01, -3.714275031393889e-01
38          ,  1.380000000000000e+00,  7.580130992403464e-01, -4.658312375713241e+00,  1.877874505874013e-01,  7.747062006862557e-01,  6.705198497540310e+01,  1.819229198073025e+00
40          ,  1.960000000000000e+00,  1.547602902596507e+00, -3.407258659456969e+00,  2.866449245759517e+00,  7.913656692349924e-01,  8.578297682858793e+01, -2.435507882798695e-01
41          ,  1.320000000000001e+00,  1.322279765854673e+00, -7.386271532463224e+00,  1.879517415423754e+00,  8.068395856835058e-01,  9.504480771633644e+01,  1.545387668553433e-02
42          ,  2.020000000000000e+00,  2.180356684533451e+00, -5.618675113189301e+00,  3.890000000000000e+00,  7.911162387199894e-01,  6.753388916317738e+01, -4.729983796851384e+00
43          ,  1.120000000000000e+00,  1.277023539438020e+00, -4.072828480366873e+00,  2.131956335686339e+00,  8.829728145020630e-01,  9.925116107040984e+01,  2.582053182135711e+00
44          ,  1.640000000000000e+00,  1.477594639295782e+00, -3.448352303232707e+00,  4.382133605733630e+00,  8.276314733295922e-01,  8.805307283007894e+00, -6.391786934681845e-01
45          ,  1.240000000000000e+00,  1.253155947425246e+00, -3.409848715608375e+00,  2.452238681079449e+00,  8.761205320911437e-01,  3.877805691654939e+01,  1.135163672031356e+00
46          ,  1.600000000000000e+00,  1.537498005885369e+00, -4.269310666072204e+00,  3.899999999999999e+00,  8.843657664101117e-01,  2.194088479914741e+01, -3.172786930537081e-01
47          ,  1.360000000000000e+00,  1.270158214465608e+00, -5.257833815686451e+00,  9.849706704891634e-01,  8.623487229650637e-01,  5.136029625405241e+01, -2.623368748476866e-01
48          ,  8.200000000000000e-01,  1.152832805198697e+00, -4.093158684658546e+00,  2.210527140275919e+00,  8.095578461884716e-01,  6.983174653061039e+01,  1.424602223874766e+00
49          ,  5.600000000000001e-01,  8.662904430416621e-01, -3.664909553209484e+00,  1.654234185118102e+00,  7.078341981358834e-01,  3.205192120844318e+01,  3.080186541373232e-01
50          ,  1.820000000000000e+00,  1.542687890946258e+00, -3.900828030073630e+00,  9.656611403408366e-01,  7.807155296664195e-01,  1.792123912826091e+02,  1.120983654391383e+00
51          ,  5.800000000000001e-01,  9.996370045631118e-01, -6.103075672388144e+00,  3.444485385123335e+00,  7.610739245649899e-01,  1.295635616223986e+01,  2.411637428563884e-01
52          ,  1.180000000000000e+00,  1.502624161544963e+00, -2.430629832668393e+00,  1.758713986683985e+00,  8.430722944155528e-01,  1.611445911646436e+01, -1.876285421789676e+00
53          ,  1.840000000000000e+00,  1.332611961212219e+00, -2.820231658455541e+00,  1.316534414637086e+00,  8.103641409329472e-01,  8.372236497060589e+01,  4.368930682823786e-01
54          ,  4.200000000000000e+00,  3.534789403930873e+00, -8.490288036262399e+00,  3.950000000000000e+00,  8.110859191055120e-01,  1.808799408179992e+02, -1.025164935122038e+01
55          ,  1.080000000000000e+00,  1.336538717657280e+00, -4.158590641934047e+00,  2.289518575248379e+00,  7.792258705056456e-01,  9.468899651768902e+01,  6.169677774959398e-01
56          ,  1.000000000000000e+00,  1.270843123514896e+00, -3.201889143040332e+00,  3.993113144583353e+00,  7.737259743615993e-01,  4.983511758779801e+01,  9.667471184226968e-01
57          ,  1.100000000000000e+00,  7.929004812101976e-01, -3.808861147474738e+00,  2.422983542598133e+00,  7.757372241151361e-01,  3.094211016003241e+00,  1.361867636692065e+00
58          ,  2.280000000000000e+00,  2.289969131348233e+00, -5.439008275028581e-01,  3.930000000000000e+00,  9.365724217407077e-01,  2.887229476897457e+01, -3.163107595312471e+00
59          ,  3.940000000000000e+00,  3.373740794947360e+00, -6.720513447007724e+00,  3.790000000000000e+00,  8.131201036379605e-01,  2.291784942739008e+02, -7.338662797180478e+00
60          ,  2.560000000000000e+00,  1.580259161611008e+00, -4.608265504146500e+00,  2.963854934301066e+00,  8.098536879303379e-01,  5.338897518608894e+01, -1.433617112652896e+00
61          ,  1.620000000000000e+00,  1.522326672375888e+00, -6.959546042325302e+00,  3.057441711857045e+00,  8.859802322594341e-01,  3.043859399553519e+00, -2.054651116547546e+00
62          ,  1.220000000000000e+00,  1.301341870162555e+00, -4.158052013345671e+00,  1.692424729929673e+00,  7.823274034167024e-01,  7.494452400524676e+01, -1.371244747002250e-01
63          ,  1.280000000000000e+00,  1.384736243663121e+00, -2.752028961294670e+00,  2.257034119474920e+00,  8.147383047710002e-01,  1.948218772432136e+01, -1.176709722407077e+00
66          ,  1.680000000000000e+00,  1.262966342308825e+00, -4.170265143786313e+00,  2.930000000000000e+00,  8.012152201509614e-01,  5.290173180812722e+00, -9.450350281724189e-01
67          ,  2.140000000000000e+00,  1.666855279088970e+00, -5.854046715367199e+00,  7.639122643712422e-01,  9.486448926063767e-01,  1.476713355616259e+01, -2.974034048986874e+00
68          ,  1.280000000000000e+00,  1.075477832756161e+00, -2.988478948870505e+00,  3.212737075456182e-01,  7.499009961873593e-01,  1.512535711795558e+02,  2.574383182246430e+00
69          , -6.000000000000000e-02,  8.702286790057282e-01, -4.181017420642000e+00,  2.003980120713633e-02,  8.013310356421716e-01,  5.783474216185737e+00, -4.108360347131988e-01
70          ,  6.000000000000000e-01,  7.814097069708045e-01, -5.726553709799858e+00,  1.570565567906097e+00,  7.256520189616957e-01,  1.797606494433842e+01,  8.611225619960261e-02
71          ,  1.020000000000000e+00,  1.284620576371609e+00, -5.957037417384633e+00,  2.554849416428810e+00,  8.122818377659945e-01,  3.760581295099922e+01, -6.275791614465868e-01
72          ,  2.500000000000000e+00,  1.783896036389070e+00, -1.061767876841031e+01,  3.526415268237208e+00,  8.481352561134748e-01,  6.663892741934817e+00, -4.790810122287835e+00
74          ,  9.000000000000001e-01,  1.362504507267124e+00, -4.268919337916792e+00,  3.690000000000000e+00,  7.588985462264360e-01,  3.884786814471062e+01, -6.622741825536442e-01
75          ,  1.000000000000000e+00,  1.439942458675394e+00, -5.246628667327201e+00,  3.755671349097004e+00,  8.230920240061004e-01,  1.377763534433728e+00, -1.588209800788463e+00
76          ,  2.400000000000000e+00,  1.314137826809127e+00, -4.900675766608108e+00,  1.978485996630290e+00,  7.251950158458756e-01,  6.863062155877475e+01, -1.252774971361677e+00
77          ,  1.940000000000000e+00,  1.237109864979628e+00, -3.761777240471739e+00,  3.328446206015423e-02,  8.932075840649213e-01,  4.701741809105681e+01,  1.539879598427107e-03
78          ,  1.940000000000000e+00,  1.684278791493612e+00, -3.850680750225104e+00,  4.690000000000000e+00,  8.550078280164823e-01,  1.053306479190978e+01, -1.396002606671460e+00
79          ,  9.800000000000000e-01,  1.177581786802905e+00, -3.857839670013378e+00,  2.869796117449099e+00,  7.511535654412167e-01,  1.751840434043947e+01, -7.156178432503797e-01
80          ,  2.020000000000000e+00,  1.839120787750827e+00, -2.021018764387873e+00,  3.820000000000000e+00,  8.695583745107518e-01,  3.961882704389314e+00, -2.501178190667702e+00
81          ,  7.600000000000002e-01,  1.180127839864116e+00, -3.388798974507558e+00,  1.304914201273403e+00,  8.487308351539132e-01,  2.332521681476618e+01, -6.328112446815648e-02
82          ,  1.360000000000000e+00,  8.732671719164854e-01, -3.112508570676280e+00,  6.975632262598568e-01,  7.596541234671942e-01,  3.836440797996053e+01,  7.113809524459552e-01
83          ,  1.520000000000000e+00,  1.175295230803864e+00, -4.609006230768642e+00,  4.089469827230853e+00,  8.566625379620025e-01,  1.373734359153240e+01,  1.375958251087651e+00
84          ,  6.400000000000000e-01,  9.011416093672246e-01, -3.632529756802267e+00,  2.384519449233075e+00,  7.655303983962848e-01,  1.739444542338925e+01,  9.852047341697947e-01
85          ,  2.860000000000000e+00,  2.336365757947027e+00, -5.263938061178164e+00,  5.159699594414829e+00,  8.157633592656800e-01,  5.390212262579701e+01, -4.830067844775629e+00
86          ,  1.380000000000000e+00,  1.305356601950203e+00, -7.592954029471158e+00,  1.672870334627793e+00,  8.037842149343765e-01,  1.383482599714515e+02,  1.236147291581447e+00
88          ,  1.120000000000000e+00,  1.408062406525324e+00, -6.670029872802213e+00,  3.890000000000000e+00,  8.839863745138052e-01,  2.669145433919665e+00, -7.214325706894353e-01
89          ,  1.420000000000000e+00,  1.354653218990016e+00, -2.757541917442696e+00,  8.381465709998244e-01,  8.120116503760373e-01,  5.057510218254182e+00, -2.446901736218408e+00
90          ,  1.160000000000000e+00,  1.208799015836385e+00, -3.570756695975158e+00,  1.486257288853559e+00,  8.331009152387610e-01,  5.734566121263749e+01,  6.627012894873860e-01
91          ,  5.199999999999999e-01,  1.006114176450199e+00, -3.096323452741477e+00,  4.996480005036288e-01,  7.726648381184866e-01,  7.026401138362115e+01,  9.186230303026673e-01
92          ,  2.340000000000000e+00,  1.918517196148828e+00,  3.124109645216542e+00,  4.790000000000000e+00,  8.676123581801517e-01,  2.339921746484478e-01, -1.167144824787165e+00
93          ,  1.280000000000000e+00,  9.677638919782858e-01, -3.566285018850873e+00,  1.021919660249663e+00,  8.186184036194925e-01,  1.987332374523368e+01,  5.036317530644026e-01
94          ,  1.180000000000000e+00,  1.247363333152807e+00, -3.159330008701868e+00,  1.862928209998397e+00,  7.947426093956533e-01,  7.136693444658717e+01,  6.524936475753926e-01
96          ,  1.440000000000000e+00,  1.408088783065200e+00, -2.573545738455929e+00,  3.546009967924614e+00,  7.910683291713974e-01,  2.979664070178858e+01, -4.249708990052311e-01
97          ,  9.000000000000001e-01,  1.162002486500078e+00, -3.168131391329148e+00,  9.059281642938148e-01,  7.834349409318422e-01,  1.269110441116967e+01, -1.457271453509958e+00
98          ,  1.140000000000000e+00,  1.114229337762257e+00, -3.596551463581571e+00,  1.985676267624027e+00,  8.086107492974475e-01,  4.050174696915099e+01,  7.155613391978686e-01
99          ,  1.720000000000000e+00,  1.774109868128880e+00, -8.303236433181398e-01,  1.755166810069535e-01,  9.707973085266843e-01,  1.897344245312080e+01, -2.312606872545317e+00
100         ,  1.040000000000000e+00,  1.065448176402659e+00, -3.885066283083173e+00,  3.900000000000000e+00,  7.661454011646091e-01,  1.475724472966641e+00,  4.186980296459863e-01
101         ,  1.700000000000000e+00,  1.843376618489142e+00, -4.721024206048600e+00,  3.820000000000000e+00,  8.544267262661385e-01,  2.676068042715693e+01, -2.733723920723889e+00
102         ,  1.220000000000000e+00,  1.306440878362018e+00, -2.703710282463440e+00,  1.769594077331830e+00,  8.041329940087920e-01,  4.508426887014119e+01, -3.540943984818649e-01
103         ,  1.580000000000000e+00,  1.470805039026498e+00, -4.133380524748163e+00,  1.060889924215687e-01,  8.058822345070293e-01,  1.493875270016686e+02,  3.721429724443707e-01
104         ,  2.100000000000000e+00,  2.059704700271530e+00, -4.481862804624160e+00,  8.492607186713590e-01,  7.489632479005609e-01,  1.213341686915945e+02, -4.687430504078629e+00
106         ,  1.860000000000000e+00,  2.076476541942659e+00, -1.860811390298984e+00,  3.890000000000000e+00,  8.846332165642029e-01,  2.308900820569854e+01, -3.110024937821267e+00
107         ,  8.200000000000000e-01,  6.445879774182933e-01, -3.128412765700987e+00,  3.685460515096786e-01,  7.492801950033552e-01,  1.389173118014559e+01,  1.027041209486943e+00
108         ,  1.320000000000001e+00,  1.269184701468643e+00, -4.204132038464519e+00,  4.988049650359487e-01,  7.776466489991402e-01,  1.015557310262977e+02,  2.037555200682162e-03
109         ,  1.280000000000000e+00,  1.319534948433230e+00, -3.468708888377280e+00,  3.805213491569102e+00,  7.687597414861402e-01,  1.372666696827701e+01, -7.421392652189014e-01
110         ,  1.660000000000000e+00,  1.442539712933716e+00, -3.727406992672239e+00,  8.299082553587738e-01,  8.911626060637732e-01,  3.761700005576409e+01, -1.081406649467085e+00
111         ,  1.360000000000000e+00,  1.486487394184022e+00, -3.986449100086899e+00,  1.126502969377914e+00,  7.724521816598963e-01,  1.454865801574591e+02,  3.935183059743390e-01
112         ,  2.460000000000000e+00,  2.200581145467143e+00,  1.335818822031873e+00,  2.082897405823969e-01,  9.218698454563201e-01,  5.983513914181624e+01, -3.903886802173570e+00
113         ,  3.759999999999999e+00,  3.415993519693935e+00,  1.292698707216597e+01,  1.847334473972736e+00,  8.475073866610198e-01,  6.500987638951430e+01, -8.504364169030925e+00
114         ,  6.799999999999999e-01,  7.378396221427553e-01, -4.977022899838846e+00,  3.502898291732536e+00,  7.557507703360145e-01,  6.450731720475637e+00,  1.962525697878495e+00
115         ,  6.000000000000000e-01,  1.304799109681479e+00, -8.372042394890761e+00,  3.145568609271661e+00,  8.337617654848155e-01,  3.162613098013739e+01, -8.438691407909114e-01
116         ,  1.420000000000000e+00,  1.805387956004569e+00, -4.259426963919040e+00,  3.515826471723982e+00,  8.029162252872267e-01,  2.246040065374097e+01, -3.473161142726887e+00
117         ,  1.080000000000000e+00,  1.382997171499275e+00, -3.296195737431023e+00,  2.078517734262496e+00,  8.844305865357633e-01,  5.030756076387496e+01,  5.612039203832633e-01
118         ,  1.020000000000000e+00,  1.050008504229417e+00, -4.683979288812845e+00,  2.202526588423525e+00,  7.576570485732927e-01,  1.001086498707035e+01, -7.076770372195309e-01
119         ,  5.600000000000001e-01,  9.444255367679057e-01, -4.114364764275721e+00,  2.408701553386798e-01,  7.702603335066500e-01,  5.548363895609396e+01,  3.772403426416773e-01
121         ,  1.440000000000000e+00,  1.169625209710879e+00, -3.062077647555580e+00,  1.040027889919979e+00,  9.676625745120593e-01,  3.470127630305382e+00,  1.038360348678544e+00
122         ,  7.000000000000000e-01,  8.428791725837000e-01, -3.252440927002099e+00,  2.932365137129382e-01,  7.954693910983252e-01,  4.138087588053430e+01,  1.214724881969913e+00
123         ,  1.000000000000000e+00,  1.064982354339643e+00, -2.532819331867937e+00,  3.649296723703376e+00,  7.515385047458879e-01,  7.526249499387843e+00,  5.717082014022653e-01
124         ,  1.620000000000000e+00,  1.913880882292113e+00, -2.828195247172813e+00,  2.306427976155232e+00,  8.529482703593497e-01,  7.831570168114598e+01, -2.145050830710049e+00
125         ,  7.600000000000002e-01,  9.147631885042606e-01, -6.092086683794228e+00,  1.664232654808376e+00,  7.597293619610204e-01,  4.755874114125108e+01,  6.293272646030519e-01
126         ,  1.820000000000000e+00,  2.314640327288659e+00, -5.015518250135726e+00,  5.370761670507350e+00,  7.487693961766211e-01,  6.972754670436913e+01, -4.975520281730367e+00
127         ,  1.540000000000000e+00,  8.182047402201087e-01, -3.383322997924351e+00,  9.169132938040754e-01,  7.814360048775648e-01,  2.464211248508009e+01,  1.036086378419412e+00
128         ,  1.900000000000000e+00,  1.794337125682530e+00, -3.614984560530139e+00,  2.359616625074450e-01,  7.853783276203615e-01,  9.643565654989700e+01, -3.428907478535484e+00
129         ,  1.600000000000000e+00,  1.634207997794460e+00, -2.094924031177132e+00,  1.019804168505662e+00,  8.860359509980015e-01,  2.820330709217081e+00, -2.918749910482984e+00
130         ,  1.420000000000000e+00,  1.354751186015122e+00, -4.618117629093629e+00,  1.572531997156106e+00,  7.759276406465166e-01,  2.967056757612010e+01, -2.186618309779619e+00
131         ,  1.460000000000000e+00,  9.245267590993913e-01, -5.230142436143960e+00,  4.195158749305765e-01,  7.969401907561745e-01,  1.699581657791325e+01, -4.690328764565881e-01
132         ,  1.880000000000000e+00,  1.754892404145393e+00, -8.274870363721726e+00,  1.143090618784707e+00,  9.238198125245396e-01,  2.448868328194584e+01, -3.961998765717485e+00
133         ,  2.300000000000000e+00,  2.802492714214372e+00, -1.718819793207737e+00,  1.258758697904727e+00,  1.188189524032166e+00,  2.712769933947805e+01, -4.917068102480329e+00
134         ,  1.200000000000000e-01,  7.245049268825472e-01, -3.917459454007201e+00,  4.686278087128786e-01,  7.735160514257375e-01,  1.457348286206708e+01,  7.600046684548944e-01
135         ,  2.040000000000000e+00,  1.976843124923288e+00, -3.759743776377225e+00,  4.899999999999999e+00,  9.194001320314150e-01,  5.028367928755151e+01, -9.095423817875693e-01
136         ,  1.240000000000000e+00,  1.774240124734855e+00, -4.124785720379895e+00,  4.673618438796710e+00,  8.844427924695003e-01,  5.922263903875353e+01, -9.901336805567761e-02
138         ,  1.260000000000000e+00,  1.110521235952394e+00, -3.344865277290074e+00,  2.306386157660504e+00,  8.609163726375465e-01,  7.269708383375858e+00,  7.561258008096262e-01
