# c0 + a0 * ((|feature_26 - feature_2|) - (feature_1 / feature_7)) + a1 * (|(feature_15 + feature_3) - sqrt(feature_12)|) + a2 * ((feature_30 - feature_16) * (feature_8 * feature_3))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.460582852221748; Max AE: 2.66146520912552
# Coefficients
# Task   a0                      a1                      a2                      c0
# all , -3.101098066766531e-01,  1.468628787808457e-02, -6.249450290748301e-03,  9.492157730014661e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         25|1|abd|0|6|div|sub; ((|feature_26 - feature_2|) - (feature_1 / feature_7)); $\left(\left(\left|feature_{26} - feature_{2}\right|\right) - \left(\frac{ feature_{1} }{ feature_{7} } \right)\right)$; (abs(feature_26 - feature_2) - (feature_1 ./ feature_7)); (abs(newdata$feature_26 - newdata$feature_2) - (newdata$feature_1 / newdata$feature_7)); feature_26,feature_2,feature_1,feature_7
# 1;  2; Unitless;                                         14|2|add|11|sqrt|abd; (|(feature_15 + feature_3) - sqrt(feature_12)|); $\left(\left|\left(feature_{15} + feature_{3}\right) - \left(\sqrt{ feature_{12} }\right)\right|\right)$; abs((feature_15 + feature_3) - sqrt(feature_12)); abs((newdata$feature_15 + newdata$feature_3) - sqrt(newdata$feature_12)); feature_15,feature_3,feature_12
# 2;  2; Unitless;                                         29|15|sub|7|2|mult|mult; ((feature_30 - feature_16) * (feature_8 * feature_3)); $\left(\left(feature_{30} - feature_{16}\right) \left(feature_{8} feature_{3}\right)\right)$; ((feature_30 - feature_16) .* (feature_8 .* feature_3)); ((newdata$feature_30 - newdata$feature_16) * (newdata$feature_8 * newdata$feature_3)); feature_30,feature_16,feature_8,feature_3
# Number of Samples Per Task
# Task, n_samples               
# all , 1696                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
50          ,  3.060000000000000e+00,  2.611983514961597e+00, -1.255094461919540e-01,  2.994625555094736e+01, -1.894641363459462e+02
51          ,  8.400000000000000e-01,  1.239677997764434e+00,  2.375705461595981e-01,  5.564232931811617e+00, -4.519073536201661e+01
52          ,  1.900000000000000e+00,  1.482028064878102e+00,  1.593667268512142e-01,  3.264660608271885e+01, -1.644560989789306e+01
53          ,  1.720000000000000e+00,  1.057341460499418e+00,  4.102331769412443e-01,  1.958549932226402e+01,  8.367978007388421e+00
55          ,  1.660000000000000e+00,  1.620882224865292e+00, -1.940952140172378e-01,  1.266895166241966e-02, -9.781493319529297e+01
56          ,  8.400000000000000e-01,  7.209555423993119e-01,  1.015334537368902e+00,  1.125200479073540e+01,  1.258434124763076e+01
57          ,  1.560000000000000e+00,  9.814976567334345e-01,  5.919976472445854e-01,  1.793705826691562e+01,  7.610692062354834e+00
59          ,  2.200000000000000e-01,  1.198229677976217e+00,  4.214188096695007e-01,  1.201290391721095e+01, -3.252686811386654e+01
60          ,  1.200000000000000e+00,  1.843009539756741e+00,  4.976757004524552e-01,  2.927192051209081e+01, -9.892582577071002e+01
61          ,  3.200000000000000e-01,  7.301073216556541e-01,  8.144017726608789e-01,  8.316630796357121e+00,  1.419243373311920e+01
62          ,  1.300000000000000e+00,  1.675211217522550e+00,  4.044781366426764e-01,  9.243094942210867e+00, -1.145190848439897e+02
63          ,  9.000000000000001e-01,  1.277399609147598e+00,  1.725337470749294e-01,  5.073256111136946e+00, -4.915327414061992e+01
64          ,  1.520000000000000e+00,  1.792822780200696e+00,  6.999537563479482e-01,  2.350126985813353e+01, -1.144937687855602e+02
65          ,  1.900000000000000e+00,  1.408868576093647e+00,  4.086051478159679e-01,  2.037115742836737e+01, -4.595421528687825e+01
66          ,  1.780000000000000e+00,  1.806135728638361e+00,  4.352321189911220e-01,  4.720015632604841e+01, -4.779534300223955e+01
67          ,  1.280000000000000e+00,  1.471864330007905e+00, -1.180905335657828e-01,  1.258820876638177e+01, -4.818879303757782e+01
68          ,  1.999999999999999e-01,  1.147965474387934e+00,  4.382739320986537e-01,  3.415247746107426e+00, -4.552487353773616e+01
70          ,  1.580000000000000e+00,  1.174290800027776e+00,  5.259749206090998e-01,  1.730211648049900e+01, -2.145487014096263e+01
72          ,  1.400000000000000e+00,  1.455934465133925e+00, -4.181170841037363e-02,  2.095183877583021e+01, -2.977025607498079e+01
73          ,  2.080000000000000e+00,  1.940121311441618e+00, -3.298130137586418e-01,  5.041994593601663e+01, -2.370535659904829e+01
74          ,  9.200000000000002e-01,  6.354840239061331e-01,  1.307246702650297e+00,  1.724881985437615e+01,  2.586833293732607e+01
75          ,  9.600000000000000e-01,  1.223788701653885e+00,  2.310941464720532e-01,  2.403006399897172e+01,  1.068085602441301e+00
76          ,  2.280000000000000e+00,  1.513878936553724e+00, -2.377182973847358e-01,  2.445954801283313e+01, -2.107776183410578e+01
78          ,  1.540000000000000e+00,  1.822694930528815e+00, -1.727918822844936e-01,  3.047385267098115e+01, -5.958074869203565e+01
79          ,  7.400000000000001e-01,  9.659211721812019e-01,  2.541140826797090e-01,  5.485778967212980e-01, -1.399356603380244e+01
80          ,  1.040000000000000e+00,  7.331195815309509e-01,  7.471333171390723e-01,  1.237999917328587e+00,  4.135477505260741e-01
81          ,  1.000000000000000e+00,  1.562398889895904e+00, -1.624766152436263e-01,  1.602214119437591e+01, -5.240328859526362e+01
82          ,  7.600000000000002e-01,  7.479597541019417e-01,  8.957145042087419e-01,  9.790535734371275e+00,  1.076459373348705e+01
83          ,  8.800000000000001e-01,  1.147031237484738e+00,  3.243436527633685e-01,  2.397606945045204e+00, -4.211341060104309e+01
84          ,  1.440000000000000e+00,  1.232417324437465e+00,  7.538798381754254e-01,  2.402906457186546e+00, -7.707834832269366e+01
85          ,  9.399999999999998e-01,  1.098322758104893e+00,  6.980987611289662e-01,  3.882903776120878e+01,  3.274850748629309e+01
86          ,  1.860000000000000e+00,  1.681377742392649e+00,  3.911051826533626e-02,  4.545186762773217e+01, -1.228449039520410e+01
87          ,  1.320000000000001e+00,  1.791352272734776e+00, -3.357133632703788e-01,  6.331422526756043e-01, -1.166070534618068e+02
88          ,  1.380000000000000e+00,  1.571052178226013e+00,  5.389567526972939e-01,  2.712510111857813e+01, -6.250231903424244e+01
89          ,  1.160000000000000e+00,  1.049256368752974e+00,  7.756805028724814e-01,  2.491327538870447e+01,  4.047845270778526e+00
90          ,  3.480000000000000e+00,  3.110317019313046e+00, -3.887072447517724e-01,  2.832200156178563e+01, -2.599611444182428e+02
91          ,  8.600000000000001e-01,  9.627137287332296e-01,  4.700393442928805e-01,  3.340323823472190e+00, -1.763432038277991e+01
92          ,  9.800000000000000e-01,  9.445930726105609e-01,  4.577537164589235e-01,  7.547424762716847e+00, -4.238382912087419e+00
93          ,  1.060000000000000e+00,  1.016881862980055e+00,  2.063826425554686e-01,  7.931435147886518e+00, -2.429658736087692e+00
94          ,  1.400000000000000e+00,  9.013033945651164e-01,  5.384481212313624e-01,  6.371115094441606e-01, -1.755496182894527e+01
95          ,  1.040000000000000e+00,  1.338850079712936e+00, -3.653273475970344e-01,  9.388730408916853e+00, -2.215508717372341e+01
96          ,  1.220000000000000e+00,  1.509362916827045e+00, -2.061853286548912e-01,  2.549965100406226e+00, -7.340766123899877e+01
97          ,  1.020000000000000e+00,  1.031888537308161e+00,  4.992715817975204e-01,  1.647243510686339e+01,  7.068055284688263e-01
98          ,  1.960000000000000e+00,  2.220124992928579e+00, -5.343432056856604e-01,  3.649640141351332e+01, -9.108120995579668e+01
99          ,  8.200000000000000e-01,  1.040009618483721e+00,  5.160166765837767e-01,  1.927420137517743e+01,  5.160580725667065e+00
101         ,  7.000000000000000e-01,  8.219519371300500e-01,  7.003116585592597e-01,  9.247058589601448e+00,  7.343891887986183e+00
102         ,  1.200000000000000e+00,  7.804806310503912e-01,  9.779070297021052e-01,  6.584717286236497e+00, -6.051470538473191e+00
103         ,  1.560000000000000e+00,  1.704291525982011e+00,  1.144707782184976e-01,  2.736712663303628e+00, -1.200716989431854e+02
104         ,  1.380000000000000e+00,  1.797352347395321e+00, -3.208232013329236e-01,  2.949271595242483e+01, -5.048566225645590e+01
105         ,  2.020000000000000e+00,  7.964864872794563e-01,  9.726102698158536e-01,  3.566648272281515e+00, -1.544229800156664e+01
106         ,  1.740000000000000e+00,  1.717724560482810e+00,  7.729451123999509e-02,  2.215466572626809e+00, -1.216013502298423e+02
107         ,  9.399999999999998e-01,  9.511908395719477e-01,  6.838253457581385e-01,  3.641048998139365e+01,  5.131634149958619e+01
108         ,  1.580000000000000e+00,  1.530239695053756e+00,  1.094817507222584e-01,  4.882756574769911e+01,  1.634070127809475e+01
109         ,  2.220000000000000e+00,  2.049956205624603e+00, -2.611642830630438e-01,  2.173948959672970e+01, -1.120864063497556e+02
110         ,  2.460000000000000e+00,  2.184056267270195e+00,  2.729614026442775e-01,  2.602258388245838e+01, -1.499833265705220e+02
111         ,  1.020000000000000e+00,  9.368626822335688e-01,  2.663954761155236e-01,  6.300161699105047e-01, -9.761844186677081e+00
112         ,  6.799999999999999e-01,  5.683062564153304e-01,  9.950499930787897e-01,  3.322262721718495e+00,  1.938193868282616e+01
114         ,  1.140000000000000e+00,  1.223103345018329e+00, -1.413824568970609e-01,  5.499443761930841e+00, -2.388643231629226e+01
115         ,  3.700000000000000e+00,  4.576008043984492e+00, -4.346190927357132e-01,  2.985427457641030e+01, -4.886132404087975e+02
117         ,  3.800000000000000e-01,  7.900510224016786e-01,  6.983961869931877e-01,  2.518776063893178e+00, -3.268013122346526e+00
118         ,  7.200000000000000e-01,  1.221030330141324e+00,  3.124452661280055e-01,  1.613785502147694e+01, -2.107412772458050e+01
120         ,  1.280000000000000e+00,  5.151947329130834e-01,  1.314810875911007e+00,  2.755002390713663e+00,  1.068030765152294e+01
121         ,  1.460000000000000e+00,  1.766506105487355e+00, -4.459197926333788e-01,  1.589130584896856e+01, -7.130578188646717e+01
123         ,  1.180000000000000e+00,  1.220860387175218e+00,  2.405602650786335e-01,  2.556239290662631e+01,  4.667922497317154e+00
124         ,  7.000000000000000e-01,  8.615353579604911e-01,  8.511119459889678e-01,  1.543425759025729e+01,  8.066982185586783e+00
125         ,  1.100000000000000e+00,  1.117902925647582e+00,  1.553693574525877e-01,  1.739662356114581e+01,  6.180240801918282e+00
126         ,  1.560000000000000e+00,  1.237826752511602e+00, -5.054341923695188e-02,  1.574715679048352e+01, -6.667737115550877e+00
127         ,  1.420000000000000e+00,  1.635820452066241e+00, -2.926244532596469e-01,  1.467097821532494e+01, -6.086883473180596e+01
128         ,  9.600000000000000e-01,  7.347710877892939e-01,  1.639406109144269e+00,  2.543894816645853e+01,  1.274551936945849e+01
129         ,  1.420000000000000e+00,  1.203135882021725e+00,  5.854528027400593e-02,  2.138396069317763e+01,  6.716659256883902e+00
130         ,  1.400000000000000e+00,  1.854758811567781e+00, -1.930607479336833e-01,  3.637393186525473e+01, -4.984037926950050e+01
132         ,  1.260000000000000e+00,  8.776784690857273e-01,  1.188157270466314e+00,  3.261725987506084e+01,  2.913929102836432e+01
133         ,  2.000000000000000e+00,  1.196000644427470e+00,  1.786894298088985e-01,  6.048567238703523e+00, -3.414175748505766e+01
134         ,  6.000000000000000e-01,  1.275169057762769e+00,  5.628115244979884e-01,  9.039305238601202e+00, -5.884242641487737e+01
135         ,  1.980000000000000e+00,  1.760168371709910e+00, -8.876687888059764e-02,  1.938523526771453e+01, -7.980349472844944e+01
136         ,  1.120000000000000e+00,  1.266931219545440e+00,  2.080865738949305e-01,  5.889601338596293e-01, -5.978053721381409e+01
137         ,  1.600000000000000e+00,  1.361391620970851e+00,  6.634663488697240e-02,  8.072311504147752e+00, -5.027614988177162e+01
138         ,  7.600000000000002e-01,  9.465350465376500e-01,  3.771730436210962e-01,  1.715051991623971e+01,  2.201683878904448e+01
140         ,  7.000000000000000e-01,  1.576782835583939e+00,  7.475235203348715e-02,  3.738925432338829e+01, -1.626369404529401e+01
141         ,  1.760000000000000e+00,  1.824174891685471e+00,  4.015318973325582e-02,  5.610069720411836e+01, -1.016089805253822e+01
142         ,  1.120000000000000e+00,  1.306575402483113e+00, -6.911124336124133e-02,  5.956044718111606e+00, -3.975635556083883e+01
143         ,  2.600000000000001e+00,  2.811511445348468e+00, -3.859098235880420e-02,  6.200703095157731e+01, -1.503612445144468e+02
144         ,  1.300000000000000e+00,  1.348744426420144e+00,  1.556786173223140e-01,  2.540933356241378e+01, -1.194302352685293e+01
145         ,  1.160000000000000e+00,  1.312375418844249e+00,  8.517508172386556e-02,  9.853489167002415e+00, -3.918138141240172e+01
146         ,  1.600000000000000e+00,  2.004640719790388e+00,  3.730239369244069e-01,  3.554372441766405e+01, -1.038648086629509e+02
147         ,  2.760000000000000e+00,  1.956576395924509e+00, -2.224228725841989e-01,  1.093779728649263e+01, -1.244508609589727e+02
148         ,  9.600000000000000e-01,  1.482479674382997e+00,  3.270957010775866e-01,  1.908461478610028e+01, -5.671176227149574e+01
149         ,  1.700000000000000e+00,  1.079990375364086e+00,  1.284833574164082e+00,  4.808155309844715e+01,  2.831055989561334e+01
150         ,  3.000000000000000e-01,  9.628058425381297e-01,  4.352359533268941e-01,  3.171785420748183e+00, -1.631811573186627e+01
151         ,  1.400000000000000e+00,  1.152299279587737e+00,  1.099612341244093e-01,  4.583085689792284e+00, -2.718239843971266e+01
152         ,  2.040000000000000e+00,  2.120327860633068e+00,  3.229859789260728e-01,  6.244048341539705e+01, -5.668567249103307e+01
153         ,  2.020000000000000e+00,  1.686649308575806e+00,  2.321409883461586e-01,  2.525375154652018e+01, -7.017239068650390e+01
154         ,  1.680000000000000e+00,  1.311279369768811e+00, -9.583450272129065e-02,  8.965495031048199e+00, -3.211075011782410e+01
155         ,  1.920000000000000e+00,  1.537500780278767e+00,  2.212125844902407e-01,  9.605638624448545e+00, -8.253750346012423e+01
156         ,  2.080000000000000e+00,  1.883755935106801e+00, -9.407230290598972e-02,  1.822774181244845e+01, -1.020361032003920e+02
157         ,  1.900000000000000e+00,  1.353092561276275e+00, -8.772154048841088e-02,  9.399213244560073e+00, -3.818478676896256e+01
158         ,  1.580000000000000e+00,  1.898466311499940e+00,  5.689435487736356e-01,  9.582101647716314e+00, -1.576074635878458e+02
159         ,  1.560000000000000e+00,  1.013878062206201e+00,  2.353139379007179e-01,  4.873288148398583e+00, -1.057131959798316e+01
161         ,  1.780000000000000e+00,  1.665197305750829e+00,  2.049302710975318e-01,  1.635719413348858e+01, -8.629654329403546e+01
162         ,  2.320000000000000e+00,  1.758030140406124e+00,  1.129268911114292e-01,  3.081580692505718e+01, -6.260779330594649e+01
163         ,  6.200000000000000e-01,  9.428065336734454e-01,  7.168714583515952e-01,  6.204555283041600e+00, -1.996619529495013e+01
164         ,  1.520000000000000e+00,  1.205393724470203e+00,  6.956349955460855e-02,  1.987739061511037e+01,  2.268168448713670e+00
165         ,  1.360000000000000e+00,  1.312473942539022e+00, -1.353050360777165e-01,  1.537861632338819e+01, -1.527237757319603e+01
166         ,  1.080000000000000e+00,  1.190061415044214e+00,  2.356074405746429e-01,  2.511569655001634e+01,  8.792218090376178e+00
167         ,  9.000000000000001e-01,  9.312796641887732e-01,  7.467164855410242e-01,  6.861771437934948e+00, -1.805823555979674e+01
168         ,  2.020000000000000e+00,  2.155850204687645e+00, -2.787510747478611e-01,  2.077232436980623e+01, -1.304310965398017e+02
169         ,  4.799999999999998e-01,  1.479608239759084e+00,  1.326171975489302e-01,  2.961688634948580e+01, -2.185092046777494e+01
170         ,  8.200000000000000e-01,  1.040318377281279e+00,  3.029421942944364e-01,  4.910555788517392e+00, -1.807040753684897e+01
172         ,  6.000000000000000e-01,  1.124728539960667e+00,  7.271453707552424e-01,  5.878499701723591e+00, -5.035232280590026e+01
173         ,  1.180000000000000e+00,  1.251005979233325e+00, -7.244999566816784e-02,  1.210599866288982e+01, -1.624632022705708e+01
174         ,  9.800000000000000e-01,  1.212031935944950e+00, -9.015938760260708e-02,  2.869464608854386e+00, -3.083712333349358e+01
175         ,  8.200000000000000e-01,  1.564108598500339e+00, -5.257465230891343e-01,  1.537605377264846e+00, -6.868955470929528e+01
176         ,  1.500000000000000e+00,  1.335972838958088e+00,  1.621437012096101e-01,  3.393348072266249e+00, -6.195804640704846e+01
177         ,  1.240000000000000e+00,  1.630785623041251e+00,  1.279062974321780e-01,  1.684896244249452e+01, -7.581244946184928e+01
178         ,  1.680000000000000e+00,  9.669413862012747e-01,  1.341566292031086e+00,  4.042741234575983e+01,  2.559747366055477e+01
179         ,  8.600000000000001e-01,  1.246689145850494e+00,  3.940426609839975e-02,  1.273711931199187e+01, -1.962284929590689e+01
180         ,  1.580000000000000e+00,  8.661098413356647e-01,  4.770672269505765e-01,  3.538273237698341e+00, -2.059892293968017e+00
181         ,  1.640000000000000e+00,  9.802865554717405e-01,  3.817713121268010e-01,  1.743120333847692e+00, -1.981963812448337e+01
182         ,  1.680000000000000e+00,  1.265935174937672e+00, -1.544633228368766e-01,  1.301670248310073e+01, -1.242537619306908e+01
183         ,  3.200000000000000e+00,  3.414054440360874e+00, -1.549876917883476e-01,  7.143607778681903e+01, -2.188423937042686e+02
184         ,  1.020000000000000e+00,  1.205463463128311e+00,  3.585578808432666e-01,  2.674305154314283e+00, -5.251092089703482e+01
185         ,  8.000000000000003e-01,  1.094458177090078e+00,  7.808483820147588e-02,  8.909135867192539e-01, -2.502189112378232e+01
186         ,  2.600000000000001e+00,  2.305978722885965e+00, -1.344765673608578e-01,  3.621788912835605e+00, -2.019169293718839e+02
187         ,  1.800000000000000e+00,  1.500417311040968e+00,  1.636808996010904e-01,  2.848388167658197e+01, -2.938468112239149e+01
188         ,  1.340000000000000e+00,  1.186591085130883e+00,  2.767592688772343e-01,  1.723890612454925e+01, -1.120507151679693e+01
189         ,  1.900000000000000e+00,  1.428348208270426e+00,  1.308614012865398e-01,  1.211769837259614e+01, -5.468478290155345e+01
190         ,  1.680000000000000e+00,  1.239839379244376e+00,  1.569589189517346e-01,  1.250976643706571e+01, -2.489436155739602e+01
191         ,  1.740000000000000e+00,  2.382842494019258e+00, -4.982874330086193e-01,  7.535027128089773e+00, -1.869670562314165e+02
192         ,  1.720000000000000e+00,  1.966026627990968e+00,  7.810295138439617e-01,  3.715520808078673e+01, -1.141450289712490e+02
193         ,  1.560000000000000e+00,  1.551076131017887e+00, -1.404082452912979e-01,  2.202057160356097e+01, -3.759017505127293e+01
196         ,  5.199999999999999e-01,  1.235309436531715e+00,  2.073191004388458e-01,  6.086644224257697e+00, -4.176289565582517e+01
197         ,  2.860000000000000e+00,  3.283047052648911e+00, -8.145589742921475e-01,  3.489486476681812e+01, -2.510224821682376e+02
198         ,  1.380000000000000e+00,  1.169109002148058e+00,  5.682072209617767e-01,  2.690583551464318e+01, -1.524957521937081e-01
199         ,  2.220000000000000e+00,  2.390706664154697e+00, -2.805274239042631e-01,  1.243308225107121e+01, -1.875206148199192e+02
200         ,  8.600000000000001e-01,  7.842107993073812e-01,  7.858295974493532e-01,  3.556886779730043e+00, -4.232536691109575e+00
201         ,  7.200000000000000e-01,  1.180015094227185e+00, -1.622045582043643e-01,  2.867836707663937e+00, -2.214278298487460e+01
202         ,  1.799999999999999e-01,  1.051570465909684e+00,  7.248390964662830e-01,  1.387698318036542e+01, -1.973502138283339e+01
203         ,  1.400000000000000e+00,  1.132952616078299e+00,  5.535085467671351e-01,  2.400517918957570e+01, -4.541678441306887e-01
204         ,  3.460000000000000e+00,  2.048661141942805e+00,  5.412233716879233e-01,  1.111410282787299e+01, -1.766649991763342e+02
205         ,  1.180000000000000e+00,  1.239206210627470e+00,  3.230885202064794e-01,  1.525405532989346e+01, -2.658760379766779e+01
206         ,  9.000000000000001e-01,  1.074456168677516e+00,  1.904611074451086e-01,  1.464880860612203e+01,  4.933612708439594e+00
