# c0 + a0 * ((feature_27 + feature_16) * (feature_8 * feature_3))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.52016659816262; Max AE: 2.60338503628002
# Coefficients
# Task   a0                      c0
# all ,  6.987230353202433e-03,  1.055894664417821e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         26|15|add|7|2|mult|mult; ((feature_27 + feature_16) * (feature_8 * feature_3)); $\left(\left(feature_{27} + feature_{16}\right) \left(feature_{8} feature_{3}\right)\right)$; ((feature_27 + feature_16) .* (feature_8 .* feature_3)); ((newdata$feature_27 + newdata$feature_16) * (newdata$feature_8 * newdata$feature_3)); feature_27,feature_16,feature_8,feature_3
# Number of Samples Per Task
# Task, n_samples               
# all , 1696                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
25          ,  5.400000000000000e-01,  1.181648498599007e+00,  1.799766543027305e+01
26          ,  1.400000000000000e+00,  1.845355976300813e+00,  1.129863010056855e+02
27          ,  2.040000000000000e+00,  2.022266958137249e+00,  1.383054865618556e+02
28          ,  1.500000000000000e+00,  1.332850545848076e+00,  3.963743392305924e+01
29          ,  7.800000000000002e-01,  1.216328161617496e+00,  2.296095721620860e+01
30          ,  1.040000000000000e+00,  1.129399006003639e+00,  1.051981083636797e+01
31          ,  1.360000000000000e+00,  1.186722869700091e+00,  1.872390041102737e+01
32          ,  1.140000000000000e+00,  1.013163518308968e+00, -6.115605747743498e+00
33          ,  3.200000000000000e+00,  3.457919271800633e+00,  3.437734962154069e+02
34          ,  8.000000000000003e-01,  1.113671087459178e+00,  8.268859064432736e+00
35          ,  2.100000000000000e+00,  1.349770384418765e+00,  4.205897117249800e+01
36          ,  3.000000000000000e-01,  1.180237600140693e+00,  1.779574014843846e+01
37          ,  4.200000000000001e-01,  1.156809222042517e+00,  1.444271227990140e+01
38          ,  1.640000000000000e+00,  1.772008689914406e+00,  1.024889676305535e+02
39          ,  3.920000000000000e+00,  3.809503492386975e+00,  3.940916055110595e+02
40          ,  1.600000000000000e+00,  2.411248393488369e+00,  1.939758188234561e+02
41          ,  1.380000000000000e+00,  1.251504198841503e+00,  2.799528919696052e+01
42          ,  4.999999999999999e-01,  9.543107706005167e-01, -1.453850648715844e+01
43          ,  1.480000000000000e+00,  9.876762932324565e-01, -9.763292139652711e+00
44          ,  1.280000000000000e+00,  1.337716526097005e+00,  4.033384437512041e+01
45          ,  1.440000000000000e+00,  1.360461018590235e+00,  4.358899575034380e+01
46          ,  2.300000000000000e+00,  2.209880780500304e+00,  1.651564436477439e+02
47          ,  1.060000000000000e+00,  1.094994831710016e+00,  5.595946507513419e+00
48          ,  1.260000000000000e+00,  2.035288124961637e+00,  1.401690528343514e+02
50          ,  3.060000000000000e+00,  1.873596946267734e+00,  1.170280984761206e+02
51          ,  8.400000000000000e-01,  1.362347366984788e+00,  4.385896658273365e+01
52          ,  1.900000000000000e+00,  1.436887311771175e+00,  5.452699111010917e+01
53          ,  1.720000000000000e+00,  1.172503051360193e+00,  1.668878526223594e+01
55          ,  1.660000000000000e+00,  1.352065486482315e+00,  4.238744210411654e+01
56          ,  8.400000000000000e-01,  1.073780507284160e+00,  2.559790068770490e+00
57          ,  1.560000000000000e+00,  1.053906470386467e+00, -2.845467990679090e-01
59          ,  2.200000000000000e-01,  1.136848099608916e+00,  1.158591188481321e+01
60          ,  1.200000000000000e+00,  1.270902223106755e+00,  3.077149998216249e+01
61          ,  3.200000000000000e-01,  1.035883538105936e+00, -2.863956861349662e+00
62          ,  1.300000000000000e+00,  1.766122508292020e+00,  1.016465477696299e+02
63          ,  9.000000000000001e-01,  1.263808214088775e+00,  2.975621800928068e+01
64          ,  1.520000000000000e+00,  1.331932507328301e+00,  3.950604588039162e+01
65          ,  1.900000000000000e+00,  1.535301018608530e+00,  6.861178606641829e+01
66          ,  1.780000000000000e+00,  1.418454145111522e+00,  5.188886903199506e+01
67          ,  1.280000000000000e+00,  1.303184762420458e+00,  3.539171968035913e+01
68          ,  1.999999999999999e-01,  1.204785059395819e+00,  2.130892892485756e+01
70          ,  1.580000000000000e+00,  1.100409050664190e+00,  6.370819909489170e+00
72          ,  1.400000000000000e+00,  1.363095742489872e+00,  4.396607275603170e+01
73          ,  2.080000000000000e+00,  1.636689016136371e+00,  8.312225622450767e+01
74          ,  9.200000000000002e-01,  1.065893632073674e+00,  1.431034494414650e+00
75          ,  9.600000000000000e-01,  1.095170218057603e+00,  5.621047490123324e+00
76          ,  2.280000000000000e+00,  1.293889599057327e+00,  3.406141240648054e+01
78          ,  1.540000000000000e+00,  1.630578050691481e+00,  8.224766570208578e+01
79          ,  7.400000000000001e-01,  1.064020917431294e+00,  1.163014900424509e+00
80          ,  1.040000000000000e+00,  1.045716496284687e+00, -1.456681348492912e+00
81          ,  1.000000000000000e+00,  1.545797113142036e+00,  7.011396847674843e+01
82          ,  7.600000000000002e-01,  9.858596716511033e-01, -1.002328379436043e+01
83          ,  8.800000000000001e-01,  1.531898883344525e+00,  6.812487850905602e+01
84          ,  1.440000000000000e+00,  1.677531124145176e+00,  8.896750619398762e+01
85          ,  9.399999999999998e-01,  1.250093363501652e+00,  2.779337294852817e+01
86          ,  1.860000000000000e+00,  1.578077739846381e+00,  7.473391444569026e+01
87          ,  1.320000000000001e+00,  2.003711100692138e+00,  1.356498051964048e+02
88          ,  1.380000000000000e+00,  1.423110211060045e+00,  5.255523692215468e+01
89          ,  1.160000000000000e+00,  9.496126213857212e-01, -1.521089725965418e+01
90          ,  3.480000000000000e+00,  3.206970283254027e+00,  3.078581226179714e+02
91          ,  8.600000000000001e-01,  9.733698447220903e-01, -1.181080564460093e+01
92          ,  9.800000000000000e-01,  9.871107676971128e-01, -9.844229149992515e+00
93          ,  1.060000000000000e+00,  1.100348961120026e+00,  6.362220000637445e+00
94          ,  1.400000000000000e+00,  9.845419366473873e-01, -1.021187568801570e+01
95          ,  1.040000000000000e+00,  1.374329765423006e+00,  4.557386616847953e+01
96          ,  1.220000000000000e+00,  1.435706910966283e+00,  5.435805424310711e+01
97          ,  1.020000000000000e+00,  9.622797997122113e-01, -1.339799319235313e+01
98          ,  1.960000000000000e+00,  2.229780297557854e+00,  1.680044271908125e+02
99          ,  8.200000000000000e-01,  1.025204601698623e+00, -4.392307275962584e+00
101         ,  7.000000000000000e-01,  9.745095858206471e-01, -1.164768792256472e+01
102         ,  1.200000000000000e+00,  1.088554633045898e+00,  4.674236711418540e+00
103         ,  1.560000000000000e+00,  2.073488185511295e+00,  1.456361776633117e+02
104         ,  1.380000000000000e+00,  1.643755585921388e+00,  8.413361114309554e+01
105         ,  2.020000000000000e+00,  1.113790345398299e+00,  8.285927048897541e+00
106         ,  1.740000000000000e+00,  1.788978204823994e+00,  1.049176144693986e+02
107         ,  9.399999999999998e-01,  1.420625726503181e+00,  5.219966190440451e+01
108         ,  1.580000000000000e+00,  1.618027713119189e+00,  8.045148367603596e+01
109         ,  2.220000000000000e+00,  2.484470400237019e+00,  2.044552223993079e+02
110         ,  2.460000000000000e+00,  1.582307458475368e+00,  7.533926426459929e+01
111         ,  1.020000000000000e+00,  1.037594564867625e+00, -2.619077749713570e+00
112         ,  6.799999999999999e-01,  9.795304667426534e-01, -1.092910836125039e+01
114         ,  1.140000000000000e+00,  1.219763862080659e+00,  2.345266856526818e+01
115         ,  3.700000000000000e+00,  4.956391382905468e+00,  5.582321637213444e+02
117         ,  3.800000000000000e-01,  9.684294535836365e-01, -1.251786565102960e+01
118         ,  7.200000000000000e-01,  1.106187664952239e+00,  7.197844924544004e+00
120         ,  1.280000000000000e+00,  9.761367339720888e-01, -1.141481336867286e+01
121         ,  1.460000000000000e+00,  1.753659189314486e+00,  9.986281969033141e+01
123         ,  1.180000000000000e+00,  1.026782216549655e+00, -4.166521840062519e+00
124         ,  7.000000000000000e-01,  1.041816897624700e+00, -2.014784983676461e+00
125         ,  1.100000000000000e+00,  1.073509122136328e+00,  2.520949908347280e+00
126         ,  1.560000000000000e+00,  1.130479612056997e+00,  1.067446525574926e+01
127         ,  1.420000000000000e+00,  1.705111356959270e+00,  9.291474013646851e+01
128         ,  9.600000000000000e-01,  1.004668609737038e+00, -7.331381977023911e+00
129         ,  1.420000000000000e+00,  1.244739074215338e+00,  2.702707657419149e+01
130         ,  1.400000000000000e+00,  1.814521578955929e+00,  1.085733368144088e+02
132         ,  1.260000000000000e+00,  1.176172284487289e+00,  1.721391939144268e+01
133         ,  2.000000000000000e+00,  1.326445914007421e+00,  3.872081438757764e+01
134         ,  6.000000000000000e-01,  1.407281264706432e+00,  5.028982622958205e+01
135         ,  1.980000000000000e+00,  1.518991771077757e+00,  6.627763552230491e+01
136         ,  1.120000000000000e+00,  1.350319834896566e+00,  4.213760754914887e+01
137         ,  1.600000000000000e+00,  1.163515205037672e+00,  1.540246065746588e+01
138         ,  7.600000000000002e-01,  1.182081202721075e+00,  1.805959327581350e+01
140         ,  7.000000000000000e-01,  1.710823569743537e+00,  9.373226188622010e+01
141         ,  1.760000000000000e+00,  1.531540445145354e+00,  6.807357947051678e+01
142         ,  1.120000000000000e+00,  1.126500135530949e+00,  1.010492964222484e+01
143         ,  2.600000000000001e+00,  2.460668031296657e+00,  2.010486696255822e+02
144         ,  1.300000000000000e+00,  1.171041535644094e+00,  1.647961572835494e+01
145         ,  1.160000000000000e+00,  1.323583142081336e+00,  3.831109955331972e+01
146         ,  1.600000000000000e+00,  1.806094486337250e+00,  1.073672662839279e+02
147         ,  2.760000000000000e+00,  1.991937500104997e+00,  1.339647883883151e+02
148         ,  9.600000000000000e-01,  1.275065181228498e+00,  3.136729515583031e+01
149         ,  1.700000000000000e+00,  1.076911627680111e+00,  3.007910459493842e+00
150         ,  3.000000000000000e-01,  1.005791170870713e+00, -7.170723021052816e+00
151         ,  1.400000000000000e+00,  1.190567928820219e+00,  1.927419844411948e+01
152         ,  2.040000000000000e+00,  1.659427753979814e+00,  8.637658400447296e+01
153         ,  2.020000000000000e+00,  1.249536241818310e+00,  2.771363868256293e+01
154         ,  1.680000000000000e+00,  1.237025415812379e+00,  2.592311148172488e+01
155         ,  1.920000000000000e+00,  1.742622148975234e+00,  9.828321807691194e+01
156         ,  2.080000000000000e+00,  1.648845888379745e+00,  8.486212619141132e+01
157         ,  1.900000000000000e+00,  1.352946874395167e+00,  4.251358477700671e+01
158         ,  1.580000000000000e+00,  1.789561271109393e+00,  1.050010618807370e+02
159         ,  1.560000000000000e+00,  9.807429814409799e-01, -1.075557541084883e+01
161         ,  1.780000000000000e+00,  1.317941181658378e+00,  3.750363219676228e+01
162         ,  2.320000000000000e+00,  1.525617347688323e+00,  6.722587628089512e+01
163         ,  6.200000000000000e-01,  1.072459882183556e+00,  2.370784549580882e+00
164         ,  1.520000000000000e+00,  1.174648811564522e+00,  1.699588265216893e+01
165         ,  1.360000000000000e+00,  1.118259258685332e+00,  8.925509982496544e+00
166         ,  1.080000000000000e+00,  9.801446837055067e-01, -1.084120272027325e+01
167         ,  9.000000000000001e-01,  1.479299856148858e+00,  6.059699914387101e+01
168         ,  2.020000000000000e+00,  2.035440099329963e+00,  1.401908031360653e+02
169         ,  4.799999999999998e-01,  1.475975672571502e+00,  6.012124789347283e+01
170         ,  8.200000000000000e-01,  1.233718386960607e+00,  2.544981538518834e+01
172         ,  6.000000000000000e-01,  1.263710422351232e+00,  2.974222222946523e+01
173         ,  1.180000000000000e+00,  1.181623850167651e+00,  1.799413779054885e+01
174         ,  9.800000000000000e-01,  1.301706977019340e+00,  3.518022165805046e+01
175         ,  8.200000000000000e-01,  1.535480502803865e+00,  6.863747352572074e+01
176         ,  1.500000000000000e+00,  1.437737840974663e+00,  5.464871733931511e+01
177         ,  1.240000000000000e+00,  1.727882188165877e+00,  9.617366106157735e+01
178         ,  1.680000000000000e+00,  1.096270225081527e+00,  5.778478541959271e+00
179         ,  8.600000000000001e-01,  1.251816242681827e+00,  2.803994835725009e+01
180         ,  1.580000000000000e+00,  9.224861774112537e-01, -1.909318574926076e+01
181         ,  1.640000000000000e+00,  1.043567617001825e+00, -1.764225135406652e+00
182         ,  1.680000000000000e+00,  1.117944846820809e+00,  8.880511914788794e+00
183         ,  3.200000000000000e+00,  3.076537701510869e+00,  2.891908431453006e+02
184         ,  1.020000000000000e+00,  1.436847171209487e+00,  5.452124626420331e+01
185         ,  8.000000000000003e-01,  1.209056735905408e+00,  2.192028368112831e+01
186         ,  2.600000000000001e+00,  2.129233211278954e+00,  1.536143067573541e+02
187         ,  1.800000000000000e+00,  1.285246449980514e+00,  3.282442025939156e+01
188         ,  1.340000000000000e+00,  9.603734001530250e-01, -1.367083371181770e+01
189         ,  1.900000000000000e+00,  1.202228538937175e+00,  2.094304425676837e+01
190         ,  1.680000000000000e+00,  1.262502141140753e+00,  2.956929516832640e+01
191         ,  1.740000000000000e+00,  2.408644491008812e+00,  1.936031529246764e+02
192         ,  1.720000000000000e+00,  1.214732683811091e+00,  2.273261526585719e+01
193         ,  1.560000000000000e+00,  1.547184075734134e+00,  7.031246809991633e+01
196         ,  5.199999999999999e-01,  1.320884358296009e+00,  3.792485441055151e+01
197         ,  2.860000000000000e+00,  2.797140925173175e+00,  2.492040726777092e+02
198         ,  1.380000000000000e+00,  1.171611909662746e+00,  1.656124664501564e+01
199         ,  2.220000000000000e+00,  2.990834380089164e+00,  2.769251359781646e+02
200         ,  8.600000000000001e-01,  9.693218663511327e-01, -1.239014512052109e+01
201         ,  7.200000000000000e-01,  1.220486660398858e+00,  2.355611417700008e+01
202         ,  1.799999999999999e-01,  1.341837678446268e+00,  4.092365638087079e+01
203         ,  1.400000000000000e+00,  1.279776431134773e+00,  3.204156087602603e+01
204         ,  3.460000000000000e+00,  1.748262086972246e+00,  9.909039598745947e+01
205         ,  1.180000000000000e+00,  1.167532688761141e+00,  1.597743579359069e+01
206         ,  9.000000000000001e-01,  1.089220277922896e+00,  4.769502624140837e+00
207         ,  1.880000000000000e+00,  1.788734210907977e+00,  1.048826944934307e+02
209         ,  1.780000000000000e+00,  1.841080524102275e+00,  1.123744058795175e+02
210         ,  1.340000000000000e+00,  1.057648647576070e+00,  2.510269548285250e-01
211         ,  2.920000000000000e+00,  2.806570041866824e+00,  2.505535511143729e+02
212         ,  9.800000000000000e-01,  1.402698533262485e+00,  4.963395384348744e+01
213         ,  1.780000000000000e+00,  9.719995600760668e-01, -1.200691834974390e+01
214         ,  4.600000000000000e-01,  1.187725452349549e+00,  1.886738825939903e+01
215         ,  1.420000000000000e+00,  1.015246982788568e+00, -5.817424011307005e+00
218         ,  8.800000000000001e-01,  1.069765967236905e+00,  1.985236226357774e+00
219         ,  1.560000000000000e+00,  1.176645157116079e+00,  1.728159608233263e+01
221         ,  1.860000000000000e+00,  9.051145456922570e-01, -2.157938283177641e+01
222         ,  1.760000000000000e+00,  1.210140140681437e+00,  2.207533864872813e+01
224         ,  1.799999999999999e-01,  1.242275064127633e+00,  2.667443182610821e+01
225         ,  2.000000000000000e+00,  1.312973476022739e+00,  3.679266298800248e+01
227         ,  2.580000000000001e+00,  1.767007970647956e+00,  1.017732735695787e+02
228         ,  7.200000000000000e-01,  1.251972280976493e+00,  2.806228028088475e+01
229         ,  1.040000000000000e+00,  1.387433494715698e+00,  4.744924863482196e+01
230         ,  2.799999999999999e-01,  1.200748919921215e+00,  2.073128381075967e+01
232         ,  1.400000000000000e+00,  1.237857756775954e+00,  2.604223464233366e+01
233         ,  3.180000000000000e+00,  2.901569857317338e+00,  2.641497559978962e+02
234         ,  4.380000000000000e+00,  4.370098567730680e+00,  4.743229771713296e+02
235         ,  1.400000000000000e+00,  1.754314010437414e+00,  9.995653652659233e+01
236         ,  1.960000000000000e+00,  1.284798243641256e+00,  3.276027376405627e+01
237         ,  7.600000000000002e-01,  1.117892693438052e+00,  8.873047815264270e+00
238         ,  1.920000000000000e+00,  1.944026397947592e+00,  1.271078365296369e+02
239         ,  1.980000000000000e+00,  1.604148744735071e+00,  7.846515036762328e+01
240         ,  7.800000000000002e-01,  1.122604837309890e+00,  9.547441478223758e+00
241         ,  1.580000000000000e+00,  2.318557328165743e+00,  1.807100381582826e+02
242         ,  1.100000000000000e+00,  1.366508970981481e+00,  4.445456795642886e+01
243         ,  1.960000000000000e+00,  1.422378051252562e+00,  5.245045151070079e+01
244         ,  2.680000000000000e+00,  2.385935345567099e+00,  1.903530603566956e+02
245         ,  5.600000000000001e-01,  9.866101510791205e-01, -9.915876511348324e+00
246         ,  1.240000000000000e+00,  1.163987370215620e+00,  1.547003609924754e+01
247         ,  1.780000000000000e+00,  1.448485990412896e+00,  5.618697340000249e+01
248         ,  5.400000000000000e-01,  9.927711043879370e-01, -9.034131814611266e+00
249         ,  2.580000000000001e+00,  3.465924609268678e+00,  3.449192058976955e+02
250         ,  1.360000000000000e+00,  1.083009310127807e+00,  3.880599942945715e+00
251         ,  2.840000000000000e+00,  2.629093031334555e+00,  2.251533565364273e+02
252         ,  2.400000000000000e-01,  1.174554331392813e+00,  1.698236081777489e+01
253         ,  1.320000000000001e+00,  1.079167294191263e+00,  3.330737444884154e+00
254         ,  1.220000000000000e+00,  1.034395296141662e+00, -3.076951408408203e+00
255         ,  8.000000000000003e-01,  1.126731686363226e+00,  1.013806878614489e+01
256         ,  3.800000000000000e-01,  1.027962819281584e+00, -3.997556073621530e+00
257         ,  6.200000000000000e-01,  1.040478752483474e+00, -2.206297939967198e+00
258         ,  2.180000000000000e+00,  2.414053420341072e+00,  1.943772692853573e+02
259         ,  1.820000000000000e+00,  9.291443480888298e-01, -1.814028018568155e+01
260         ,  9.999999999999989e-02,  1.080731981324723e+00,  3.554672688802783e+00
262         ,  1.400000000000000e+00,  9.901648639787841e-01, -9.407132313722970e+00
263         ,  1.800000000000000e+00,  2.206861935614533e+00,  1.647243919286551e+02
264         ,  1.260000000000000e+00,  1.070241040352046e+00,  2.053227846946492e+00
265         ,  3.000000000000000e+00,  1.957634074010674e+00,  1.290553429628326e+02
266         ,  8.000000000000003e-01,  1.261657737965879e+00,  2.944844568545700e+01
267         ,  3.240000000000001e+00,  3.570840206265725e+00,  3.599345398273921e+02
268         ,  2.080000000000000e+00,  2.124509813672462e+00,  1.529383024798755e+02
269         ,  2.060000000000000e+00,  1.404900201834100e+00,  4.994905273966259e+01
270         ,  7.000000000000000e-01,  1.271523171925360e+00,  3.086036907438028e+01
271         ,  2.180000000000000e+00,  1.763039864640770e+00,  1.012053652845217e+02
272         ,  6.600000000000000e-01,  9.687695383760269e-01, -1.246919331947630e+01
273         ,  1.040000000000000e+00,  1.241186464231430e+00,  2.651863334213468e+01
274         ,  8.200000000000000e-01,  1.397060978794544e+00,  4.882711705938789e+01
275         ,  2.480000000000000e+00,  1.626316536174873e+00,  8.163776531220449e+01
277         ,  1.340000000000000e+00,  9.758479269537254e-01, -1.145614691626816e+01
278         ,  9.800000000000000e-01,  1.018890869548137e+00, -5.295917409209711e+00
279         ,  1.880000000000000e+00,  1.475723258289846e+00,  6.008512280972766e+01
280         ,  1.120000000000000e+00,  1.201111300885574e+00,  2.078314713085095e+01
281         ,  1.420000000000000e+00,  1.622514986993751e+00,  8.109369434431670e+01
282         ,  1.280000000000000e+00,  1.269949615333960e+00,  3.063516444939185e+01
283         ,  1.960000000000000e+00,  1.525306472645675e+00,  6.718138439685337e+01
284         ,  8.600000000000001e-01,  1.426612723038172e+00,  5.305651021658989e+01
285         ,  2.600000000000001e-01,  9.790178859281671e-01, -1.100246801716204e+01
286         ,  2.180000000000000e+00,  2.158445126854660e+00,  1.577950642390816e+02
287         ,  1.999999999999999e-01,  1.023524080729149e+00, -4.632820452789982e+00
288         ,  1.680000000000000e+00,  1.169903252821899e+00,  1.631670671224190e+01
290         ,  2.140000000000000e+00,  1.270247653400534e+00,  3.067781912821439e+01
291         ,  8.800000000000001e-01,  1.001946393467619e+00, -7.720980735303193e+00
292         ,  1.220000000000000e+00,  1.443132020915137e+00,  5.542072279323600e+01
293         ,  2.360000000000000e+00,  2.302069285995437e+00,  1.783502988428686e+02
294         ,  8.200000000000000e-01,  1.091823704608607e+00,  5.142100428150250e+00
295         ,  9.399999999999998e-01,  1.240048809760377e+00,  2.635581425452128e+01
296         ,  8.000000000000003e-01,  1.082377959468212e+00,  3.790242157717491e+00
298         ,  1.200000000000000e+00,  1.027216049083237e+00, -4.104432498270159e+00
299         ,  3.120000000000000e+00,  2.620813470212305e+00,  2.239684004517241e+02
301         ,  4.999999999999999e-01,  1.163031660094075e+00,  1.533325656383301e+01
302         ,  2.580000000000001e+00,  3.621400306094183e+00,  3.671706115285756e+02
304         ,  1.520000000000000e+00,  1.674768742661013e+00,  8.857215906150078e+01
305         ,  2.660000000000000e+00,  2.009337518635705e+00,  1.364550481409127e+02
306         ,  2.100000000000000e+00,  1.719966020136161e+00,  9.504071315095243e+01
307         ,  1.520000000000000e+00,  1.400224040998852e+00,  4.927980890500000e+01
308         ,  8.000000000000003e-01,  1.179393654038599e+00,  1.767495608101359e+01
309         ,  3.080000000000000e+00,  2.437986979419610e+00,  1.978025977586870e+02
310         ,  1.080000000000000e+00,  1.316561598254746e+00,  3.730618866994338e+01
311         ,  1.200000000000000e+00,  1.223719993657134e+00,  2.401886309106655e+01
313         ,  1.240000000000000e+00,  1.481032896585678e+00,  6.084502881359934e+01
314         ,  1.100000000000000e+00,  1.083359343654103e+00,  3.930696119628314e+00
315         ,  1.480000000000000e+00,  1.644822906353763e+00,  8.428636414799483e+01
316         ,  4.399999999999999e-01,  1.062348729040653e+00,  9.236942674823793e-01
317         ,  2.620000000000001e+00,  1.623483388669586e+00,  8.123229027244318e+01
318         ,  2.240000000000000e+00,  1.849094723652968e+00,  1.135213838873372e+02
319         ,  1.980000000000000e+00,  2.459326009990406e+00,  2.008566019194366e+02
320         ,  1.740000000000000e+00,  1.546944706013045e+00,  7.027820993051459e+01
321         ,  1.700000000000000e+00,  1.018853251822031e+00, -5.301301191367271e+00
322         ,  2.160000000000000e+00,  1.466842420908769e+00,  5.881411313462710e+01
323         ,  1.220000000000000e+00,  1.350867342908780e+00,  4.221596592357452e+01
324         ,  1.160000000000000e+00,  1.126699154751772e+00,  1.013341291968424e+01
325         ,  2.000000000000000e+00,  1.544291282136527e+00,  6.989845661734360e+01
326         ,  9.000000000000001e-01,  1.097510333771829e+00,  5.955960695490046e+00
327         ,  1.440000000000000e+00,  1.408450754821391e+00,  5.045720157801643e+01
328         ,  1.660000000000000e+00,  1.353423058456748e+00,  4.258173539427715e+01
329         ,  4.680000000000000e+00,  4.615651494878676e+00,  5.094660760438969e+02
330         ,  1.180000000000000e+00,  1.396217448314842e+00,  4.870639247510166e+01
331         ,  7.800000000000002e-01,  1.066891538323377e+00,  1.573853064757727e+00
333         ,  8.400000000000000e-01,  1.052823062405029e+00, -4.396022254202891e-01
334         ,  7.200000000000000e-01,  1.045388983176690e+00, -1.503554442901028e+00
336         ,  1.620000000000000e+00,  1.321313025070522e+00,  3.798620443807938e+01
337         ,  1.260000000000000e+00,  1.655309984308483e+00,  8.578725612158100e+01
338         ,  6.000000000000000e-01,  1.077028326224744e+00,  3.024612147964664e+00
339         ,  1.500000000000000e+00,  1.961756395222948e+00,  1.296453222541815e+02
340         ,  2.120000000000000e+00,  1.592627935410406e+00,  7.681631259610420e+01
341         ,  9.600000000000000e-01,  1.402270466110228e+00,  4.957268963283199e+01
342         ,  1.000000000000000e+00,  1.446825021487153e+00,  5.594925847695265e+01
343         ,  1.320000000000001e+00,  1.485688848156873e+00,  6.151138033427885e+01
344         ,  1.800000000000000e+00,  1.556806699187155e+00,  7.168964088034582e+01
345         ,  4.399999999999999e-01,  1.282453612881260e+00,  3.242471437335699e+01
346         ,  6.400000000000000e-01,  9.781983912486019e-01, -1.111975264041618e+01
347         ,  1.340000000000000e+00,  1.502834473730224e+00,  6.396523181857876e+01
348         ,  2.260000000000000e+00,  2.536490519263088e+00,  2.119002494553040e+02
349         ,  3.520000000000000e+00,  2.572227796553932e+00,  2.170149051177532e+02
350         ,  8.800000000000001e-01,  9.696567949728665e-01, -1.234221073095566e+01
351         ,  2.100000000000000e+00,  1.325753970263933e+00,  3.862178462778579e+01
352         ,  1.060000000000000e+00,  1.356533833707215e+00,  4.302694402390829e+01
354         ,  8.400000000000000e-01,  1.000437876944314e+00, -7.936876941245962e+00
355         ,  4.240000000000000e+00,  2.974549915530473e+00,  2.745945323290052e+02
356         ,  4.999999999999999e-01,  1.196936327588070e+00,  2.018563236656520e+01
357         ,  8.200000000000000e-01,  1.023043058489778e+00, -4.701663501473898e+00
358         ,  6.000000000000000e-01,  1.171140565320713e+00,  1.649378867981249e+01
359         ,  1.960000000000000e+00,  2.412106760733645e+00,  1.940986668192837e+02
360         ,  1.580000000000000e+00,  1.039858039851846e+00, -2.295133229524081e+00
362         ,  1.260000000000000e+00,  1.510754148555742e+00,  6.509868161559139e+01
363         ,  9.200000000000002e-01,  1.136631393326979e+00,  1.155489726657640e+01
364         ,  1.620000000000000e+00,  1.502805251488825e+00,  6.396104958328353e+01
