# c0 + a0 * ((feature_24 - feature_1) * (|feature_19 - feature_18|)) + a1 * ((|feature_21 - feature_16|) / (feature_28 + feature_26)) + a2 * ((|feature_17 - feature_6|) + (feature_14 / feature_28)) + a3 * ((feature_26 - feature_11) - (feature_26 * feature_2))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.448186133311516; Max AE: 1.76424363831001
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -2.516935647158463e-02,  1.891888931248853e+01,  1.436339730412273e-01, -1.176816326694496e-02,  4.418981203829250e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         23|0|sub|18|17|abd|mult; ((feature_24 - feature_1) * (|feature_19 - feature_18|)); $\left(\left(feature_{24} - feature_{1}\right) \left(\left|feature_{19} - feature_{18}\right|\right)\right)$; ((feature_24 - feature_1) .* abs(feature_19 - feature_18)); ((newdata$feature_24 - newdata$feature_1) * abs(newdata$feature_19 - newdata$feature_18)); feature_24,feature_1,feature_19,feature_18
# 1;  2; Unitless;                                         20|15|abd|27|25|add|div; ((|feature_21 - feature_16|) / (feature_28 + feature_26)); $\left(\frac{ \left(\left|feature_{21} - feature_{16}\right|\right) }{ \left(feature_{28} + feature_{26}\right) } \right)$; (abs(feature_21 - feature_16) ./ (feature_28 + feature_26)); (abs(newdata$feature_21 - newdata$feature_16) / (newdata$feature_28 + newdata$feature_26)); feature_21,feature_16,feature_28,feature_26
# 2;  2; Unitless;                                         16|5|abd|13|27|div|add; ((|feature_17 - feature_6|) + (feature_14 / feature_28)); $\left(\left(\left|feature_{17} - feature_{6}\right|\right) + \left(\frac{ feature_{14} }{ feature_{28} } \right)\right)$; (abs(feature_17 - feature_6) + (feature_14 ./ feature_28)); (abs(newdata$feature_17 - newdata$feature_6) + (newdata$feature_14 / newdata$feature_28)); feature_17,feature_6,feature_14,feature_28
# 3;  2; Unitless;                                         25|10|sub|25|1|mult|sub; ((feature_26 - feature_11) - (feature_26 * feature_2)); $\left(\left(feature_{26} - feature_{11}\right) - \left(feature_{26} feature_{2}\right)\right)$; ((feature_26 - feature_11) - (feature_26 .* feature_2)); ((newdata$feature_26 - newdata$feature_11) - (newdata$feature_26 * newdata$feature_2)); feature_26,feature_11,feature_26,feature_2
# Number of Samples Per Task
# Task, n_samples               
# all , 1705                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
19          ,  9.000000000000001e-01,  1.415476386227166e+00,  3.692986357658570e+00,  1.715177256255943e-02,  4.122935668796488e+00, -1.273284838077187e+01
20          ,  5.600000000000001e-01,  1.172540390377038e+00,  7.455179891984452e+00,  4.636006664950398e-03,  5.747417317153745e+00, -4.292827356117286e-01
21          ,  1.980000000000000e+00,  2.017858837940513e+00,  8.020814525703841e-01,  1.961006783021720e-02,  3.935215452217271e+00, -5.607648736015765e+01
22          ,  1.740000000000000e+00,  2.315094521899803e+00,  1.277392824421265e+01,  1.133676751256611e-02,  8.569963676723946e+00, -6.367102126327893e+01
24          ,  1.200000000000000e+00,  1.066016494527793e+00,  6.390279774572485e+00,  4.803344514012578e-03,  4.342113232115831e+00, -5.982980014219663e+00
25          ,  1.400000000000000e+00,  1.408212670997621e+00,  1.154345328434037e+01,  1.512981530433748e-02,  4.240124671382632e+00, -3.072617019641684e+01
26          ,  1.660000000000000e+00,  1.589237507395301e+00,  8.284179281063620e+00,  1.545563764049964e-02,  4.891027857853490e+00, -3.066966177911593e+01
27          ,  1.020000000000000e+00,  1.212119615821964e+00,  1.315910483481871e+00,  3.053832162729614e-03,  4.152881036424768e+00, -1.266741432848345e+01
28          ,  6.400000000000000e-01,  1.080350339056234e+00,  5.356819173214622e+00,  1.930962326389186e-04,  4.696915870008328e+00, -8.071782668323220e+00
29          ,  9.000000000000001e-01,  1.293583164139831e+00,  4.450297716474134e+00,  2.001643466526379e-02,  3.613980058477118e+00, -5.601311414420527e+00
30          ,  1.440000000000000e+00,  1.062934855366482e+00,  1.711751701914565e+00,  3.004750009096128e-03,  3.908749018996439e+00, -3.895658028080794e+00
31          ,  1.660000000000000e+00,  1.333057417726191e+00,  3.393404380654066e-01,  4.310331960135132e-03,  4.244855163382390e+00, -1.771288923434630e+01
32          ,  1.620000000000000e+00,  1.536401974120584e+00,  3.961836802503014e+00,  3.287903985613474e-03,  6.385600655477040e+00, -1.825501972179269e+01
33          ,  2.600000000000001e-01,  1.018261915273388e+00,  1.442584544793868e+01,  1.102362962980695e-03,  6.445627524981253e+00,  6.129700530593709e-01
34          ,  7.800000000000002e-01,  1.661564230295378e+00,  3.838137031035635e+00,  1.064004745553363e-02,  6.311631331714612e+00, -1.770938927931382e+01
35          , -2.000000000000000e-02,  8.299050192916272e-01,  9.681593783780691e+00,  2.432988965618198e-03,  4.673018836046404e+00,  7.269386432750025e+00
36          ,  1.220000000000000e+00,  1.235791365895931e+00,  8.034099224326965e+00,  8.180647100203544e-03,  7.082387926798865e+00,  1.494998979276766e+01
37          ,  2.400000000000000e+00,  1.671694515352472e+00,  9.250567009041523e+00,  1.750385291519682e-02,  4.294216708568303e+00, -4.373480713287465e+01
38          ,  1.320000000000001e+00,  1.286489785421834e+00,  8.556792744062001e+00,  1.976814596020460e-04,  6.922441972101695e+00, -5.261897987764087e+00
39          ,  1.540000000000000e+00,  1.388177599244419e+00,  3.125762230418008e+00,  1.777835788163766e-02,  3.184392574347447e+00, -1.964785458379425e+01
41          ,  1.260000000000000e+00,  1.834759662519868e+00,  2.759873174857312e+00,  2.732345519358069e-03,  8.881235294051899e+00, -1.147041535594512e+01
42          ,  1.900000000000000e+00,  1.117662579783843e+00,  1.159301519304022e+01,  5.109738718583894e-03,  6.178416089711154e+00,  1.406153156552456e+00
43          ,  9.200000000000002e-01,  1.001397107694144e+00,  5.860761412378571e+00,  6.260489826094743e-03,  3.780404086628298e+00, -3.872703559164060e+00
44          ,  2.900000000000000e+00,  2.406686790047817e+00,  6.029770299526676e+00,  1.143863103612920e-02,  6.982878646612234e+00, -7.623698700364581e+01
45          ,  2.200000000000000e-01,  9.261796773851563e-01,  6.850833350852453e+00,  3.239480769976295e-03,  3.518296864322751e+00, -7.654405077127783e+00
46          ,  1.260000000000000e+00,  1.672110061506289e+00,  2.013794253708635e+00,  1.275567066876849e-02,  5.039990870785751e+00, -2.682328627191722e+01
47          ,  1.260000000000000e+00,  1.436171013538163e+00,  2.030712368424883e+00,  5.785200490327172e-03,  5.251660509264935e+00, -1.543301030000381e+01
48          ,  9.399999999999998e-01,  6.240395316721999e-01,  2.028415230172586e+01,  1.617622921040176e-03,  4.850115772250876e+00,  2.937124085674164e+00
49          ,  3.200000000000000e-01,  1.040352294961168e+00,  4.830331071976104e+00,  7.921836085891858e-03,  3.737868358608286e+00, -2.827397558748753e+00
50          ,  8.200000000000000e-01,  1.046912363694349e+00,  1.040819639797900e+01,  7.348580437632332e-03,  4.017720131352870e+00, -1.282050225839266e+01
51          ,  4.600000000000000e-01,  9.597341209915314e-01,  1.341316155620648e+01,  9.269060107953407e-03,  3.609222287188656e+00, -1.373786058618018e+01
52          ,  1.620000000000000e+00,  1.589412276547530e+00,  2.682699410748436e+00,  1.441865350025632e-02,  4.110272183049092e+00, -2.990070178492141e+01
53          ,  1.120000000000000e+00,  1.307315802851609e+00,  4.391655558967879e+00,  9.976533297365699e-03,  4.131495178177694e+00, -1.646687134767435e+01
54          ,  9.600000000000000e-01,  1.465885147349980e+00,  5.449223238878410e+00,  5.323288213414158e-03,  6.737039516578194e+00, -7.882454913780052e+00
55          ,  2.799999999999999e-01,  1.014139175888050e+00,  1.183552832823662e+01,  5.702506546295787e-03,  4.901669665973007e+00, -4.945742754865835e+00
56          ,  1.700000000000000e+00,  8.173635172779508e-01,  8.392626767955807e+00,  5.368921688493621e-03,  5.125234654472489e+00,  2.133123359164564e+01
57          ,  1.500000000000000e+00,  1.247595657398996e+00,  3.860593893582883e+00,  1.509161129435237e-03,  5.280751255104625e+00, -9.841745267537245e+00
58          ,  1.520000000000000e+00,  1.887843511895626e+00,  3.655830639344830e-01,  6.236693539720387e-03,  6.718443521150186e+00, -3.162420703869785e+01
59          ,  1.020000000000000e+00,  1.287303136738395e+00,  2.830571909611458e+00,  1.799802370757774e-02,  2.192621803083333e+00, -2.219641965537238e+01
60          ,  1.580000000000000e+00,  1.520253479661852e+00,  3.547811805751732e-01,  1.308734458067050e-02,  3.822714742168985e+00, -2.469503838049429e+01
61          ,  6.799999999999999e-01,  8.234839193762519e-01,  1.808702390119407e+01,  1.264673900940141e-02,  3.532333356321800e+00, -7.664681349940018e+00
62          ,  1.380000000000000e+00,  1.314955938713221e+00,  4.466451764863083e+00,  1.921642450195897e-02,  3.062541912677446e+00, -1.546860458820224e+01
63          ,  2.400000000000000e+00,  1.000878830583036e+00,  1.222821202959878e+01,  8.235390220747164e-03,  4.136485492984114e+00, -9.926158680610586e+00
64          ,  9.800000000000000e-01,  8.506632805858801e-01,  1.520388981961454e+01,  8.532374965331570e-03,  3.874159220386098e+00, -6.250197469133978e+00
66          ,  8.800000000000001e-01,  9.493366139559455e-01,  8.183401552607561e+00,  3.424538299307328e-03,  3.705136481940325e+00, -9.894280625398675e+00
68          ,  8.000000000000003e-01,  9.839238842318671e-01,  8.735506271119926e-01,  2.557452877567843e-04,  5.321129518620380e+00,  1.743015583537271e+01
69          ,  1.280000000000000e+00,  9.945838429839756e-01,  4.157729295207510e+00,  1.274647651279472e-03,  4.165654224097336e+00, -2.964669014443805e+00
70          ,  1.380000000000000e+00,  1.399086307944552e+00,  4.750868449354394e+00,  1.229490627650222e-02,  5.179662334287221e+00, -8.513056438993736e+00
71          ,  1.380000000000000e+00,  1.496026723063443e+00,  1.330419612397616e+01,  1.648370551747651e-02,  5.347789556506599e+00, -2.625804803596576e+01
72          ,  1.880000000000000e+00,  1.816711433501180e+00,  3.431037180985545e+00,  8.745994679297486e-03,  6.998492137274042e+00, -2.468393479634722e+01
73          ,  1.680000000000000e+00,  1.609555505383762e+00,  7.778305543867067e+00,  5.537606932254622e-03,  9.227394701535113e+00,  5.667868716307961e+00
74          ,  1.640000000000000e+00,  1.536799339505654e+00, -2.698888548855731e+00,  8.788651286499886e-03,  5.364871307314758e+00, -7.658172944693003e+00
75          ,  2.340000000000000e+00,  1.876594267347555e+00,  1.194565982450530e-01,  9.587024052557628e-03,  5.631072073119214e+00, -3.802748834184059e+01
76          ,  3.440000000000000e+00,  2.642687891348522e+00,  8.308786926311891e-01,  1.159569687193386e-02,  7.878701489557254e+00, -7.398567900892780e+01
77          ,  8.800000000000001e-01,  1.237113376941048e+00,  3.741056837728882e+00,  1.212348518180872e-02,  2.356777555019295e+00, -2.731939083071514e+01
80          ,  1.160000000000000e+00,  1.179583226609331e+00,  3.862932694211655e+00,  3.827210457185709e-04,  4.802393026078979e+00, -1.171679773319782e+01
81          ,  1.520000000000000e+00,  1.283917885962216e+00,  4.169647223150941e-01,  1.144452226224054e-02,  3.051070731584570e+00, -1.680461374510810e+01
82          ,  5.800000000000001e-01,  1.034539963703723e+00,  2.742454389549301e+00,  1.214851379409614e-02,  2.246079617544201e+00, -9.280796498521120e+00
83          ,  1.800000000000000e+00,  1.817915718098806e+00,  1.095876379082729e+00,  7.457252506733827e-03,  5.119923391052573e+00, -4.479222593356116e+01
84          ,  7.800000000000002e-01,  1.384902819380541e+00,  4.825150944274352e+00,  1.451113436478696e-02,  4.422494052574120e+00, -1.314527197369072e+01
85          ,  1.000000000000000e+00,  1.048301145692147e+00,  1.351224291065128e+01,  9.498332205405422e-03,  4.879891869455886e+00, -5.598267928033923e+00
86          ,  1.100000000000000e+00,  8.073204868893898e-01,  1.612388003799514e+01,  8.999541834017334e-03,  3.763197581507402e+00, -5.138074117797245e+00
87          ,  1.600000000000000e-01,  1.046506469372702e+00,  5.948332735561576e+00,  6.441206991156211e-03,  3.858712586685936e+00, -6.646861748428593e+00
88          ,  2.020000000000000e+00,  7.388337209252096e-01,  1.211969562635653e+01,  1.216433588787871e-03,  3.988045757800478e+00, -5.224358860707383e-01
89          ,  1.320000000000001e+00,  1.162352780835148e+00,  6.893239590764268e+00,  3.455616661968849e-03,  4.776263820992728e+00, -1.211258576945077e+01
90          ,  4.080000000000000e+00,  4.330564434009204e+00,  4.221665346116576e-03,  4.547668580678295e-03,  1.041338942069864e+01, -1.960390235983717e+02
91          ,  1.620000000000000e+00,  1.180283262280473e+00,  1.200496473515862e+01,  1.616105610376417e-02,  4.270882427959751e+00, -1.031166316043186e+01
92          ,  1.000000000000000e+00,  1.127843814238183e+00,  1.103130873074347e+01,  6.802663318464165e-03,  5.477574836669863e+00, -4.090015050092491e+00
93          ,  1.420000000000000e+00,  1.374318882369498e+00,  2.173175387851797e+00,  3.210843271340746e-03,  4.948592211827733e+00, -1.831948064557395e+01
94          ,  1.620000000000000e+00,  1.283492695513616e+00,  7.998394421542916e+00,  1.276118797186826e-02,  3.461374154216812e+00, -2.585880089661813e+01
96          ,  8.600000000000001e-01,  1.660365553723447e+00,  6.795543078936775e+00,  2.280410689436738e-02,  5.345749278312946e+00, -1.616626938849611e+01
98          ,  9.800000000000000e-01,  8.747155392133490e-01,  1.293295276387050e+01,  2.421490358223157e-03,  5.698847251639384e+00,  9.009771617453474e+00
99          ,  1.140000000000000e+00,  1.396038058201317e+00,  1.784955715229903e+00,  1.003888501912600e-02,  4.081043727533409e+00, -1.894646090516383e+01
100         ,  1.220000000000000e+00,  7.048339697333541e-01,  1.002787479360015e+01,  4.660425400254282e-03,  4.729665008668345e+00,  2.142897223995796e+01
101         ,  1.460000000000000e+00,  1.629008054311974e+00,  7.708785630759338e-01,  9.849062814787960e-03,  5.178953911005484e+00, -2.347905865613461e+01
103         ,  1.040000000000000e+00,  1.090733931308490e+00,  2.757582704578357e+00,  2.604011718677839e-03,  4.113868058216133e+00, -6.635374442266219e+00
104         ,  1.860000000000000e+00,  1.570648918049626e+00,  4.763078689281784e+00,  1.759196433446617e-02,  4.028618657329520e+00, -2.865081710696784e+01
105         ,  1.420000000000000e+00,  1.814496429612046e+00,  3.395518315668675e+00,  2.163526484399369e-02,  5.899564181327469e+00, -1.711127659844106e+01
106         ,  1.360000000000000e+00,  1.416077288225754e+00,  5.912535783023521e+00,  1.233479217674656e-02,  4.421033011311959e+00, -2.163657816393233e+01
107         ,  8.000000000000003e-01,  8.292231322188082e-01,  1.066994617580512e+01,  2.465515180367455e-03,  5.183228651451589e+00,  1.149302906914163e+01
108         ,  6.400000000000000e-01,  1.160583066973820e+00,  1.168361485383158e+01,  9.683426951999157e-03,  4.427094752041743e+00, -1.645737898041575e+01
109         ,  1.400000000000000e-01,  1.154722101401233e+00,  6.977670446824059e+00,  4.600476482144470e-03,  4.159481818247508e+00, -1.733224178751385e+01
110         ,  1.460000000000000e+00,  2.434482844705674e+00,  5.930865433480232e-01,  2.054915338133742e-02,  7.772011895579135e+00, -4.269317260318919e+01
111         ,  1.040000000000000e+00,  1.222985318161806e+00,  5.760789679905082e+00,  8.387640411097675e-03,  5.117213832972358e+00, -2.752508763994018e+00
112         ,  1.280000000000000e+00,  1.081699239275324e+00,  4.936584109168915e+00,  6.599700981251444e-03,  3.845613186839030e+00, -7.378555935460793e+00
113         ,  5.800000000000001e-01,  7.317001465525631e-01,  3.652266539059204e+00,  1.096837498506877e-03,  2.863687486912783e+00,  4.278198114630614e+00
114         ,  1.280000000000000e+00,  1.241835814059113e+00,  1.324648351272955e+01,  9.728314776405230e-03,  4.800141047775503e+00, -2.207913954004539e+01
115         ,  1.600000000000000e+00,  1.562524050006895e+00,  6.937549653583381e-01,  1.451365361235277e-02,  4.521840813065151e+00, -1.818594143741361e+01
116         ,  1.040000000000000e+00,  8.768712495698916e-01,  6.311069042076988e+00,  1.158996989693625e-03,  4.782654272294661e+00,  9.777217764577163e+00
117         ,  1.999999999999999e-01,  9.499197099859356e-01,  9.177585502525371e+00,  6.264568154043852e-03,  3.970201738709833e+00, -4.269229489929001e+00
118         ,  2.280000000000000e+00,  1.513119809341613e+00,  1.810093938352410e+00,  1.237325010321777e-02,  5.288374500643036e+00, -1.046061276954925e+01
119         ,  1.700000000000000e+00,  1.214025290297220e+00,  4.276080653613390e+00,  3.964712353581058e-03,  5.107352836923202e+00, -6.046485990068223e+00
120         ,  2.440000000000000e+00,  1.826212416362339e+00,  6.797727022787577e-02,  2.198908953916881e-02,  5.251451600010779e+00, -1.833159743071412e+01
121         ,  9.000000000000001e-01,  9.931766529881699e-01,  4.041881322503719e+00,  4.429193268328361e-03,  4.278370965756011e+00,  3.849772618550035e+00
122         ,  1.480000000000000e+00,  1.151735513607962e+00,  1.061086178077786e+01,  1.682032812119967e-02,  3.460204806887470e+00, -1.373885306604915e+01
123         ,  9.800000000000000e-01,  7.770980741199157e-01,  1.347010395943721e+01,  2.113670508521964e-03,  3.508842996092270e+00, -1.106854488217595e+01
124         ,  1.820000000000000e+00,  2.188455624184467e+00,  7.479501427947336e-01,  1.451501728474428e-02,  4.413332640249605e+00, -7.281258776591108e+01
125         ,  1.540000000000000e+00,  1.133919178112815e+00,  1.085952080728300e+01,  7.358530623198262e-03,  5.538710941057416e+00, -2.599039713449670e+00
126         ,  1.400000000000000e+00,  1.555609703216895e+00,  1.920079525543261e-01,  3.675843911895344e-03,  5.969919317591527e+00, -1.627426308358243e+01
127         ,  1.180000000000000e+00,  1.216321037387450e+00,  2.861270059940263e+00,  3.050789699371021e-03,  5.587835198632335e+00,  1.179562137076651e+00
128         ,  2.020000000000000e+00,  2.214973319972309e+00,  1.425282180065853e+00,  2.884008791559350e-03,  9.948080523061364e+00, -2.765971670373083e+01
129         ,  3.420000000000000e+00,  2.638446782685031e+00,  5.490669944091899e+00,  6.013556008157265e-03,  9.894328563062391e+00, -6.796419718772965e+01
130         ,  1.880000000000000e+00,  1.807165723831319e+00,  1.339796256887280e-01,  9.709221320060359e-03,  3.949948340447846e+00, -5.248102983336778e+01
131         ,  1.700000000000000e+00,  1.649384058499397e+00,  7.514047646303982e+00,  1.560973710012082e-02,  7.390054580802191e+00, -3.384376316078785e+00
132         ,  4.520000000000000e+00,  3.493880399910540e+00, -8.432372717728230e-03,  7.068131964435207e-03,  9.077438358798222e+00, -1.371684147070469e+02
133         ,  1.420000000000000e+00,  1.248000734116618e+00,  1.211436353178047e+01,  1.849946944775204e-02,  3.549182901715914e+00, -2.134918475782080e+01
134         ,  1.780000000000000e+00,  1.737067531400789e+00,  4.030989681805039e-01,  9.205471790039719e-03,  5.532228821616086e+00, -2.859765264301871e+01
137         ,  1.400000000000000e+00,  1.295019572624569e+00,  4.611856117253367e+00,  1.267081905534636e-02,  4.348006948638466e+00, -8.918942100063591e+00
138         ,  1.160000000000000e+00,  1.201978744693952e+00,  1.503535479272045e+00,  1.043582145169911e-02,  2.423852459833891e+00, -2.144276292155197e+01
139         ,  1.680000000000000e+00,  1.331023469369357e+00,  8.089335211396822e+00,  1.851492394995892e-02,  4.287892400144480e+00, -1.075443035798603e+01
140         ,  1.920000000000000e+00,  1.689967059353287e+00,  1.967004698846226e+00,  1.725347149986159e-04,  8.451190783144307e+00, -6.834958464146716e+00
141         ,  1.280000000000000e+00,  1.360142165320198e+00,  2.910562011001517e+00,  6.592043116363144e-03,  5.688260289580084e+00, -4.228311372763963e+00
142         ,  1.760000000000000e+00,  1.823166116004890e+00,  8.198332331446267e+00,  1.602844621197774e-02,  8.254347517189261e+00, -8.392950863421138e+00
143         ,  1.680000000000000e+00,  1.319152538438944e+00,  6.251593381191506e+00,  1.191858629496615e-02,  4.007027654004069e+00, -1.984772629151185e+01
144         ,  3.800000000000000e-01,  1.024081969354796e+00,  7.876352106267794e+00,  8.338372708495479e-03,  3.388971966019724e+00, -1.154830209476428e+01
145         ,  8.800000000000001e-01,  9.749846305476682e-01,  1.145345054934994e+01,  8.013789449035206e-05,  5.204540734806502e+00, -6.143482604741417e+00
146         ,  9.800000000000000e-01,  1.198727203066819e+00,  1.187481328615659e+01,  1.232578422955277e-02,  4.717297020033941e+00, -1.231765973134453e+01
148         ,  1.920000000000000e+00,  1.495860475320447e+00,  2.872361084955039e-01,  4.920896602560360e-03,  4.673934205623109e+00, -2.521704180875244e+01
150         ,  1.660000000000000e+00,  1.517125177437364e+00,  2.979364106635495e+00,  2.281116929912960e-02,  3.294584348286989e+00, -2.085622898178369e+01
151         ,  1.040000000000000e+00,  1.263193490791595e+00,  8.575584813427499e+00,  7.161569163069177e-03,  4.097178913097571e+00, -2.661029547074356e+01
152         ,  1.500000000000000e+00,  1.305452006910965e+00,  1.152973088464122e+00,  1.253821277304691e-03,  7.841426749986545e+00,  2.187620118295586e+01
153         ,  9.000000000000001e-01,  1.309636506980978e+00,  7.151850777328407e+00,  3.463871349034232e-03,  5.547789907236994e+00, -1.575115499504632e+01
154         ,  4.399999999999999e-01,  1.166841535271010e+00,  1.110140087771442e+01,  6.776875524522746e-03,  5.036027954126393e+00, -1.298442808077169e+01
155         ,  2.340000000000000e+00,  2.170238841767239e+00,  4.009922769602239e+00,  7.870531016449630e-03,  8.633410263730665e+00, -3.741579419003081e+01
156         ,  1.820000000000000e+00,  1.489504943328530e+00,  3.802729590116773e+00,  9.281626787897568e-03,  5.422945638607242e+00, -1.604343666736824e+01
157         ,  8.600000000000001e-01,  1.061400089403982e+00,  1.280216075806257e+01,  1.979037513060113e-04,  6.747191334310615e+00,  2.646623770259549e+00
158         ,  5.800000000000001e-01,  5.955310064463197e-01,  4.718324375170430e+00,  1.210832750111588e-03,  6.950994053278531e+00,  6.363919432751302e+01
159         ,  1.300000000000000e+00,  1.451598590136077e+00,  3.081771822920686e+00,  2.971733856990008e-03,  5.249585033939573e+00, -2.354029408798039e+01
161         ,  1.120000000000000e+00,  1.256753310215119e+00,  2.987813412675148e+00,  7.223470945981600e-03,  4.157958492829306e+00, -1.327075277587901e+01
162         ,  3.060000000000000e+00,  2.905096900936432e+00,  2.264128737174135e+00,  6.379787467289760e-03,  7.726355578449298e+00, -1.095939759492338e+02
163         ,  1.160000000000000e+00,  1.912927637382179e+00,  4.214685117325765e-01,  1.160073360028950e-02,  4.795116231699913e+00, -4.872663683568872e+01
164         ,  2.460000000000000e+00,  2.686992418818288e+00,  1.448243449109119e-01,  2.634459159720488e-02,  6.690936535022743e+00, -6.706936382442241e+01
165         ,  1.680000000000000e+00,  1.109354246233178e+00,  3.591255859188162e+00,  2.514800672022339e-03,  4.412726177051280e+00, -6.496434040450688e+00
166         ,  1.020000000000000e+00,  1.181161468330455e+00,  6.617108682137498e+00,  1.207243105683525e-02,  3.726892243173503e+00, -1.207549428704518e+01
167         ,  1.500000000000000e+00,  1.068805096749226e+00,  8.014505254557060e+00,  5.457431876809705e-03,  5.007758684997935e+00, -5.178455089061202e-01
