# c0 + a0 * ((|feature_21 - feature_16|) / (feature_28 + feature_26)) + a1 * ((|feature_17 - feature_6|) + (feature_14 / feature_28)) + a2 * ((feature_26 - feature_11) - (feature_26 * feature_2))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.460996194158359; Max AE: 1.5993434953967
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  1.823474002380698e+01,  1.350699882247025e-01, -1.331291809499860e-02,  3.166630211478047e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         20|15|abd|27|25|add|div; ((|feature_21 - feature_16|) / (feature_28 + feature_26)); $\left(\frac{ \left(\left|feature_{21} - feature_{16}\right|\right) }{ \left(feature_{28} + feature_{26}\right) } \right)$; (abs(feature_21 - feature_16) ./ (feature_28 + feature_26)); (abs(newdata$feature_21 - newdata$feature_16) / (newdata$feature_28 + newdata$feature_26)); feature_21,feature_16,feature_28,feature_26
# 1;  2; Unitless;                                         16|5|abd|13|27|div|add; ((|feature_17 - feature_6|) + (feature_14 / feature_28)); $\left(\left(\left|feature_{17} - feature_{6}\right|\right) + \left(\frac{ feature_{14} }{ feature_{28} } \right)\right)$; (abs(feature_17 - feature_6) + (feature_14 ./ feature_28)); (abs(newdata$feature_17 - newdata$feature_6) + (newdata$feature_14 / newdata$feature_28)); feature_17,feature_6,feature_14,feature_28
# 2;  2; Unitless;                                         25|10|sub|25|1|mult|sub; ((feature_26 - feature_11) - (feature_26 * feature_2)); $\left(\left(feature_{26} - feature_{11}\right) - \left(feature_{26} feature_{2}\right)\right)$; ((feature_26 - feature_11) - (feature_26 .* feature_2)); ((newdata$feature_26 - newdata$feature_11) - (newdata$feature_26 * newdata$feature_2)); feature_26,feature_11,feature_26,feature_2
# Number of Samples Per Task
# Task, n_samples               
# all , 1705                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
17          ,  1.000000000000000e+00,  1.155084015665111e+00,  5.439737294829648e-03,  3.126498212983010e+00, -2.380640518288607e+01
19          ,  9.000000000000001e-01,  1.355817374618341e+00,  1.715177256255943e-02,  4.122935668796488e+00, -1.273284838077187e+01
20          ,  5.600000000000001e-01,  1.183217992681015e+00,  4.636006664950398e-03,  5.747417317153745e+00, -4.292827356117286e-01
21          ,  1.980000000000000e+00,  1.952318697954693e+00,  1.961006783021720e-02,  3.935215452217271e+00, -5.607648736015765e+01
22          ,  1.740000000000000e+00,  2.528578013453967e+00,  1.133676751256611e-02,  8.569963676723946e+00, -6.367102126327893e+01
24          ,  1.200000000000000e+00,  1.070390865631134e+00,  4.803344514012578e-03,  4.342113232115831e+00, -5.982980014219663e+00
25          ,  1.400000000000000e+00,  1.574319846463422e+00,  1.512981530433748e-02,  4.240124671382632e+00, -3.072617019641684e+01
26          ,  1.660000000000000e+00,  1.667426325858123e+00,  1.545563764049964e-02,  4.891027857853490e+00, -3.066966177911593e+01
27          ,  1.020000000000000e+00,  1.101918698830515e+00,  3.053832162729614e-03,  4.152881036424768e+00, -1.266741432848345e+01
28          ,  6.400000000000000e-01,  1.062055433548011e+00,  1.930962326389186e-04,  4.696915870008328e+00, -8.071782668323220e+00
29          ,  9.000000000000001e-01,  1.244367547499983e+00,  2.001643466526379e-02,  3.613980058477118e+00, -5.601311414420527e+00
30          ,  1.440000000000000e+00,  9.512711166233341e-01,  3.004750009096128e-03,  3.908749018996439e+00, -3.895658028080794e+00
31          ,  1.660000000000000e+00,  1.204423584393437e+00,  4.310331960135132e-03,  4.244855163382390e+00, -1.771288923434630e+01
32          ,  1.620000000000000e+00,  1.482147683270452e+00,  3.287903985613474e-03,  6.385600655477040e+00, -1.825501972179269e+01
33          ,  2.600000000000001e-01,  1.199214736978601e+00,  1.102362962980695e-03,  6.445627524981253e+00,  6.129700530593709e-01
34          ,  7.800000000000002e-01,  1.598957138981737e+00,  1.064004745553363e-02,  6.311631331714612e+00, -1.770938927931382e+01
35          , -2.000000000000000e-02,  8.954357953951491e-01,  2.432988965618198e-03,  4.673018836046404e+00,  7.269386432750025e+00
36          ,  1.220000000000000e+00,  1.223425058489843e+00,  8.180647100203544e-03,  7.082387926798865e+00,  1.494998979276766e+01
37          ,  2.400000000000000e+00,  1.798098933992537e+00,  1.750385291519682e-02,  4.294216708568303e+00, -4.373480713287465e+01
38          ,  1.320000000000001e+00,  1.325333063764478e+00,  1.976814596020460e-04,  6.922441972101695e+00, -5.261897987764087e+00
39          ,  1.540000000000000e+00,  1.332532901506103e+00,  1.777835788163766e-02,  3.184392574347447e+00, -1.964785458379425e+01
41          ,  1.260000000000000e+00,  1.718779678086227e+00,  2.732345519358069e-03,  8.881235294051899e+00, -1.147041535594512e+01
42          ,  1.900000000000000e+00,  1.225636364953154e+00,  5.109738718583894e-03,  6.178416089711154e+00,  1.406153156552456e+00
43          ,  9.200000000000002e-01,  9.929975463031930e-01,  6.260489826094743e-03,  3.780404086628298e+00, -3.872703559164060e+00
44          ,  2.900000000000000e+00,  2.483357584681321e+00,  1.143863103612920e-02,  6.982878646612234e+00, -7.623698700364581e+01
45          ,  2.200000000000000e-01,  9.528528946932697e-01,  3.239480769976295e-03,  3.518296864322751e+00, -7.654405077127783e+00
46          ,  1.260000000000000e+00,  1.587107080368472e+00,  1.275567066876849e-02,  5.039990870785751e+00, -2.682328627191722e+01
47          ,  1.260000000000000e+00,  1.336954773304292e+00,  5.785200490327172e-03,  5.251660509264935e+00, -1.543301030000381e+01
48          ,  9.399999999999998e-01,  9.621633424284654e-01,  1.617622921040176e-03,  4.850115772250876e+00,  2.937124085674164e+00
49          ,  3.200000000000000e-01,  1.003630389989586e+00,  7.921836085891858e-03,  3.737868358608286e+00, -2.827397558748753e+00
50          ,  8.200000000000000e-01,  1.164014182306772e+00,  7.348580437632332e-03,  4.017720131352870e+00, -1.282050225839266e+01
51          ,  4.600000000000000e-01,  1.156070547096607e+00,  9.269060107953407e-03,  3.609222287188656e+00, -1.373786058618018e+01
52          ,  1.620000000000000e+00,  1.532823428428733e+00,  1.441865350025632e-02,  4.110272183049092e+00, -2.990070178492141e+01
53          ,  1.120000000000000e+00,  1.275845626763466e+00,  9.976533297365699e-03,  4.131495178177694e+00, -1.646687134767435e+01
54          ,  9.600000000000000e-01,  1.428642122619453e+00,  5.323288213414158e-03,  6.737039516578194e+00, -7.882454913780052e+00
55          ,  2.799999999999999e-01,  1.148557477782383e+00,  5.702506546295787e-03,  4.901669665973007e+00, -4.945742754865835e+00
56          ,  1.700000000000000e+00,  8.228483311032396e-01,  5.368921688493621e-03,  5.125234654472489e+00,  2.133123359164564e+01
57          ,  1.500000000000000e+00,  1.188475540500219e+00,  1.509161129435237e-03,  5.280751255104625e+00, -9.841745267537245e+00
58          ,  1.520000000000000e+00,  1.758858071868310e+00,  6.236693539720387e-03,  6.718443521150186e+00, -3.162420703869785e+01
59          ,  1.020000000000000e+00,  1.236508822395681e+00,  1.799802370757774e-02,  2.192621803083333e+00, -2.219641965537238e+01
60          ,  1.580000000000000e+00,  1.400404405701839e+00,  1.308734458067050e-02,  3.822714742168985e+00, -2.469503838049429e+01
61          ,  6.799999999999999e-01,  1.126424519013302e+00,  1.264673900940141e-02,  3.532333356321800e+00, -7.664681349940018e+00
62          ,  1.380000000000000e+00,  1.286659292137798e+00,  1.921642450195897e-02,  3.062541912677446e+00, -1.546860458820224e+01
63          ,  2.400000000000000e+00,  1.157694405159677e+00,  8.235390220747164e-03,  4.136485492984114e+00, -9.926158680610586e+00
64          ,  9.800000000000000e-01,  1.078739667688586e+00,  8.532374965331570e-03,  3.874159220386098e+00, -6.250197469133978e+00
66          ,  8.800000000000001e-01,  1.011283075298703e+00,  3.424538299307328e-03,  3.705136481940325e+00, -9.894280625398675e+00
68          ,  8.000000000000003e-01,  8.080051343851561e-01,  2.557452877567843e-04,  5.321129518620380e+00,  1.743015583537271e+01
69          ,  1.280000000000000e+00,  9.420291524559220e-01,  1.274647651279472e-03,  4.165654224097336e+00, -2.964669014443805e+00
70          ,  1.380000000000000e+00,  1.353807994327429e+00,  1.229490627650222e-02,  5.179662334287221e+00, -8.513056438993736e+00
71          ,  1.380000000000000e+00,  1.689136221150866e+00,  1.648370551747651e-02,  5.347789556506599e+00, -2.625804803596576e+01
72          ,  1.880000000000000e+00,  1.750045413152728e+00,  8.745994679297486e-03,  6.998492137274042e+00, -2.468393479634722e+01
73          ,  1.680000000000000e+00,  1.588528065599116e+00,  5.537606932254622e-03,  9.227394701535113e+00,  5.667868716307961e+00
74          ,  1.640000000000000e+00,  1.303507525993108e+00,  8.788651286499886e-03,  5.364871307314758e+00, -7.658172944693003e+00
75          ,  2.340000000000000e+00,  1.758325588610279e+00,  9.587024052557628e-03,  5.631072073119214e+00, -3.802748834184059e+01
76          ,  3.440000000000000e+00,  2.577248941271548e+00,  1.159569687193386e-02,  7.878701489557254e+00, -7.398567900892780e+01
77          ,  8.800000000000001e-01,  1.219762350759829e+00,  1.212348518180872e-02,  2.356777555019295e+00, -2.731939083071514e+01
80          ,  1.160000000000000e+00,  1.128285777958731e+00,  3.827210457185709e-04,  4.802393026078979e+00, -1.171679773319782e+01
81          ,  1.520000000000000e+00,  1.161177443491006e+00,  1.144452226224054e-02,  3.051070731584570e+00, -1.680461374510810e+01
82          ,  5.800000000000001e-01,  9.651204429933816e-01,  1.214851379409614e-02,  2.246079617544201e+00, -9.280796498521120e+00
83          ,  1.800000000000000e+00,  1.740507309187001e+00,  7.457252506733827e-03,  5.119923391052573e+00, -4.479222593356116e+01
84          ,  7.800000000000002e-01,  1.353617932467455e+00,  1.451113436478696e-02,  4.422494052574120e+00, -1.314527197369072e+01
85          ,  1.000000000000000e+00,  1.223518859318127e+00,  9.498332205405422e-03,  4.879891869455886e+00, -5.598267928033923e+00
86          ,  1.100000000000000e+00,  1.057465139742186e+00,  8.999541834017334e-03,  3.763197581507402e+00, -5.138074117797245e+00
87          ,  1.600000000000000e-01,  1.043802145762856e+00,  6.441206991156211e-03,  3.858712586685936e+00, -6.646861748428593e+00
88          ,  2.020000000000000e+00,  8.844648111024110e-01,  1.216433588787871e-03,  3.988045757800478e+00, -5.224358860707383e-01
89          ,  1.320000000000001e+00,  1.186059052927646e+00,  3.455616661968849e-03,  4.776263820992728e+00, -1.211258576945077e+01
90          ,  4.080000000000000e+00,  4.415976426452537e+00,  4.547668580678295e-03,  1.041338942069864e+01, -1.960390235983717e+02
91          ,  1.620000000000000e+00,  1.325502044041760e+00,  1.616105610376417e-02,  4.270882427959751e+00, -1.031166316043186e+01
92          ,  1.000000000000000e+00,  1.235013822287605e+00,  6.802663318464165e-03,  5.477574836669863e+00, -4.090015050092491e+00
93          ,  1.420000000000000e+00,  1.287503950615758e+00,  3.210843271340746e-03,  4.948592211827733e+00, -1.831948064557395e+01
94          ,  1.620000000000000e+00,  1.361143830832663e+00,  1.276118797186826e-02,  3.461374154216812e+00, -2.585880089661813e+01
96          ,  8.600000000000001e-01,  1.669760494186372e+00,  2.280410689436738e-02,  5.345749278312946e+00, -1.616626938849611e+01
98          ,  9.800000000000000e-01,  1.010615147875668e+00,  2.421490358223157e-03,  5.698847251639384e+00,  9.009771617453474e+00
99          ,  1.140000000000000e+00,  1.303178690043430e+00,  1.003888501912600e-02,  4.081043727533409e+00, -1.894646090516383e+01
100         ,  1.220000000000000e+00,  7.551983114588496e-01,  4.660425400254282e-03,  4.729665008668345e+00,  2.142897223995796e+01
101         ,  1.460000000000000e+00,  1.508354149666184e+00,  9.849062814787960e-03,  5.178953911005484e+00, -2.347905865613461e+01
103         ,  1.040000000000000e+00,  1.008142804517612e+00,  2.604011718677839e-03,  4.113868058216133e+00, -6.635374442266219e+00
104         ,  1.860000000000000e+00,  1.563019373402043e+00,  1.759196433446617e-02,  4.028618657329520e+00, -2.865081710696784e+01
105         ,  1.420000000000000e+00,  1.735831539282930e+00,  2.163526484399369e-02,  5.899564181327469e+00, -1.711127659844106e+01
106         ,  1.360000000000000e+00,  1.426779619469860e+00,  1.233479217674656e-02,  4.421033011311959e+00, -2.163657816393233e+01
107         ,  8.000000000000003e-01,  9.087139277431411e-01,  2.465515180367455e-03,  5.183228651451589e+00,  1.149302906914163e+01
108         ,  6.400000000000000e-01,  1.310301168609582e+00,  9.683426951999157e-03,  4.427094752041743e+00, -1.645737898041575e+01
109         ,  1.400000000000000e-01,  1.193115389316786e+00,  4.600476482144470e-03,  4.159481818247508e+00, -1.733224178751385e+01
110         ,  1.460000000000000e+00,  2.309507756065844e+00,  2.054915338133742e-02,  7.772011895579135e+00, -4.269317260318919e+01
111         ,  1.040000000000000e+00,  1.197435399351028e+00,  8.387640411097675e-03,  5.117213832972358e+00, -2.752508763994018e+00
112         ,  1.280000000000000e+00,  1.054663891467052e+00,  6.599700981251444e-03,  3.845613186839030e+00, -7.378555935460793e+00
113         ,  5.800000000000001e-01,  6.665065018237230e-01,  1.096837498506877e-03,  2.863687486912783e+00,  4.278198114630614e+00
114         ,  1.280000000000000e+00,  1.436349083069931e+00,  9.728314776405230e-03,  4.800141047775503e+00, -2.207913954004539e+01
115         ,  1.600000000000000e+00,  1.434188655776062e+00,  1.451365361235277e-02,  4.521840813065151e+00, -1.818594143741361e+01
116         ,  1.040000000000000e+00,  8.536267868881247e-01,  1.158996989693625e-03,  4.782654272294661e+00,  9.777217764577163e+00
117         ,  1.999999999999999e-01,  1.023986797423623e+00,  6.264568154043852e-03,  3.970201738709833e+00, -4.269229489929001e+00
118         ,  2.280000000000000e+00,  1.395847982583701e+00,  1.237325010321777e-02,  5.288374500643036e+00, -1.046061276954925e+01
119         ,  1.700000000000000e+00,  1.159304980475484e+00,  3.964712353581058e-03,  5.107352836923202e+00, -6.046485990068223e+00
120         ,  2.440000000000000e+00,  1.670988913176397e+00,  2.198908953916881e-02,  5.251451600010779e+00, -1.833159743071412e+01
121         ,  9.000000000000001e-01,  9.240560173214168e-01,  4.429193268328361e-03,  4.278370965756011e+00,  3.849772618550035e+00
122         ,  1.480000000000000e+00,  1.273651379661893e+00,  1.682032812119967e-02,  3.460204806887470e+00, -1.373885306604915e+01
123         ,  9.800000000000000e-01,  9.764992669784277e-01,  2.113670508521964e-03,  3.508842996092270e+00, -1.106854488217595e+01
124         ,  1.820000000000000e+00,  2.146797392738862e+00,  1.451501728474428e-02,  4.413332640249605e+00, -7.281258776591108e+01
125         ,  1.540000000000000e+00,  1.233558338438507e+00,  7.358530623198262e-03,  5.538710941057416e+00, -2.599039713449670e+00
126         ,  1.400000000000000e+00,  1.406705942667014e+00,  3.675843911895344e-03,  5.969919317591527e+00, -1.627426308358243e+01
127         ,  1.180000000000000e+00,  1.111338798545128e+00,  3.050789699371021e-03,  5.587835198632335e+00,  1.179562137076651e+00
128         ,  2.020000000000000e+00,  2.081170833804187e+00,  2.884008791559350e-03,  9.948080523061364e+00, -2.765971670373083e+01
129         ,  3.420000000000000e+00,  2.667547284631909e+00,  6.013556008157265e-03,  9.894328563062391e+00, -6.796419718772965e+01
130         ,  1.880000000000000e+00,  1.725903275297987e+00,  9.709221320060359e-03,  3.949948340447846e+00, -5.248102983336778e+01
131         ,  1.700000000000000e+00,  1.644533028915953e+00,  1.560973710012082e-02,  7.390054580802191e+00, -3.384376316078785e+00
132         ,  4.520000000000000e+00,  3.497749932422297e+00,  7.068131964435207e-03,  9.077438358798222e+00, -1.371684147070469e+02
133         ,  1.420000000000000e+00,  1.417604077923868e+00,  1.849946944775204e-02,  3.549182901715914e+00, -2.134918475782080e+01
134         ,  1.780000000000000e+00,  1.612478695173441e+00,  9.205471790039719e-03,  5.532228821616086e+00, -2.859765264301871e+01
137         ,  1.400000000000000e+00,  1.253734505536449e+00,  1.267081905534636e-02,  4.348006948638466e+00, -8.918942100063591e+00
138         ,  1.160000000000000e+00,  1.119812981967680e+00,  1.043582145169911e-02,  2.423852459833891e+00, -2.144276292155197e+01
139         ,  1.680000000000000e+00,  1.376616272446404e+00,  1.851492394995892e-02,  4.287892400144480e+00, -1.075443035798603e+01
140         ,  1.920000000000000e+00,  1.552304628600805e+00,  1.725347149986159e-04,  8.451190783144307e+00, -6.834958464146716e+00
141         ,  1.280000000000000e+00,  1.261471626918795e+00,  6.592043116363144e-03,  5.688260289580084e+00, -4.228311372763963e+00
142         ,  1.760000000000000e+00,  1.835586860178222e+00,  1.602844621197774e-02,  8.254347517189261e+00, -8.392950863421138e+00
143         ,  1.680000000000000e+00,  1.339455676221056e+00,  1.191858629496615e-02,  4.007027654004069e+00, -1.984772629151185e+01
144         ,  3.800000000000000e-01,  1.080201083176856e+00,  8.338372708495479e-03,  3.388971966019724e+00, -1.154830209476428e+01
145         ,  8.800000000000001e-01,  1.102889251320161e+00,  8.013789449035206e-05,  5.204540734806502e+00, -6.143482604741417e+00
146         ,  9.800000000000000e-01,  1.342569740237100e+00,  1.232578422955277e-02,  4.717297020033941e+00, -1.231765973134453e+01
148         ,  1.920000000000000e+00,  1.373414941694152e+00,  4.920896602560360e-03,  4.673934205623109e+00, -2.521704180875244e+01
150         ,  1.660000000000000e+00,  1.455275500289915e+00,  2.281116929912960e-02,  3.294584348286989e+00, -2.085622898178369e+01
151         ,  1.040000000000000e+00,  1.354918964631194e+00,  7.161569163069177e-03,  4.097178913097571e+00, -2.661029547074356e+01
152         ,  1.500000000000000e+00,  1.107431470382920e+00,  1.253821277304691e-03,  7.841426749986545e+00,  2.187620118295586e+01
153         ,  9.000000000000001e-01,  1.338859568467661e+00,  3.463871349034232e-03,  5.547789907236994e+00, -1.575115499504632e+01
154         ,  4.399999999999999e-01,  1.293314448524016e+00,  6.776875524522746e-03,  5.036027954126393e+00, -1.298442808077169e+01
155         ,  2.340000000000000e+00,  2.124408134254404e+00,  7.870531016449630e-03,  8.633410263730665e+00, -3.741579419003081e+01
156         ,  1.820000000000000e+00,  1.431973234487972e+00,  9.281626787897568e-03,  5.422945638607242e+00, -1.604343666736824e+01
157         ,  8.600000000000001e-01,  1.196380513196013e+00,  1.979037513060113e-04,  6.747191334310615e+00,  2.646623770259549e+00
158         ,  5.800000000000001e-01,  4.303895447708282e-01,  1.210832750111588e-03,  6.950994053278531e+00,  6.363919432751302e+01
159         ,  1.300000000000000e+00,  1.393303211294218e+00,  2.971733856990008e-03,  5.249585033939573e+00, -2.354029408798039e+01
161         ,  1.120000000000000e+00,  1.186668985346811e+00,  7.223470945981600e-03,  4.157958492829306e+00, -1.327075277587901e+01
162         ,  3.060000000000000e+00,  2.935611169539383e+00,  6.379787467289760e-03,  7.726355578449298e+00, -1.095939759492338e+02
163         ,  1.160000000000000e+00,  1.824569400624579e+00,  1.160073360028950e-02,  4.795116231699913e+00, -4.872663683568872e+01
164         ,  2.460000000000000e+00,  2.593683466232157e+00,  2.634459159720488e-02,  6.690936535022743e+00, -6.706936382442241e+01
165         ,  1.680000000000000e+00,  1.045033124677061e+00,  2.514800672022339e-03,  4.412726177051280e+00, -6.496434040450688e+00
166         ,  1.020000000000000e+00,  1.200952020724765e+00,  1.207243105683525e-02,  3.726892243173503e+00, -1.207549428704518e+01
167         ,  1.500000000000000e+00,  1.099469814079819e+00,  5.457431876809705e-03,  5.007758684997935e+00, -5.178455089061202e-01
168         ,  1.020000000000000e+00,  1.100266999101424e+00,  4.831562197414323e-03,  4.054197212085667e+00, -1.110960997600115e+01
169         ,  1.180000000000000e+00,  1.424597769531273e+00,  1.130536302378789e-02,  4.810632401030237e+00, -1.892990922133636e+01
170         ,  8.200000000000000e-01,  9.323768807613494e-01,  8.483187265060513e-03,  3.671527923466065e+00,  2.620619151892647e+00
171         ,  1.580000000000000e+00,  1.136725847399099e+00,  8.480095444793966e-03,  4.270073774004456e+00, -6.660573995293029e+00
172         ,  2.940000000000000e+00,  2.893904038257974e+00,  3.286175121253174e-02,  6.729819872607353e+00, -8.029936250240986e+01
173         ,  2.720000000000000e+00,  3.235448162338252e+00,  1.184589819050917e-02,  7.011321715283421e+00, -1.318838674801656e+02
174         ,  1.680000000000000e+00,  1.161749687666339e+00,  4.339296779715713e-03,  4.982505676194704e+00, -6.983723191091507e+00
175         ,  2.140000000000000e+00,  1.768355956655925e+00,  1.441469981657909e-02,  3.701200211096052e+00, -5.174850156708970e+01
176         ,  2.240000000000000e+00,  2.110760288410106e+00,  7.932269539476827e-03,  5.324360835373675e+00, -6.987897262153822e+01
177         ,  1.960000000000000e+00,  1.530768176098746e+00,  1.713109845035590e-02,  3.933454143893237e+00, -2.782503586704680e+01
179         ,  1.040000000000000e+00,  7.450999551478227e-01,  1.413216027660326e-03,  4.914880331359880e+00,  1.961895352173528e+01
180         ,  5.199999999999999e-01,  8.390322412850471e-01,  6.038344498815322e-04,  4.529598293181394e+00,  7.545628349816699e+00
181         ,  1.640000000000000e+00,  1.503251620021950e+00,  2.236646499955385e-03,  7.065680633547840e+00, -1.438020801175112e+01
182         ,  1.720000000000000e+00,  1.969944973533887e+00,  3.574657022095355e-02,  5.743476869365919e+00, -1.695204484394088e+01
183         ,  2.860000000000000e+00,  3.055901688316778e+00,  5.861951442819899e-03,  7.637462259023574e+00, -1.202407734924336e+02
184         ,  1.400000000000000e+00,  1.347269729971392e+00,  8.323200166691498e-03,  5.751712246018205e+00, -7.658096560708631e+00
185         ,  7.000000000000000e-01,  1.404153464001671e+00,  1.053563589572107e-02,  4.935273433094554e+00, -1.718395134587952e+01
186         ,  2.300000000000000e+00,  2.085208513242865e+00,  2.444667810314336e-02,  2.343780263740160e+00, -7.558014648883621e+01
187         , -6.000000000000000e-02,  1.331982570551254e+00,  4.596107234109153e-03,  5.683241923161493e+00, -1.230949578890122e+01
188         ,  1.860000000000000e+00,  1.515150906830133e+00,  1.103923262933195e-02,  5.100617527732723e+00, -2.315420233302316e+01
189         ,  1.740000000000000e+00,  1.318279352931355e+00,  2.109745686035313e-02,  2.835948220578593e+00, -1.756626130675038e+01
190         ,  1.120000000000000e+00,  1.207062789070497e+00,  7.852397877826408e-03,  3.715420055357538e+00, -1.843108995181525e+01
191         ,  1.640000000000000e+00,  1.506391865420308e+00,  9.512893858135604e-03,  5.832568975133914e+00, -1.716067607972850e+01
192         ,  1.580000000000000e+00,  7.113547854592501e-01,  1.368291707043730e-03,  5.159859270581903e+00,  2.457769272123519e+01
193         ,  9.000000000000001e-01,  1.060877005208879e+00,  1.213180011693870e-02,  3.099659425116590e+00, -7.836208418950040e+00
194         ,  1.960000000000000e+00,  1.825305354030271e+00,  2.183466252490698e-02,  3.800059363875810e+00, -4.486010958977606e+01
195         ,  9.200000000000002e-01,  1.256868402932376e+00,  5.468607054942208e-03,  4.601949028138280e+00, -1.644279272522990e+01
196         ,  2.000000000000000e+00,  2.111397147780193e+00,  1.887719489650050e-02,  7.075799506596031e+00, -3.716579834330724e+01
197         ,  2.000000000000000e+00,  1.989738353971073e+00,  1.023563650164971e-02,  6.461453257385825e+00, -4.609678678023838e+01
198         ,  9.399999999999998e-01,  1.233874985080399e+00,  4.985628101971992e-04,  6.630538655920122e+00, -9.414932500225284e-01
199         ,  7.000000000000000e-01,  1.274987399695975e+00,  5.882058029059120e-03,  5.254329996509618e+00, -1.061858022541157e+01
200         ,  1.360000000000000e+00,  1.243338170568987e+00,  2.752661147096410e-03,  5.775884247660347e+00, -7.236014750793620e+00
201         ,  7.600000000000002e-01,  1.019618990303588e+00,  1.297130767608458e-03,  4.593390805146237e+00, -4.422312557539158e+00
202         ,  1.880000000000000e+00,  1.846439734028565e+00,  1.364621790258310e-02,  5.704140792195645e+00, -3.834495516627597e+01
203         ,  1.320000000000001e+00,  1.353091466431187e+00,  7.570801592031332e-03,  6.390610931675659e+00, -2.643830822034694e+00
204         ,  1.160000000000000e+00,  1.485889878209566e+00,  1.540308812852573e-02,  4.466059740107933e+00, -2.141716120631933e+01
206         ,  1.200000000000000e+00,  1.131296745226312e+00,  8.969769692182276e-03,  3.535860981068000e+00, -1.303122300859608e+01
