# c0 + a0 * ((|feature_17 - feature_6|) + (feature_14 / feature_28)) + a1 * ((feature_26 - feature_11) - (feature_26 * feature_2))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.475955534536125; Max AE: 1.84918226356713
# Coefficients
# Task   a0                      a1                      c0
# all ,  1.155472090666722e-01, -1.485510656221009e-02,  5.483538065783281e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         16|5|abd|13|27|div|add; ((|feature_17 - feature_6|) + (feature_14 / feature_28)); $\left(\left(\left|feature_{17} - feature_{6}\right|\right) + \left(\frac{ feature_{14} }{ feature_{28} } \right)\right)$; (abs(feature_17 - feature_6) + (feature_14 ./ feature_28)); (abs(newdata$feature_17 - newdata$feature_6) + (newdata$feature_14 / newdata$feature_28)); feature_17,feature_6,feature_14,feature_28
# 1;  2; Unitless;                                         25|10|sub|25|1|mult|sub; ((feature_26 - feature_11) - (feature_26 * feature_2)); $\left(\left(feature_{26} - feature_{11}\right) - \left(feature_{26} feature_{2}\right)\right)$; ((feature_26 - feature_11) - (feature_26 .* feature_2)); ((newdata$feature_26 - newdata$feature_11) - (newdata$feature_26 * newdata$feature_2)); feature_26,feature_11,feature_26,feature_2
# Number of Samples Per Task
# Task, n_samples               
# all , 1705                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
55          ,  2.799999999999999e-01,  1.188197591901087e+00,  4.901669665973007e+00, -4.945742754865835e+00
56          ,  1.700000000000000e+00,  8.236826186071228e-01,  5.125234654472489e+00,  2.133123359164564e+01
57          ,  1.500000000000000e+00,  1.304730050588386e+00,  5.280751255104625e+00, -9.841745267537245e+00
58          ,  1.520000000000000e+00,  1.794432170224549e+00,  6.718443521150186e+00, -3.162420703869785e+01
59          ,  1.020000000000000e+00,  1.131435315743433e+00,  2.192621803083333e+00, -2.219641965537238e+01
60          ,  1.580000000000000e+00,  1.356905252794088e+00,  3.822714742168985e+00, -2.469503838049429e+01
61          ,  6.799999999999999e-01,  1.070364725613166e+00,  3.532333356321800e+00, -7.664681349940018e+00
62          ,  1.380000000000000e+00,  1.132009746764351e+00,  3.062541912677446e+00, -1.546860458820224e+01
63          ,  2.400000000000000e+00,  1.173767305591297e+00,  4.136485492984114e+00, -9.926158680610586e+00
64          ,  9.800000000000000e-01,  1.088849441412697e+00,  3.874159220386098e+00, -6.250197469133978e+00
66          ,  8.800000000000001e-01,  1.123452579324349e+00,  3.705136481940325e+00, -9.894280625398675e+00
68          ,  8.000000000000003e-01,  9.042686492068084e-01,  5.321129518620380e+00,  1.743015583537271e+01
69          ,  1.280000000000000e+00,  1.073724000240814e+00,  4.165654224097336e+00, -2.964669014443805e+00
70          ,  1.380000000000000e+00,  1.273311693784341e+00,  5.179662334287221e+00, -8.513056438993736e+00
71          ,  1.380000000000000e+00,  1.556342066198465e+00,  5.347789556506599e+00, -2.625804803596576e+01
72          ,  1.880000000000000e+00,  1.723692522489777e+00,  6.998492137274042e+00, -2.468393479634722e+01
73          ,  1.680000000000000e+00,  1.530356717535937e+00,  9.227394701535113e+00,  5.667868716307961e+00
74          ,  1.640000000000000e+00,  1.282012688305666e+00,  5.364871307314758e+00, -7.658172944693003e+00
75          ,  2.340000000000000e+00,  1.763910860291777e+00,  5.631072073119214e+00, -3.802748834184059e+01
76          ,  3.440000000000000e+00,  2.557780920521194e+00,  7.878701489557254e+00, -7.398567900892780e+01
77          ,  8.800000000000001e-01,  1.226505337456722e+00,  2.356777555019295e+00, -2.731939083071514e+01
80          ,  1.160000000000000e+00,  1.277311196477519e+00,  4.802393026078979e+00, -1.171679773319782e+01
81          ,  1.520000000000000e+00,  1.150530842198296e+00,  3.051070731584570e+00, -1.680461374510810e+01
82          ,  5.800000000000001e-01,  9.457492586948164e-01,  2.246079617544201e+00, -9.280796498521120e+00
83          ,  1.800000000000000e+00,  1.805339954451266e+00,  5.119923391052573e+00, -4.479222593356116e+01
84          ,  7.800000000000002e-01,  1.254635067425634e+00,  4.422494052574120e+00, -1.314527197369072e+01
85          ,  1.000000000000000e+00,  1.195374559275848e+00,  4.879891869455886e+00, -5.598267928033923e+00
86          ,  1.100000000000000e+00,  1.059507422832371e+00,  3.763197581507402e+00, -5.138074117797245e+00
87          ,  1.600000000000000e-01,  1.092957116137512e+00,  3.858712586685936e+00, -6.646861748428593e+00
88          ,  2.020000000000000e+00,  1.016922204281858e+00,  3.988045757800478e+00, -5.224358860707383e-01
89          ,  1.320000000000001e+00,  1.280171513209258e+00,  4.776263820992728e+00, -1.211258576945077e+01
90          ,  4.080000000000000e+00,  4.663772476969896e+00,  1.041338942069864e+01, -1.960390235983717e+02
91          ,  1.620000000000000e+00,  1.195023206462801e+00,  4.270882427959751e+00, -1.031166316043186e+01
92          ,  1.000000000000000e+00,  1.242029900819530e+00,  5.477574836669863e+00, -4.090015050092491e+00
93          ,  1.420000000000000e+00,  1.392287662618439e+00,  4.948592211827733e+00, -1.831948064557395e+01
94          ,  1.620000000000000e+00,  1.332441172523830e+00,  3.461374154216812e+00, -2.585880089661813e+01
96          ,  8.600000000000001e-01,  1.406191870537070e+00,  5.345749278312946e+00, -1.616626938849611e+01
98          ,  9.800000000000000e-01,  1.072998583924087e+00,  5.698847251639384e+00,  9.009771617453474e+00
99          ,  1.140000000000000e+00,  1.301358715096818e+00,  4.081043727533409e+00, -1.894646090516383e+01
100         ,  1.220000000000000e+00,  7.765237320070359e-01,  4.729665008668345e+00,  2.142897223995796e+01
101         ,  1.460000000000000e+00,  1.495551395197199e+00,  5.178953911005484e+00, -2.347905865613461e+01
103         ,  1.040000000000000e+00,  1.122268973593762e+00,  4.113868058216133e+00, -6.635374442266219e+00
104         ,  1.860000000000000e+00,  1.439460390045077e+00,  4.028618657329520e+00, -2.865081710696784e+01
105         ,  1.420000000000000e+00,  1.484221819725718e+00,  5.899564181327469e+00, -1.711127659844106e+01
106         ,  1.360000000000000e+00,  1.380605506493853e+00,  4.421033011311959e+00, -2.163657816393233e+01
107         ,  8.000000000000003e-01,  9.765312396632931e-01,  5.183228651451589e+00,  1.149302906914163e+01
108         ,  6.400000000000000e-01,  1.304368367939215e+00,  4.427094752041743e+00, -1.645737898041575e+01
109         ,  1.400000000000000e-01,  1.286442620555903e+00,  4.159481818247508e+00, -1.733224178751385e+01
110         ,  1.460000000000000e+00,  2.080599718444677e+00,  7.772011895579135e+00, -4.269317260318919e+01
111         ,  1.040000000000000e+00,  1.180522394178200e+00,  5.117213832972358e+00, -2.752508763994018e+00
112         ,  1.280000000000000e+00,  1.102312912164067e+00,  3.845613186839030e+00, -7.378555935460793e+00
113         ,  5.800000000000001e-01,  8.156918144431683e-01,  2.863687486912783e+00,  4.278198114630614e+00
114         ,  1.280000000000000e+00,  1.430984678444439e+00,  4.800141047775503e+00, -2.207913954004539e+01
115         ,  1.600000000000000e+00,  1.340993990358669e+00,  4.521840813065151e+00, -1.818594143741361e+01
116         ,  1.040000000000000e+00,  9.557345478980448e-01,  4.782654272294661e+00,  9.777217764577163e+00
117         ,  1.999999999999999e-01,  1.070519395929324e+00,  3.970201738709833e+00, -4.269229489929001e+00
118         ,  2.280000000000000e+00,  1.314804238024657e+00,  5.288374500643036e+00, -1.046061276954925e+01
119         ,  1.700000000000000e+00,  1.228315366312928e+00,  5.107352836923202e+00, -6.046485990068223e+00
120         ,  2.440000000000000e+00,  1.427462215797079e+00,  5.251451600010779e+00, -1.833159743071412e+01
121         ,  9.000000000000001e-01,  9.855188485344788e-01,  4.278370965756011e+00,  3.849772618550035e+00
122         ,  1.480000000000000e+00,  1.152262941151966e+00,  3.460204806887470e+00, -1.373885306604915e+01
123         ,  9.800000000000000e-01,  1.118215235543259e+00,  3.508842996092270e+00, -1.106854488217595e+01
124         ,  1.820000000000000e+00,  2.139940826174901e+00,  4.413332640249605e+00, -7.281258776591108e+01
125         ,  1.540000000000000e+00,  1.226945409547265e+00,  5.538710941057416e+00, -2.599039713449670e+00
126         ,  1.400000000000000e+00,  1.479917234407300e+00,  5.969919317591527e+00, -1.627426308358243e+01
127         ,  1.180000000000000e+00,  1.176490047261786e+00,  5.587835198632335e+00,  1.179562137076651e+00
128         ,  2.020000000000000e+00,  2.108714785703053e+00,  9.948080523061364e+00, -2.765971670373083e+01
129         ,  3.420000000000000e+00,  2.701231249267627e+00,  9.894328563062391e+00, -6.796419718772965e+01
130         ,  1.880000000000000e+00,  1.784370603943815e+00,  3.949948340447846e+00, -5.248102983336778e+01
131         ,  1.700000000000000e+00,  1.452529259062368e+00,  7.390054580802191e+00, -3.384376316078785e+00
132         ,  4.520000000000000e+00,  3.634877891854823e+00,  9.077438358798222e+00, -1.371684147070469e+02
133         ,  1.420000000000000e+00,  1.275596399932494e+00,  3.549182901715914e+00, -2.134918475782080e+01
134         ,  1.780000000000000e+00,  1.612408584275383e+00,  5.532228821616086e+00, -2.859765264301871e+01
137         ,  1.400000000000000e+00,  1.183245709814627e+00,  4.348006948638466e+00, -8.918942100063591e+00
138         ,  1.160000000000000e+00,  1.146957721689384e+00,  2.423852459833891e+00, -2.144276292155197e+01
139         ,  1.680000000000000e+00,  1.203566015176967e+00,  4.287892400144480e+00, -1.075443035798603e+01
140         ,  1.920000000000000e+00,  1.626399351193816e+00,  8.451190783144307e+00, -6.834958464146716e+00
141         ,  1.280000000000000e+00,  1.268428423504701e+00,  5.688260289580084e+00, -4.228311372763963e+00
142         ,  1.760000000000000e+00,  1.626798804303476e+00,  8.254347517189261e+00, -8.392950863421138e+00
143         ,  1.680000000000000e+00,  1.306194757729461e+00,  4.007027654004069e+00, -1.984772629151185e+01
144         ,  3.800000000000000e-01,  1.111491317087418e+00,  3.388971966019724e+00, -1.154830209476428e+01
145         ,  8.800000000000001e-01,  1.240986051715544e+00,  5.204540734806502e+00, -6.143482604741417e+00
146         ,  9.800000000000000e-01,  1.276404459487947e+00,  4.717297020033941e+00, -1.231765973134453e+01
148         ,  1.920000000000000e+00,  1.463015702652056e+00,  4.673934205623109e+00, -2.521704180875244e+01
150         ,  1.660000000000000e+00,  1.238855337067882e+00,  3.294584348286989e+00, -2.085622898178369e+01
151         ,  1.040000000000000e+00,  1.417070169903366e+00,  4.097178913097571e+00, -2.661029547074356e+01
152         ,  1.500000000000000e+00,  1.129435482890863e+00,  7.841426749986545e+00,  2.187620118295586e+01
153         ,  9.000000000000001e-01,  1.423370532777116e+00,  5.547789907236994e+00, -1.575115499504632e+01
154         ,  4.399999999999999e-01,  1.323137844248592e+00,  5.036027954126393e+00, -1.298442808077169e+01
155         ,  2.340000000000000e+00,  2.101735877082597e+00,  8.633410263730665e+00, -3.741579419003081e+01
156         ,  1.820000000000000e+00,  1.413287001357501e+00,  5.422945638607242e+00, -1.604343666736824e+01
157         ,  8.600000000000001e-01,  1.288657056159472e+00,  6.747191334310615e+00,  2.646623770259549e+00
158         ,  5.800000000000001e-01,  4.061547564052958e-01,  6.950994053278531e+00,  6.363919432751302e+01
159         ,  1.300000000000000e+00,  1.504622283190930e+00,  5.249585033939573e+00, -2.354029408798039e+01
161         ,  1.120000000000000e+00,  1.225932752486249e+00,  4.157958492829306e+00, -1.327075277587901e+01
162         ,  3.060000000000000e+00,  3.069142821227016e+00,  7.726355578449298e+00, -1.095939759492338e+02
163         ,  1.160000000000000e+00,  1.826255486913819e+00,  4.795116231699913e+00, -4.872663683568872e+01
164         ,  2.460000000000000e+00,  2.317795395913870e+00,  6.690936535022743e+00, -6.706936382442241e+01
165         ,  1.680000000000000e+00,  1.154737220657313e+00,  4.412726177051280e+00, -6.496434040450688e+00
166         ,  1.020000000000000e+00,  1.158368558194671e+00,  3.726892243173503e+00, -1.207549428704518e+01
167         ,  1.500000000000000e+00,  1.134678996526790e+00,  5.007758684997935e+00, -5.178455089061202e-01
168         ,  1.020000000000000e+00,  1.181839419498800e+00,  4.054197212085667e+00, -1.110960997600115e+01
169         ,  1.180000000000000e+00,  1.385414773058991e+00,  4.810632401030237e+00, -1.892990922133636e+01
170         ,  8.200000000000000e-01,  9.336590343848523e-01,  3.671527923466065e+00,  2.620619151892647e+00
171         ,  1.580000000000000e+00,  1.140692450138898e+00,  4.270073774004456e+00, -6.660573995293029e+00
172         ,  2.940000000000000e+00,  2.518821297230371e+00,  6.729819872607353e+00, -8.029936250240986e+01
173         ,  2.720000000000000e+00,  3.317641367902133e+00,  7.011321715283421e+00, -1.318838674801656e+02
174         ,  1.680000000000000e+00,  1.227812383826120e+00,  4.982505676194704e+00, -6.983723191091507e+00
175         ,  2.140000000000000e+00,  1.744746666381268e+00,  3.701200211096052e+00, -5.174850156708970e+01
176         ,  2.240000000000000e+00,  2.201628425920363e+00,  5.324360835373675e+00, -6.987897262153822e+01
177         ,  1.960000000000000e+00,  1.416197327799226e+00,  3.933454143893237e+00, -2.782503586704680e+01
179         ,  1.040000000000000e+00,  8.248128665592186e-01,  4.914880331359880e+00,  1.961895352173528e+01
180         ,  5.199999999999999e-01,  9.596451343332395e-01,  4.529598293181394e+00,  7.545628349816699e+00
181         ,  1.640000000000000e+00,  1.578393006342527e+00,  7.065680633547840e+00, -1.438020801175112e+01
182         ,  1.720000000000000e+00,  1.463820961776654e+00,  5.743476869365919e+00, -1.695204484394088e+01
183         ,  2.860000000000000e+00,  3.217030758313211e+00,  7.637462259023574e+00, -1.202407734924336e+02
184         ,  1.400000000000000e+00,  1.326709944433354e+00,  5.751712246018205e+00, -7.658096560708631e+00
185         ,  7.000000000000000e-01,  1.373880306156171e+00,  4.935273433094554e+00, -1.718395134587952e+01
186         ,  2.300000000000000e+00,  1.941922204798163e+00,  2.343780263740160e+00, -7.558014648883621e+01
187         , -6.000000000000000e-02,  1.387895420921549e+00,  5.683241923161493e+00, -1.230949578890122e+01
188         ,  1.860000000000000e+00,  1.481674069444426e+00,  5.100617527732723e+00, -2.315420233302316e+01
189         ,  1.740000000000000e+00,  1.136988392135185e+00,  2.835948220578593e+00, -1.756626130675038e+01
190         ,  1.120000000000000e+00,  1.251456029777127e+00,  3.715420055357538e+00, -1.843108995181525e+01
191         ,  1.640000000000000e+00,  1.477214545187849e+00,  5.832568975133914e+00, -1.716067607972850e+01
192         ,  1.580000000000000e+00,  7.794569000436575e-01,  5.159859270581903e+00,  2.457769272123519e+01
193         ,  9.000000000000001e-01,  1.022918513314946e+00,  3.099659425116590e+00, -7.836208418950040e+00
194         ,  1.960000000000000e+00,  1.653841768710398e+00,  3.800059363875810e+00, -4.486010958977606e+01
195         ,  9.200000000000002e-01,  1.324355611160414e+00,  4.601949028138280e+00, -1.644279272522990e+01
196         ,  2.000000000000000e+00,  1.918044586340276e+00,  7.075799506596031e+00, -3.716579834330724e+01
197         ,  2.000000000000000e+00,  1.979729376779936e+00,  6.461453257385825e+00, -4.609678678023838e+01
198         ,  9.399999999999998e-01,  1.328480025435268e+00,  6.630538655920122e+00, -9.414932500225284e-01
199         ,  7.000000000000000e-01,  1.313217113978178e+00,  5.254329996509618e+00, -1.061858022541157e+01
200         ,  1.360000000000000e+00,  1.323232881496400e+00,  5.775884247660347e+00, -7.236014750793620e+00
201         ,  7.600000000000002e-01,  1.144801218559134e+00,  4.593390805146237e+00, -4.422312557539158e+00
202         ,  1.880000000000000e+00,  1.777069750358089e+00,  5.704140792195645e+00, -3.834495516627597e+01
203         ,  1.320000000000001e+00,  1.326045452558197e+00,  6.390610931675659e+00, -2.643830822034694e+00
204         ,  1.160000000000000e+00,  1.382548757052733e+00,  4.466059740107933e+00, -2.141716120631933e+01
206         ,  1.200000000000000e+00,  1.150492881017100e+00,  3.535860981068000e+00, -1.303122300859608e+01
207         , -2.600000000000000e-01,  7.789833091265498e-01,  4.460642485952833e+00,  1.917086802139245e+01
208         ,  2.640000000000001e+00,  3.212787798682237e+00,  9.753803935478853e+00, -1.034936480016118e+02
209         ,  1.520000000000000e+00,  1.237755037969040e+00,  5.387667985141094e+00, -4.501565306836067e+00
210         ,  5.800000000000001e-01,  1.160218962166130e+00,  3.466594739797820e+00, -1.422472518484037e+01
211         ,  3.360000000000000e+00,  1.785659903500655e+00,  5.601873864541467e+00, -3.971867881661603e+01
212         ,  1.799999999999999e-01,  1.193787186807686e+00,  4.875533862183181e+00, -5.525308714569505e+00
214         ,  1.900000000000000e+00,  1.533151214202048e+00,  4.091332121372424e+00, -3.446999168198009e+01
215         ,  9.800000000000000e-01,  9.720703703240147e-01,  3.681070834225163e+00,  1.091138268830107e-01
216         ,  2.000000000000000e+00,  2.052021917607197e+00,  5.388677583829097e+00, -5.930764966025281e+01
217         ,  1.480000000000000e+00,  1.505532412280134e+00,  5.501482510805230e+00, -2.164223154527960e+01
218         ,  1.000000000000000e+00,  1.190125612392372e+00,  7.538418589154825e+00,  1.543384572698795e+01
219         ,  1.000000000000000e+00,  1.215993747015270e+00,  3.972395361028085e+00, -1.404505193463321e+01
220         ,  2.220000000000000e+00,  1.879240628757801e+00,  6.730992776647850e+00, -3.723563949362810e+01
221         ,  9.600000000000000e-01,  1.164942469116740e+00,  3.213229809175269e+00, -1.651344101579290e+01
222         ,  7.000000000000000e-01,  9.335965249174517e-01,  4.968441675669531e+00,  1.271258808573197e+01
223         ,  1.160000000000000e+00,  1.778427833018925e+00,  5.056275595701967e+00, -4.347565534994209e+01
225         ,  2.840000000000000e+00,  2.197528999204113e+00,  7.853868885794704e+00, -4.992778472443941e+01
226         ,  1.880000000000000e+00,  1.158996265730704e+00,  3.864368205681925e+00, -1.104842280952499e+01
227         ,  1.340000000000000e+00,  1.370700629687006e+00,  5.378560810067265e+00, -1.352189106613456e+01
228         ,  1.680000000000000e+00,  1.555291246975093e+00,  3.849623622879808e+00, -3.784046734783171e+01
229         ,  1.820000000000000e+00,  1.256258826082736e+00,  5.484115315416608e+00, -4.996988765941394e+00
230         ,  4.399999999999999e-01,  1.127536243193383e+00,  4.007673089778839e+00, -7.815965220664761e+00
231         ,  6.799999999999999e-01,  1.220869818212746e+00,  4.791339516627628e+00, -8.003315378408772e+00
232         ,  1.620000000000000e+00,  1.693972190748479e+00,  4.357226775631970e+00, -4.322776065497068e+01
233         ,  1.120000000000000e+00,  1.278437964151853e+00,  4.983292375166069e+00, -1.038556209703181e+01
234         ,  9.999999999999989e-02,  8.244144123224816e-01,  3.086094471228028e+00,  5.420963961792795e+00
235         ,  1.080000000000000e+00,  1.212036436823017e+00,  6.558392619142228e+00,  6.335958107503156e+00
236         ,  2.460000000000000e+00,  2.293792408774652e+00,  8.224508899376684e+00, -5.352499826235143e+01
237         ,  2.799999999999999e-01,  8.826251497311803e-01,  4.578126922082210e+00,  1.310784575198441e+01
238         ,  7.800000000000002e-01,  1.174523819284024e+00,  3.746867267771849e+00, -1.300764530783973e+01
239         ,  2.200000000000000e-01,  1.216806122734225e+00,  3.855243612351440e+00, -1.501097791138277e+01
240         ,  2.920000000000000e+00,  1.778068120102134e+00,  6.939593992265693e+00, -2.880245886287357e+01
241         ,  1.320000000000001e+00,  1.253095841503099e+00,  3.416489158671591e+00, -2.086664585916029e+01
242         ,  2.820000000000000e+00,  2.269015459313351e+00,  5.207765642513381e+00, -7.532217036501882e+01
243         ,  3.240000000000001e+00,  4.146237843191532e+00,  1.018124566662830e+01, -1.630058663579116e+02
244         ,  2.020000000000000e+00,  1.329838846176425e+00,  4.421575668234053e+00, -1.821490208255295e+01
246         ,  1.200000000000000e+00,  1.129908595264189e+00,  4.701644716448181e+00, -2.577757589071846e+00
247         ,  1.300000000000000e+00,  1.291474374746566e+00,  6.570826485059056e+00,  1.085155018861713e+00
248         ,  2.080000000000000e+00,  2.162922310278565e+00,  8.456496842409415e+00, -4.291075882957966e+01
249         ,  4.200000000000001e-01,  1.036888569514429e+00,  3.111994211436937e+00, -8.680686108369320e+00
250         ,  1.180000000000000e+00,  1.110155383654733e+00,  5.823812249380556e+00,  7.480503354348492e+00
251         ,  5.400000000000000e-01,  9.664931912118365e-01,  3.190037093776537e+00, -3.334846601134125e+00
252         ,  2.480000000000000e+00,  1.833591033272769e+00,  3.965158858590130e+00, -5.567608576988299e+01
253         ,  6.799999999999999e-01,  1.296538431116941e+00,  4.683019445125494e+00, -1.393963730803414e+01
254         ,  3.640000000000000e+00,  3.078447857299857e+00,  8.621460487750689e+00, -1.032579838360404e+02
255         ,  7.400000000000001e-01,  8.821943759536226e-01,  2.685134545171773e+00, -1.587384554492193e+00
257         ,  9.600000000000000e-01,  1.405262151070595e+00,  5.589657327170862e+00, -1.420649793488941e+01
258         ,  1.220000000000000e+00,  1.857728137366502e+00,  6.869156068138579e+00, -3.471281180729863e+01
259         ,  1.420000000000000e+00,  1.260591024955684e+00,  4.802145317322056e+00, -1.059317405561524e+01
260         ,  2.580000000000001e+00,  3.083444342771149e+00,  8.676253316804395e+00, -1.031681377620899e+02
261         ,  9.600000000000000e-01,  1.132368419943609e+00,  2.642857815779255e+00, -1.875717064869655e+01
262         ,  2.180000000000000e+00,  1.443174644126792e+00,  7.614728207413948e+00, -1.007077621279160e+00
263         ,  1.060000000000000e+00,  1.260881815279353e+00,  5.663863757768699e+00, -3.910060066801456e+00
264         ,  1.420000000000000e+00,  1.429809495165674e+00,  4.479680585818768e+00, -2.449266168924080e+01
