coGN_ReadoutComponent3_Feature71_fold0,coGN_ReadoutComponent2_Feature126_fold0,coGN_ReadoutComponent3_Feature88_fold0,MVL32_Eform_MP_2019_20,coGN_ReadoutComponent1_Feature125_fold0,ORB_v3_layer_2_4,ORB_v3_layer_2_237,ORB_v3_layer_3_235,ORB_v3_layer_3_113,ROOST_mpgap_LayerMaterialPooling_#42,target
-0.9651589000000002,-2.0683694,-1.7941731,1.3372357,0.2641134600000002,-1.1537708,0.6533025999999998,-0.0707947539999999,0.5995954000000002,-0.0119913,1.4
1.8207884,-0.1383533499999998,-2.0845056,-0.68326026,-0.91769814,-0.7781454299999999,-0.07209953,-0.7534637000000001,-0.2579850999999999,0.030914767,2.74
-2.7940476000000003,-0.6747840599999999,0.1383083900000002,0.4375058,-0.8401985999999999,-1.3838979,-0.8563611999999999,-0.1551509600000001,0.0981855400000001,0.022905683,0.7800000000000002
-1.0752832,-0.1970915800000001,-0.77494866,1.7553238999999996,0.5742152999999997,-0.6288250000000001,0.63286084,0.0371170980000001,-1.0185932000000002,0.0281023739999999,1.2400000000000002
-2.1253526000000003,-0.0917700999999998,0.822407,-0.56324184,1.1441315,-1.0227908,0.3875714000000002,-0.1746984999999998,-0.4325655999999999,0.05504526,1.7599999999999998
-0.9152858,-2.3503585,-1.2862461,-0.6930201000000001,0.86893636,-1.2985910000000005,-0.07902997,-0.5115515000000002,0.0182812459999999,0.0169905399999999,1.5
-1.0733398,0.0161105319999997,-1.4355413,0.1085234899999999,0.3553679599999998,-1.7540156000000002,0.4693039399999998,-0.3497269000000002,-0.1805225900000001,0.0252023249999999,2.06
-2.704096,-0.6593614000000002,-0.1361379600000002,-0.57039696,0.11213744,-1.3409879999999998,0.3511299799999999,-0.1836419999999999,-0.077302754,-0.0070961559999999,1.06
-2.5232916000000003,-0.1333756299999999,-0.5751994000000001,-0.6538141,0.65430313,-1.3484328,0.3110657300000001,-0.0871793399999999,0.3749234699999999,0.0246143939999999,1.7
-2.5672448,-1.3171159,2.2693024,0.6861411300000001,1.0395200999999998,-1.0725718000000002,-0.08053156,-0.23360777,-0.2036986799999999,0.0119315099999999,0.46
-1.1598723999999998,-0.0037098675999998,-1.4917032,2.1744830000000004,-0.17852204,-0.96528685,0.8570224599999998,-0.8473796999999998,-1.1133298,0.014737406,1.08
-2.5000365,-0.1784864,-0.23142603,-0.4865473,1.6825285,-1.9944031000000004,0.65039295,-0.5036636999999998,-0.20835464,-0.0042221256999999,1.2800000000000002
-2.3447394,0.16892263,1.0436038,-0.37094855,2.0642040000000006,-1.2524314,-0.21672611,-0.4428086299999998,0.0558102129999999,0.012920621,1.7599999999999998
-1.5622327,-0.0863861700000001,-0.0366806099999998,-0.1884970199999999,1.4158157999999998,-0.8987111399999997,0.7042148000000003,0.1735057700000001,-0.0347680819999999,-0.0305581299999999,1.68
-2.3930135,-0.2037359500000001,-0.3277369399999998,2.8826555999999988,0.9889988,-1.1239837,-0.31798115,-0.1622317299999999,0.7187236000000002,-0.0136791914999999,0.82
-1.0604603,-0.9340022,-1.7841307000000002,-0.29207176,-0.82692933,-1.2579479,0.4804868399999999,-0.71649486,-0.9759905,0.0240456099999999,1.16
-1.2946243999999998,-1.1403956000000002,-0.3727179800000001,-0.527331,1.3402040000000002,-0.1502129900000001,0.2163395099999999,-0.0003764390999998,-0.8351466999999999,-0.015248899,1.18
-1.1268207,-0.83250546,-0.7944727500000001,-0.63043886,0.4218152199999999,-0.2012273500000001,0.3195086699999999,-0.1775795499999999,-0.5972835999999999,-0.0384058319999999,1.2400000000000002
-2.7360387000000004,-2.0521235,0.1833013700000001,-0.59156924,-0.0753430899999999,-0.4715369599999999,0.2744670799999999,-0.5633871000000001,0.0109785559999998,-0.0002179605199999,0.32
-1.1794639999999998,-2.2048583,-0.3551682199999998,1.6403523999999996,-0.83181787,-1.034709,0.6756290000000003,0.0197954920000001,0.23839927,-0.016392963,0.6
-0.7728045000000001,0.07952723,-0.2869669,0.44915956,0.8002283999999998,-1.129278,0.38313502,-0.0006630003299998,0.4803636699999998,-0.04794159,2.3
-2.7029933999999995,-1.2833668,0.5528595400000001,-0.6615438,1.5800176,-1.5550466,-0.16706614,-0.4307111799999998,-0.5142683400000001,-0.008846541,0.66
-0.7498291000000001,-0.0334934929999999,-0.8641958000000001,0.946009,0.8671743999999999,-0.4899053599999998,0.4369347700000001,-0.2641685999999998,0.4294169,-0.02898056,2.0
-0.99832875,-2.0980508,-1.250552,-0.49078697,0.2614986999999998,-0.4541617299999999,0.3027359500000001,-0.21795562,-0.51342994,0.0099863549999999,0.62
-1.1525222,-0.99036354,-0.82993346,0.8270569000000001,1.6924655,-1.5638243000000005,0.3661250799999999,-0.37890014,-1.1590014,-0.019881465,0.98
-2.64715,-1.2366942,1.8616396,-0.26379046,0.5628109599999999,-0.6060165,1.1032580000000003,-0.23383641,0.24010424,0.053313788,1.3000000000000005
-2.523829,-1.8212459,2.0568060000000004,-0.6727993,-0.2654571,-1.5652905,0.038217258,-0.7675254999999999,-0.3378195799999999,0.03360284,0.5800000000000001
-0.9524462,-0.8321205999999998,-1.979699,-0.6817398,-0.9247264,-0.6845578599999997,0.5162067000000001,0.0218899980000001,-0.1770141000000001,-0.0097555835,1.18
-1.0540389,-1.1492870000000002,-1.5966083999999998,-0.6207760999999999,0.41162822,-1.6807568,0.7686096000000001,-0.4236366000000001,-0.3217636,0.015180751,1.34
-2.6245377,-0.7327077999999999,1.5220455999999998,0.0809289739999999,0.0215167329999999,-1.4288193,0.5290816400000001,-0.4691378799999999,-0.2500716999999999,-0.00039992886,0.7600000000000002
-1.7639347,-0.4612644300000001,0.4781649700000001,0.9451769,-0.65329653,-0.7886773999999999,0.8453063999999998,-0.3738145800000002,0.028379012,-0.037967525,1.16
-2.5103974,-0.0567899049999999,1.5141618,1.5387461000000002,1.1860305,-1.061893,0.14943305,-0.1079168699999998,-0.5428254,0.0016332762,1.2800000000000002
-2.6824872,-0.0843999199999998,0.3991343399999999,-0.6924986999999999,1.6400882,-1.5167273,-0.46613008,-0.9439906999999998,-0.29881826,0.010755707,1.4
-2.179066,-0.71237206,0.1669821699999999,-0.6930841,0.4091214500000002,-1.0699396000000003,0.20085359,-0.90279466,-1.5071233999999996,0.0083641745,2.96
-1.209442,-1.6934463000000002,-0.4947545999999999,-0.28716594,-0.0338423179999999,-1.2986542,0.27381048,0.43349624,-0.9540554999999998,-0.0249746979999999,0.72
-2.5459087000000005,-0.9962052,1.740735,-0.6678416,1.2859322,-1.6661898000000002,0.28055188,-0.2154966900000001,-0.8507864999999998,0.0002294362799999,0.6
-1.1228681,-1.7386465000000002,-0.34901667,0.1751004199999999,0.3311880499999998,-1.2763692,0.10229132,-0.0555630800000001,0.2401949,-0.0049160816999999,0.6799999999999999
-2.4714403,-1.1275992,0.9388085999999998,0.2704561,1.1277101,-0.3020726400000002,0.21141063,-0.3079370300000001,0.7292654000000002,0.0040848389999999,0.7
1.5512435,-0.1745198499999998,-2.0002966,-0.69291556,-0.1198138,-0.6017704,0.2009713599999999,-0.0012948304999998,-0.6103468000000001,0.0049128396999999,2.8400000000000003
-1.0146128,-1.0225681000000002,-1.9093407,-0.0663423999999999,-0.3478768799999999,-1.3312696000000002,0.6169398999999999,-0.54853004,0.3829097399999997,0.0053612054,1.18
-1.2262757,-0.80259466,-0.3473757999999999,3.0974329,-0.34430447,-0.35508528,0.3048957999999999,-0.2858372999999999,-0.2543306000000001,-0.012675658,0.56
-1.2158950000000002,-1.13849,-0.1086311039999999,-0.68349504,-0.6830599999999999,-1.2617593,0.4304801999999998,-0.88818705,-0.8205535999999999,-0.019672811,0.9200000000000002
-1.0655764,-1.9696441,-0.9215484,1.6304073,-0.5459826999999998,-1.1397619,0.3977459399999998,-0.2421641799999998,0.013802076,-0.0019886781999999,0.98
3.0043511,-0.8622548600000001,0.8000049,-0.69293535,1.0439684,-0.6480115000000002,0.1079950559999999,-1.3154386,1.0830238,0.0165069999999999,3.2
-0.9190529,0.0647402399999996,-0.8247847599999999,-0.48565763,-0.0164597909999999,-0.0275920870000001,0.03751855,-0.0476809739999999,-0.4397162499999998,0.02496358,1.48
-0.9078407,0.5744523399999997,-0.5930504,2.6669179999999995,0.3117779500000001,-0.7388037,-0.1842164999999999,-0.6832977499999999,0.5017844399999998,-0.0014678174999999,1.36
-0.8080765599999998,0.1296684699999999,-1.8534641,-0.6365757,-0.3908274799999999,-1.547567,-0.0523517499999999,-0.4343848799999998,-0.5448616,0.017608494,1.7799999999999998
-1.1538539,-1.2960855,-1.9221305,-0.0620050839999999,-0.92560226,-0.9928555,0.28125024,-0.1346106499999999,-1.2349281,0.0247838299999999,0.84
-2.4770963,-0.7313198400000002,1.2167004,0.21656649,0.8693329699999999,-0.80749124,0.22564161,-0.2036917500000001,0.6713957000000003,0.0036390420999999,0.36
-1.0382235,-2.2951622000000005,-1.6042596000000002,-0.6840911,-0.1571406600000001,-1.8013128,-0.11051156,-1.0255955,-0.5895493,0.0416725169999999,0.64
-1.1593329,-0.4174991999999998,-1.1475368,-0.62500674,-0.55962473,-1.072348,0.20342429,-1.0993813,-0.5826660400000001,0.0553001,1.44
-0.65773284,-2.4672252999999995,1.9279473000000005,-0.6054215999999999,0.9842358,-1.260994,-0.53433436,-0.08380711,0.45626378,-0.030199656,0.0
-2.4119005,-0.0757341999999999,0.7277053000000002,1.2544973,0.8455572,-1.5163424,-0.7462521,-0.26126224,-0.4883905400000001,0.0138834939999999,1.2400000000000002
-0.5787654999999999,-2.277904,-0.8973391000000001,0.4800655199999999,1.3712909000000002,-0.75474805,-0.15704331,-0.47836193,0.26972038,0.0045104446,1.36
3.4717655,-0.9339203000000004,-0.8395822999999999,-0.0597498449999999,0.5257781,-1.2852463,0.5830008399999999,-0.6772421600000001,0.3392263,-0.026051542,1.9
-2.483541,-0.0045153573000001,0.3750049000000001,-0.5431473000000001,-1.5565076999999998,0.2354934699999997,0.9987959999999996,-0.51468307,0.25686932,0.02165257,1.54
-2.5672436000000003,-1.7546101000000005,1.5322546,3.23492,-0.1833052000000001,0.0306913299999997,0.20517245,-0.92031616,0.8430162999999996,-0.0163081049999999,0.8600000000000001
-1.1163557,-0.1893228699999999,-0.0276812800000001,-0.63021624,-0.12078917,-0.95086765,0.2678475699999999,0.2048088200000002,-0.6866489600000001,0.0030561710999999,1.48
-1.1033893999999995,-0.3770567800000001,-1.8352181,-0.58229697,-0.65463805,-1.3405738000000005,0.8855301999999999,-0.9866449,-0.380784,0.0178963039999999,1.1
-0.5503042299999998,-0.42675743,-0.19270493,-0.6931335,0.35939437,-0.7839868699999998,0.1400196,-0.8351386000000001,-1.0112246,-0.0053515979999999,3.34
-2.544756,-0.38554883,0.5530053999999999,-0.5071745,1.0460200000000002,-0.6227290000000001,0.33129215,-0.43566656,0.04402566,0.017107047,1.08
2.9141061,-0.61269903,-2.0951986,-0.6929227,0.4447201500000001,-0.5002489700000001,0.29625365,-1.6118006,-0.47784263,-0.011875051,3.74
-1.2215655,-1.9025021,-0.7300689,1.3261259,0.3256039600000002,-1.2990838,0.72704774,0.4597276200000001,0.6741253999999999,0.0443484819999999,0.82
-1.0444868,-0.8880459,-0.4010611,-0.68361276,0.8713227500000001,-1.8318642,0.4783947200000001,-0.5375892499999999,0.3619969000000002,0.0004176980299999,2.3
-0.4180518999999998,0.4711030000000002,-0.2374154499999999,-0.6928145,1.1926760000000003,-0.8070629000000002,0.3866004000000002,-0.5291253999999999,-0.30476034,0.022605225,3.2
-2.681073,-0.21541989,0.26083875,-0.67973834,1.7866824000000003,-1.4498568,0.4611328199999999,-0.0600310449999998,-0.2937832000000001,-0.0038144588,1.9
3.0395093,-1.0357031,-0.9928269,-0.5743363,0.4871998400000002,-0.7742119999999999,0.4280731699999999,-0.7769232999999999,0.5236846999999999,-0.06579693,2.98
-2.5944967,0.5832705999999998,0.6683138599999999,1.5050735,1.4633471999999998,-2.0725496,-0.6015318000000001,-0.5161096499999999,-0.3310476500000001,0.0111580339999999,1.38
-1.0339739,-2.4608357000000005,-1.1035349,-0.6136348,-0.4613413800000001,-1.6513916000000002,0.028635575,-0.3084708199999998,-0.2631443699999999,0.015347675,0.4200000000000001
-1.1312139,-1.3537308999999995,-0.0662937299999999,1.1796638000000002,-0.3099592000000001,-0.2335311499999998,0.1401351500000001,-1.2724513000000002,-0.97146416,-0.007716741,1.0
-2.556129,-1.3969343,2.8433650000000004,-0.6873048,0.5892690399999999,-1.8509657,0.3381166199999999,-0.5159451399999999,-1.0142703000000002,0.0077956603,1.06
0.4740653600000001,-0.47489083,2.1865926,-0.26549935,0.9178289000000002,-1.2937633999999998,0.7554617499999999,-0.80546325,0.5579990000000001,0.042356938,1.6
-0.5981484700000002,-0.6685408399999999,-1.7231855,-0.6927205299999999,-0.1774845399999999,-0.7333846999999999,0.52229327,-0.8457699000000002,-1.3594345,-0.05574457,2.04
-1.03098,-0.7989173000000002,-2.0459056,-0.52575046,-0.42899796,-1.131394,1.0747688999999998,-0.88952315,0.0232780459999998,-0.0006874998,0.96
0.7112639000000003,0.2510064500000001,-2.0811043,-0.5133685,0.8826111599999998,-0.7995209000000002,0.9634177999999998,-0.1884677,0.2116317699999999,-0.026325112,2.22
-0.989577,0.0194935499999998,-1.3285928,-0.68956053,0.26230282,-1.75592,0.9080781999999998,0.23732726,-0.44206306,0.051244933,1.9
-0.99868494,-0.9190445999999998,-1.9069813,-0.50447536,-1.2344601,-1.0451053,0.7552909999999999,-0.3649674000000001,-0.52701294,0.0269341299999999,1.1200000000000003
-1.8266927,-0.6997626,0.1780611899999999,-0.6925368000000001,-0.3990553,-0.8645505999999998,0.7385706,-0.8578588399999999,0.4701932999999998,-0.023255825,2.8000000000000003
-2.7328815,-1.7964375,0.5141279999999999,-0.55937076,0.1752079399999998,-0.31273714,0.1486241399999999,-0.6426039000000001,-0.6288457999999998,-0.0039965683,0.62
-2.4498684,-0.8333824000000001,0.6688708000000002,-0.6607896,0.9124631,-0.6752278,0.4215473199999999,-0.5354328,0.1389286,0.0033875729999999,1.86
-2.4551446,0.7296275999999999,-0.6422525599999999,0.3138601199999999,1.8585159,-2.2315786,0.7824167600000002,-0.3445842599999999,-0.4436311699999999,0.013316018,1.7200000000000002
-1.186828,-0.9458604,0.6352610000000001,-0.63061255,-1.851351,-0.1050321399999998,0.7163751999999999,-0.6115666999999999,-1.0167121,0.0234883069999999,1.3200000000000005
-2.4573147000000004,-1.508285,1.1498537,2.9732528,0.8963735700000001,0.0379480829999997,-0.1321038999999999,-0.4574304500000001,-0.0477924349999999,0.0031459853,0.7600000000000002
-0.6782630000000002,-0.4882554,-1.9622834,-0.61936444,-0.5827548500000002,-1.2176843000000002,0.5673928999999999,0.08115139,-0.4930530199999999,0.022290647,1.44
0.23229423,-0.3001113000000001,-1.7687261000000003,-0.6885118,-1.7684944,0.9622493000000002,-0.21189363,-1.207552,0.1299960800000001,-0.038318753,2.32
-1.1608703000000002,-0.40414035,-1.0942378,-0.6917472,-0.3177573999999999,-2.0842354,-0.22695903,-1.2761478000000002,-0.5600568,0.0552532559999999,1.16
2.6967885,-0.3982578199999999,-2.0427096,-0.6926595,-0.2070186000000001,-0.896423,-0.0783467499999999,-0.8893044599999999,0.6935252500000003,0.004697786,3.6
-1.1414951999999998,-1.1258124000000005,-0.3104252499999999,-0.59802794,-0.0216103869999998,-2.1226566000000004,-0.1847949299999999,-0.20495284,-0.4528370800000001,0.0257846319999999,1.44
-1.2411091,-2.7459114,0.5904364600000002,-0.10748459,-0.4860925000000001,-0.67618483,0.26670647,-0.1724351500000001,-0.4917264999999999,-0.0098719624999999,0.56
-0.70667106,-0.0022011995000001,-1.7783354999999998,-0.6910778000000001,0.8243135999999999,-2.3688781000000003,0.21630755,-0.63608783,0.3994529000000003,0.0161170599999999,2.38
-2.5973327,-0.8411226,1.8207979000000003,2.2808554,0.8453955699999998,-1.4768244,-0.3882125299999999,-0.2679968200000002,-0.2350445500000001,0.0200219879999999,1.08
-1.096319,-0.4747840799999999,0.18400967,-0.6566621,-1.4539934,-0.6271545000000001,1.2850058000000002,-0.6550031,-0.97945607,-0.0046644877,1.48
-1.1132727,-1.6959015,-0.3383094699999999,-0.6879766599999999,1.0492665,-1.3427962,0.3659372,-0.3325263,-1.1735919,0.0036063027,1.02
-2.7281218,-1.6319442,0.5778668,-0.6636841,-0.21251954,-1.312073,-0.53728,-0.2795778200000001,-0.45012832,0.028048014,0.4200000000000001
-0.8543147400000001,-0.6723416000000001,-0.6358645600000001,-0.5147568,0.2278757100000001,0.5093140000000003,-0.021250559,-0.8942456,0.3271227799999999,-0.000994326,1.64
-2.2944808,-0.6765834999999998,-0.0544087899999998,-0.67357063,0.3003684300000002,-1.1997097999999995,0.6456488399999998,-0.5652431999999998,0.3801164300000001,-0.0048817119999999,2.5800000000000005
-1.2621667,-1.1529915000000002,-0.6385571999999998,2.3941164,0.049800362,-1.1141877999999998,-0.23236997,-6.659031000013148e-05,0.24719147,-0.0154486179999999,0.62
0.4861804999999998,0.0377034399999997,-1.7126857,-0.37531003,-0.9979177000000002,-0.7308041999999998,-0.0159480369999999,-0.3147957000000001,-0.6254638000000001,0.052807465,1.7
2.5792794000000003,-0.5653431,-1.8370367,-0.4827760999999999,-0.020018559,-1.3525265,0.23202424,-0.3759052,0.33572954,0.0179394989999999,2.8000000000000003
-2.5532095,-1.1914525000000002,1.6502738999999995,-0.6883276999999999,-0.024589218,-0.9402568000000004,0.5759958599999999,-0.069671534,0.8164293,-0.03171276,1.54
-0.9697200000000002,-0.036888555,-1.6875745,-0.69314635,-1.0818815,-1.7501734,0.1651146,-1.2283405,0.16240254,0.0147987689999999,1.6200000000000003
-1.0484998,-0.9894663,-1.7728974999999998,-0.3903692,0.7363701999999999,-0.9901773299999996,0.6460686,-0.1030253540000001,0.6529379000000002,0.023261324,1.0
-1.1158575000000002,-0.24355397,0.57919973,-0.66048926,-0.5257069500000001,-1.0048345,-0.2514556000000001,-0.3320864700000001,-0.5046739000000001,0.0323259829999999,1.98
-1.3684045,-0.1117445800000001,-0.3085359000000001,-0.6915438,0.9447835,-1.4449421000000002,0.3503550299999999,-1.4829909,0.5119017999999997,-0.0022696575999999,1.96
-2.479074,1.3971733999999998,1.4536129000000002,5.1848173,0.4739508599999997,-1.2447689999999998,0.0153369129999999,0.0063447593999999,0.0912491599999998,0.005350402,1.3000000000000005
-2.7460613,-0.35353714,-0.0117427055000001,-0.31597087,0.4709057,-1.4272598,1.1271461,-0.3274856499999999,-0.3119947000000001,-0.0077984514999999,1.04
-2.5521111000000003,-0.0109408199999999,-0.1029187799999999,-0.5625328,-0.4751972600000001,-1.917062,0.3019760999999999,-0.85126686,-0.4863394799999999,-0.021663876,1.3000000000000005
-1.1110227,-0.4618345,-1.231638,-0.6406486,-0.0201819459999998,-1.5308145,0.3502780000000001,0.0850968299999999,-0.4386238200000001,-0.0347045769999999,2.18
-0.883985,-0.0216591099999998,-0.6432336999999999,-0.27665415,-0.83921826,-0.97310776,-0.0732474249999999,-1.1347508,-0.072894834,-0.0051812436,1.06
-0.9240725000000002,-1.0128448,-1.9223604,-0.0587225329999999,0.9139674000000002,-1.4915131,0.5029592999999999,-0.6576807000000001,0.5233638,-0.0340649799999999,1.7
-1.1641233,-0.84139717,-1.2921045,1.967279,0.2132472699999998,-0.7749746399999999,0.4203915299999998,0.0982513400000001,0.0059717656,-0.0030483045,0.7
-0.7251009300000002,0.5008903999999998,-1.8270097,-0.679656,0.6561218000000003,-1.5930725,-0.5424137,-0.9508919,0.9598965600000005,0.0012137456,2.18
-1.0185341,-0.6964714000000001,-2.0075161,-0.2089543999999999,-0.1117718099999999,-0.6948898399999998,0.8814152999999998,-0.007541788,-0.07371407,0.0243131369999999,0.9399999999999998
-1.1721098,-1.9848044,-0.5241483,1.7553359000000004,-0.6074115000000002,-1.5776313999999998,0.035722256,-1.0515065,-0.7195524600000001,0.0233717559999999,1.0
-1.0401632,-0.56881857,-1.9383796,-0.6917496,0.2698052999999998,-2.077018,0.93974894,0.1304761899999999,-0.4602356600000001,0.0269341299999999,1.1
-2.3872132,-1.6048986,2.9568496,-0.5322756999999999,-0.4381612000000001,-0.6517328600000001,0.19185029,-0.7657036,-0.4923474,0.01408497,0.54
-2.4805117,-0.4700256599999998,1.1870381,-0.59359014,2.157894,-0.9325657,0.3226356999999999,-0.08403269,-0.0526806379999999,0.0557921679999999,1.38
-1.329894,-1.6029015,-0.5864946999999999,3.0066347,0.5318708400000002,-0.3982990400000002,0.2933114800000001,0.3472189600000001,1.1629957,-0.012450922,0.4799999999999998
-2.5328832,-0.1364901,0.4338411399999999,-0.69291604,1.2132157,-1.9065132,0.5228077999999998,-0.4494767200000001,-0.3032662300000001,0.0438695999999999,1.9
-1.1083580999999998,-0.83620256,-0.3732449699999999,-0.6826635,0.7559168999999999,-0.6310358000000003,0.24058966,-0.10764497,-0.7831854,-0.0056299579999999,1.7799999999999998
-0.4450742599999998,-1.1421117000000005,-0.8441459000000001,1.7218501999999998,0.6708163599999999,-0.0907661500000002,0.2400842799999999,-0.6803688999999999,-0.0492757819999999,0.0049756467,1.02
-1.1186225000000003,-0.9016604,-1.02633,-0.67985374,0.6114970399999999,-0.6216780499999998,0.42065936,-0.1214365299999998,-0.28196168,-0.0032283539999999,1.92
-2.6087809,-0.5577717999999999,-0.3549319499999999,4.2217565000000015,0.6569338000000002,-0.8392857000000001,0.5931648599999999,0.12056577,-0.0124589205000001,-0.0057962569999999,1.02
-2.5648583999999994,0.4514162199999998,0.7703879500000003,-0.22619763,0.3280277300000001,-1.4258797,-0.4259145000000001,-0.4999052600000001,-0.1758353999999999,-0.0031785544,1.14
-2.6004667,-1.3033127,2.1933105000000004,-0.60069644,-0.3914772600000001,-1.6396761000000002,0.2055759,-0.1458132299999998,-0.3651229699999999,0.0085505379999999,0.56
-1.095062,-2.2955766,-1.0611267,-0.6891139000000001,0.6912053999999999,-0.6839101000000001,0.3668098200000001,-0.4669632000000001,0.4432355999999999,0.0156542339999999,1.5
-2.5205014,-0.08815123,0.2184387000000001,-0.2220269299999999,-0.5720227,-2.2425048,0.4575032999999999,-0.1475483999999998,0.0249535089999998,0.018251218,1.5
-0.4402158599999998,-0.7173502400000002,-0.7478421999999999,2.753703,-0.86294585,-0.8166925,0.5595370499999999,-0.7069008000000001,0.3260223999999998,-0.0063440524999999,1.6
-1.0529708999999998,-1.4678413999999995,-1.8027915,-0.48297536,0.0916768200000002,-1.7444372,0.3073402299999999,-0.2998947199999999,-0.3321652400000001,-0.0036971369999999,0.4399999999999999
2.7698917000000005,-0.6878174000000002,-1.9207168,-0.6925804,0.41686168,-1.0965854000000002,0.4087710399999999,-0.7569216999999999,0.6969445299999997,0.026059695,3.26
-2.6762588,-0.8751812,0.0847014300000001,0.7812920999999998,-0.5087690399999999,-0.2653535600000002,0.2270699,-0.8953134400000001,-0.8486135600000001,0.0306025019999999,0.8800000000000001
-2.39639,0.4120555999999998,0.1914477800000001,0.8268984599999999,0.7016815500000001,-1.3754157000000002,0.6832819000000001,-0.2709360399999998,-0.5962058000000002,0.0132242099999999,1.4200000000000002
-0.1836746199999998,-0.5295176499999998,-1.1466376,-0.65841967,0.0606501999999999,-0.46137342,-0.0731895,-0.0085036999999998,-0.5188519000000001,0.018078668,2.02
2.5037763,-0.8973352300000002,-1.8883775,-0.68735194,0.80509,-1.9636151,0.4253209500000002,-0.5809525999999998,1.7707983000000005,0.0090973405,3.14
0.5240104999999998,-0.4984969999999999,-1.9984198,-0.6931187999999999,0.8576090300000001,-0.96694463,-0.0995671799999999,0.0836319199999998,-0.1538688399999998,0.03810194,2.5200000000000005
-1.0717976,-0.9105359000000004,-1.5973353,-0.6859729999999998,0.1182491199999999,-2.4756317,1.2808999,-0.1810226699999998,-0.3188047,0.0288769449999999,1.1
0.62041104,-0.3433284500000002,-2.0213132,-0.6912884,-0.39723903,-1.05457,0.5413511999999999,-0.2734578499999999,-0.5327813,0.011583593,2.4
-1.1434394,-0.6310671000000001,-0.6743602000000001,0.37046814,-0.8090334000000001,-1.5884705,-0.62163824,-0.18131196,-0.60338753,0.0179834269999999,1.36
-2.5670078,1.2908714999999995,0.0154478699999999,-0.6929233,0.2280058900000001,-1.6005367,0.029931724,-0.4542686599999998,0.1750079,-0.03632054,2.24
-0.8414081,-0.49233577,-1.83492,-0.6914735,0.8428652000000001,-1.3101995000000002,0.0339731569999999,0.0064878699999999,0.6068273999999999,-0.044723768,2.22
-0.98106265,-0.7415990999999998,-1.8526403,-0.3673362,0.12410657,0.2344541799999999,0.6762169000000001,-0.4638253000000001,-0.4090513299999999,0.0205676479999999,1.2600000000000002
-2.5473855,-1.5253359,1.2998581,-0.30612245,0.5273362400000001,-0.8191786,0.2834787,-0.3143406199999998,0.25432497,-0.032068346,0.66
-2.5808766,0.3906505699999997,0.4657619999999999,-0.0810113549999999,0.3983772400000001,-1.7393392,-0.1562261099999999,-0.5037554999999998,0.0172430029999999,-0.0007484132999999,1.0
-1.1481148,-0.72242194,-0.5794481,-0.6602434,1.1889261999999998,-0.7901119000000001,0.08723489,-0.8039919000000001,-1.0631659999999998,-0.0251981689999999,1.44
-2.5662303,-0.2301071299999998,0.0253162379999999,-0.1422786299999999,-0.08695856,-0.8461305500000001,1.3053538000000002,-0.432063,-0.0186547639999999,0.010246401,1.64
-2.5730495,-1.0079110999999998,0.3988298800000001,-0.4649799199999999,0.6638040999999999,-0.3080753999999998,-0.0741237549999999,-1.0470085,0.1517725,0.0023216895999999,1.2800000000000002
