# c0 + a0 * ((feature_19 + feature_5) * (feature_18 - feature_17)) + a1 * ((feature_28 + feature_20) - (feature_24 * feature_6)) + a2 * ((|feature_25 - feature_12|) * (feature_5 + feature_1))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.473965087288296; Max AE: 2.09905107864657
# Coefficients
# Task   a0                      a1                      a2                      c0
# all , -1.345720591081763e+00,  3.851093775947272e+00,  1.570659507984847e-01,  9.991279962207634e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         18|4|add|17|16|sub|mult; ((feature_19 + feature_5) * (feature_18 - feature_17)); $\left(\left(feature_{19} + feature_{5}\right) \left(feature_{18} - feature_{17}\right)\right)$; ((feature_19 + feature_5) .* (feature_18 - feature_17)); ((newdata$feature_19 + newdata$feature_5) * (newdata$feature_18 - newdata$feature_17)); feature_19,feature_5,feature_18,feature_17
# 1;  2; Unitless;                                         27|19|add|23|5|mult|sub; ((feature_28 + feature_20) - (feature_24 * feature_6)); $\left(\left(feature_{28} + feature_{20}\right) - \left(feature_{24} feature_{6}\right)\right)$; ((feature_28 + feature_20) - (feature_24 .* feature_6)); ((newdata$feature_28 + newdata$feature_20) - (newdata$feature_24 * newdata$feature_6)); feature_28,feature_20,feature_24,feature_6
# 2;  2; Unitless;                                         24|11|abd|4|0|add|mult; ((|feature_25 - feature_12|) * (feature_5 + feature_1)); $\left(\left(\left|feature_{25} - feature_{12}\right|\right) \left(feature_{5} + feature_{1}\right)\right)$; (abs(feature_25 - feature_12) .* (feature_5 + feature_1)); (abs(newdata$feature_25 - newdata$feature_12) * (newdata$feature_5 + newdata$feature_1)); feature_25,feature_12,feature_5,feature_1
# Number of Samples Per Task
# Task, n_samples               
# all , 1691                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
100         ,  1.000000000000000e+00,  7.647699067398905e-01,  1.549129377023093e-01, -9.178431557759943e-03,  6.021955240492345e-02
101         ,  6.799999999999999e-01,  1.217097277521538e+00,  2.275818789847017e-03,  3.103829645665922e-02,  6.462285854546572e-01
102         ,  1.400000000000000e+00,  2.024117041488509e+00, -6.079498998351828e-02,  7.090250299169647e-03,  5.831122225786132e+00
103         ,  2.460000000000000e+00,  2.063536581796853e+00, -4.360072686242977e-02,  1.116873063114939e-01,  3.664803839001295e+00
104         ,  1.400000000000000e+00,  1.341542047248734e+00,  8.102910840977126e-03,  5.068434780828737e-02,  1.006762623013110e+00
105         ,  3.700000000000000e+00,  3.865667760768213e+00, -2.720856158391395e-02,  1.030083540178480e-01,  1.549177144741818e+01
106         ,  1.380000000000000e+00,  9.539918983698763e-01, -1.051918122102179e-02, -4.026798029488089e-02,  6.098316737351749e-01
107         ,  8.400000000000000e-01,  1.094260228457267e+00,  1.656693065699437e-01,  1.406452932836412e-02,  1.680268745059985e+00
108         ,  2.740000000000000e+00,  1.262538537921644e+00, -3.120968352371357e-02, -4.483036997353192e-02,  2.508863217757046e+00
109         ,  9.600000000000000e-01,  1.071915410364219e+00,  1.039945173665711e-01,  5.321588503437947e-02,  4.963274246394494e-02
110         ,  1.180000000000000e+00,  1.415301453499037e+00, -3.273082901804476e-02, -2.377896111534600e-02,  2.952275228959358e+00
111         ,  3.080000000000000e+00,  2.514808792462913e+00, -3.069592982717325e-02,  9.982793704999592e-02,  6.939288234219518e+00
112         ,  8.200000000000000e-01,  8.269425305666441e-01,  1.179502009533198e-01, -5.878696003067984e-03,  5.845925251410180e-02
113         ,  9.200000000000002e-01,  8.460205147381249e-01, -4.814617415868413e-02, -6.805207501497357e-02,  2.812585597075140e-01
114         ,  1.440000000000000e+00,  1.937780986929416e+00, -5.632601461042319e-02,  7.410930457337148e-02,  3.676494036523627e+00
115         ,  9.200000000000002e-01,  1.009665624974936e+00, -5.753335323505575e-02, -5.791506058127115e-02,  9.941692593212649e-01
116         ,  1.120000000000000e+00,  1.371349567874584e+00, -1.278165793023813e-02,  2.672252666630543e-02,  1.605122395943076e+00
117         ,  2.900000000000000e+00,  2.780693671169543e+00, -4.641729000306795e-04,  1.503275001819485e-01,  7.652936371659292e+00
118         ,  4.600000000000000e-01,  1.037071612439592e+00, -1.484931734537965e-02,  1.167577760005407e-03,  8.572279727530861e-02
119         ,  2.640000000000001e+00,  9.656723881968187e-01, -3.867269477971189e-02, -5.438574755789031e-02,  7.891357967063820e-01
120         ,  7.800000000000002e-01,  1.304536638810636e+00,  2.175438010223725e-02,  3.690949079538243e-02,  1.225867532621523e+00
121         ,  7.600000000000002e-01,  9.594974949054142e-01, -1.960482462663081e-02, -4.888806524207671e-02,  7.783953533555555e-01
122         ,  1.220000000000000e+00,  1.200469612854924e+00, -4.183130784290482e-02,  3.409317550069073e-02,  8.755779515026739e-02
123         ,  1.600000000000000e+00,  1.283860928779358e+00,  3.780008866779180e-02,  3.401688656321494e-02,  1.302631595598698e+00
124         ,  2.240000000000000e+00,  1.872282222963883e+00, -3.700175221635786e-02,  2.053729726451204e-02,  4.738577300972228e+00
125         ,  1.340000000000000e+00,  1.270127676992581e+00,  1.862266162403073e-01,  8.663779099487698e-02,  1.196684668040114e+00
126         ,  5.600000000000001e-01,  4.683183309835031e-01,  4.053413351582243e-01,  2.722765256476137e-03,  2.661870092086067e-02
127         ,  2.400000000000000e+00,  1.515894813582292e+00, -1.010394011076403e-01, -7.570566388308879e-03,  2.610056309433902e+00
128         ,  2.120000000000000e+00,  1.460126655129880e+00, -8.161303214729888e-03,  1.691382493318262e-02,  2.450429881452477e+00
129         ,  2.920000000000000e+00,  2.404243924051660e+00,  3.088505260341890e-03,  7.056745586790790e-02,  7.242246311789705e+00
130         ,  1.480000000000000e+00,  1.247751007734072e+00, -1.569576257271542e-03,  2.424229827413265e-02,  9.750772567056797e-01
131         ,  1.180000000000000e+00,  1.119765120471555e+00,  4.926303065503569e-02, -1.628474693957831e-02,  1.589430970207834e+00
133         ,  9.399999999999998e-01,  9.485845368077536e-01, -5.056797262842415e-02, -4.828530969886702e-02,  4.288480977590969e-01
135         ,  1.560000000000000e+00,  1.282318677559706e+00, -6.140758004957209e-02, -1.401718012103651e-03,  1.311241442736453e+00
136         ,  1.580000000000000e+00,  1.535148980634435e+00, -2.453608481512324e-02,  8.462839105916439e-03,  2.994990833177650e+00
137         ,  1.780000000000000e+00,  1.182689502858789e+00, -5.089891361695317e-02, -6.061517120117931e-02,  2.218816346185463e+00
139         ,  1.400000000000000e+00,  1.552164678515744e+00,  3.168976192087983e-02,  1.249456255420504e-02,  3.486207625325676e+00
140         ,  6.200000000000000e-01,  1.117161355542026e+00, -2.500223490046540e-02,  7.209446513221650e-03,  3.605051388266693e-01
141         ,  2.120000000000000e+00,  1.077632920151578e+00, -3.279750224029281e-02, -2.582165671733438e-02,  8.519368495750784e-01
142         ,  1.100000000000000e+00,  1.219475116333132e+00, -6.342825112071054e-02, -1.314127765064031e-03,  8.916715880671467e-01
143         ,  1.600000000000000e-01,  9.859425990153076e-01,  2.396779570364346e-02, -4.731666940055275e-02,  1.281560319085679e+00
144         ,  1.080000000000000e+00,  1.043865386113008e+00,  8.351947370334295e-02,  4.075186136549053e-02,  1.222580369977018e-03
145         ,  1.640000000000000e+00,  1.108839637315476e+00, -6.022548621855550e-02, -3.242928012029001e-02,  9.776349503604370e-01
146         ,  3.120000000000000e+00,  1.724501894903657e+00, -7.280937565631931e-02, -2.744854857016164e-03,  4.061755669200497e+00
147         ,  9.800000000000000e-01,  1.234065939951504e+00, -1.923849769240278e-02, -1.019258678229981e-02,  1.580870376427299e+00
148         ,  8.200000000000000e-01,  1.695061043591731e+00,  9.297685446505812e-04,  2.445643074981793e-02,  3.839153201177148e+00
149         ,  8.600000000000001e-01,  7.905582651664544e-01,  1.248719249310658e-01, -1.441991848324592e-02,  9.553596955707928e-02
150         ,  1.040000000000000e+00,  1.199375749682595e+00, -2.804617075517750e-02, -4.145232908686471e-02,  2.050999907254529e+00
151         ,  1.120000000000000e+00,  1.289105326142261e+00, -1.155466708326321e-02, -6.846819813069491e-03,  1.915091846083944e+00
152         ,  1.220000000000000e+00,  1.168901097077827e+00, -2.807812583223063e-02, -4.464518717831768e-02,  1.934987116488383e+00
153         ,  1.720000000000000e+00,  1.522373809293583e+00, -5.566882871295576e-03, -1.860987710283975e-02,  3.739974979047680e+00
154         ,  1.100000000000000e+00,  1.599393609999791e+00, -2.936535145130644e-02,  3.624146561212920e-02,  2.681540912434584e+00
155         ,  1.160000000000000e+00,  2.026503904933623e+00, -1.229713747112690e-02,  7.374026267917125e-02,  4.627653079938824e+00
156         ,  1.840000000000000e+00,  2.235320779020233e+00, -4.471174945015545e-03,  5.272833765398183e-02,  6.539380766058732e+00
157         ,  4.399999999999999e-01,  8.453226889206047e-01,  6.818515422619892e-02, -3.790164766388739e-02,  5.342702077570570e-01
158         ,  1.780000000000000e+00,  1.793756264260572e+00, -7.527937811787497e-03,  4.902838497789788e-02,  3.792577932114873e+00
160         ,  1.020000000000000e+00,  1.189486845238197e+00,  3.633820159004889e-03,  5.595254343319233e-03,  1.105911915155655e+00
161         ,  1.620000000000000e+00,  1.341840933413213e+00, -1.323145008358777e-01,  3.595591391173070e-02,  1.667133615645119e-01
162         ,  1.640000000000000e+00,  2.499631727484823e+00, -1.705505296610274e-02,  1.410689951100592e-01,  5.948345020091480e+00
163         ,  2.800000000000000e+00,  2.452150959182018e+00, -3.587242886661695e-02,  2.843621727145700e-02,  8.246460489068875e+00
164         ,  8.200000000000000e-01,  1.011247883423767e+00, -6.065039940901288e-02, -5.007147845665010e-02,  7.852201847113212e-01
165         ,  2.940000000000000e+00,  3.148687968108664e+00, -2.595587408039727e-02,  3.938298287011937e-02,  1.249769951723978e+01
166         ,  3.000000000000000e+00,  2.853917943033979e+00, -7.666092394683054e-03,  4.563102038482583e-02,  1.062448087155074e+01
167         ,  9.399999999999998e-01,  1.495245871029283e+00,  4.405825571873634e-02,  9.732953790847493e-02,  1.149725947369107e+00
169         ,  6.000000000000000e-01,  6.554050764227666e-01,  3.822391698722180e-01,  3.973409120317189e-02,  1.123381000267083e-01
170         ,  4.200000000000001e-01,  9.074744010101634e-01, -8.952667893722615e-04, -6.317862801577129e-02,  9.578679923688859e-01
171         ,  9.600000000000000e-01,  1.210650769541559e+00,  3.316895787038909e-02,  6.688521619316491e-02, -9.055539188808484e-03
172         ,  1.120000000000000e+00,  1.242873962450711e+00, -1.243768961570809e-02, -4.097117099675411e-03,  1.545762733018994e+00
173         ,  8.800000000000001e-01,  1.156374131349691e+00, -7.197426242309596e-02, -2.167097378952790e-02,  9.158308322493561e-01
174         ,  1.360000000000000e+00,  9.679414483130354e-01,  1.356788792233274e-01,  2.802228593288439e-02,  2.768446150995623e-01
175         ,  1.060000000000000e+00,  1.023476866139605e+00,  1.299538695880315e-01,  3.227217736449305e-03,  1.189323013842830e+00
176         ,  1.300000000000000e+00,  1.161885226452340e+00, -2.877681356118930e-02,  3.535023216837331e-02, -7.707195190179329e-02
177         ,  1.620000000000000e+00,  1.089997222753101e+00,  4.117540623875449e-02,  4.047792609371777e-02, -6.114928563420013e-02
178         ,  1.380000000000000e+00,  1.208607079802565e+00, -2.845378639122366e-02,  2.367880057578599e-02,  5.093335341930494e-01
179         ,  5.199999999999999e-01,  8.226545914861843e-01,  1.911980577006659e-01, -1.825592495434848e-02,  9.622138769452250e-01
180         ,  1.340000000000000e+00,  1.477856540660146e+00,  1.507494174016095e-01,  1.105582604192664e-01,  1.628773834491577e+00
181         ,  3.060000000000000e+00,  2.929811821294993e+00,  1.159140508276953e-02,  1.077382243167386e-01,  9.749870068533360e+00
182         ,  1.460000000000000e+00,  1.007243664431366e+00, -4.193945514438222e-02, -3.994010970040823e-02,  6.716286196063846e-01
183         ,  1.720000000000000e+00,  1.420654283106594e+00,  6.347337000117103e-03,  1.117593255288559e-02,  2.464114359115021e+00
184         ,  6.799999999999999e-01,  1.115948056346422e+00,  4.973695003774944e-02,  3.775687150026685e-02,  2.441448633532473e-01
185         ,  2.080000000000000e+00,  1.883609805755280e+00,  2.473284228587486e-02,  1.507645827615845e-03,  5.806218436111425e+00
186         ,  2.040000000000000e+00,  2.079340007275708e+00, -3.831198802182711e-02,  3.722836607704690e-02,  5.636389341548064e+00
187         ,  1.200000000000000e+00,  7.895183489923921e-01, -3.949226521641813e-02, -7.479189290816199e-02,  1.609221567301919e-01
189         ,  1.340000000000000e+00,  1.101198686001565e+00, -2.801414782018090e-02, -2.046510186049025e-02,  9.116202454365323e-01
190         ,  1.720000000000000e+00,  1.443482848435146e+00,  1.705023010980349e-03,  1.457521580745969e-02,  2.486336547953447e+00
192         ,  1.100000000000000e+00,  9.660202653110365e-01,  1.519627085619095e-01,  4.232084460968275e-02,  5.354485658193850e-02
193         ,  1.560000000000000e+00,  1.071842049426096e+00, -1.109490468292191e-03, -2.177906526696628e-02,  9.874464258080465e-01
194         ,  1.840000000000000e+00,  2.205699032821132e+00, -8.682826992395833e-02,  3.575070961235725e-02,  6.061435376425520e+00
195         ,  1.220000000000000e+00,  1.737120016652945e+00,  3.113859054823520e-02,  4.567531545720942e-02,  3.845492525706246e+00
196         ,  3.540000000000000e+00,  3.346574868584926e+00, -2.697514966038452e-02,  5.973105004530811e-02,  1.324994992471957e+01
197         ,  2.580000000000001e+00,  2.119860684154970e+00, -5.193499257706507e-02,  2.987458062473205e-02,  5.957961498117764e+00
198         ,  8.600000000000001e-01,  9.222024250147298e-01,  5.025446510758695e-02, -1.148658046830218e-02,  2.224466579409602e-01
199         ,  1.920000000000000e+00,  1.099812139330093e+00, -3.898286540059968e-02, -1.142082915145905e-02,  5.870577425149042e-01
200         ,  7.200000000000000e-01,  1.381421313753547e+00, -3.461838991747490e-02, -8.709120500194949e-03,  2.350899576043430e+00
201         ,  1.040000000000000e+00,  1.347528778275712e+00, -2.177695470671681e-03,  4.059418713493460e-02,  1.204196008380191e+00
202         ,  1.320000000000001e+00,  1.495826138254158e+00, -3.444594534929577e-03,  7.991775027143218e-02,  1.173341062432030e+00
203         ,  7.200000000000000e-01,  1.210151206284060e+00,  1.689521308231500e-01,  3.701857122838308e-02,  1.883435465568242e+00
204         ,  7.200000000000000e-01,  1.342770890967545e+00,  5.504761560699497e-03, -4.680062504291774e-04,  2.246528288864163e+00
205         ,  1.060000000000000e+00,  1.194428651045301e+00, -3.067617421910054e-02, -4.322880437717360e-03,  1.086593960069073e+00
206         ,  1.800000000000000e+00,  1.567690244952928e+00, -1.083337622668075e-02,  2.037312164142662e-02,  3.027548280869396e+00
208         ,  1.160000000000000e+00,  1.487475524657893e+00, -4.142120152607080e-02,  2.535749064224358e-02,  2.132556983530482e+00
