# c0 + a0 * ((feature_25 - feature_9) - (feature_11 * feature_10))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.511538568146815; Max AE: 2.23562483580688
# Coefficients
# Task   a0                      c0
# all , -2.902393777134122e-01,  1.094841549171373e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         24|8|sub|10|9|mult|sub; ((feature_25 - feature_9) - (feature_11 * feature_10)); $\left(\left(feature_{25} - feature_{9}\right) - \left(feature_{11} feature_{10}\right)\right)$; ((feature_25 - feature_9) - (feature_11 .* feature_10)); ((newdata$feature_25 - newdata$feature_9) - (newdata$feature_11 * newdata$feature_10)); feature_25,feature_9,feature_11,feature_10
# Number of Samples Per Task
# Task, n_samples               
# all , 1691                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
56          , -1.999999999999999e-01,  8.514253219850586e-01,  8.386740252270932e-01
57          ,  4.999999999999999e-01,  1.279664454407634e+00, -6.367947267953381e-01
58          ,  1.200000000000000e+00,  1.292461456670777e+00, -6.808859261493401e-01
59          ,  1.300000000000000e+00,  1.999697329921036e+00, -3.117618938816546e+00
61          ,  1.000000000000000e+00,  1.097638519400848e+00, -9.636770349739088e-03
62          ,  1.720000000000000e+00,  1.245235861987797e+00, -5.181733574584980e-01
63          ,  2.560000000000000e+00,  1.703925361711624e+00, -2.098556775234242e+00
64          ,  1.620000000000000e+00,  1.154030560027147e+00, -2.039317039682278e-01
65          ,  1.999999999999999e-01,  1.138540869044121e+00, -1.505630291004052e-01
66          ,  1.100000000000000e+00,  1.644956250672046e+00, -1.895382721099500e+00
68          ,  1.020000000000000e+00,  1.310281347343362e+00, -7.422831452757532e-01
69          ,  1.600000000000000e+00,  2.188306503153221e+00, -3.767458994008578e+00
70          ,  6.799999999999999e-01,  9.936464351154692e-01,  3.486608703930776e-01
71          ,  5.199999999999999e-01,  1.162294247342971e+00, -2.324036755557084e-01
72          ,  1.020000000000000e+00,  9.899460815893038e-01,  3.614101863381363e-01
73          ,  7.600000000000002e-01,  1.200442473570053e+00, -3.638407897323727e-01
74          ,  1.800000000000000e+00,  1.108001950935262e+00, -4.534326757302987e-02
75          ,  6.400000000000000e-01,  1.070124201051111e+00,  8.516193879339296e-02
76          ,  1.680000000000000e+00,  1.337308191295717e+00, -8.354022945975319e-01
77          ,  6.000000000000000e-01,  1.170250794763742e+00, -2.598174175622356e-01
78          ,  1.380000000000000e+00,  1.312183774994010e+00, -7.488378301211946e-01
79          ,  1.380000000000000e+00,  1.845780591232994e+00, -2.587309303023355e+00
80          ,  9.200000000000002e-01,  1.014906194931244e+00,  2.754118165146356e-01
81          ,  8.600000000000001e-01,  7.333308554095425e-01,  1.245560463262820e+00
83          ,  1.040000000000000e+00,  1.815561814848828e+00, -2.483192567995055e+00
84          ,  1.440000000000000e+00,  1.779688208539555e+00, -2.359592501760434e+00
85          ,  1.200000000000000e+00,  1.059225818346583e+00,  1.227115738235828e-01
86          ,  1.080000000000000e+00,  1.448429161661640e+00, -1.218262026593117e+00
87          ,  1.060000000000000e+00,  1.783637131735770e+00, -2.373198247566968e+00
88          ,  8.600000000000001e-01,  1.079389975200299e+00,  5.323734530030155e-02
89          ,  1.060000000000000e+00,  9.906008462019837e-01,  3.591542394785530e-01
90          ,  1.380000000000000e+00,  1.400839522003651e+00, -1.054295165745658e+00
91          ,  1.060000000000000e+00,  1.393923687366288e+00, -1.030467128723775e+00
92          ,  1.800000000000000e+00,  2.077986061241190e+00, -3.387357428255626e+00
93          ,  1.500000000000000e+00,  1.576005826098168e+00, -1.657818731274658e+00
94          ,  1.100000000000000e+00,  1.928812090722936e+00, -2.873388677035552e+00
95          ,  6.600000000000000e-01,  9.215377455187608e-01,  5.971064471607824e-01
96          ,  7.000000000000000e-01,  6.498333532171818e-01,  1.533245417834379e+00
97          ,  6.200000000000000e-01,  1.092143428328884e+00,  9.296191522135344e-03
98          ,  3.200000000000000e-01,  1.044335564047272e+00,  1.740149304412136e-01
99          ,  1.100000000000000e+00,  1.652897174835793e+00, -1.922742634238469e+00
100         ,  1.000000000000000e+00,  9.480000472938482e-01,  5.059323894448209e-01
101         ,  6.799999999999999e-01,  1.379823184419980e+00, -9.818848065819777e-01
102         ,  1.400000000000000e+00,  2.082380830455075e+00, -3.402499306137631e+00
103         ,  2.460000000000000e+00,  2.046464290486845e+00, -3.278751314906422e+00
104         ,  1.400000000000000e+00,  1.203145018733406e+00, -3.731522249505856e-01
105         ,  3.700000000000000e+00,  3.540649923692682e+00, -8.426866105454327e+00
106         ,  1.380000000000000e+00,  9.635546105653140e-01,  4.523402015273543e-01
107         ,  8.400000000000000e-01,  1.118312016295776e+00, -8.086589528033988e-02
108         ,  2.740000000000000e+00,  1.710917209140195e+00, -2.122646709148981e+00
109         ,  9.600000000000000e-01,  8.888114124767980e-01,  7.098627977972474e-01
110         ,  1.180000000000000e+00,  1.464084493287576e+00, -1.272201405009905e+00
111         ,  3.080000000000000e+00,  2.187103146302088e+00, -3.763312909970593e+00
112         ,  8.200000000000000e-01,  1.082530347128298e+00,  4.241740779650915e-02
113         ,  9.200000000000002e-01,  8.257591494238581e-01,  9.271050739821104e-01
114         ,  1.440000000000000e+00,  2.120274636860052e+00, -3.533059834152523e+00
115         ,  9.200000000000002e-01,  1.172992603763695e+00, -2.692641336541519e-01
116         ,  1.120000000000000e+00,  1.076247821790565e+00,  6.406342077802984e-02
117         ,  2.900000000000000e+00,  2.672467003079718e+00, -5.435601007476393e+00
118         ,  4.600000000000000e-01,  1.053940900264249e+00,  1.409203989801464e-01
119         ,  2.640000000000001e+00,  1.053658269542291e+00,  1.418941838751710e-01
120         ,  7.800000000000002e-01,  1.610593975791153e+00, -1.776989844324447e+00
121         ,  7.600000000000002e-01,  9.668968661809203e-01,  4.408246875335692e-01
122         ,  1.220000000000000e+00,  1.316087937801138e+00, -7.622893570569467e-01
123         ,  1.600000000000000e+00,  1.425385651130440e+00, -1.138867181163311e+00
124         ,  2.240000000000000e+00,  1.801721082140975e+00, -2.435505266510007e+00
125         ,  1.340000000000000e+00,  1.358866283740582e+00, -9.096792332221453e-01
126         ,  5.600000000000001e-01,  7.272071984635186e-01,  1.266659106025452e+00
127         ,  2.400000000000000e+00,  1.764227539816034e+00, -2.306323821110262e+00
128         ,  2.120000000000000e+00,  1.525609886445049e+00, -1.484182955005592e+00
129         ,  2.920000000000000e+00,  2.451044882166812e+00, -4.672706176811678e+00
130         ,  1.480000000000000e+00,  1.303108907197569e+00, -7.175709914587927e-01
131         ,  1.180000000000000e+00,  1.198087702389299e+00, -3.557275860750827e-01
133         ,  9.399999999999998e-01,  9.756531331787456e-01,  4.106555662144371e-01
135         ,  1.560000000000000e+00,  8.394616383919123e-01,  8.798940818830836e-01
136         ,  1.580000000000000e+00,  1.407449883960964e+00, -1.077070717462283e+00
137         ,  1.780000000000000e+00,  1.468318538004300e+00, -1.286789517588153e+00
139         ,  1.400000000000000e+00,  1.376231359105959e+00, -9.695094171971250e-01
140         ,  6.200000000000000e-01,  9.839815206920257e-01,  3.819606745050712e-01
141         ,  2.120000000000000e+00,  1.106757746718092e+00, -4.105644671856264e-02
142         ,  1.100000000000000e+00,  1.268418242855529e+00, -5.980466711706820e-01
143         ,  1.600000000000000e-01,  1.408095527626390e+00, -1.079295238719574e+00
144         ,  1.080000000000000e+00,  1.210254348346621e+00, -3.976469357276847e-01
145         ,  1.640000000000000e+00,  8.456806814239426e-01,  8.584667928603962e-01
146         ,  3.120000000000000e+00,  1.793854073682131e+00, -2.408400024895920e+00
147         ,  9.800000000000000e-01,  1.069848547817770e+00,  8.611168322680673e-02
148         ,  8.200000000000000e-01,  1.707640128559454e+00, -2.111355751297019e+00
149         ,  8.600000000000001e-01,  9.458579859693296e-01,  5.133127157857688e-01
150         ,  1.040000000000000e+00,  1.084889847937368e+00,  3.428790852711705e-02
151         ,  1.120000000000000e+00,  1.525468514014169e+00, -1.483695865927623e+00
152         ,  1.220000000000000e+00,  1.179980446959383e+00, -2.933402712573281e-01
153         ,  1.720000000000000e+00,  1.450735755863725e+00, -1.226209239753019e+00
154         ,  1.100000000000000e+00,  1.221839589323566e+00, -4.375630941353291e-01
155         ,  1.160000000000000e+00,  2.025330002732681e+00, -3.205934566467029e+00
156         ,  1.840000000000000e+00,  2.070917374157792e+00, -3.363002748545769e+00
157         ,  4.399999999999999e-01,  1.307324838495124e+00, -7.320966954854818e-01
158         ,  1.780000000000000e+00,  1.929687070177587e+00, -2.876403359128466e+00
160         ,  1.020000000000000e+00,  1.378250404737921e+00, -9.764659013512329e-01
161         ,  1.620000000000000e+00,  1.207337006548442e+00, -3.875954333396792e-01
162         ,  1.640000000000000e+00,  2.157869969170267e+00, -3.662591990010909e+00
163         ,  2.800000000000000e+00,  2.453109889682468e+00, -4.679821019504372e+00
164         ,  8.200000000000000e-01,  8.175809156678914e-01,  9.552826211516127e-01
165         ,  2.940000000000000e+00,  3.291481254991032e+00, -7.568372434937693e+00
166         ,  3.000000000000000e+00,  2.647443306577717e+00, -5.349383566207242e+00
167         ,  9.399999999999998e-01,  1.356410442599262e+00, -9.012177999022843e-01
169         ,  6.000000000000000e-01,  9.644459405786975e-01,  4.492691846983985e-01
170         ,  4.200000000000001e-01,  1.321053018075719e+00, -7.793962028395468e-01
171         ,  9.600000000000000e-01,  1.140110130555609e+00, -1.559698127141636e-01
172         ,  1.120000000000000e+00,  1.463902326676894e+00, -1.271573762365004e+00
173         ,  8.800000000000001e-01,  1.154575985240250e+00, -2.058109293765783e-01
174         ,  1.360000000000000e+00,  1.087885105104348e+00,  2.396795404479515e-02
175         ,  1.060000000000000e+00,  1.084506711864732e+00,  3.560797775981167e-02
176         ,  1.300000000000000e+00,  1.350694395158699e+00, -8.815235479176105e-01
177         ,  1.620000000000000e+00,  1.284632099943674e+00, -6.539104110115079e-01
178         ,  1.380000000000000e+00,  1.295819004626831e+00, -6.924541288601680e-01
179         ,  5.199999999999999e-01,  1.051637265311085e+00,  1.488574162495220e-01
180         ,  1.340000000000000e+00,  1.205870744475373e+00, -3.825435272729691e-01
181         ,  3.060000000000000e+00,  3.013946206171355e+00, -6.612144334511846e+00
182         ,  1.460000000000000e+00,  1.058106910982558e+00,  1.265666929078355e-01
183         ,  1.720000000000000e+00,  1.463975009376449e+00, -1.271824185653971e+00
184         ,  6.799999999999999e-01,  1.173883352600125e+00, -2.723331480775134e-01
185         ,  2.080000000000000e+00,  2.107476977459898e+00, -3.488966370677723e+00
186         ,  2.040000000000000e+00,  2.035385322378764e+00, -3.240579485172758e+00
187         ,  1.200000000000000e+00,  8.384665320150634e-01,  8.833226531013957e-01
189         ,  1.340000000000000e+00,  1.069889756648800e+00,  8.596970100731882e-02
190         ,  1.720000000000000e+00,  1.737192608045782e+00, -2.213176805762996e+00
192         ,  1.100000000000000e+00,  1.309839842909372e+00, -7.407619718310334e-01
193         ,  1.560000000000000e+00,  1.103128590830818e+00, -2.855243738714278e-02
194         ,  1.840000000000000e+00,  2.435341214380064e+00, -4.618600259446276e+00
195         ,  1.220000000000000e+00,  1.844958329425075e+00, -2.584476255990260e+00
196         ,  3.540000000000000e+00,  3.451669579898021e+00, -8.120290393723986e+00
197         ,  2.580000000000001e+00,  1.998530269442652e+00, -3.113597911457755e+00
198         ,  8.600000000000001e-01,  9.246607839080840e-01,  5.863462311834489e-01
199         ,  1.920000000000000e+00,  1.101552754919018e+00, -2.312300212506618e-02
200         ,  7.200000000000000e-01,  1.243237191883644e+00, -5.112870757971375e-01
201         ,  1.040000000000000e+00,  1.615336585478192e+00, -1.793330182856048e+00
202         ,  1.320000000000001e+00,  1.329061483110007e+00, -8.069888234459608e-01
203         ,  7.200000000000000e-01,  1.174443933465706e+00, -2.742645912538254e-01
204         ,  7.200000000000000e-01,  1.415762760378571e+00, -1.105712166748380e+00
205         ,  1.060000000000000e+00,  1.007309509128967e+00,  3.015856798343749e-01
206         ,  1.800000000000000e+00,  1.773461193367611e+00, -2.338137745272870e+00
208         ,  1.160000000000000e+00,  1.638850877403967e+00, -1.874347073503443e+00
209         ,  2.820000000000000e+00,  2.001236022126181e+00, -3.122920397968187e+00
210         ,  2.340000000000000e+00,  2.922234421993695e+00, -6.296157631052819e+00
211         ,  1.000000000000000e+00,  1.365522228839881e+00, -9.326118385486035e-01
212         ,  1.980000000000000e+00,  1.742478962728226e+00, -2.231390580627357e+00
213         ,  1.700000000000000e+00,  1.203496524048497e+00, -3.743633125633708e-01
214         ,  1.380000000000000e+00,  1.366725863418126e+00, -9.367588794764320e-01
215         ,  9.000000000000001e-01,  8.464411326838297e-01,  8.558467098589848e-01
216         ,  1.900000000000000e+00,  1.024914429770209e+00,  2.409291253036360e-01
217         ,  5.600000000000001e-01,  7.837219009111358e-01,  1.071941549459365e+00
218         ,  1.220000000000000e+00,  1.393678419125567e+00, -1.029622073712106e+00
219         ,  2.040000000000000e+00,  2.215348815345845e+00, -3.860631438098251e+00
220         ,  1.980000000000000e+00,  2.004775011086319e+00, -3.135113743295824e+00
221         ,  1.500000000000000e+00,  1.471804092422454e+00, -1.298798757842228e+00
222         ,  2.320000000000000e+00,  1.523828223052257e+00, -1.478044355182133e+00
223         ,  2.400000000000000e-01,  1.015850956298473e+00,  2.721567055966336e-01
224         ,  9.399999999999998e-01,  1.862136751491174e+00, -2.643663338740488e+00
225         ,  1.780000000000000e+00,  9.649255189086841e-01,  4.476168302392455e-01
226         ,  1.520000000000000e+00,  1.377556445443959e+00, -9.740749118878851e-01
227         ,  1.700000000000000e+00,  1.771684750022843e+00, -2.332017130769200e+00
229         ,  1.400000000000000e+00,  1.175637787467691e+00, -2.783779338725638e-01
230         ,  1.580000000000000e+00,  1.195761163638537e+00, -3.477116553316711e-01
231         ,  8.000000000000003e-01,  1.498048814133787e+00, -1.389223158273680e+00
232         ,  4.399999999999999e-01,  1.029064564461546e+00,  2.266301190005174e-01
233         ,  9.399999999999998e-01,  9.594338840634020e-01,  4.665378839175808e-01
234         ,  1.100000000000000e+00,  9.963070028046319e-01,  3.394940657019864e-01
236         ,  7.800000000000002e-01,  1.321626917257883e+00, -7.813735333681771e-01
238         ,  1.800000000000000e+00,  1.591776993865936e+00, -1.712157215225449e+00
239         ,  5.400000000000000e-01,  8.586245944372364e-01,  8.138694225267440e-01
240         ,  1.380000000000000e+00,  9.726311276188997e-01,  4.210676804618355e-01
241         ,  1.100000000000000e+00,  1.135921367402318e+00, -1.415377146773928e-01
242         ,  1.500000000000000e+00,  1.181304892608428e+00, -2.979035584979471e-01
243         ,  1.320000000000001e+00,  1.245578945241891e+00, -5.193554274339685e-01
244         ,  2.320000000000000e+00,  1.740065308071931e+00, -2.223074497967205e+00
246         ,  9.399999999999998e-01,  1.074321529281235e+00,  7.070033036798823e-02
247         ,  2.080000000000000e+00,  1.758493947966230e+00, -2.286569121058964e+00
248         ,  1.940000000000000e+00,  1.550184166126562e+00, -1.568851961241465e+00
249         ,  1.980000000000000e+00,  1.728398662766499e+00, -2.182877866492368e+00
250         ,  1.820000000000000e+00,  1.217016183097516e+00, -4.209443766337604e-01
251         ,  2.000000000000000e-02,  1.125618122000594e+00, -1.060385846734102e-01
252         ,  1.280000000000000e+00,  1.228598175441368e+00, -4.608493420974368e-01
253         ,  8.400000000000000e-01,  1.197709431179571e+00, -3.544242783960611e-01
254         ,  2.780000000000000e+00,  2.711368328135349e+00, -5.569632872353266e+00
256         ,  1.220000000000000e+00,  1.554205332675556e+00, -1.582706616597584e+00
257         ,  1.300000000000000e+00,  1.701852029534579e+00, -2.091413250487947e+00
258         ,  1.220000000000000e+00,  1.404713969104317e+00, -1.067644309239521e+00
259         ,  1.560000000000000e+00,  1.429703545283063e+00, -1.153744191259736e+00
260         ,  5.199999999999999e-01,  8.940730791118717e-01,  6.917340839179431e-01
261         ,  3.180000000000000e+00,  2.684025787546898e+00, -5.475426011782301e+00
262         ,  1.320000000000001e+00,  1.296499342534717e+00, -6.947981867659089e-01
263         ,  1.660000000000000e+00,  1.776885258770422e+00, -2.349935129314231e+00
264         ,  1.260000000000000e+00,  1.378188659147767e+00, -9.762531611274908e-01
265         ,  1.460000000000000e+00,  1.010375432022768e+00,  2.910222514052129e-01
266         ,  1.900000000000000e+00,  1.986219959058121e+00, -3.071183575810006e+00
267         ,  1.360000000000000e+00,  1.291840558643216e+00, -6.787466643012308e-01
268         ,  1.540000000000000e+00,  1.088391800482519e+00,  2.222216964378415e-02
269         ,  1.380000000000000e+00,  1.462161557933118e+00, -1.265576062268310e+00
270         ,  2.720000000000000e+00,  3.304493199277189e+00, -7.613204202386580e+00
271         ,  1.800000000000000e+00,  1.315274214708812e+00, -7.594857295866247e-01
272         ,  5.400000000000000e-01,  9.280948052014222e-01,  5.745145447996358e-01
273         ,  6.400000000000000e-01,  1.053637505901960e+00,  1.419657235831653e-01
274         ,  2.760000000000000e+00,  2.542399572474547e+00, -4.987462537673022e+00
275         ,  2.000000000000000e+00,  1.324768133307527e+00, -7.921963792355857e-01
276         ,  1.320000000000001e+00,  1.111121080201763e+00, -5.609001493403482e-02
277         ,  1.340000000000000e+00,  1.438097208730872e+00, -1.182663986753846e+00
278         ,  6.799999999999999e-01,  1.010656935230411e+00,  2.900523512839351e-01
279         ,  2.120000000000000e+00,  1.590466465067777e+00, -1.707641877546310e+00
280         ,  1.560000000000000e+00,  1.963189000000020e+00, -2.991831975625546e+00
283         ,  2.100000000000000e+00,  9.215704355281851e-01,  5.969938159606958e-01
284         ,  1.160000000000000e+00,  1.539844300798734e+00, -1.533226659777244e+00
285         ,  1.140000000000000e+00,  1.283574354988069e+00, -6.502660228380679e-01
286         ,  1.380000000000000e+00,  1.708043441995150e+00, -2.112745340259322e+00
287         ,  2.240000000000000e+00,  1.548852876126205e+00, -1.564265092254751e+00
288         ,  1.880000000000000e+00,  1.975813204985966e+00, -3.035327813734774e+00
290         ,  2.560000000000000e+00,  2.359294650657475e+00, -4.356587005691028e+00
291         ,  1.880000000000000e+00,  1.769887056908890e+00, -2.325823301633695e+00
292         ,  1.700000000000000e+00,  1.538261919849211e+00, -1.527774674033653e+00
293         ,  5.600000000000001e-01,  1.471254938226216e+00, -1.296906684476566e+00
294         ,  9.399999999999998e-01,  1.237117682770793e+00, -4.902027241110818e-01
295         ,  1.780000000000000e+00,  1.187817740520418e+00, -3.203431322156837e-01
296         ,  1.320000000000001e+00,  1.346867119329235e+00, -8.683369298245827e-01
297         ,  1.820000000000000e+00,  1.374171085959259e+00, -9.624108864500858e-01
299         ,  1.560000000000000e+00,  1.173092373794669e+00, -2.696078844978864e-01
300         ,  2.440000000000000e+00,  2.226771866280099e+00, -3.899988781764874e+00
301         ,  1.140000000000000e+00,  1.179631862571681e+00, -2.921392475008405e-01
302         ,  1.460000000000000e+00,  1.481019034779903e+00, -1.330548213860384e+00
303         ,  1.800000000000000e+00,  1.009604031749919e+00,  2.936800584847550e-01
304         ,  2.700000000000000e+00,  2.493350698293578e+00, -4.818467983703851e+00
305         ,  1.480000000000000e+00,  1.907365774837887e+00, -2.799496856931714e+00
306         ,  1.540000000000000e+00,  1.556939547366241e+00, -1.592127167014369e+00
307         ,  1.260000000000000e+00,  1.051080158188239e+00,  1.507768908819284e-01
308         ,  8.400000000000000e-01,  8.705784337438849e-01,  7.726832836891260e-01
309         ,  1.720000000000000e+00,  1.084386702093141e+00,  3.602146325077438e-02
310         ,  1.140000000000000e+00,  1.519623170786630e+00, -1.463556134118694e+00
311         ,  2.460000000000000e+00,  2.191531948427048e+00, -3.778572045928818e+00
312         ,  6.799999999999999e-01,  1.512965146801403e+00, -1.440616366132418e+00
314         ,  6.000000000000000e-01,  1.520966319435161e+00, -1.468183861269686e+00
315         ,  1.560000000000000e+00,  2.205446414322404e+00, -3.826513390087486e+00
316         ,  2.140000000000000e+00,  1.970288037179340e+00, -3.016291224522951e+00
318         ,  1.600000000000000e+00,  1.071369987986217e+00,  8.086966479211644e-02
319         ,  1.420000000000000e+00,  1.225774655214064e+00, -4.511210955392034e-01
320         ,  1.860000000000000e+00,  2.047797869857699e+00, -3.283346071763194e+00
321         ,  1.260000000000000e+00,  1.202250730608336e+00, -3.700710161493694e-01
322         ,  9.000000000000001e-01,  1.158304878639669e+00, -2.186585775103241e-01
323         ,  1.640000000000000e+00,  7.827856059802696e-01,  1.075167489847753e+00
324         ,  3.260000000000000e+00,  2.023526808209279e+00, -3.199721782600111e+00
325         ,  1.380000000000000e+00,  1.105303694273038e+00, -3.604660809325390e-02
326         ,  1.060000000000000e+00,  1.202651770752406e+00, -3.714527726402694e-01
327         ,  9.399999999999998e-01,  1.129301682118252e+00, -1.187300400737015e-01
328         ,  9.800000000000000e-01,  1.535759827371687e+00, -1.519153884886307e+00
329         ,  1.680000000000000e+00,  1.420504577147915e+00, -1.122049773336090e+00
330         ,  8.200000000000000e-01,  1.129116837486515e+00, -1.180931704897273e-01
331         ,  1.500000000000000e+00,  1.804923595094414e+00, -2.446539306682877e+00
332         ,  1.080000000000000e+00,  1.273287897673762e+00, -6.148247350453973e-01
333         ,  1.060000000000000e+00,  1.026269364735041e+00,  2.362607892029082e-01
335         ,  1.400000000000000e+00,  1.933414537836320e+00, -2.889246094969820e+00
336         ,  9.399999999999998e-01,  1.235298313171624e+00, -4.839342101227251e-01
337         ,  1.780000000000000e+00,  1.146434674975453e+00, -1.777605995800640e-01
338         ,  1.340000000000000e+00,  1.171174065721664e+00, -2.629984847392537e-01
339         ,  1.480000000000000e+00,  9.332395342052825e-01,  5.567887315609499e-01
340         ,  1.940000000000000e+00,  1.987997905301784e+00, -3.077309368449412e+00
341         ,  5.400000000000000e-01,  1.433955319432006e+00, -1.168393389388673e+00
342         ,  2.660000000000000e+00,  3.350854107293842e+00, -7.772937552085363e+00
343         , -1.400000000000000e-01,  1.222879991517222e+00, -4.411477290041497e-01
344         ,  1.740000000000000e+00,  9.434263652900264e-01,  5.216906991540498e-01
345         ,  1.260000000000000e+00,  1.595049685163224e+00, -1.723433050100342e+00
346         ,  6.400000000000000e-01,  1.087705336574029e+00,  2.458733426719832e-02
347         ,  1.180000000000000e+00,  8.000213198506084e-01,  1.015783012089680e+00
348         ,  5.600000000000001e-01,  1.116151921852699e+00, -7.342343705811205e-02
349         ,  3.399999999999999e-01,  1.244991835181051e+00, -5.173325797230028e-01
350         ,  9.200000000000002e-01,  1.174456990775886e+00, -2.743095793263695e-01
351         ,  8.400000000000000e-01,  1.367541927310205e+00, -9.395705720128085e-01
352         ,  2.120000000000000e+00,  2.417274379264666e+00, -4.556352210068090e+00
353         ,  2.840000000000000e+00,  2.884462696565257e+00, -6.166017724724415e+00
354         ,  1.780000000000000e+00,  1.604458070579167e+00, -1.755849000995996e+00
355         ,  9.000000000000001e-01,  1.135935367058751e+00, -1.415859495397448e-01
356         ,  1.400000000000000e+00,  1.376041547508922e+00, -9.688554342726401e-01
357         ,  1.040000000000000e+00,  8.829752187809652e-01,  7.299710055181016e-01
358         ,  1.460000000000000e+00,  1.179391263055480e+00, -2.913102782613931e-01
359         ,  1.760000000000000e+00,  1.360907609098295e+00, -9.167124806532649e-01
360         ,  1.800000000000000e+00,  1.182365537323975e+00, -3.015579375966861e-01
