# c0 + a0 * ((feature_28 + feature_20) - (feature_24 * feature_6)) + a1 * ((feature_25 - feature_12) * (feature_5 + feature_1))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.490061689294688; Max AE: 2.11565187997951
# Coefficients
# Task   a0                      a1                      c0
# all ,  3.484279238369169e+00, -1.631981723083245e-01,  9.979055408026349e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         27|19|add|23|5|mult|sub; ((feature_28 + feature_20) - (feature_24 * feature_6)); $\left(\left(feature_{28} + feature_{20}\right) - \left(feature_{24} feature_{6}\right)\right)$; ((feature_28 + feature_20) - (feature_24 .* feature_6)); ((newdata$feature_28 + newdata$feature_20) - (newdata$feature_24 * newdata$feature_6)); feature_28,feature_20,feature_24,feature_6
# 1;  2; Unitless;                                         24|11|sub|4|0|add|mult; ((feature_25 - feature_12) * (feature_5 + feature_1)); $\left(\left(feature_{25} - feature_{12}\right) \left(feature_{5} + feature_{1}\right)\right)$; ((feature_25 - feature_12) .* (feature_5 + feature_1)); ((newdata$feature_25 - newdata$feature_12) * (newdata$feature_5 + newdata$feature_1)); feature_25,feature_12,feature_5,feature_1
# Number of Samples Per Task
# Task, n_samples               
# all , 1691                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
58          ,  1.200000000000000e+00,  1.174605225185597e+00,  3.919939202710101e-03, -9.990401197340723e-01
59          ,  1.300000000000000e+00,  1.825160278465066e+00,  9.560552151522024e-02, -3.027842756963813e+00
61          ,  1.000000000000000e+00,  1.146722158191312e+00, -5.076420960526710e-02, -1.995692074009315e+00
62          ,  1.720000000000000e+00,  1.332230653374640e+00,  2.823261215299281e-02, -1.445817712692410e+00
63          ,  2.560000000000000e+00,  1.817056559148461e+00,  1.893045894437167e-02, -4.615198826186443e+00
64          ,  1.620000000000000e+00,  1.214451835578861e+00,  1.613096374817003e-02, -9.824957622115061e-01
65          ,  1.999999999999999e-01,  1.133785012298308e+00, -5.563734933890935e-02, -2.020460940286576e+00
66          ,  1.100000000000000e+00,  1.239501674596217e+00, -3.952939194163479e-02, -2.324337142235437e+00
68          ,  1.020000000000000e+00,  1.539678506304035e+00,  4.143635914945654e-02, -2.435058640562174e+00
69          ,  1.600000000000000e+00,  2.078107078761164e+00,  5.736259129558346e-02, -5.394265386655727e+00
70          ,  6.799999999999999e-01,  8.758883890837724e-01, -1.264326268432514e-02,  4.777289655874653e-01
71          ,  5.199999999999999e-01,  9.792140155067690e-01, -5.724310335767037e-02, -1.107606958560682e+00
72          ,  1.020000000000000e+00,  1.145731493461941e+00,  3.924340153088975e-02, -6.796021858191274e-02
73          ,  7.600000000000002e-01,  1.323289012815683e+00,  1.407697358038129e-02, -1.693250367447645e+00
74          ,  1.800000000000000e+00,  1.158441638519623e+00,  8.007528574674322e-03, -8.127274360831630e-01
75          ,  6.400000000000000e-01,  1.047093750590287e+00, -7.199137893930610e-02, -1.838416892320428e+00
76          ,  1.680000000000000e+00,  1.461927415443670e+00,  4.106316449016112e-02, -1.966605009153386e+00
77          ,  6.000000000000000e-01,  1.216121550437941e+00,  2.178565478552309e-02, -8.719993793985108e-01
78          ,  1.380000000000000e+00,  1.247021891098278e+00,  5.683044365781864e-02, -3.131359538441948e-01
79          ,  1.380000000000000e+00,  1.533503671050263e+00,  3.315773830880445e-02, -2.573970683160379e+00
80          ,  9.200000000000002e-01,  9.865976711315214e-01, -7.598223391555932e-03, -9.293279530068678e-02
81          ,  8.600000000000001e-01,  7.772705200970547e-01, -3.808761638521749e-02,  5.387752108490529e-01
83          ,  1.040000000000000e+00,  1.725849986851544e+00,  1.383938124807053e-02, -4.165023221033400e+00
84          ,  1.440000000000000e+00,  1.627683286868193e+00,  5.382981739464889e-02, -2.709709457264688e+00
85          ,  1.200000000000000e+00,  1.221956713074749e+00,  2.148658124125700e-02, -9.141396698231267e-01
86          ,  1.080000000000000e+00,  1.240867155352049e+00, -2.924398023270373e-03, -1.551187922548261e+00
87          ,  1.060000000000000e+00,  1.621000408364220e+00,  1.872149768424759e-02, -3.418322239634105e+00
88          ,  8.600000000000001e-01,  8.153388643928566e-01, -2.264283316051884e-02,  6.352566420588368e-01
89          ,  1.060000000000000e+00,  1.013332458917058e+00, -2.887092363340842e-02, -7.109226548423295e-01
90          ,  1.380000000000000e+00,  1.711697833433826e+00,  7.539996396410979e-02, -2.763987839061425e+00
91          ,  1.060000000000000e+00,  1.306834252398831e+00, -2.170303257237791e-02, -2.356326250218470e+00
92          ,  1.800000000000000e+00,  2.201199903627452e+00,  7.739484805209842e-02, -5.720830615898580e+00
93          ,  1.500000000000000e+00,  1.486819267659758e+00,  4.347785989115247e-02, -2.067576600503666e+00
94          ,  1.100000000000000e+00,  1.773403628657046e+00,  1.364989712822277e-01, -1.837628154256592e+00
95          ,  6.600000000000000e-01,  1.055312146241162e+00,  6.190742602187063e-02,  9.699627851915479e-01
96          ,  7.000000000000000e-01,  1.041544505560623e+00,  4.397269313861051e-02,  6.714179175550831e-01
97          ,  6.200000000000000e-01,  1.070964115707676e+00,  1.368439322899787e-02, -1.555062003979896e-01
98          ,  3.200000000000000e-01,  1.149482773208119e+00,  5.091267951510384e-03, -8.200939464702272e-01
99          ,  1.100000000000000e+00,  1.541846499728207e+00,  6.681974284629429e-02, -1.906408091539587e+00
100         ,  1.000000000000000e+00,  9.560976013954308e-01, -9.178431557759943e-03,  6.021955240492345e-02
101         ,  6.799999999999999e-01,  1.211514956780514e+00,  3.103829645665922e-02, -6.462285854546572e-01
102         ,  1.400000000000000e+00,  1.974238442469618e+00,  7.090250299169647e-03, -5.831122225786132e+00
103         ,  2.460000000000000e+00,  1.985144591766693e+00,  1.116873063114939e-01, -3.664803839001295e+00
104         ,  1.400000000000000e+00,  1.338805781605407e+00,  5.068434780828737e-02, -1.006762623013110e+00
105         ,  3.700000000000000e+00,  3.885044196122537e+00,  1.030083540178480e-01, -1.549177144741818e+01
106         ,  1.380000000000000e+00,  9.571240676594297e-01, -4.026798029488089e-02, -6.098316737351749e-01
107         ,  8.400000000000000e-01,  1.321127076519480e+00,  1.406452932836412e-02, -1.680268745059985e+00
108         ,  2.740000000000000e+00,  1.251145905164981e+00, -4.483036997353192e-02, -2.508863217757046e+00
109         ,  9.600000000000000e-01,  1.175224571322598e+00,  5.321588503437947e-02,  4.963274246394494e-02
110         ,  1.180000000000000e+00,  1.396858921795755e+00, -2.377896111534600e-02, -2.952275228959358e+00
111         ,  3.080000000000000e+00,  2.478213106220446e+00,  9.982793704999592e-02, -6.939288234219518e+00
112         ,  8.200000000000000e-01,  9.869629655352736e-01, -5.878696003067984e-03, -5.845925251410180e-02
113         ,  9.200000000000002e-01,  7.148922258096833e-01, -6.805207501497357e-02,  2.812585597075140e-01
114         ,  1.440000000000000e+00,  1.856120159360721e+00,  7.410930457337148e-02, -3.676494036523627e+00
115         ,  9.200000000000002e-01,  9.583599037167704e-01, -5.791506058127115e-02, -9.941692593212649e-01
116         ,  1.120000000000000e+00,  1.352967327011878e+00,  2.672252666630543e-02, -1.605122395943076e+00
117         ,  2.900000000000000e+00,  2.770633757289232e+00,  1.503275001819485e-01, -7.652936371659292e+00
118         ,  4.600000000000000e-01,  1.015963511591491e+00,  1.167577760005407e-03, -8.572279727530861e-02
119         ,  2.640000000000001e+00,  9.371959294490461e-01, -5.438574755789031e-02, -7.891357967063820e-01
120         ,  7.800000000000002e-01,  1.326567854095712e+00,  3.690949079538243e-02, -1.225867532621523e+00
121         ,  7.600000000000002e-01,  9.545985690765487e-01, -4.888806524207671e-02, -7.783953533555555e-01
122         ,  1.220000000000000e+00,  1.130984956509638e+00,  3.409317550069073e-02, -8.755779515026739e-02
123         ,  1.600000000000000e+00,  1.329016968001588e+00,  3.401688656321494e-02, -1.302631595598698e+00
124         ,  2.240000000000000e+00,  1.842790374133971e+00,  2.053729726451204e-02, -4.738577300972228e+00
125         ,  1.340000000000000e+00,  1.495072547877793e+00,  8.663779099487698e-02, -1.196684668040114e+00
126         ,  5.600000000000001e-01,  1.003048291917221e+00,  2.722765256476137e-03,  2.661870092086067e-02
127         ,  2.400000000000000e+00,  1.397483992834578e+00, -7.570566388308879e-03, -2.610056309433902e+00
128         ,  2.120000000000000e+00,  1.456743707881482e+00,  1.691382493318262e-02, -2.450429881452477e+00
129         ,  2.920000000000000e+00,  2.425703623678503e+00,  7.056745586790790e-02, -7.242246311789705e+00
130         ,  1.480000000000000e+00,  1.241503303523330e+00,  2.424229827413265e-02, -9.750772567056797e-01
131         ,  1.180000000000000e+00,  1.200557164487132e+00, -1.628474693957831e-02, -1.589430970207834e+00
133         ,  9.399999999999998e-01,  7.596788129484608e-01, -4.828530969886702e-02,  4.288480977590969e-01
135         ,  1.560000000000000e+00,  7.790293569254945e-01, -1.401718012103651e-03,  1.311241442736453e+00
136         ,  1.580000000000000e+00,  1.516169465451817e+00,  8.462839105916439e-03, -2.994990833177650e+00
137         ,  1.780000000000000e+00,  1.148812130641475e+00, -6.061517120117931e-02, -2.218816346185463e+00
139         ,  1.400000000000000e+00,  1.610382798443251e+00,  1.249456255420504e-02, -3.486207625325676e+00
140         ,  6.200000000000000e-01,  1.081859045373057e+00,  7.209446513221650e-03, -3.605051388266693e-01
141         ,  2.120000000000000e+00,  1.046970215174896e+00, -2.582165671733438e-02, -8.519368495750784e-01
142         ,  1.100000000000000e+00,  1.138845926186077e+00, -1.314127765064031e-03, -8.916715880671467e-01
143         ,  1.600000000000000e-01,  1.042189353759167e+00, -4.731666940055275e-02, -1.281560319085679e+00
144         ,  1.080000000000000e+00,  1.140095928165193e+00,  4.075186136549053e-02, -1.222580369977018e-03
145         ,  1.640000000000000e+00,  7.253646362806876e-01, -3.242928012029001e-02,  9.776349503604370e-01
146         ,  3.120000000000000e+00,  1.651212801588493e+00, -2.744854857016164e-03, -4.061755669200497e+00
147         ,  9.800000000000000e-01,  1.220386878381100e+00, -1.019258678229981e-02, -1.580870376427299e+00
148         ,  8.200000000000000e-01,  1.709661360352603e+00,  2.445643074981793e-02, -3.839153201177148e+00
149         ,  8.600000000000001e-01,  9.320712225910663e-01, -1.441991848324592e-02,  9.553596955707928e-02
150         ,  1.040000000000000e+00,  1.188193487451708e+00, -4.145232908686471e-02, -2.050999907254529e+00
151         ,  1.120000000000000e+00,  1.286588797762577e+00, -6.846819813069491e-03, -1.915091846083944e+00
152         ,  1.220000000000000e+00,  1.158135602875176e+00, -4.464518717831768e-02, -1.934987116488383e+00
153         ,  1.720000000000000e+00,  1.543420613444054e+00, -1.860987710283975e-02, -3.739974979047680e+00
154         ,  1.100000000000000e+00,  1.561803502882368e+00,  3.624146561212920e-02, -2.681540912434584e+00
155         ,  1.160000000000000e+00,  2.010061731810565e+00,  7.374026267917125e-02, -4.627653079938824e+00
156         ,  1.840000000000000e+00,  2.248840782013119e+00,  5.272833765398183e-02, -6.539380766058732e+00
157         ,  4.399999999999999e-01,  9.530375381721093e-01, -3.790164766388739e-02, -5.342702077570570e-01
158         ,  1.780000000000000e+00,  1.787675911529927e+00,  4.902838497789788e-02, -3.792577932114873e+00
160         ,  1.020000000000000e+00,  1.197883772631859e+00,  5.595254343319233e-03, -1.105911915155655e+00
161         ,  1.620000000000000e+00,  1.150393301048573e+00,  3.595591391173070e-02, -1.667133615645119e-01
162         ,  1.640000000000000e+00,  2.460188347180469e+00,  1.410689951100592e-01, -5.948345020091480e+00
163         ,  2.800000000000000e+00,  2.442792542088179e+00,  2.843621727145700e-02, -8.246460489068875e+00
164         ,  8.200000000000000e-01,  6.952960289771872e-01, -5.007147845665010e-02,  7.852201847113212e-01
165         ,  2.940000000000000e+00,  3.174728569634202e+00,  3.938298287011937e-02, -1.249769951723978e+01
166         ,  3.000000000000000e+00,  2.890792617716918e+00,  4.563102038482583e-02, -1.062448087155074e+01
167         ,  9.399999999999998e-01,  1.524662002283294e+00,  9.732953790847493e-02, -1.149725947369107e+00
169         ,  6.000000000000000e-01,  1.118016837232365e+00,  3.973409120317189e-02,  1.123381000267083e-01
170         ,  4.200000000000001e-01,  9.340958645658806e-01, -6.317862801577129e-02, -9.578679923688859e-01
171         ,  9.600000000000000e-01,  1.229474463493433e+00,  6.688521619316491e-02,  9.055539188808484e-03
172         ,  1.120000000000000e+00,  1.235895693606089e+00, -4.097117099675411e-03, -1.545762733018994e+00
173         ,  8.800000000000001e-01,  1.071859734719247e+00, -2.167097378952790e-02, -9.158308322493561e-01
174         ,  1.360000000000000e+00,  1.140723545087879e+00,  2.802228593288439e-02, -2.768446150995623e-01
175         ,  1.060000000000000e+00,  1.203245410702820e+00,  3.227217736449305e-03, -1.189323013842830e+00
176         ,  1.300000000000000e+00,  1.108497619131820e+00,  3.535023216837331e-02,  7.707195190179329e-02
177         ,  1.620000000000000e+00,  1.148921389956678e+00,  4.047792609371777e-02, -6.114928563420013e-02
178         ,  1.380000000000000e+00,  1.163531395913975e+00,  2.367880057578599e-02, -5.093335341930494e-01
179         ,  5.199999999999999e-01,  1.091328346594141e+00, -1.825592495434848e-02, -9.622138769452250e-01
180         ,  1.340000000000000e+00,  1.648934305104343e+00,  1.105582604192664e-01, -1.628773834491577e+00
181         ,  3.060000000000000e+00,  2.964456574396490e+00,  1.077382243167386e-01, -9.749870068533360e+00
182         ,  1.460000000000000e+00,  9.683516089850404e-01, -3.994010970040823e-02, -6.716286196063846e-01
183         ,  1.720000000000000e+00,  1.438984570332338e+00,  1.117593255288559e-02, -2.464114359115021e+00
184         ,  6.799999999999999e-01,  1.169305019754503e+00,  3.775687150026685e-02, -2.441448633532473e-01
185         ,  2.080000000000000e+00,  1.950722836654893e+00,  1.507645827615845e-03, -5.806218436111425e+00
186         ,  2.040000000000000e+00,  2.047468002762061e+00,  3.722836607704690e-02, -5.636389341548064e+00
187         ,  1.200000000000000e+00,  7.110474992821149e-01, -7.479189290816199e-02,  1.609221567301919e-01
189         ,  1.340000000000000e+00,  1.075374169173527e+00, -2.046510186049025e-02, -9.116202454365323e-01
190         ,  1.720000000000000e+00,  1.454455243004708e+00,  1.457521580745969e-02, -2.486336547953447e+00
192         ,  1.100000000000000e+00,  1.136624758295717e+00,  4.232084460968275e-02,  5.354485658193850e-02
193         ,  1.560000000000000e+00,  1.083170647806118e+00, -2.177906526696628e-02, -9.874464258080465e-01
194         ,  1.840000000000000e+00,  2.111686171059602e+00,  3.575070961235725e-02, -6.061435376425520e+00
195         ,  1.220000000000000e+00,  1.784628445976734e+00,  4.567531545720942e-02, -3.845492525706246e+00
196         ,  3.540000000000000e+00,  3.368392809252547e+00,  5.973105004530811e-02, -1.324994992471957e+01
197         ,  2.580000000000001e+00,  2.074325349004560e+00,  2.987458062473205e-02, -5.957961498117764e+00
198         ,  8.600000000000001e-01,  9.941859749691325e-01, -1.148658046830218e-02, -2.224466579409602e-01
199         ,  1.920000000000000e+00,  1.053918933523128e+00, -1.142082915145905e-02, -5.870577425149042e-01
200         ,  7.200000000000000e-01,  1.351223047150053e+00, -8.709120500194949e-03, -2.350899576043430e+00
201         ,  1.040000000000000e+00,  1.335869611903987e+00,  4.059418713493460e-02, -1.204196008380191e+00
202         ,  1.320000000000001e+00,  1.467848415733773e+00,  7.991775027143218e-02, -1.173341062432030e+00
203         ,  7.200000000000000e-01,  1.434261805609196e+00,  3.701857122838308e-02, -1.883435465568242e+00
204         ,  7.200000000000000e-01,  1.362904187122417e+00, -4.680062504291774e-04, -2.246528288864163e+00
205         ,  1.060000000000000e+00,  1.160173566568081e+00, -4.322880437717360e-03, -1.086593960069073e+00
206         ,  1.800000000000000e+00,  1.562981531571723e+00,  2.037312164142662e-02, -3.027548280869396e+00
208         ,  1.160000000000000e+00,  1.434287521040073e+00,  2.535749064224358e-02, -2.132556983530482e+00
209         ,  2.820000000000000e+00,  2.168276698399990e+00,  5.062457787295453e-02, -6.090638013307671e+00
210         ,  2.340000000000000e+00,  2.507896913515796e+00,  4.918187915927536e-02, -8.202469141170861e+00
211         ,  1.000000000000000e+00,  1.077464689518572e+00,  2.252503533719996e-02, -6.590979125472162e-03
212         ,  1.980000000000000e+00,  1.891948811354412e+00,  1.251367176975666e-01, -2.806600077941674e+00
213         ,  1.700000000000000e+00,  1.397450522075793e+00,  3.277330232784605e-02, -1.748510049857299e+00
214         ,  1.380000000000000e+00,  1.308785354600012e+00,  9.088909830962594e-02,  3.555912639746624e-02
215         ,  9.000000000000001e-01,  8.813759157877139e-01, -4.900440555663549e-02, -3.322059744165485e-01
216         ,  1.900000000000000e+00,  1.033838957885187e+00, -5.865732518914445e-03, -3.454160443018431e-01
217         ,  5.600000000000001e-01,  8.693015678178618e-01, -1.329553751539347e-02,  5.041637813288935e-01
218         ,  1.220000000000000e+00,  1.236549864642162e+00,  4.739176397436973e-03, -1.361116406936856e+00
219         ,  2.040000000000000e+00,  2.022042420407092e+00,  3.122372320747820e-02, -5.608792648478484e+00
220         ,  1.980000000000000e+00,  1.913013082455604e+00,  1.270790845584834e-02, -5.336025690360877e+00
221         ,  1.500000000000000e+00,  1.373095529027027e+00, -1.236963407706669e-02, -2.563075563340748e+00
222         ,  2.320000000000000e+00,  1.249899317853617e+00, -2.868619719735149e-02, -2.156546812966517e+00
223         ,  2.400000000000000e-01,  1.066247501293982e+00, -3.410290776129683e-02, -1.146863419637116e+00
224         ,  9.399999999999998e-01,  1.578107015795760e+00, -3.074664316215985e-03, -3.620839962096376e+00
225         ,  1.780000000000000e+00,  8.806207761502841e-01, -5.307448898064006e-02, -4.144750791825890e-01
226         ,  1.520000000000000e+00,  1.369892701658286e+00, -1.506242800365747e-02, -2.600941297469258e+00
227         ,  1.700000000000000e+00,  1.664650677488421e+00, -7.555078618946415e-04, -4.101623980069946e+00
229         ,  1.400000000000000e+00,  1.251586017060394e+00, -1.097695662530251e-02, -1.788789998065983e+00
230         ,  1.580000000000000e+00,  1.357918150086923e+00,  5.014874990302940e-02, -1.135309045109596e+00
231         ,  8.000000000000003e-01,  1.129833584734641e+00, -4.121226371578531e-02, -1.688273066211646e+00
232         ,  4.399999999999999e-01,  1.067019339210394e+00, -2.709385813610261e-03, -4.813415128108428e-01
233         ,  9.399999999999998e-01,  9.958628984325073e-01, -2.357436315338251e-02, -4.907960707528865e-01
234         ,  1.100000000000000e+00,  1.021495697345408e+00, -2.283084208399531e-02, -6.319873816703430e-01
236         ,  7.800000000000002e-01,  1.226034480038033e+00, -2.376462553423282e-03, -1.448601997358236e+00
238         ,  1.800000000000000e+00,  1.854959204752260e+00,  4.852935796977574e-02, -4.215511851593560e+00
239         ,  5.400000000000000e-01,  1.007987346750334e+00,  9.865824448517619e-03,  1.488587831839768e-01
240         ,  1.380000000000000e+00,  1.227979862735595e+00,  5.376076357998313e-02, -2.619931886955966e-01
241         ,  1.100000000000000e+00,  1.148118324116399e+00, -4.267766214598322e-02, -1.831599406067002e+00
242         ,  1.500000000000000e+00,  1.151914530667770e+00,  4.723794990513994e-02,  6.483662226606732e-02
243         ,  1.320000000000001e+00,  1.178007284403988e+00, -1.053085168873757e-03, -1.126060321584378e+00
244         ,  2.320000000000000e+00,  1.576053061219554e+00, -1.939454577426140e-02, -3.956683610254139e+00
246         ,  9.399999999999998e-01,  1.114102644715017e+00,  4.457082893810511e-03, -6.168413597892558e-01
247         ,  2.080000000000000e+00,  1.785261772146093e+00,  6.331237676695059e-02, -3.472822173350137e+00
248         ,  1.940000000000000e+00,  1.635797358380158e+00,  3.840904590216292e-02, -3.088661896425766e+00
249         ,  1.980000000000000e+00,  1.917382110223319e+00,  6.524908635188745e-02, -4.241043405894449e+00
250         ,  1.820000000000000e+00,  1.656147977930044e+00,  1.151055106187991e-01, -1.575892012874747e+00
251         ,  2.000000000000000e-02,  1.108835650920005e+00,  9.662987228642887e-03, -4.734217500304819e-01
252         ,  1.280000000000000e+00,  1.622549246596199e+00,  5.548767703620789e-02, -2.642855239188063e+00
253         ,  8.400000000000000e-01,  1.034238785556266e+00, -4.104645306130851e-02, -1.098974004592418e+00
254         ,  2.780000000000000e+00,  2.638810407320976e+00,  4.193960986037562e-02, -9.159266513061834e+00
256         ,  1.220000000000000e+00,  1.590711281709564e+00,  2.815267795806446e-02, -3.031369424030721e+00
257         ,  1.300000000000000e+00,  1.750238446418370e+00,  9.284273555883746e-02, -2.627743213107078e+00
258         ,  1.220000000000000e+00,  1.289838004579653e+00, -1.942421174313105e-02, -2.203528608126163e+00
259         ,  1.560000000000000e+00,  1.599811316459655e+00,  3.975920972116465e-02, -2.839330735984995e+00
260         ,  5.199999999999999e-01,  9.237411500870935e-01, -3.187374620233390e-02, -2.260603835476708e-01
261         ,  3.180000000000000e+00,  2.373302346686489e+00,  4.921593183226561e-02, -7.377011270256050e+00
262         ,  1.320000000000001e+00,  1.503734045321701e+00,  7.010761598022894e-02, -1.602677223697402e+00
263         ,  1.660000000000000e+00,  1.630794721677825e+00, -2.402605215577723e-02, -4.390996819668345e+00
264         ,  1.260000000000000e+00,  1.320436218557994e+00,  7.453424437306828e-02, -3.850077280279565e-01
265         ,  1.460000000000000e+00,  1.107529129409608e+00,  6.828605542738742e-03, -5.259300326307488e-01
266         ,  1.900000000000000e+00,  2.003302351120043e+00,  5.412195788720685e-02, -5.005085440343858e+00
267         ,  1.360000000000000e+00,  1.440579638510614e+00, -3.333726863668993e-04, -2.719611714763594e+00
