# c0 + a0 * (|(feature_25 + feature_22) - sqrt(feature_14)|) + a1 * ((feature_17 * feature_11) / (feature_15 + feature_11)) + a2 * ((feature_19 / feature_22) + (exp(-1.0 * feature_18))) + a3 * ((feature_22 * feature_12) * (feature_11 + feature_8))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.458257504552349; Max AE: 2.40079924174518
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  1.235366348197915e-02,  4.490356425757465e-02,  3.464394934686633e-01,  3.367360376533663e-03,  6.395916410305325e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         24|21|add|13|sqrt|abd; (|(feature_25 + feature_22) - sqrt(feature_14)|); $\left(\left|\left(feature_{25} + feature_{22}\right) - \left(\sqrt{ feature_{14} }\right)\right|\right)$; abs((feature_25 + feature_22) - sqrt(feature_14)); abs((newdata$feature_25 + newdata$feature_22) - sqrt(newdata$feature_14)); feature_25,feature_22,feature_14
# 1;  2; Unitless;                                         16|10|mult|14|10|add|div; ((feature_17 * feature_11) / (feature_15 + feature_11)); $\left(\frac{ \left(feature_{17} feature_{11}\right) }{ \left(feature_{15} + feature_{11}\right) } \right)$; ((feature_17 .* feature_11) ./ (feature_15 + feature_11)); ((newdata$feature_17 * newdata$feature_11) / (newdata$feature_15 + newdata$feature_11)); feature_17,feature_11,feature_15,feature_11
# 2;  2; Unitless;                                         18|21|div|17|nexp|add; ((feature_19 / feature_22) + (exp(-1.0 * feature_18))); $\left(\left(\frac{ feature_{19} }{ feature_{22} } \right) + \left(\exp{ \left(-feature_{18} \right) } \right)\right)$; ((feature_19 ./ feature_22) + exp(-1.0 * (feature_18))); ((newdata$feature_19 / newdata$feature_22) + exp(-1.0 * (newdata$feature_18))); feature_19,feature_22,feature_18
# 3;  2; Unitless;                                         21|11|mult|10|7|add|mult; ((feature_22 * feature_12) * (feature_11 + feature_8)); $\left(\left(feature_{22} feature_{12}\right) \left(feature_{11} + feature_{8}\right)\right)$; ((feature_22 .* feature_12) .* (feature_11 + feature_8)); ((newdata$feature_22 * newdata$feature_12) * (newdata$feature_11 + newdata$feature_8)); feature_22,feature_12,feature_11,feature_8
# Number of Samples Per Task
# Task, n_samples               
# all , 1694                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
16          ,  1.280000000000000e+00,  9.982554652816309e-01,  2.841728704962925e+00, -6.414811851633194e+00,  8.806551826207882e-01,  9.102448524704420e+01
18          ,  1.180000000000000e+00,  1.038478341617093e+00,  3.988830036345330e+00, -2.041994946201250e+00,  9.622141409068987e-01,  3.205891150803591e+01
19          ,  3.440000000000000e+00,  2.550209032779037e+00,  3.808205812505179e+01, -2.280604211932815e+00,  1.076779713206514e+00,  3.473143856168958e+02
20          ,  9.200000000000002e-01,  1.079028282995781e+00,  2.785426448839569e+00, -4.768418080482473e+00,  1.528816409706010e+00,  2.657957451925854e+01
21          ,  5.400000000000000e-01,  1.072660832574426e+00,  5.848660697859572e+00, -1.291944983294063e+00,  1.122201546429058e+00,  8.925330633354951e+00
22          ,  8.400000000000000e-01,  1.235776129723785e+00,  1.690915896897781e+01, -1.265267137756574e+00,  1.134079755206978e+00,  1.521055413623846e+01
23          ,  8.600000000000001e-01,  7.747740357388689e-01,  6.727759396434212e+00, -4.316459778068921e-01,  1.388397518790464e-01,  6.935042915658449e+00
24          ,  7.800000000000002e-01,  2.070638539963858e+00,  1.529955364746776e+01, -2.866901881482881e+00,  1.275962362836904e+00,  2.758040768101823e+02
25          ,  1.220000000000000e+00,  1.302329598213798e+00,  1.624093088909648e+01, -6.118287606449000e-01,  1.459451430759998e+00, -4.761996997059771e+00
26          ,  8.000000000000003e-01,  7.658116596209302e-01,  9.725890368409477e+00, -2.671881256631150e+00,  1.317676010952564e-01,  2.387541683790011e+01
27          ,  1.540000000000000e+00,  1.964521035730837e+00,  2.354839720404307e+00, -2.978479237476537e+00,  2.225443489820440e+00,  1.955838526530812e+02
28          ,  1.940000000000000e+00,  1.596652448124924e+00,  3.525013748301276e+01, -1.519871875181379e+00,  8.053081400907709e-01,  9.231254052083032e+01
29          ,  1.860000000000000e+00,  2.367521508100987e+00,  2.174384191384447e+01, -5.073223480747398e+00,  1.333470465139968e+00,  3.638317876107144e+02
30          ,  1.440000000000000e+00,  1.399595179381039e+00,  1.765722969944536e+01, -2.119627788405221e+00,  1.222433061131124e+00,  6.341816522191171e+01
31          ,  2.280000000000000e+00,  2.053445769609857e+00,  3.133019013097258e+01, -8.459735273538239e+00,  1.140191559691133e+00,  3.004360299496757e+02
32          ,  4.200000000000001e-01,  1.460192957948660e+00,  5.578536963136649e+00, -3.988986266444983e+00,  1.124319855010086e+00,  1.607481196243103e+02
33          ,  1.640000000000000e+00,  1.533294151620307e+00,  4.310321223983351e-01, -1.370957704976880e+00,  1.465293637504828e+00,  1.313500597446790e+02
34          ,  1.360000000000000e+00,  2.074261829935334e+00,  6.020766756504081e+01,  6.522247675953169e+00,  1.137127252622139e+00,  1.207761358407468e+00
36          ,  1.240000000000000e+00,  1.541101494756699e+00,  1.009008191819557e+01, -5.849494036217565e+00,  1.521640988652051e+00,  1.521568581591571e+02
38          ,  9.000000000000001e-01,  1.104762479658324e+00,  1.601962591830858e+01, -3.807364057291390e-01,  2.882107847895367e-01,  5.479621236171975e+01
40          ,  1.620000000000000e+00,  1.849258821019501e+00,  6.150469783371779e+00, -3.234686403048695e+00,  2.027380490582741e+00,  1.712233203709831e+02
41          ,  7.600000000000002e-01,  1.076490874800223e+00,  3.938212870592590e+00, -4.104454889362484e+00,  1.504565384708973e+00,  1.523794771160008e+01
42          ,  1.880000000000000e+00,  1.407101233420455e+00,  1.241441883561798e+00, -3.616526437126088e+00,  1.629667743266589e+00,  1.039350879478638e+02
43          ,  1.380000000000000e+00,  8.799478313046499e-01,  1.015179320183846e+01, -6.695471711476758e+00,  1.153930066433297e+00,  4.700402709469452e+00
44          ,  1.800000000000000e+00,  1.190022129068455e+00,  1.566291860936910e+01,  4.857944358692836e-01,  3.696236092243627e-01,  6.149325335488111e+01
45          ,  1.260000000000000e+00,  1.137914820540193e+00,  1.457533426985821e+01, -5.470641925326714e+00,  1.152149791615756e+00,  4.893017598216911e+01
46          ,  2.799999999999999e-01,  7.385165040059646e-01,  1.626390097228612e+00, -2.659811094752085e+00,  1.076199132631403e-01,  4.780723747713304e+01
47          ,  9.999999999999989e-02,  7.407318331784675e-01,  2.037836850666856e+00, -2.087990113251934e+00,  2.479078311480193e-01,  2.489741722258946e+01
48          ,  8.800000000000001e-01,  9.921428606423022e-01,  8.103720946373052e-01, -5.621919197352544e+00,  1.452383734823074e+00,  2.726802887338577e+01
49          ,  1.040000000000000e+00,  9.404956977736284e-01,  8.826215403698448e+00, -9.604635230275874e-01,  4.783760097547865e-01,  2.057037177409732e+01
51          ,  2.080000000000000e+00,  1.254293409379567e+00,  4.817045764339660e+00, -1.868792103990267e+00,  1.042027911923238e+00,  8.258973772924566e+01
52          ,  1.040000000000000e+00,  1.330737480986399e+00,  1.287436972201805e+01, -4.213805040944952e+00,  1.266149773833982e+00,  8.394432326275403e+01
53          ,  7.600000000000002e-01,  6.605182047512473e-01,  8.166219110210378e-01, -7.667209159990301e+00,  1.339811231928676e-01,  9.167624597885212e+01
54          ,  1.280000000000000e+00,  1.770114917192739e+00,  7.706116565745209e+00, -3.731333090243528e+00,  1.327219108499482e+00,  2.206694448411469e+02
55          ,  7.200000000000000e-01,  9.457520578265213e-01,  1.243436516441615e+01, -1.026706626808356e+00,  2.832787498025810e-01,  2.984958041370683e+01
56          ,  4.799999999999998e-01,  9.217797553660159e-01,  2.359419976934573e+01, -1.121993223487878e+01,  2.133690833208342e-01,  1.249075638344172e+02
58          ,  6.799999999999999e-01,  9.425787875293007e-01,  1.166996512557596e+01, -4.506992911667424e+00,  2.954636143343256e-01,  7.686736092277293e+01
59          ,  9.200000000000002e-01,  1.401144028386857e+00,  1.247449452154950e+01, -2.528653209924516e+00,  1.327732499714793e+00,  7.751271559235008e+01
60          ,  1.160000000000000e+00,  1.770961401227547e+00,  7.178079803472386e+00, -3.103151006356535e+00,  1.234393300491190e+00,  2.240313017777748e+02
61          ,  1.700000000000000e+00,  1.801622530955362e+00,  4.564755618753185e+00, -1.803238687013199e+00,  1.976740192240501e+00,  1.490159508810618e+02
62          ,  1.820000000000000e+00,  2.236633454513194e+00,  3.468350034007614e+00, -1.781542347945410e+00,  2.769547738045220e+00,  2.003681800200587e+02
63          ,  1.860000000000000e+00,  1.514036392431962e+00,  5.115837528900730e+00, -1.346369716322894e+00,  2.183831738554405e+00,  3.419196076815807e+01
64          ,  1.520000000000000e+00,  1.079607688252350e+00,  9.003906224977694e+00, -1.815299125254205e+00,  1.077500604968076e+00,  1.099064331614411e+01
66          ,  1.680000000000000e+00,  1.404312506123023e+00,  1.934542228710765e+00, -1.339041250852010e+00,  1.421164848801649e+00,  9.164515863961564e+01
67          ,  4.000000000000000e-01,  6.545917850643875e-01,  1.100527018605980e+00, -7.537356235349341e+00,  6.040322103965741e-01,  3.878353844779206e+01
68          ,  1.800000000000000e+00,  2.101961453308158e+00,  1.512494977956322e-01, -1.845459700028227e+00,  2.488613626476672e+00,  2.022994050938107e+02
69          ,  1.600000000000000e-01,  9.413925191931025e-01,  4.577745480454784e+00, -6.203385865496480e+00,  1.357888591089819e+00,  1.585124404998913e+01
70          ,  9.800000000000000e-01,  8.722935727280289e-01,  1.187989748271203e+00, -2.294681779196731e+00,  3.190191041040447e-01,  6.252508091642393e+01
71          , -3.200000000000000e-01,  1.830453272035349e+00,  7.397499933705909e+00, -2.869966978752247e+00,  1.131887429704439e+00,  2.483300126949323e+02
72          ,  1.200000000000000e+00,  1.166096283492850e+00,  5.027746097440005e+00, -4.897581814945079e+00,  1.737888586458245e+00,  2.442245202247008e+01
73          ,  1.660000000000000e+00,  1.618518890928265e+00,  1.419207816225010e+01, -9.061146467664129e+00,  1.321907177797360e+00,  2.234747480503801e+02
74          ,  1.080000000000000e+00,  9.617686564427467e-01,  8.929811726914544e+00, -4.078237203142518e-02,  2.993685663099112e-01,  3.266039077288679e+01
75          ,  1.240000000000000e+00,  1.410542828259587e+00,  8.252587199013291e+00, -3.285859843847290e+00,  1.225200258318558e+00,  1.164385512757014e+02
76          ,  9.800000000000000e-01,  7.661835807608453e-01,  1.758972163680628e+00, -2.592229999275118e+00,  2.026633695340468e-01,  4.485767601695211e+01
77          ,  7.400000000000001e-01,  1.081101054763288e+00,  4.616280017158566e+00, -3.943738981767354e+00,  1.152165883637587e+00,  4.823172971257482e+01
78          ,  1.040000000000000e+00,  1.414155614707954e+00,  1.813622730972419e+00, -1.152439372842643e+00,  1.562699640563501e+00,  7.796220865343810e+01
79          ,  1.280000000000000e+00,  1.232545583889333e+00,  7.361231384154888e+00, -4.056483101994498e+00,  1.361951562534011e+00,  6.305606883739001e+01
80          ,  8.800000000000001e-01,  1.540151003379568e+00,  1.056623610076994e+01, -1.386861244414411e+00,  1.302685063431903e+00,  1.131453287341773e+02
81          ,  1.460000000000000e+00,  1.040131117961802e+00,  5.431442906534560e+00, -5.239569552054882e+00,  1.096629520216108e+00,  5.606790200251321e+01
82          ,  1.380000000000000e+00,  1.108887433437650e+00,  1.041875796648768e+01, -4.908622057764532e-01,  4.611588679764390e-01,  6.024415502748303e+01
83          ,  1.440000000000000e+00,  1.270560209010480e+00,  2.939205984789858e+01, -2.406876716294798e+00,  1.075869229065177e+00,  9.570416441369793e-01
84          ,  1.440000000000000e+00,  1.484865681622057e+00,  2.305828874303163e+00, -1.121101789552254e+01,  1.220648948466242e+00,  2.664764579221438e+02
85          ,  1.420000000000000e+00,  1.514615493827965e+00,  3.074387256117573e+01,  7.307256328895829e-02,  1.395424932322249e+00,  2.528054863021088e+00
86          ,  1.600000000000000e-01,  1.187313623965514e+00,  4.709140613584189e+00, -3.985213817587902e+00,  1.267309384837181e+00,  6.813976000061895e+01
87          ,  2.140000000000000e+00,  2.043853865027613e+00,  7.595880773324456e+00, -5.301393078464289e+00,  2.292581240935457e+00,  2.239843514339394e+02
88          ,  2.200000000000000e+00,  1.864733783831162e+00,  1.148674692518458e+00, -2.145458745859669e+00,  2.584683341072459e+00,  1.223077168299999e+02
89          ,  3.720000000000000e+00,  3.165379757092589e+00,  5.460992891024893e+01, -2.385566937655561e+00,  1.169743615158422e+00,  4.612011577688014e+02
90          ,  1.620000000000000e+00,  1.236407055047244e+00,  1.996873673240492e+01, -1.133735630518055e+01,  1.023387449763348e-01,  2.446313410331191e+02
91          ,  2.220000000000000e+00,  2.653067447464478e+00,  4.271080510797257e+01, -2.266168456219689e+00,  1.651801814019402e+00,  3.015271419400914e+02
92          ,  2.460000000000000e+00,  2.293525933753835e+00,  3.372506673297799e+01, -3.987977786901825e+00,  1.160071241843894e+00,  3.012704247120326e+02
93          ,  5.199999999999999e-01,  7.339054430810561e-01,  5.895247587684342e+00, -7.818463351087273e-01,  1.224484099481872e-01,  4.208821644899762e+00
94          ,  1.160000000000000e+00,  1.358062105028927e+00,  2.145443478670133e+01, -4.309232797685865e-01,  1.247521005426949e+00,  1.205366752599981e+01
95          ,  3.420000000000000e+00,  4.030116409210569e+00,  2.940069506360810e+01, -9.996630784378252e-01,  2.949030268249424e+00,  6.089477005313063e+02
96          ,  8.400000000000000e-01,  1.079916931213403e+00,  1.272005047079992e+01, -1.717980136461216e+00,  2.496031795735053e-01,  8.132693532075545e+01
97          ,  2.620000000000001e+00,  2.711518860433046e+00,  1.109609477567545e+00, -4.637365491724247e+00,  1.504438543696212e+00,  5.182863116740225e+02
99          ,  8.800000000000001e-01,  6.469383043865737e-01,  1.587076035244287e+00, -3.180260609543438e+00,  2.194348541884750e-01,  1.619208843173741e+01
101         ,  6.000000000000000e-01,  1.020162984222113e+00,  5.856476057413786e-01, -3.772609883555008e+00,  3.518365866371131e-01,  1.249791956188287e+02
102         ,  1.799999999999999e-01,  5.960120267177089e-01,  6.086878020349836e+00, -5.902565418154054e+00,  1.486372183167407e-01,  2.814595270015570e+01
103         ,  4.999999999999999e-01,  1.152179113811854e+00,  2.266054270308793e+00, -6.345876248050131e+00,  1.132807742169701e+00,  1.119857930865392e+02
105         ,  1.180000000000000e+00,  1.540983917466064e+00,  4.006246758591359e+00, -3.422565360023194e+00,  1.198042999925792e+00,  1.753707235468511e+02
106         ,  1.300000000000000e+00,  1.568302935109074e+00,  8.639583111450996e+00, -2.369459684861017e+00,  1.247096951122328e+00,  1.473956706017206e+02
107         ,  1.380000000000000e+00,  9.745187903929653e-01,  3.128742955550436e+00, -2.840761681831577e+00,  5.450922240278699e-01,  6.978598552748583e+01
108         ,  2.620000000000001e+00,  2.113217206639642e+00,  2.397149973471416e+01, -3.221471121129936e+00,  6.462018424848888e-01,  3.261532174828444e+02
109         ,  1.260000000000000e+00,  1.184694630130035e+00,  7.552015266036697e+00, -3.834308726574937e+00,  1.380904794845134e+00,  4.323330093778607e+01
110         ,  1.040000000000000e+00,  8.827310516487368e-01,  1.194206983798926e+01, -6.846747074817348e-01,  1.711365130561144e-01,  1.991678314401819e+01
112         ,  8.800000000000001e-01,  1.318860685322402e+00,  4.422254767924322e+00, -2.905674718286838e+00,  1.599491046282146e+00,  5.968659665907299e+01
113         ,  2.460000000000000e+00,  1.698591168492982e+00,  4.882258114591316e+00, -4.053026145631697e+00,  1.179414885152026e+00,  2.292849864331833e+02
114         ,  2.560000000000000e+00,  2.381280915063993e+00,  3.859165747874840e+00, -1.716982649052502e+00,  1.830957841459071e+00,  3.375929052733458e+02
115         ,  2.140000000000000e+00,  1.798822445433792e+00,  1.589950652115608e+01, -2.724221599668746e+00,  1.874707656089539e+00,  1.293797192669206e+02
116         ,  2.160000000000000e+00,  2.050886136936706e+00,  2.345017447819640e+01, -1.637820811690288e+00,  1.458897301965657e+00,  2.048260965353467e+02
117         ,  9.000000000000001e-01,  8.338572121763077e-01,  1.685051075080038e+01, -2.343483673986432e+00,  1.741003687368143e-01,  9.210644108837627e+00
118         ,  3.260000000000000e+00,  2.612075690671627e+00,  4.842898327361178e+01, -4.192282797418141e+00,  7.484180800321477e-02,  4.563007215197645e+02
119         ,  1.280000000000000e+00,  1.301273993164898e+00,  4.157625029920297e+00, -4.070704369907443e+00,  1.586198204252362e+00,  7.233793156016812e+01
120         ,  1.300000000000000e+00,  1.465279643367004e+00,  5.701797196947552e+00, -1.246224980559439e+00,  1.846922651300287e+00,  5.088938962955992e+01
121         ,  9.000000000000001e-01,  9.152338822800931e-01,  1.026210405850378e+01, -1.343818808771595e+00,  2.200458603843779e-01,  3.949008245129109e+01
122         ,  1.860000000000000e+00,  1.421539758340058e+00,  1.783298579665053e+01, -4.970049542779743e+00,  1.275874536026279e+00,  1.018022975220437e+02
123         ,  9.200000000000002e-01,  9.774208565498795e-01,  1.333779716604891e+00, -6.586953076851534e+00,  1.396767329397473e+00,  3.956643765478557e+01
124         ,  2.120000000000000e+00,  1.508192114158839e+00,  3.700836999726782e+00, -3.819054524182986e+00,  1.160218237724666e+00,  1.759316656452602e+02
125         ,  3.740000000000000e+00,  3.337090358681785e+00,  3.711421593297252e+01, -2.239866604102057e+00,  1.186882931422947e+00,  5.726732040542104e+02
126         ,  1.420000000000000e+00,  1.391479371553730e+00,  5.085577752059624e+00, -2.071776862109978e+00,  1.306572309589305e+00,  9.783453324433067e+01
127         ,  1.480000000000000e+00,  1.254225275147287e+00,  1.132837169600253e+01, -8.490525633996041e-01,  8.090646206926555e-01,  6.905120490471805e+01
128         ,  2.200000000000000e+00,  1.025802840699818e+00,  9.024077759706508e+00, -9.630775412663116e+00,  1.146405669631420e+00,  9.206817454028304e+01
129         ,  5.600000000000001e-01,  1.195985836479117e+00,  1.267982683178924e+01, -2.641602703582956e+00,  1.175522415257402e+00,  3.299969589645304e+01
130         ,  2.060000000000000e+00,  2.060386269341339e+00,  3.388943738327669e+00, -3.591076799795945e-01,  1.931486044851666e+00,  2.155726873280320e+02
131         ,  1.340000000000000e+00,  1.849374065022772e+00,  1.084816431674676e+01, -6.992493093323068e+00,  1.020274183476773e+00,  3.077462250436410e+02
132         ,  6.600000000000000e-01,  8.737387984515751e-01,  1.807559224816541e+01, -1.404485606525810e+01,  7.784265430781213e-02,  1.825001282661622e+02
133         ,  1.320000000000001e+00,  1.255694455741435e+00,  6.916384286428176e+00, -3.562631299261856e-01,  1.286817524819045e+00,  2.995022578797294e+01
134         ,  7.400000000000001e-01,  1.165671307652783e+00,  2.968617825473839e+00, -7.055720800088315e+00,  1.261683107832325e+00,  1.096219219977283e+02
135         ,  1.600000000000000e+00,  1.169305619016475e+00,  2.886080540347358e+00, -3.620789355547940e+00,  1.248386082825354e+00,  6.656739714386973e+01
136         ,  1.280000000000000e+00,  1.588079219964226e+00,  1.346580193447593e+01, -3.222183309435066e+00,  2.894236483284408e-01,  2.454609052955566e+02
137         ,  1.260000000000000e+00,  8.230012338667871e-01,  8.423373175689264e-01, -8.625976426881140e+00,  1.150905269265802e+00,  4.799655256886670e+01
138         ,  2.760000000000000e+00,  1.708931509990153e+00,  5.653479209182645e+00, -5.440264896755088e+00,  1.396443469750247e+00,  2.256969021358878e+02
139         ,  3.200000000000000e-01,  6.526066061950708e-01,  4.617260060241101e+00, -4.508071586621869e+00,  1.400203610932957e-01,  3.263529146821610e+01
140         ,  1.540000000000000e+00,  1.351394863158493e+00,  7.540213157533415e-01, -1.408172153005405e+00,  1.323384794277143e+00,  9.124282914318910e+01
141         ,  2.480000000000000e+00,  1.582733027934660e+00,  1.210268974265318e+00, -2.794194790385261e+00,  1.241647752093616e+00,  1.851609416784883e+02
142         ,  1.720000000000000e+00,  1.393881041595168e+00,  2.958070463489722e+01, -3.426309646086040e-01,  1.161651518483237e+00,  5.353504315600945e-01
143         ,  1.820000000000000e+00,  1.617849240433459e+00,  1.448978702950413e+01, -7.555913265972621e-01,  1.406484500775044e+00,  1.027281233668462e+02
144         ,  2.340000000000000e+00,  1.265286520484379e+00,  4.128898545458007e+00, -7.588643739656039e-01,  2.024055577739537e-01,  1.599598000541888e+02
145         ,  1.520000000000000e+00,  9.025416266174405e-01,  1.161199797330043e+01, -1.408800369651138e+00,  1.051389878643537e-01,  4.345692594006147e+01
147         ,  9.399999999999998e-01,  1.074904073624553e+00,  2.304208063456727e+00, -2.524825487799769e+00,  1.196191255788530e+00,  3.142306748827794e+01
148         ,  8.200000000000000e-01,  1.597873716732324e+00,  1.058264768975914e+01, -3.315810344434347e+00,  1.238943986246182e+00,  1.625071634873642e+02
149         ,  7.600000000000002e-01,  1.116880729351951e+00,  2.534061739996663e+00, -1.677829841020977e+00,  1.354937765870102e+00,  1.541882166658677e+01
150         ,  1.340000000000000e+00,  1.594754359313147e+00,  5.017495955413104e+00, -2.981695288880068e+00,  1.247574208215020e+00,  1.766541042398752e+02
151         ,  8.000000000000003e-01,  1.291992089433798e+00,  2.048403436975974e-01, -1.423934021290726e+00,  1.288486598301608e+00,  7.941739469292693e+01
152         ,  2.060000000000000e+00,  1.350691988696826e+00,  2.164570262114294e+01, -7.331256507727061e-01,  1.121804301637949e+00,  2.612707062918956e+01
154         ,  9.800000000000000e-01,  1.476716485387694e+00,  8.394518278206398e+00, -4.092745370480253e+00,  1.519999697526488e+00,  1.159996781534337e+02
155         ,  1.420000000000000e+00,  1.320807870725655e+00,  3.381433916217651e+01, -2.200276238563738e+00,  3.991885067807683e-01,  6.651822767653407e+01
156         ,  1.480000000000000e+00,  1.586741282423358e+00,  2.855056259692685e+00, -5.319657271667399e+00,  1.660807950929176e+00,  1.708701414930577e+02
157         ,  1.760000000000000e+00,  2.737886114227368e+00,  2.757296011532607e+01, -1.780688071192524e+00,  1.708731696487729e+00,  3.699201633520332e+02
158         ,  3.800000000000000e-01,  6.721834802504068e-01,  3.136983249361393e+00, -8.148352867162922e+00,  2.298204575682784e-01,  8.318379268700470e+01
159         ,  1.840000000000000e+00,  1.398437959633410e+00,  1.163894222879337e+01, -1.551753078123780e+00,  1.298030264126458e+00,  6.980335146325663e+01
160         ,  2.580000000000001e+00,  1.498707955240504e+00,  9.328068108804224e+00, -8.421850317604126e-01,  1.247425112465539e+00,  1.038024584123681e+02
161         ,  4.000000000000000e-01,  1.110061159797964e+00,  5.563592496767161e+00, -5.111765107370212e+00,  1.380643473230951e+00,  4.542603097042061e+01
162         ,  2.940000000000000e+00,  3.223496603662114e+00,  3.244635382535925e+00, -1.537510741922598e+00,  4.963683622750962e+00,  2.652657872946763e+02
163         ,  1.900000000000000e+00,  1.462005720927863e+00,  4.929728241619340e+00, -2.924482217154333e+00,  1.322370605376132e+00,  1.290958198670774e+02
165         ,  1.740000000000000e+00,  2.913503030558557e+00,  3.436990339004565e+01, -3.037242836756959e+00,  1.983431652468230e+00,  3.856317696389132e+02
166         ,  2.340000000000000e+00,  2.045906488939052e+00,  3.016401587598560e+01, -7.397599532937875e+00,  1.249469025146031e+00,  2.770692209886478e+02
