# c0 + a0 * (|(feature_22 + feature_5) - sqrt(feature_14)|) + a1 * ((feature_19 / feature_22) + (exp(-1.0 * feature_18))) + a2 * ((feature_22 * feature_12) * (feature_11 + feature_8))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.471239922448851; Max AE: 2.51817463975217
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  1.474462054198730e-02,  3.708016268922298e-01,  3.523402998325053e-03,  3.822774244111982e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         21|4|add|13|sqrt|abd; (|(feature_22 + feature_5) - sqrt(feature_14)|); $\left(\left|\left(feature_{22} + feature_{5}\right) - \left(\sqrt{ feature_{14} }\right)\right|\right)$; abs((feature_22 + feature_5) - sqrt(feature_14)); abs((newdata$feature_22 + newdata$feature_5) - sqrt(newdata$feature_14)); feature_22,feature_5,feature_14
# 1;  2; Unitless;                                         18|21|div|17|nexp|add; ((feature_19 / feature_22) + (exp(-1.0 * feature_18))); $\left(\left(\frac{ feature_{19} }{ feature_{22} } \right) + \left(\exp{ \left(-feature_{18} \right) } \right)\right)$; ((feature_19 ./ feature_22) + exp(-1.0 * (feature_18))); ((newdata$feature_19 / newdata$feature_22) + exp(-1.0 * (newdata$feature_18))); feature_19,feature_22,feature_18
# 2;  2; Unitless;                                         21|11|mult|10|7|add|mult; ((feature_22 * feature_12) * (feature_11 + feature_8)); $\left(\left(feature_{22} feature_{12}\right) \left(feature_{11} + feature_{8}\right)\right)$; ((feature_22 .* feature_12) .* (feature_11 + feature_8)); ((newdata$feature_22 * newdata$feature_12) * (newdata$feature_11 + newdata$feature_8)); feature_22,feature_12,feature_11,feature_8
# Number of Samples Per Task
# Task, n_samples               
# all , 1694                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
15          ,  8.000000000000003e-01,  1.188708548488203e+00,  1.471152301686551e+00,  1.323534926226661e+00,  8.343372525804718e+01
16          ,  1.280000000000000e+00,  1.098759816459591e+00,  4.694462849280697e+00,  8.806551826207882e-01,  9.102448524704420e+01
18          ,  1.180000000000000e+00,  9.167670450568581e-01,  4.390929333437786e+00,  9.622141409068987e-01,  3.205891150803591e+01
19          ,  3.440000000000000e+00,  2.434615720922550e+00,  2.911828610192001e+01,  1.076779713206514e+00,  3.473143856168958e+02
20          ,  9.200000000000002e-01,  1.127545526708873e+00,  5.746498362742479e+00,  1.528816409706010e+00,  2.657957451925854e+01
21          ,  5.400000000000000e-01,  1.045408830433560e+00,  1.462022773505915e+01,  1.122201546429058e+00,  8.925330633354951e+00
22          ,  8.400000000000000e-01,  1.221565709274390e+00,  2.476677873921573e+01,  1.134079755206978e+00,  1.521055413623846e+01
23          ,  8.600000000000001e-01,  6.886004345750008e-01,  1.562644848208079e+01,  1.388397518790464e-01,  6.935042915658449e+00
24          ,  7.800000000000002e-01,  2.172886076050458e+00,  2.344657290286678e+01,  1.275962362836904e+00,  2.758040768101823e+02
25          ,  1.220000000000000e+00,  1.231700147205992e+00,  2.204425617266111e+01,  1.459451430759998e+00, -4.761996997059771e+00
26          ,  8.000000000000003e-01,  7.919087828304083e-01,  1.876270749055151e+01,  1.317676010952564e-01,  2.387541683790011e+01
27          ,  1.540000000000000e+00,  2.074495443665553e+00,  1.206536440214183e+01,  2.225443489820440e+00,  1.955838526530812e+02
28          ,  1.940000000000000e+00,  1.619320251127393e+00,  4.158662302775271e+01,  8.053081400907709e-01,  9.231254052083032e+01
29          ,  1.860000000000000e+00,  2.283858665801139e+00,  8.491382453228795e+00,  1.333470465139968e+00,  3.638317876107144e+02
30          ,  1.440000000000000e+00,  1.414839736261341e+00,  2.413316704295163e+01,  1.222433061131124e+00,  6.341816522191171e+01
31          ,  2.280000000000000e+00,  2.216716623463614e+00,  2.394752065779516e+01,  1.140191559691133e+00,  3.004360299496757e+02
32          ,  4.200000000000001e-01,  1.552346827087171e+00,  1.266830598316718e+01,  1.124319855010086e+00,  1.607481196243103e+02
33          ,  1.640000000000000e+00,  1.503525054694018e+00,  7.807265772544920e+00,  1.465293637504828e+00,  1.313500597446790e+02
34          ,  1.360000000000000e+00,  1.787584564642370e+00,  6.642443406359186e+01,  1.137127252622139e+00,  1.207761358407468e+00
36          ,  1.240000000000000e+00,  1.524809693115771e+00,  2.861747726409121e+00,  1.521640988652051e+00,  1.521568581591571e+02
38          ,  9.000000000000001e-01,  1.042154756053703e+00,  2.441155835767645e+01,  2.882107847895367e-01,  5.479621236171975e+01
40          ,  1.620000000000000e+00,  1.753207717980315e+00,  1.077379299653096e+00,  2.027380490582741e+00,  1.712233203709831e+02
41          ,  7.600000000000002e-01,  1.175925288788153e+00,  1.234776715937264e+01,  1.504565384708973e+00,  1.523794771160008e+01
42          ,  1.880000000000000e+00,  1.498724264737660e+00,  9.899080746574995e+00,  1.629667743266589e+00,  1.039350879478638e+02
43          ,  1.380000000000000e+00,  1.070633900582746e+00,  1.654270562770735e+01,  1.153930066433297e+00,  4.700402709469452e+00
44          ,  1.800000000000000e+00,  1.091358186474131e+00,  2.410087205469144e+01,  3.696236092243627e-01,  6.149325335488111e+01
45          ,  1.260000000000000e+00,  1.314056453085464e+00,  2.252748938567692e+01,  1.152149791615756e+00,  4.893017598216911e+01
46          ,  2.799999999999999e-01,  7.331048754882346e-01,  9.663025771247931e+00,  1.076199132631403e-01,  4.780723747713304e+01
47          ,  9.999999999999989e-02,  7.244416139205593e-01,  1.102204885130436e+01,  2.479078311480193e-01,  2.489741722258946e+01
48          ,  8.800000000000001e-01,  1.162988995662398e+00,  9.907956898590971e+00,  1.452383734823074e+00,  2.726802887338577e+01
49          ,  1.040000000000000e+00,  9.120203734199371e-01,  1.898201692901705e+01,  4.783760097547865e-01,  2.057037177409732e+01
51          ,  2.080000000000000e+00,  1.118648992193216e+00,  4.000712874209590e+00,  1.042027911923238e+00,  8.258973772924566e+01
52          ,  1.040000000000000e+00,  1.428740891520124e+00,  1.907159224646958e+01,  1.266149773833982e+00,  8.394432326275403e+01
53          ,  7.600000000000002e-01,  8.776459462949628e-01,  8.320033948964145e+00,  1.339811231928676e-01,  9.167624597885212e+01
54          ,  1.280000000000000e+00,  1.733596465659619e+00,  5.539420478794320e+00,  1.327219108499482e+00,  2.206694448411469e+02
55          ,  7.200000000000000e-01,  8.987328081489827e-01,  2.076981638466196e+01,  2.832787498025810e-01,  2.984958041370683e+01
56          ,  4.799999999999998e-01,  1.377178786254177e+00,  3.226153378019268e+01,  2.133690833208342e-01,  1.249075638344172e+02
58          ,  6.799999999999999e-01,  8.076563271304444e-01,  3.050999092169555e+00,  2.954636143343256e-01,  7.686736092277293e+01
59          ,  9.200000000000002e-01,  1.167827157336865e+00,  1.364282476449532e+00,  1.327732499714793e+00,  7.751271559235008e+01
60          ,  1.160000000000000e+00,  1.843156708641545e+00,  1.450099574770409e+01,  1.234393300491190e+00,  2.240313017777748e+02
61          ,  1.700000000000000e+00,  1.764977700582598e+00,  8.455866901269680e+00,  1.976740192240501e+00,  1.490159508810618e+02
62          ,  1.820000000000000e+00,  2.359094054607136e+00,  1.654067503649673e+01,  2.769547738045220e+00,  2.003681800200587e+02
63          ,  1.860000000000000e+00,  1.577413600777167e+00,  1.796558663599663e+01,  2.183831738554405e+00,  3.419196076815807e+01
64          ,  1.520000000000000e+00,  1.084485038655296e+00,  1.790104876414643e+01,  1.077500604968076e+00,  1.099064331614411e+01
66          ,  1.680000000000000e+00,  1.371308708451148e+00,  9.437897631422928e+00,  1.421164848801649e+00,  9.164515863961564e+01
67          ,  4.000000000000000e-01,  8.829640408163568e-01,  9.499088433191801e+00,  6.040322103965741e-01,  3.878353844779206e+01
68          ,  1.800000000000000e+00,  2.214915942264454e+00,  1.336583775902754e+01,  2.488613626476672e+00,  2.022994050938107e+02
69          ,  1.600000000000000e-01,  9.965720672018962e-01,  3.725902820411061e+00,  1.357888591089819e+00,  1.585124404998913e+01
70          ,  9.800000000000000e-01,  8.574771464117755e-01,  9.264793300624298e+00,  3.190191041040447e-01,  6.252508091642393e+01
71          , -3.200000000000000e-01,  1.679651957309970e+00,  1.832614948878231e-01,  1.131887429704439e+00,  2.483300126949323e+02
72          ,  1.200000000000000e+00,  1.320614531453915e+00,  1.409836560745592e+01,  1.737888586458245e+00,  2.442245202247008e+01
73          ,  1.660000000000000e+00,  1.755034841352416e+00,  6.456625127225188e+00,  1.321907177797360e+00,  2.234747480503801e+02
74          ,  1.080000000000000e+00,  8.680054015677116e-01,  1.760953469188100e+01,  2.993685663099112e-01,  3.266039077288679e+01
75          ,  1.240000000000000e+00,  1.480000602697296e+00,  1.581302061205430e+01,  1.225200258318558e+00,  1.164385512757014e+02
76          ,  9.800000000000000e-01,  7.603614858978147e-01,  9.826260619141049e+00,  2.026633695340468e-01,  4.485767601695211e+01
77          ,  7.400000000000001e-01,  1.039387374270696e+00,  4.065560351489907e+00,  1.152165883637587e+00,  4.823172971257482e+01
78          ,  1.040000000000000e+00,  1.321524818384699e+00,  5.771836917792591e+00,  1.562699640563501e+00,  7.796220865343810e+01
79          ,  1.280000000000000e+00,  1.333109667406047e+00,  1.516800281280271e+01,  1.361951562534011e+00,  6.305606883739001e+01
80          ,  8.800000000000001e-01,  1.531774192306427e+00,  1.816272150072594e+01,  1.302685063431903e+00,  1.131453287341773e+02
81          ,  1.460000000000000e+00,  1.187871867846947e+00,  1.366007478066801e+01,  1.096629520216108e+00,  5.606790200251321e+01
82          ,  1.380000000000000e+00,  1.044411054455714e+00,  1.891338839772499e+01,  4.611588679764390e-01,  6.024415502748303e+01
83          ,  1.440000000000000e+00,  1.350181572139160e+00,  3.835962019220597e+01,  1.075869229065177e+00,  9.570416441369793e-01
84          ,  1.440000000000000e+00,  1.935496470279645e+00,  1.096647272993569e+01,  1.220648948466242e+00,  2.664764579221438e+02
85          ,  1.420000000000000e+00,  1.450882591268498e+00,  3.677761486758773e+01,  1.395424932322249e+00,  2.528054863021088e+00
86          ,  1.600000000000000e-01,  1.148853614495776e+00,  3.836787359751533e+00,  1.267309384837181e+00,  6.813976000061895e+01
87          ,  2.140000000000000e+00,  2.024512296518286e+00,  2.004041241322092e-01,  2.292581240935457e+00,  2.239843514339394e+02
88          ,  2.200000000000000e+00,  1.902667670282244e+00,  8.887721554437345e+00,  2.584683341072459e+00,  1.223077168299999e+02
89          ,  3.720000000000000e+00,  3.127714275790932e+00,  4.657267860933761e+01,  1.169743615158422e+00,  4.612011577688014e+02
90          ,  1.620000000000000e+00,  1.466792456320636e+00,  1.252204882261750e+01,  1.023387449763348e-01,  2.446313410331191e+02
91          ,  2.220000000000000e+00,  2.573166713417245e+00,  3.499560070784081e+01,  1.651801814019402e+00,  3.015271419400914e+02
92          ,  2.460000000000000e+00,  2.244722427829486e+00,  2.514758388245838e+01,  1.160071241843894e+00,  3.012704247120326e+02
93          ,  5.199999999999999e-01,  6.487668302646004e-01,  1.398855676508260e+01,  1.224484099481872e-01,  4.208821644899762e+00
94          ,  1.160000000000000e+00,  1.314687355345441e+00,  2.898393912687146e+01,  1.247521005426949e+00,  1.205366752599981e+01
95          ,  3.420000000000000e+00,  3.852521856329289e+00,  1.567833205088824e+01,  2.949030268249424e+00,  6.089477005313063e+02
96          ,  8.400000000000000e-01,  1.069644639346587e+00,  2.090704072312285e+01,  2.496031795735053e-01,  8.132693532075545e+01
97          ,  2.620000000000001e+00,  2.882729384909245e+00,  7.899298327912923e+00,  1.504438543696212e+00,  5.182863116740225e+02
99          ,  8.800000000000001e-01,  6.251564218672730e-01,  7.084681718266971e+00,  2.194348541884750e-01,  1.619208843173741e+01
101         ,  6.000000000000000e-01,  1.118451630464586e+00,  1.121497527085327e+01,  3.518365866371131e-01,  1.249791956188287e+02
102         ,  1.799999999999999e-01,  7.459340458676597e-01,  1.419990187995813e+01,  1.486372183167407e-01,  2.814595270015570e+01
103         ,  4.999999999999999e-01,  1.341528482059056e+00,  9.809206303575998e+00,  1.132807742169701e+00,  1.119857930865392e+02
105         ,  1.180000000000000e+00,  1.492218114837959e+00,  3.242040964560296e+00,  1.198042999925792e+00,  1.753707235468511e+02
106         ,  1.300000000000000e+00,  1.383805213684978e+00,  1.340683072226597e+00,  1.247096951122328e+00,  1.473956706017206e+02
107         ,  1.380000000000000e+00,  9.810458477714747e-01,  1.022496230448980e+01,  5.450922240278699e-01,  6.978598552748583e+01
108         ,  2.620000000000001e+00,  2.013571130039588e+00,  1.644747560991718e+01,  6.462018424848888e-01,  3.261532174828444e+02
109         ,  1.260000000000000e+00,  1.282879551523350e+00,  1.602157476863560e+01,  1.380904794845134e+00,  4.323330093778607e+01
110         ,  1.040000000000000e+00,  8.230874557691498e-01,  2.083318994712193e+01,  1.711365130561144e-01,  1.991678314401819e+01
112         ,  8.800000000000001e-01,  1.361297455747699e+00,  1.191120619530432e+01,  1.599491046282146e+00,  5.968659665907299e+01
113         ,  2.460000000000000e+00,  1.664899085818163e+00,  2.538505106692917e+00,  1.179414885152026e+00,  2.292849864331833e+02
114         ,  2.560000000000000e+00,  2.421662492504733e+00,  1.159657290393778e+01,  1.830957841459071e+00,  3.375929052733458e+02
115         ,  2.140000000000000e+00,  1.650854664964491e+00,  7.974142203635452e+00,  1.874707656089539e+00,  1.293797192669206e+02
116         ,  2.160000000000000e+00,  1.897935062835080e+00,  1.715956419481876e+01,  1.458897301965657e+00,  2.048260965353467e+02
117         ,  9.000000000000001e-01,  8.603980262468257e-01,  2.584746685820978e+01,  1.741003687368143e-01,  9.210644108837627e+00
118         ,  3.260000000000000e+00,  2.600896221872209e+00,  3.954906816982380e+01,  7.484180800321477e-02,  4.563007215197645e+02
119         ,  1.280000000000000e+00,  1.274232947812505e+00,  3.317478642463332e+00,  1.586198204252362e+00,  7.233793156016812e+01
120         ,  1.300000000000000e+00,  1.457359721112553e+00,  1.430600022908045e+01,  1.846922651300287e+00,  5.088938962955992e+01
121         ,  9.000000000000001e-01,  8.791181703331893e-01,  1.872600974717024e+01,  2.200458603843779e-01,  3.949008245129109e+01
122         ,  1.860000000000000e+00,  1.609103758151671e+00,  2.679210757720646e+01,  1.275874536026279e+00,  1.018022975220437e+02
123         ,  9.200000000000002e-01,  1.168963696047645e+00,  8.772973714154400e+00,  1.396767329397473e+00,  3.956643765478557e+01
124         ,  2.120000000000000e+00,  1.496407385354054e+00,  4.343346268377516e+00,  1.160218237724666e+00,  1.759316656452602e+02
125         ,  3.740000000000000e+00,  3.260671405285121e+00,  2.852141047300057e+01,  1.186882931422947e+00,  5.726732040542104e+02
126         ,  1.420000000000000e+00,  1.492482108598254e+00,  1.905881928707276e+01,  1.306572309589305e+00,  9.783453324433067e+01
127         ,  1.480000000000000e+00,  1.202642926412793e+00,  1.879111104959155e+01,  8.090646206926555e-01,  6.905120490471805e+01
128         ,  2.200000000000000e+00,  1.148449860243480e+00,  1.131942743551825e+00,  1.146405669631420e+00,  9.206817454028304e+01
129         ,  5.600000000000001e-01,  1.251743055136670e+00,  2.152030825959788e+01,  1.175522415257402e+00,  3.299969589645304e+01
130         ,  2.060000000000000e+00,  2.047578890665076e+00,  1.285579680229028e+01,  1.931486044851666e+00,  2.155726873280320e+02
131         ,  1.340000000000000e+00,  1.933190781651158e+00,  5.987272296174758e+00,  1.020274183476773e+00,  3.077462250436410e+02
132         ,  6.600000000000000e-01,  1.212960988053995e+00,  1.076988595291073e+01,  7.784265430781213e-02,  1.825001282661622e+02
133         ,  1.320000000000001e+00,  1.196256087326627e+00,  1.568693580133758e+01,  1.286817524819045e+00,  2.995022578797294e+01
134         ,  7.400000000000001e-01,  1.313093823976638e+00,  5.204612875000084e+00,  1.261683107832325e+00,  1.096219219977283e+02
135         ,  1.600000000000000e+00,  1.319913082162619e+00,  1.628989365163976e+01,  1.248386082825354e+00,  6.656739714386973e+01
136         ,  1.280000000000000e+00,  1.756543118831880e+00,  2.727023350139547e+01,  2.894236483284408e-01,  2.454609052955566e+02
137         ,  1.260000000000000e+00,  1.076841631855694e+00,  6.693659134220326e+00,  1.150905269265802e+00,  4.799655256886670e+01
138         ,  2.760000000000000e+00,  1.787714752969516e+00,  6.267552030279454e+00,  1.396443469750247e+00,  2.256969021358878e+02
139         ,  3.200000000000000e-01,  5.963180477059414e-01,  3.196661566078824e+00,  1.400203610932957e-01,  3.263529146821610e+01
140         ,  1.540000000000000e+00,  1.401911416171965e+00,  1.406855460734917e+01,  1.323384794277143e+00,  9.124282914318910e+01
141         ,  2.480000000000000e+00,  1.621347929116453e+00,  8.563725377646612e+00,  1.241647752093616e+00,  1.851609416784883e+02
142         ,  1.720000000000000e+00,  1.332636966734942e+00,  3.511321383946824e+01,  1.161651518483237e+00,  5.353504315600945e-01
143         ,  1.820000000000000e+00,  1.590535593595467e+00,  2.202693852244435e+01,  1.406484500775044e+00,  1.027281233668462e+02
144         ,  2.340000000000000e+00,  1.184468170153086e+00,  1.109120414724690e+01,  2.024055577739537e-01,  1.599598000541888e+02
145         ,  1.520000000000000e+00,  8.523485803218069e-01,  1.885224405836330e+01,  1.051389878643537e-01,  4.345692594006147e+01
147         ,  9.399999999999998e-01,  1.015589479228404e+00,  5.361023748742532e+00,  1.196191255788530e+00,  3.142306748827794e+01
148         ,  8.200000000000000e-01,  1.448828759743630e+00,  2.344628837675408e+00,  1.238943986246182e+00,  1.625071634873642e+02
149         ,  7.600000000000002e-01,  1.082007350914959e+00,  9.697779314396669e+00,  1.354937765870102e+00,  1.541882166658677e+01
150         ,  1.340000000000000e+00,  1.499217406543965e+00,  2.164439255779399e+00,  1.247574208215020e+00,  1.766541042398752e+02
151         ,  8.000000000000003e-01,  1.254372709663588e+00,  7.765738797213089e+00,  1.288486598301608e+00,  7.941739469292693e+01
152         ,  2.060000000000000e+00,  1.307256316458465e+00,  2.827850549056443e+01,  1.121804301637949e+00,  2.612707062918956e+01
154         ,  9.800000000000000e-01,  1.366761738202419e+00,  8.241879963982157e-01,  1.519999697526488e+00,  1.159996781534337e+02
155         ,  1.420000000000000e+00,  1.355865467417816e+00,  4.009582821974594e+01,  3.991885067807683e-01,  6.651822767653407e+01
156         ,  1.480000000000000e+00,  1.664520006393661e+00,  4.365519124633398e+00,  1.660807950929176e+00,  1.708701414930577e+02
157         ,  1.760000000000000e+00,  2.824738030550614e+00,  3.428248960524759e+01,  1.708731696487729e+00,  3.699201633520332e+02
158         ,  3.800000000000000e-01,  8.352274476287960e-01,  5.062334353072551e+00,  2.298204575682784e-01,  8.318379268700470e+01
159         ,  1.840000000000000e+00,  1.374619151094141e+00,  1.797839791101178e+01,  1.298030264126458e+00,  6.980335146325663e+01
160         ,  2.580000000000001e+00,  1.532464706603637e+00,  2.183183534250239e+01,  1.247425112465539e+00,  1.038024584123681e+02
161         ,  4.000000000000000e-01,  1.269983196452521e+00,  1.462951940144590e+01,  1.380643473230951e+00,  4.542603097042061e+01
162         ,  2.940000000000000e+00,  3.298189736654575e+00,  9.544638930593806e+00,  4.963683622750962e+00,  2.652657872946763e+02
163         ,  1.900000000000000e+00,  1.519633387172127e+00,  1.303269837259613e+01,  1.322370605376132e+00,  1.290958198670774e+02
165         ,  1.740000000000000e+00,  2.862761983981982e+00,  2.619862216941208e+01,  1.983431652468230e+00,  3.856317696389132e+02
166         ,  2.340000000000000e+00,  2.151948658748160e+00,  2.239050928074135e+01,  1.249469025146031e+00,  2.770692209886478e+02
167         ,  1.840000000000000e+00,  1.253441874090834e+00,  9.681111410696214e+00,  1.320106373933020e+00,  6.781016661807595e+01
168         ,  2.280000000000000e+00,  2.021153655144237e+00,  2.924571045730728e+01,  2.128472484687419e+00,  1.187540192367089e+02
169         ,  9.600000000000000e-01,  1.167014850129058e+00,  3.029245544898552e+01,  7.107671891919942e-01,  2.115370702100639e+01
170         ,  1.120000000000000e+00,  1.111360777365609e+00,  8.327430410559558e-01,  1.287366947638137e+00,  6.795904820634567e+01
171         ,  1.540000000000000e+00,  1.669595302227937e+00,  1.086903913842274e+01,  1.297435624615419e+00,  1.833360475586901e+02
172         ,  5.199999999999999e-01,  6.792249544453701e-01,  1.159946889241268e+01,  1.478659983623831e-01,  2.017617911034862e+01
173         ,  1.180000000000000e+00,  1.319483663128000e+00,  1.352378666206962e+01,  1.268746881267238e+00,  7.587827124304364e+01
174         ,  1.400000000000000e+00,  1.106329432208413e+00,  2.918539130508804e+01,  1.855729613320429e-01,  6.383423405499308e+01
176         ,  2.300000000000000e+00,  2.763955018455907e+00,  1.358287771076142e+01,  4.303075307606361e+00,  1.662642314573661e+02
177         ,  1.380000000000000e+00,  1.326981100023883e+00,  2.049328982255754e+01,  1.103464798358636e+00,  6.623464621655675e+01
179         ,  1.340000000000000e+00,  1.123540875410735e+00,  2.543079352830159e+01,  3.551813602350553e-01,  6.658171779886382e+01
180         ,  1.480000000000000e+00,  1.173309028258747e+00,  5.052510433083840e+01,  1.229556043532022e-01,  1.322512683205684e-01
181         ,  1.800000000000000e+00,  1.482807302304298e+00,  6.908363898995788e+00,  1.248282143105542e+00,  1.520699234254777e+02
182         ,  1.640000000000000e+00,  1.614523079042053e+00,  1.251585475109726e+01,  1.523277694892303e+00,  1.370465650174364e+02
184         ,  1.260000000000000e+00,  1.783695505100508e+00,  2.298107921531550e+01,  1.192617902427226e+00,  1.760644836336395e+02
185         ,  2.000000000000000e+00,  1.530629383086072e+00,  1.683649297490419e+00,  1.383313504800030e+00,  1.732961829418925e+02
186         ,  1.380000000000000e+00,  1.429281200578787e+00,  2.213496658563665e+01,  1.316534190068172e+00,  6.597572679786897e+01
187         ,  1.340000000000000e+00,  1.222650421720735e+00,  2.054825856949975e+01,  8.898322638789991e-01,  5.887645293334619e+01
188         ,  1.760000000000000e+00,  2.241467307856216e+00,  1.483622736717957e+01,  1.490831986611245e+00,  3.086880538785712e+02
190         ,  1.120000000000000e+00,  1.561951215308591e+00,  2.898788969722442e+01,  1.295230255673044e+00,  7.719380131211993e+01
191         ,  4.399999999999999e-01,  1.367445621941830e+00,  1.252531919698397e+01,  1.135494853650688e+00,  1.076924155206723e+02
192         ,  1.520000000000000e+00,  9.739828842043143e-01,  1.430502970221681e+00,  1.181406608978748e+00,  3.761867255760099e+01
193         ,  8.600000000000001e-01,  7.690774933641992e-01,  1.480887803939628e+01,  1.074524328375334e-01,  3.650029382417640e+01
194         ,  1.460000000000000e+00,  1.343425869015082e+00,  2.684766798424001e+01,  7.230561742869862e-01,  8.434441422686807e+01
195         ,  1.560000000000000e+00,  1.289504757430325e+00,  2.910599830155735e+01,  3.583579681522118e-01,  9.797082965825892e+01
196         ,  1.160000000000000e+00,  1.166837772239202e+00,  1.709420210281879e+01,  5.212115850136304e-01,  9.628382584593305e+01
197         ,  1.820000000000000e+00,  1.318095135044757e+00,  1.107622168769612e+01,  1.342332870232154e+00,  7.798251089278361e+01
198         ,  1.700000000000000e+00,  1.470264998327214e+00,  1.815794058412042e+01,  1.453098976556990e+00,  7.987850545913570e+01
199         ,  1.500000000000000e+00,  2.330468151650388e+00,  3.517848999991379e+00,  1.182475685156339e+00,  4.137640433089447e+02
200         ,  1.320000000000001e+00,  1.442901935328970e+00,  3.784779692593393e+00,  1.701806903237327e+00,  1.060868150240902e+02
201         ,  4.380000000000000e+00,  4.240206391629475e+00,  3.280065425388935e+01,  1.180015652839878e+00,  8.334964931007031e+02
202         ,  1.980000000000000e+00,  2.116857691241621e+00,  3.375799526951667e+00,  1.223887466279695e+00,  3.493741478722031e+02
204         ,  1.440000000000000e+00,  1.379429967381267e+00,  3.294492290084964e+00,  1.604844380414371e+00,  1.003284600926454e+02
205         ,  7.400000000000001e-01,  1.269453978459322e+00,  1.938203440072285e+01,  1.513532923024445e+00,  1.140242580380474e+01
206         ,  1.220000000000000e+00,  1.296548019836177e+00,  7.095587720301509e+00,  1.298788414806157e+00,  9.310771147206138e+01
207         ,  8.400000000000000e-01,  8.388473513150829e-01,  5.518756577133992e+00,  5.903573006547183e-01,  4.435839665637751e+01
208         ,  9.000000000000001e-01,  1.034370688015147e+00,  1.048570879090983e+01,  8.178253885322417e-01,  5.512695592272939e+01
