# c0 + a0 * (|(feature_30 - feature_24) - (feature_22 * feature_12)|) + a1 * (|(feature_30 / feature_22) - (feature_26 + feature_12)|) + a2 * ((feature_28 - feature_2) - (feature_6 * feature_1)) + a3 * ((feature_30 * feature_5) * (feature_20 + feature_9)) + a4 * ((feature_17 * feature_8) / cbrt(feature_18))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.448200197648917; Max AE: 1.93473408847039
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# all ,  2.445094243569125e-02,  6.002641775810460e-01, -1.496664827873775e+00, -1.216835528168736e-02,  2.419400534634949e-02,  7.392635840817747e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         29|23|sub|21|11|mult|abd; (|(feature_30 - feature_24) - (feature_22 * feature_12)|); $\left(\left|\left(feature_{30} - feature_{24}\right) - \left(feature_{22} feature_{12}\right)\right|\right)$; abs((feature_30 - feature_24) - (feature_22 .* feature_12)); abs((newdata$feature_30 - newdata$feature_24) - (newdata$feature_22 * newdata$feature_12)); feature_30,feature_24,feature_22,feature_12
# 1;  2; Unitless;                                         29|21|div|25|11|add|abd; (|(feature_30 / feature_22) - (feature_26 + feature_12)|); $\left(\left|\left(\frac{ feature_{30} }{ feature_{22} } \right) - \left(feature_{26} + feature_{12}\right)\right|\right)$; abs((feature_30 ./ feature_22) - (feature_26 + feature_12)); abs((newdata$feature_30 / newdata$feature_22) - (newdata$feature_26 + newdata$feature_12)); feature_30,feature_22,feature_26,feature_12
# 2;  2; Unitless;                                         27|1|sub|5|0|mult|sub; ((feature_28 - feature_2) - (feature_6 * feature_1)); $\left(\left(feature_{28} - feature_{2}\right) - \left(feature_{6} feature_{1}\right)\right)$; ((feature_28 - feature_2) - (feature_6 .* feature_1)); ((newdata$feature_28 - newdata$feature_2) - (newdata$feature_6 * newdata$feature_1)); feature_28,feature_2,feature_6,feature_1
# 3;  2; Unitless;                                         29|4|mult|19|8|add|mult; ((feature_30 * feature_5) * (feature_20 + feature_9)); $\left(\left(feature_{30} feature_{5}\right) \left(feature_{20} + feature_{9}\right)\right)$; ((feature_30 .* feature_5) .* (feature_20 + feature_9)); ((newdata$feature_30 * newdata$feature_5) * (newdata$feature_20 + newdata$feature_9)); feature_30,feature_5,feature_20,feature_9
# 4;  2; Unitless;                                         16|7|mult|17|cbrt|div; ((feature_17 * feature_8) / cbrt(feature_18)); $\left(\frac{ \left(feature_{17} feature_{8}\right) }{ \left(\sqrt[3]{ feature_{18} }\right) } \right)$; ((feature_17 .* feature_8) ./ nthroot(feature_18, 3)); ((newdata$feature_17 * newdata$feature_8) / nthroot(newdata$feature_18, 3)); feature_17,feature_8,feature_18
# Number of Samples Per Task
# Task, n_samples               
# all , 1690                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
19          ,  2.540000000000000e+00,  1.800327330136269e+00,  8.498690437627126e-01,  1.188891505671430e-02, -4.463703330000000e-02,  8.607245448091577e+00,  4.427032583832425e+01
20          ,  2.180000000000000e+00,  1.931121101792629e+00,  6.201834728497609e+00,  3.501591615848077e-01, -2.027571692800000e-01,  1.258430448543674e+01,  2.809371854632466e+01
21          ,  7.000000000000000e-01,  1.040023522594287e+00,  7.954563856344388e+00,  2.633915153019697e-01,  2.248000000000000e-01,  0.000000000000000e+00,  1.176362133830855e+01
23          ,  2.600000000000001e-01,  8.620638372516543e-01,  8.062134910335637e+00,  4.509416727611357e-01, -1.620019620000001e-03,  5.177392535551595e+01,  1.167926566329776e+01
24          ,  1.360000000000000e+00,  1.138424908361672e+00,  7.454291953495000e+00,  3.699025382429889e-01,  0.000000000000000e+00,  1.880416558470760e+01,  9.244991985865406e+00
25          ,  2.040000000000000e+00,  1.962699397744946e+00,  5.406187139566606e+00,  2.921871477578449e-01, -1.126264596000000e-02, -6.740776042404034e-01,  3.681908516441224e+01
26          ,  1.400000000000000e+00,  1.335774565407812e+00,  1.240526210188375e+01,  3.873917662809214e-01, -1.574629800000001e-02,  8.052113262373656e+00,  5.582675311942075e+00
27          ,  1.400000000000000e-01,  3.753248915464933e-01,  2.389211188607071e+00,  1.265289266924209e-01,  3.014436288400000e-01,  5.269304207638432e+01,  2.455318105993480e+01
28          ,  1.040000000000000e+00,  1.276441054217209e+00,  7.099706536874766e+00,  3.518384096005220e-01, -5.707554780000001e-03,  2.683220388556436e+01,  1.944070224653922e+01
29          ,  3.140000000000000e+00,  2.757623605072101e+00,  9.198727347867290e-01,  5.482255667038272e-01, -1.437769619000000e-02,  0.000000000000000e+00,  6.800318843578070e+01
30          ,  1.540000000000000e+00,  1.238820453638324e+00,  1.063164845197301e+00,  1.199713379786920e-01, -2.238122879999999e-03,  1.832413251417831e+01,  2.567461718619123e+01
31          ,  3.840000000000000e+00,  3.825356552808111e+00,  2.303679407571486e+01,  5.807549670963277e-01, -8.574263241666666e-01,  6.033449044693329e+00,  3.985915337494620e+01
32          ,  4.000000000000000e-01,  8.383665695023300e-01,  8.108286387280423e+00,  9.055374039916841e-02,  1.902032331399998e-01,  2.666845380053344e+01,  1.883414004952646e+01
33          ,  1.280000000000000e+00,  1.304299255546700e+00,  7.106190538204515e+00,  3.900562035478098e-01, -3.668563746947358e-02,  6.130454450341410e+00,  7.309136764044319e+00
34          ,  1.840000000000000e+00,  2.027206443869643e+00,  2.262175824025139e-01,  5.078716216216214e-01, -8.637920859999999e-03,  3.476621289416814e+01,  5.735611047140761e+01
35          ,  8.200000000000000e-01,  1.185230825178715e+00,  2.092150279140942e+00,  1.268517554843717e-01,  0.000000000000000e+00,  2.464280101918573e+01,  2.556542331280494e+01
36          ,  9.000000000000001e-01,  6.867107983067944e-01,  6.937154969364141e+00,  2.866887584643874e-01,  2.663800896000000e-01,  2.977970640147535e+01,  1.516036716356642e+01
37          ,  1.380000000000000e+00,  1.631630933581228e+00,  8.534478591214501e+00,  1.634181153537939e-01, -1.505594602000000e-02,  1.518502295661714e+01,  3.091014914086446e+01
38          ,  1.440000000000000e+00,  1.264869144650274e+00,  5.586911419967988e+00,  3.625802624071356e-01,  2.164000000000000e-01,  0.000000000000000e+00,  2.046931170291840e+01
39          ,  1.060000000000000e+00,  1.293105977230948e+00,  1.133603772098138e+01,  2.475489171152323e-02, -1.482007814999999e-02,  2.556265420255221e+01,  2.276104652177922e+01
40          ,  8.000000000000003e-01,  9.965811242998639e-01,  4.262818965848552e+00,  2.609418585914735e-01,  2.383902614300000e-01,  2.911144480979658e+01,  2.924204825109600e+01
41          ,  2.020000000000000e+00,  2.109733984475888e+00,  1.475361032452245e+01,  3.926048515651904e-01, -1.705864611000000e-02,  9.451601909539946e+00,  3.569245593285596e+01
42          ,  1.840000000000000e+00,  1.399920944523400e+00,  2.555077702809172e+00,  2.967687884111637e-01, -1.270221098000000e-02,  1.066256201886789e+01,  2.193843114252547e+01
43          ,  3.500000000000000e+00,  3.043837761485207e+00,  2.242968517137449e+01,  4.739690959075440e-01, -1.388688204000000e-01,  2.018437389950277e+01,  6.238781461904643e+01
44          ,  1.640000000000000e+00,  1.547091256522066e+00,  3.518642252499568e+00,  2.387720385261533e-01, -7.961631919999997e-03,  1.098168527578858e+01,  2.894024348074130e+01
46          ,  1.520000000000000e+00,  1.452038116213662e+00,  7.351890914283562e+00,  2.836374234535038e-01, -5.094792900000002e-03,  1.047165574666766e+01,  1.994519341212711e+01
47          ,  1.260000000000000e+00,  1.417365447349183e+00,  9.817168903979042e+00,  1.281608581164868e-01,  1.802337829599999e-01,  9.942224928437200e+00,  3.107639837334207e+01
48          ,  1.640000000000000e+00,  1.724296338762456e+00,  8.663999388824713e+00,  1.582277264866451e-01, -9.323731999999998e-03,  1.313647822347148e+01,  3.406241293570739e+01
49          ,  1.900000000000000e+00,  1.716582169129992e+00,  1.032965002655831e+01,  6.285803177237792e-02, -3.698987759999997e-03,  8.574184136383256e+00,  3.247974218470414e+01
50          ,  1.660000000000000e+00,  1.146115255723026e+00,  3.908294033207458e-01,  7.741359561628647e-02, -4.614778199999997e-03,  2.520606433052937e+01,  2.689246681500875e+01
51          ,  1.880000000000000e+00,  1.545601268922083e+00,  3.482855685478416e+00,  1.617268201670794e-01, -2.786057039999999e-02,  1.378173212854503e+01,  3.100366519141260e+01
52          ,  9.000000000000001e-01,  1.158741310181661e+00,  8.468182149460125e+00,  2.914221663536070e-01,  1.639404340000000e-01,  2.402631925813256e+01,  2.377519004634393e+01
53          ,  1.240000000000000e+00,  1.138171617891765e+00,  3.298236907729248e+00,  1.538668884580802e-01,  1.679678872000000e-01,  1.697909109636392e+01,  2.826739449699992e+01
54          ,  3.200000000000000e-01,  7.528458167467432e-01,  4.336308041227132e+00,  2.726764034805907e-01,  2.261847199300000e-01,  2.243451141763183e+01,  1.468923200682912e+01
55          ,  1.300000000000000e+00,  1.675198488340094e+00,  3.506254061837360e+00,  1.227819064928537e-02,  0.000000000000000e+00,  0.000000000000000e+00,  3.483646126176951e+01
56          ,  1.880000000000000e+00,  1.570457684738038e+00,  6.069234758948522e+00,  2.881678453434868e-01, -3.221751600000001e-02,  2.328599349721656e+01,  3.079077500828280e+01
57          ,  8.200000000000000e-01,  1.112758783251261e+00,  8.132365050241916e+00,  2.801883935232590e-01,  1.950071037500000e-01,  2.795709400405857e+01,  2.639150775435438e+01
59          ,  4.000000000000000e-01,  1.161054139510378e+00,  3.034767595071785e+00,  3.172953830166936e-01, -3.862010730000004e-03,  2.340792248079509e+01,  1.802853024139246e+01
60          ,  1.000000000000000e+00,  1.143508626162820e+00,  8.854574721879640e-01,  1.893858008916971e-01, -4.573400940000003e-03,  1.882851079644506e+01,  2.030174060952751e+01
61          ,  3.540000000000000e+00,  4.126414444154911e+00,  3.632189505258756e+01,  6.927686252552767e-01, -1.670354775000000e-01,  2.814968193029872e+00,  7.718686873292540e+01
62          ,  1.860000000000000e+00,  1.429367972862991e+00,  4.289786818454903e+00,  5.956299365713341e-02, -8.328210027000001e-02,  6.666205879467857e+00,  2.091149815145980e+01
64          ,  1.600000000000000e+00,  9.843144628848162e-01,  3.113811662319593e+00,  2.829675447801405e-02, -5.928085319999996e-03,  3.655095896143671e+01,  2.429620107775476e+01
65          ,  1.040000000000000e+00,  1.528391204676828e+00,  5.269531829602592e+00,  3.815151645382217e-01,  0.000000000000000e+00,  0.000000000000000e+00,  1.782560219014073e+01
66          ,  2.660000000000000e+00,  2.428882654024567e+00,  1.600515614566217e+01,  3.503745523617424e-01, -3.956570802000001e-01,  0.000000000000000e+00,  2.049245599891718e+01
68          ,  1.880000000000000e+00,  1.577097796257967e+00,  7.743584234703400e+00,  2.551446104252307e-01, -1.844281890000001e-02,  1.348852535023652e+01,  2.611690587540456e+01
69          ,  1.920000000000000e+00,  1.948359012807210e+00,  1.400481830311907e+00,  4.882596093010434e-01, -1.833390342000000e-02,  0.000000000000000e+00,  3.531155154554309e+01
71          ,  1.040000000000000e+00,  1.299529638611321e+00,  1.251030831831851e+01,  1.914457167629889e-01, -8.518877000000000e-04,  3.256448396300241e+01,  2.208978764282268e+01
72          ,  2.020000000000000e+00,  1.737371932279915e+00,  6.434900916300816e+00,  2.792928248098305e-01, -3.820158684000000e-02,  2.697826457816304e+00,  2.681542839528526e+01
73          ,  2.080000000000000e+00,  2.566908776056055e+00,  6.233953904842473e+00,  2.257680399166646e-01, -6.152292176000001e-02,  0.000000000000000e+00,  5.983380855157844e+01
74          ,  1.360000000000000e+00,  9.714822949026838e-01,  3.617884956655715e-03,  1.255778113103079e-01, -1.259185799999999e-03,  3.364136742112045e+01,  2.332089756374203e+01
75          ,  6.400000000000000e-01,  9.921137194513574e-01,  3.498223155506752e+00,  5.155230570376124e-02, -9.392490000000001e-04,  2.925277292370853e+01,  2.029108723094405e+01
76          ,  8.800000000000001e-01,  1.178320694203064e+00,  2.765301852659000e+00,  2.808334167433879e-02, -8.258742719999997e-04,  1.830137283555747e+01,  2.380949294235785e+01
77          ,  8.000000000000003e-01,  7.539649010631934e-01,  1.080880068158258e+00,  1.415311521821083e-02, -1.066164112000000e-02,  4.545785628690020e+01,  2.136759116809483e+01
78          ,  1.240000000000000e+00,  1.007417923055422e+00,  2.447026008523583e+00,  9.041831776935350e-03, -2.428851059999999e-03,  1.937571056447228e+01,  1.798090506253545e+01
79          ,  1.720000000000000e+00,  1.749189613904389e+00,  5.935013839713049e+00,  3.097365839519109e-01, -2.369458240000001e-03,  2.632717776568984e+01,  4.115472927257449e+01
80          ,  1.280000000000000e+00,  1.270616012128769e+00,  2.931097834689457e+00,  2.258777593235363e-01, -2.500121700000005e-03,  2.433747258130966e+01,  2.548164953143480e+01
81          ,  1.680000000000000e+00,  8.644576945244182e-01,  7.357295243652324e+00,  3.617746106638445e-01,  2.201600114759999e-01,  1.989093488941853e+01,  1.238681536304071e+01
82          ,  1.700000000000000e+00,  1.437124929509783e+00,  3.547086975394754e+00,  1.711819323798927e-01, -2.317682619000000e-02,  1.773646114896573e+01,  2.849933090329215e+01
83          ,  1.500000000000000e+00,  1.552270897850283e+00,  4.171851850242149e+00,  2.537694113740591e-01, -6.335054400000001e-04,  1.321105905869140e+01,  2.969667990033465e+01
84          ,  3.000000000000000e-01,  7.284621752368275e-01,  5.610071861227333e-01,  1.862572347876584e-02, -3.535677904000001e-02,  4.931746964848464e+01,  2.114144886278708e+01
85          ,  5.199999999999999e-01,  9.988456141135430e-01,  9.152734462049027e+00,  4.355471489726858e-01,  2.436223032000000e-01,  1.402989821681406e+01,  1.280017134471927e+01
86          ,  1.660000000000000e+00,  1.775112628874008e+00,  1.911012078922461e+00,  2.122182437751049e-01, -1.188966408000000e-02,  2.358594855606191e+01,  4.674477550703965e+01
87          ,  1.240000000000000e+00,  8.245534496442105e-01,  2.934120151249768e-01,  9.475516196698736e-02,  2.649988392900000e-01,  1.239530596466375e+01,  2.350509792636599e+01
89          ,  1.060000000000000e+00,  9.353402738488590e-01,  9.836116807642892e-01,  9.488447380567661e-02, -1.661306640000002e-03,  1.933090412900439e+01,  1.437585847030942e+01
90          ,  1.380000000000000e+00,  1.625135862451222e+00,  7.516774640964609e+00,  2.396030522023849e-01, -3.051811799999998e-02,  1.792753917500158e+01,  3.020286169935589e+01
91          ,  2.460000000000000e+00,  1.534112181116518e+00,  2.570326076057523e+00,  2.103316403920700e-01, -2.485179592000001e-02,  1.706548322558779e+01,  3.208279058951570e+01
92          ,  1.060000000000000e+00,  1.257116092994294e+00,  3.075442022699205e+00,  1.536756899045635e-01, -1.177362664000000e-02,  2.788993189091697e+01,  2.778219062764597e+01
93          ,  1.640000000000000e+00,  1.602420926699464e+00,  1.617415909156987e+00,  2.011863429409246e-01, -3.459120099999998e-02,  1.604067559950183e+01,  3.497817902782501e+01
94          ,  1.440000000000000e+00,  1.662821171906857e+00,  5.306767901684720e+00,  2.368333033069304e-01, -1.586922778000000e-02,  9.189502421352129e+00,  3.057409337477826e+01
95          ,  1.720000000000000e+00,  1.384249367681426e+00,  1.466422118847639e+00,  1.311550339700684e-02, -6.249622229999995e-03,  2.371886591908787e+01,  3.639428854061172e+01
96          ,  1.800000000000000e+00,  2.160983303677507e+00,  5.821465122096997e+00,  1.301130234519832e-01, -1.653056923000000e-01,  2.999033629917185e+00,  4.093424387608576e+01
98          ,  1.440000000000000e+00,  1.632040412486761e+00,  7.567445423379779e+00,  3.143219976345024e-02, -1.156354080000000e-02,  2.780482630312461e+01,  4.174217035070152e+01
99          ,  7.200000000000000e-01,  1.126802588388546e+00,  9.281724426731799e-01,  1.662139148401097e-01,  0.000000000000000e+00,  1.660527170665457e+01,  1.930771252774634e+01
100         ,  1.540000000000000e+00,  1.398693908089296e+00,  6.667469366304216e+00,  8.831447482025190e-02,  5.776774193548390e-02,  0.000000000000000e+00,  2.190010867151749e+01
101         ,  1.400000000000000e+00,  1.208840831007704e+00,  6.571011890640150e+00,  1.283661858658368e-01, -4.825451800000000e-03,  9.588511802459021e+00,  1.410723523521435e+01
102         ,  1.700000000000000e+00,  1.228652896843740e+00,  3.116890127281193e+00,  6.614629756482571e-02,  1.040973264000000e-03,  1.388512254470459e+01,  2.248450569927872e+01
103         ,  1.940000000000000e+00,  2.049851911565226e+00,  6.334333148941198e+00,  3.042486088912918e-01, -4.106735540000000e-03,  1.849183560722437e+01,  4.926622000242319e+01
104         ,  1.720000000000000e+00,  1.453110141516517e+00,  6.323705427903163e+00,  4.104596003099925e-02, -5.599764424999999e-02,  9.653173800082715e+00,  2.348685619696450e+01
105         ,  1.580000000000000e+00,  1.552334466432245e+00,  5.895468934098354e+00,  1.147690570262865e-01, -1.419093312000000e-02,  1.330892905475527e+01,  3.061659503093301e+01
106         ,  3.120000000000000e+00,  2.417111968113498e+00,  3.021435350892176e+01,  3.054264813230675e-01, -1.028762640000000e-02,  2.828852860686937e+01,  4.482805192417673e+01
107         ,  2.660000000000000e+00,  2.046406134291709e+00,  1.504359947053115e+01,  1.939248395693126e-01, -1.028403760000000e-02,  1.577334012742160e+01,  4.130982308100895e+01
108         ,  2.620000000000001e+00,  3.236954531780537e+00,  2.732773197195467e+01,  4.749173980863173e-01, -1.536323560800000e-01,  5.497226564235443e+00,  5.709605694994799e+01
109         ,  6.400000000000000e-01,  1.588250466760261e+00,  2.002886765913125e+00,  1.229876944901065e-02,  0.000000000000000e+00,  1.440791802493174e+01,  4.000795050143332e+01
110         ,  9.600000000000000e-01,  1.591057691772722e+00,  9.864775410771621e+00,  3.830638571170570e-01,  0.000000000000000e+00,  0.000000000000000e+00,  1.573329985583344e+01
111         ,  1.240000000000000e+00,  1.198939586946153e+00,  5.617955414796478e+00,  2.903369341186268e-02, -5.333587800000001e-04,  1.541988963080928e+01,  2.032405306104147e+01
112         ,  6.000000000000000e-01,  9.495031955844673e-01,  7.303270405857988e+00,  3.469770930143741e-01,  2.367491382020000e-01,  4.159168197609372e+01,  2.826428734201455e+01
113         ,  1.680000000000000e+00,  1.507289917899272e+00,  5.432225793916127e+00,  4.506319263739937e-01, -1.284092865000000e-02,  1.118893767206706e+01,  1.990730706271737e+01
114         ,  1.360000000000000e+00,  1.409525345721015e+00,  3.329556887478352e+00,  2.127122591398588e-01,  0.000000000000000e+00,  5.531613390274466e+00,  2.184334664730045e+01
119         ,  6.000000000000000e-01,  1.374940388016821e+00,  1.878697418196836e+00,  7.942700641019773e-02,  0.000000000000000e+00,  0.000000000000000e+00,  2.240487621078751e+01
120         ,  1.260000000000000e+00,  1.202873659032837e+00,  9.389053612415669e+00,  1.590929323477255e-01,  1.512364222500000e-01,  1.804900154622758e+01,  2.415961996185398e+01
121         ,  1.380000000000000e+00,  1.128981493968974e+00,  2.290747650495350e+00,  3.310597090889501e-01,  0.000000000000000e+00,  2.421358781802420e+01,  1.775742461851704e+01
123         ,  3.720000000000000e+00,  3.507618332586149e+00,  3.973273277522746e+01,  5.213521718472560e-01, -6.031290509999999e-02,  1.567831700608288e+01,  6.548787846732218e+01
124         ,  1.280000000000000e+00,  1.230639957961454e+00,  1.213151337691739e+00,  2.486978361836575e-01, -4.956900309999999e-02,  2.437755169639800e+01,  2.210778236356255e+01
125         ,  9.800000000000000e-01,  1.409597547654585e+00,  6.046160278846870e+00,  7.454343733112601e-02, -1.503212298000000e-02,  2.335658581849166e+01,  3.056406186584118e+01
127         ,  4.600000000000000e-01,  1.207431986860157e+00,  4.852758001712610e+00,  3.337054062000391e-01, -9.764169869999995e-04,  1.817392337341964e+01,  1.524707782958982e+01
128         ,  7.600000000000002e-01,  1.090218182644948e+00,  1.075864100381759e+01,  3.226572366124170e-02,  1.552758118400000e-01,  2.090179134158409e+01,  2.295047843193670e+01
129         ,  1.520000000000000e+00,  1.466522981856354e+00,  1.394675973546086e+00,  1.664976602986619e-01, -5.160511950000002e-03,  1.584325403769998e+01,  3.216823551034809e+01
130         ,  1.860000000000000e+00,  2.011051764445217e+00,  1.028861937988830e+01,  7.783890870416732e-02, -4.080016383110526e-01,  8.812082175356842e+00,  1.942979964758120e+01
131         ,  1.000000000000000e+00,  1.684492084834242e+00,  1.570947051941092e+00,  1.698303742512338e-01,  0.000000000000000e+00,  8.473327208970932e+00,  3.752916136812734e+01
132         ,  9.800000000000000e-01,  8.303140830166176e-01,  8.746989626165606e+00,  2.365418341587283e-01,  2.726555758600000e-01,  3.615250658369354e+01,  2.410437280449421e+01
133         ,  1.820000000000000e+00,  2.374771940412816e+00,  1.246163241581661e+01,  3.812071125738623e-01, -1.313806752000000e-02,  8.954880919265365e+00,  4.923895805896924e+01
136         ,  1.280000000000000e+00,  1.180740194880010e+00,  9.215082395028755e-01,  1.238834885478570e-01, -2.507220119999996e-03,  1.413228494803703e+01,  2.119517765622359e+01
137         ,  5.600000000000001e-01,  4.915255235811089e-01,  9.607042437181210e+00,  4.512947815973289e-01,  2.664000000000001e-01,  5.143043230951148e+01,  1.120111721343433e+01
139         ,  4.000000000000000e-01,  6.776550988954027e-01,  3.025953883266995e+00,  6.108734323039583e-02, -6.830913680000000e-03,  5.800513333247221e+01,  2.163093797691665e+01
140         ,  7.000000000000000e-01,  1.066618325507797e+00,  1.691038247669425e-01,  9.967586267206252e-02, -6.882013320000001e-03,  2.800686749782011e+01,  2.454680744536938e+01
141         ,  9.800000000000000e-01,  1.495957372119162e+00,  1.021880240224830e+01,  1.291130933719336e-01, -8.412010580000001e-02,  3.471800207069118e+01,  3.000304595033230e+01
142         ,  2.280000000000000e+00,  1.806884406373108e+00,  3.174058355997358e+00,  2.308615847810326e-01, -3.359268404000000e-02,  6.664326572310625e+00,  3.646568879176151e+01
144         ,  1.120000000000000e+00,  1.374937655935891e+00,  4.521439660113463e+00,  7.849289581870189e-02, -8.137834000000002e-03,  1.180751882571358e+01,  2.519229878897445e+01
145         ,  1.320000000000001e+00,  1.307188507040925e+00,  4.437937724681652e+00,  2.399995350663867e-01, -1.661819274000001e-02,  2.841072951177986e+01,  2.629535773057860e+01
