#sample_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
10,1.9,0.5999993757841858,0.0,0.5999999999999999,0.4898974388868889,0.4898979485566356,0.0,0.0,0.2,0.2,0.0,0.0,0.55128,0.0,20.44,2348.0,5.0,0.0,0.4594,0.0,0.0,3.0000000000000004,7.1725,72.0,13.267500000000002,0.0044742880013323,0.4468270434814653,0.19185096,0.74730635,0.7896062123980028,1.9096243185994983
11,3.6,0.5993589391005508,3.919119347163714e-05,0.5999392993848957,0.4893747038715184,0.4898483992483545,0.0,2.22,0.0,0.0,0.0,0.0,3.0897600000000005,0.0,73.10666666670002,594.22,3.0,0.0,3.8622,0.0,2.0,1.8000000000000005,14.76875,3.0,58.3379166667,6.528827638051933e-05,0.4467294976107935,0.0017923804,0.01968045,0.7896942269915797,2.486189190317274
12,1.64,0.0778201530777708,0.0,0.1223546942143019,0.0697150656603247,0.1037142914679258,1.8533333333333333,0.3699999999999999,0.0,0.0,0.0,0.0,0.7046399999999999,2.56,29.2433333333,2506.0,8.0,8.0,0.4404,1.6,0.4,2.4,9.105,2.0,20.1383333333,0.0001410923177629,0.3343283467922907,0.17246679999999998,0.45236406,0.9540048642696926,2.1466354152264646
13,0.62,0.1373687931357468,0.0,0.2906382164203356,0.21696764905877602,0.2394895663233823,1.4933333333333338,0.2999999999999998,0.0,0.0,0.0,0.0,0.7046399999999999,3.3599999999999994,25.786875,2180.0,9.0,9.0,0.4404,2.8,1.2,2.4,9.105,11.0,16.681874999999998,0.0005586287227852,0.3299930293140161,0.16761877,0.47598282,0.8456016854184524,2.05545185144305
14,1.92,0.6,0.0,0.5999999999999999,0.4898979485566356,0.4898979485566356,0.9900000000000008,0.8299999999999998,0.0,0.0,0.0,0.0,3.0897600000000005,2.88,32.365,1799.0,9.0,9.0,3.8622,1.7999999999999998,2.2,2.4,14.76875,12.0,17.59625,0.0001480250377823,0.4469195102224145,0.004306953,0.03702996,0.7896060446047714,2.3859127565958738
15,2.5200000000000005,0.3962104533736632,0.0,0.396752275805204,0.3143236403341184,0.3147624093008853,0.9733333333333332,0.8900000000000001,0.0,0.0,0.0,0.0,3.08976,0.96,22.89,2607.0,4.0,3.0,2.5748000000000006,0.6,1.4,2.0,9.105,56.00000000000001,13.784999999999998,0.0015232098786948,0.4463091484680313,-0.006273668299999999,0.18051949,0.789723995178251,2.071598145363688
16,2.620000000000001,0.5285356792126334,0.0,0.5289166140769657,0.2724002005471843,0.2725563309068519,0.0,2.06,0.0,0.0,0.0,0.0,3.0897600000000005,0.0,16.5933333333,1234.93,3.0,0.0,3.8622,0.0,2.0,1.8000000000000005,14.76875,1.0,1.8245833332999981,0.0004689018591182,0.3271344426205382,0.0044877324,0.036705684,0.8415472824609959,2.0102046986193702
17,1.1200000000000003,0.606838466417561,0.0001131385763786,0.6077910950187435,0.4797341825394683,0.4804708451784917,1.4199999999999997,0.1800000000000001,0.0,0.0,0.0,0.0,0.6304000000000001,0.0,32.95,1828.05,3.0,0.0,0.3939999999999999,0.0,4.0,3.2,9.105,61.99999999999999,23.845,0.0001239870729445,0.4461190089290776,0.06380384,0.42461526,0.7897548525763933,2.4067405593673996
18,1.2400000000000002,0.4777741876498024,0.0,0.510678271094376,0.3695861943518552,0.3559315285950564,1.1533333333333335,0.04,0.0,0.0,0.2,0.0,0.7046399999999999,0.0,33.285,505.07999999999987,4.0,0.0,0.4404,0.0,4.0,2.8,9.105,71.0,24.18,4.59935174759305e-05,0.3221360790487942,0.13983488,0.66914994,0.9329790793363651,2.3989522895764432
19,1.2600000000000002,0.3356917234783215,4.538299636269005e-05,0.3357170942662327,0.2741116112829085,0.2741320428810487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.10666666670002,1000.0,2.0,0.0,0.0,0.0,0.0,2.4,9.105,3.0,64.00166666669999,6.91022526093083e-05,0.4448245145107429,0.08788328,0.43939814,0.7896094277808979,2.4768119991803808
20,2.18,0.18090177850027106,0.0,0.1860067292319506,0.33506061896940303,0.3326613587994582,1.1066666666666665,0.16,0.2,0.0,0.0,0.0,1.93792,0.96,14.76875,2739.0,5.0,3.0,1.5922,0.6,1.4,2.4,7.1725,60.0,7.596249999999999,0.0005344818927679,0.3159270131795241,0.082941525,0.5666175,0.8516951750651598,1.9233283891580195
21,0.6799999999999999,0.2501032699395954,0.0622855598230861,0.3906607993866355,0.2332826381114602,0.2352204587604487,1.4399999999999995,0.4000000000000001,0.0,0.0,0.0,0.0,0.6304000000000001,0.0,24.26,1090.0,5.0,0.0,0.3939999999999999,0.0,4.0,3.4,9.105,75.0,15.155,0.0012511002202051,0.3402559441918045,0.07785323,0.48094842,0.7863703105427132,2.1063592060836864
22,0.8800000000000001,0.3207897566143566,0.0,0.5239646909253683,0.4031218335191307,0.4397096350622509,1.1933333333333338,0.1499999999999999,0.0,0.0,0.2,0.0,0.7046399999999999,0.0,33.285,505.07999999999987,5.0,0.0,0.4404,0.0,4.0,3.0000000000000004,9.105,74.0,24.18,0.0003597222907352,0.3411960797298559,0.18051273,0.6881401,0.8425135359961892,2.2010860533395964
23,0.8000000000000003,0.5383681135503581,0.0004217706422832,0.5406980628502492,0.4292158679001917,0.4276207678785098,1.57,0.3999999999999999,0.0,0.0,0.0,0.0,0.6304000000000001,0.0,31.56,903.78,3.0,0.0,0.3939999999999999,0.0,4.0,3.2,9.105,69.0,22.455,0.0006923965616837,0.4458814802230718,0.07248445,0.47460893,0.7896965123263715,2.18211234228596
24,1.3200000000000005,0.1679670925340457,0.0123627859423579,0.1680312182980656,0.2400189524538072,0.2400008404382571,0.8400000000000003,0.3200000000000003,0.0,0.0,0.0,0.0,3.0897600000000005,1.44,14.76875,2607.0,4.0,3.0,3.8622,1.2,2.8,1.8000000000000005,10.245,56.00000000000001,4.5237500000000015,0.0009056888001768,0.2863050355680658,0.009506386,0.046193883,0.8765317503181836,1.865832004755595
25,2.26,0.5740309184962205,0.0,0.5740309184962205,0.4686942822989662,0.4686942822989662,1.3800000000000003,0.4399999999999998,0.0,0.0,0.0,0.0,3.0897600000000005,3.3599999999999994,32.365,2180.0,9.0,9.0,3.8622,2.8,1.2,1.8000000000000005,11.19,12.0,21.175000000000004,0.0003059489201355,0.4469195102224142,0.0021720757,0.013545622,0.7896060446047712,2.292957329667291
26,1.96,0.3637669429647339,0.0,0.3637836510949641,0.2767904739220538,0.2767908596760425,0.6333333333333332,0.6400000000000001,0.0,0.0,0.0,0.0,3.08976,1.6,16.7,3459.0,5.0,5.000000000000001,2.5748000000000006,1.0,3.0,2.0,9.105,54.0,7.594999999999999,0.000158540824113,0.3098311347281389,-0.0014145656,0.14689791,0.953594960885448,2.0099915073142083
27,0.98,0.3607643023673089,0.0,0.3613156706945609,0.2854046657947485,0.2858471118719323,1.8566666666666665,0.0799999999999997,0.0,0.0,0.0,0.0,2.01768,2.88,14.76875,2183.0,7.0,6.999999999999999,1.6814,2.4,1.6,2.4,9.105,45.99999999999999,5.66375,0.0012828535639699,0.4453703277245948,-0.0068499445999999995,0.2845482,0.7897102761622969,2.094619792538666
28,2.66,0.5756155737768763,0.0001869958822423,0.577434112001827,0.4619329750564839,0.4608235591884833,2.12,0.5500000000000003,0.0,0.0,0.0,0.0,0.6304000000000001,2.24,54.23,3290.0,7.0,6.999999999999999,0.3939999999999999,1.4,0.6,2.6,9.105,8.0,45.125,7.291656678296772e-05,0.4464514937501754,0.06273581,0.53867114,0.7896936317296784,2.472472301736382
29,0.84,0.1850744437174336,0.0,0.2426773963837325,0.2332933925009201,0.1986997516572964,1.253333333333334,0.2099999999999999,0.0,0.0,0.0,0.0,0.7046399999999999,1.6,25.786875,3459.0,5.0,5.000000000000001,0.4404,1.0,3.0,2.4,9.105,54.0,16.681874999999998,0.0007498470178822,0.3643394382464163,0.18668228,0.7540047,0.8252344817767123,2.1510279818855977
30,1.2,0.1552514996717061,0.0048307930254425,0.1854607258283789,0.2649868277433919,0.2516627707278602,1.1066666666666665,0.1900000000000004,0.0,0.0,0.0,0.0,2.0292000000000003,0.96,23.005,2739.0,4.0,3.0,1.364,0.6,3.4,2.6,9.105,60.0,13.9,0.0011304389364726,0.3320627869876675,0.09022063,0.5707386999999999,0.8173032810754678,1.9345066809643696
31,3.84,0.4599027693899883,0.0,0.4599066968937621,0.2506863678733403,0.2506864992134981,0.2000000000000001,2.25,0.2,0.0,0.0,0.0,2.8459200000000004,0.0,115.765,2348.0,5.0,0.0,2.8796,0.0,0.0,2.2,7.1725,5.0,108.5925,0.0002068716732654,0.3271306076710926,-0.0017731653,0.11902149999999999,0.8412626824805273,2.1116953098084847
32,0.3,0.5932417958706873,0.0005640595500453,0.5952991922319871,0.4703153637867091,0.467781295339164,1.6599999999999997,0.3399999999999997,0.0,0.0,0.2,0.0,0.6304000000000001,0.0,33.285,577.0,5.0,0.0,0.3939999999999999,0.0,4.0,3.2,9.105,76.0,24.18,0.0002524415738886,0.444881456221094,0.08445672,0.5352743000000001,0.7896133640290762,2.3145824529009484
33,0.2600000000000001,0.1541712855353826,0.0,0.1587389802090926,0.2024357523560732,0.2032290625033093,1.253333333333334,0.3999999999999999,0.0,0.0,0.0,0.0,0.7046399999999999,2.24,25.786875,3290.0,7.0,6.999999999999999,0.4404,1.4,2.6,2.4,9.105,48.0,16.681874999999998,0.0006426557334662,0.2890935261963189,0.21025826,0.494517,0.8772086821106061,2.073599550338713
34,0.7800000000000002,0.1723265696282253,0.0005973202000678,0.1880113942111602,0.3425319461390839,0.3351983189394584,0.8133333333333336,1.38,0.0,0.0,0.0,0.0,3.08976,1.92,16.5933333333,3695.0,6.0,6.0,2.5748000000000006,1.2,0.8,2.0,9.105,1.0,7.488333333299997,0.0007745432411761,0.3317840150456411,0.0010272507,0.11721093,0.8071308076420242,2.001494346804657
35,1.16,0.0983196608127706,0.0,0.1306214599024233,0.0881791821770106,0.1199037560388221,1.0533333333333337,0.4100000000000001,0.0,0.0,0.0,0.2,0.66752,0.0,34.7633333333,722.66,2.0,0.0,0.5332,0.0,4.0,3.2,9.105,70.0,25.6583333333,4.2277278696097465e-05,0.3251108973428679,0.61151105,0.92551273,0.9460650383112116,2.2721105088347824
36,0.38,0.2857150246558567,7.204394713584053e-05,0.2857313638383518,0.2332862560818139,0.2332995556123884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.77,1115.0,3.0,0.0,0.0,0.0,2.0,3.0000000000000004,9.105,7.000000000000001,28.66500000000001,0.0003854902730884,0.4464574627089758,0.20812275,0.77314353,0.7896091751438568,2.2616240722641967
37,1.08,0.5298164963111043,0.0,0.5298165193477546,0.4325955874857689,0.4325956062274995,1.2599999999999998,0.3500000000000001,0.0,0.0,0.0,0.0,0.0,1.28,22.175,1811.0,4.0,4.0,0.0,0.8,3.2,3.0000000000000004,9.105,55.0,13.07,0.0018073752961801,0.4462058773389822,0.23173246,0.7450798000000001,0.78960662136537,2.046806300495045
38,2.02,0.3471963472394278,0.0,0.3475105822235488,0.2834847755652648,0.28374120222173105,1.08,0.1599999999999997,0.0,0.0,0.0,0.0,0.0,2.4,16.05,3695.0,6.0,6.0,0.0,2.0,2.0,2.4,9.105,50.99999999999999,6.945,0.0009269422615479,0.4461948349933951,0.21724308,0.8064505,0.7896934764254334,2.142073546764358
39,3.5,0.6016400049263928,0.0,0.6027979760825719,0.4839740715084732,0.4843774426944598,1.2866666666666662,1.38,0.0,0.0,0.0,0.0,2.01768,0.96,73.10666666670002,2607.0,4.0,3.0,1.6814,0.6,1.4,2.4,9.105,3.0,64.00166666669999,0.0001297892542472,0.4460589290900241,-0.00028610912999999996,0.08633965,0.7897262615358622,2.4007177998844944
40,2.86,0.5414272657215274,0.0002775017601332,0.5433068118296955,0.4356464948248859,0.4346958706149319,2.12,0.6800000000000002,0.0,0.0,0.0,0.0,0.6304000000000001,2.24,73.10666666670002,3290.0,7.0,6.999999999999999,0.3939999999999999,1.4,0.6,2.6,9.105,3.0,64.00166666669999,0.0001082270193062,0.4462899936377797,0.029884347999999998,0.29791418,0.7897080541867115,2.4238785623072285
41,1.2,0.1631853502083396,0.0,0.1794672176266765,0.3060743631901694,0.2983875396776266,1.34,0.7400000000000002,0.0,0.0,0.0,0.2,0.14848,2.88,34.7633333333,1814.0,9.0,9.0,0.0928,1.7999999999999998,2.2,3.2,9.105,11.0,25.6583333333,0.0002084618918457,0.3278485793391397,0.8134098000000001,1.1375196,0.8446325798866466,2.1367500131485397
42,2.640000000000001,0.5993754741036545,0.0,0.5999151810541098,0.4893881666320687,0.4898287186561259,1.4766666666666666,0.73,0.0,0.0,0.0,0.0,2.0598400000000003,3.12,36.8975,1811.0,9.0,9.0,1.2874000000000003,2.6,1.4,2.2,9.105,13.0,27.7925,8.734885576669478e-05,0.4463585964092935,0.06462728,0.53822035,0.7896853413826158,2.4504052800815845
43,1.9,0.3416640718835573,0.030873319966149,0.3756175921610066,0.2821413287808857,0.2967264851526785,0.0,0.0,0.0,0.0,0.0,0.2,0.59328,2.24,34.7633333333,3290.0,7.0,6.999999999999999,0.4868,1.4,2.6,3.4,9.105,48.0,25.6583333333,0.0003394448042574,0.3948083702088273,0.3587424,0.7181253000000001,0.7882529712023538,2.257113486346939
44,0.8000000000000003,0.2955436914989529,0.0,0.2968162196009727,0.2301093205290808,0.2290300675161184,1.586666666666667,0.8999999999999998,0.0,0.2,0.0,0.0,1.8940000000000001,0.0,37.77,1687.0,4.0,0.0,1.8359999999999999,0.0,0.0,2.8,9.105,7.000000000000001,28.66500000000001,0.0022587928595373,0.4424139273603389,-0.010169886,0.23438686,0.7896202014700107,2.0078359598607443
45,0.64,0.130093115264664,0.0049478792622396,0.1335206123511592,0.257412788994162,0.2558372576063411,1.9766666666666663,0.0300000000000002,0.0,0.0,0.0,0.0,2.0598400000000003,3.8400000000000007,23.195,2506.0,8.0,8.0,1.2874000000000003,3.2,0.8,2.2,9.105,44.0,14.09,0.0003116982868398,0.3260838008290092,0.0851096,0.5448308000000001,0.8365321005928663,2.076307186250108
46,1.3200000000000005,0.3234602537055994,0.0,0.5438153917338455,0.3866668178522914,0.4180807563976234,0.8733333333333341,0.6599999999999997,0.0,0.0,0.0,0.0,0.7046399999999999,0.32,26.910000000000004,2041.4,5.0,1.0,0.4404,0.2,3.8,2.6,9.105,63.0,17.805,0.0002712542490697,0.3654962428082479,0.10061383,0.36180174,0.8025730925161996,2.2409440742576843
47,2.3,0.4162051673810628,0.0,0.4162051673810626,0.3398300961310897,0.3398300961310897,1.2600000000000005,0.1500000000000001,0.0,0.0,0.0,0.0,3.0897600000000005,2.24,24.26,2183.0,7.0,6.999999999999999,3.8622,1.4,2.6,2.0,13.01,45.99999999999999,11.250000000000002,0.0004257907561901,0.4469195102224145,0.008301136,0.050936036,0.7896060446047711,2.2493511706511318
48,1.04,0.308538199364594,0.0004195594591654,0.3089180084007875,0.2403594061698699,0.2405678377322654,0.0,0.0,0.0,0.0,0.0,0.0,0.6304000000000001,0.0,90.7225,577.0,5.0,0.0,0.3939999999999999,0.0,2.0,2.8,9.105,4.0,81.61749999999998,0.0001096402886104,0.4460699771073046,0.05434459,0.2872674000000001,0.7896956711082429,2.4219534704107675
49,1.6,0.331519563491704,0.0,0.3526482305406017,0.3386350042204241,0.329608904394789,1.9766666666666663,0.4399999999999998,0.0,0.0,0.0,0.0,2.0598400000000003,2.56,63.59,2128.0,8.0,8.0,1.2874000000000003,1.6,0.4,2.2,9.105,9.0,54.485,3.734150316874698e-05,0.3280897369905068,0.07201922,0.59593177,0.902351135218713,2.2673522260235743
50,1.84,0.270256870268145,0.0,0.270256870268145,0.2206638105461684,0.2206638105461684,0.8400000000000003,0.9000000000000001,0.0,0.0,0.0,0.0,3.0897600000000005,2.56,22.2,2506.0,8.0,8.0,3.8622,1.6,2.4,1.8000000000000005,14.41,45.00000000000001,7.789999999999997,0.0012233307779538,0.4469195102224142,0.009471881,0.05435719,0.7896060446047712,2.103970087244212
51,1.08,0.124715428837701,0.0010156483808807,0.1335626749821672,0.2119866771993044,0.2086233391227883,1.363333333333333,0.51,0.0,0.0,0.0,0.0,3.08976,2.56,22.2,2506.0,8.0,8.0,2.5748000000000006,1.6,2.4,2.2,9.105,45.00000000000001,13.095,0.0008713662245660003,0.3468155013964119,0.019303884,0.23175538,0.8086526469381976,1.998748170574995
52,0.22,0.5895259844158016,0.0049506681985898,0.5919555276836899,0.4771889057508168,0.4792038127679913,1.81,0.1800000000000001,0.0,0.0,0.0,0.0,0.6304000000000001,2.24,18.8575,2183.0,7.0,6.999999999999999,0.3939999999999999,1.4,2.6,2.8,9.105,45.99999999999999,9.7525,0.0007791928911482,0.4393001086933661,0.08823386,0.5857076,0.7896287644669223,2.153321022592662
53,1.4200000000000002,0.1334657584912253,0.0,0.1606985299834248,0.1422460744806175,0.1352687846076095,0.7666666666666666,1.59,0.0,0.0,0.0,0.0,2.0598400000000003,0.0,54.23,1337.33,3.0,0.0,1.2874000000000003,0.0,2.0,2.2,9.105,8.0,45.125,0.0003286140459164,0.4006272270963392,0.04398312,0.33114332,0.7991630676127388,2.2151530223839933
54,0.4999999999999999,0.325561940262684,0.0003943019348052,0.3256259448275094,0.2567536284191435,0.256787263668236,0.0,0.0,0.0,0.0,0.0,0.0,0.6304000000000001,2.88,90.7225,1799.0,9.0,9.0,0.3939999999999999,1.7999999999999998,0.2,2.6,9.105,4.0,81.61749999999998,7.627618995756485e-05,0.4456244443821763,0.039903417000000004,0.3623255,0.7896319431190209,2.465101560345661
55,0.6799999999999999,0.32207417557823304,0.0008519797625439,0.322639849631365,0.2521904845256935,0.2525000383759287,1.97,0.4299999999999997,0.0,0.0,0.0,0.0,0.6304000000000001,2.88,32.365,1799.0,9.0,9.0,0.3939999999999999,1.7999999999999998,2.2,2.6,9.105,12.0,23.26,0.0008207615410449,0.4451858313239386,0.08511365,0.5617969,0.7897090458881882,2.1571640780137367
56,1.54,0.3057916665091644,0.0,0.3057916719101358,0.2367521576662657,0.2367521616198224,1.2733333333333334,0.92,0.0,0.2,0.0,0.0,2.9660800000000003,0.0,20.44,1687.0,4.0,0.0,2.7294,0.0,0.0,2.4,9.105,1.0,11.335,0.0034950289934532,0.4459906943180891,-0.003984279,0.16334692,0.7896070158121161,1.9472738652361377
57,1.18,0.2632038232493909,0.0007998410175302,0.2637892047922834,0.2149081933379963,0.2153839144916447,0.6800000000000005,0.8599999999999999,0.0,0.0,0.0,0.0,3.0897600000000005,3.12,18.12,3695.0,7.0,6.999999999999999,3.8622,2.6,1.4,1.8000000000000005,14.76875,48.0,3.3512500000000003,0.0009670107050133,0.4445179341784789,0.008480966999999999,0.050379515,0.7897324108792947,2.132698046486211
58,1.88,0.2532722243948773,0.0,0.2545480204300422,0.1926773535169261,0.1936526730080679,0.9933333333333332,1.3600000000000003,0.0,0.0,0.0,0.0,3.08976,0.0,73.10666666670002,1090.0,3.0,0.0,2.5748000000000006,0.0,2.0,2.6,9.105,3.0,64.00166666669999,0.0010716182709511,0.437180732578308,-0.013473126,0.11475039999999999,0.7896314837868371,2.1064412941440342
59,0.4999999999999999,0.2820830064520373,0.0,0.2821323951466442,0.2128275338503442,0.2128655204823669,1.0133333333333332,0.94,0.0,0.0,0.0,0.0,3.08976,3.3600000000000003,32.365,2896.0,9.0,9.0,2.5748000000000006,2.8,1.2,2.0,9.105,12.0,23.26,0.000833826356484,0.4455812935613696,0.0042296844,0.22462912,0.7896172928196696,2.1564545446787755
60,0.82,0.1854123539326412,0.0173282208273293,0.2040096597987894,0.2687683436620029,0.2642203949442477,0.8933333333333335,0.6499999999999998,0.0,0.0,0.0,0.0,3.08976,2.16,14.76875,2237.0,7.0,6.999999999999999,2.5748000000000006,1.7999999999999998,2.2,2.0,9.105,45.99999999999999,5.66375,0.0011442425965223,0.3069595763892174,0.018160443999999998,0.13929847,0.8194383076488416,1.9131672866047165
61,1.2800000000000002,0.1579079474868805,0.0092802167569992,0.1724693878078394,0.2831135195640955,0.2771935099639571,1.0733333333333333,0.0,0.0,0.0,0.0,0.4,2.9412800000000003,0.0,34.7633333333,722.66,3.0,0.0,2.7604,0.0,4.0,3.6000000000000005,9.105,82.0,25.6583333333,0.0003788510628422,0.3250456352159728,0.16125602,0.5009311,0.8136282292122097,2.1102990584369232
62,2.08,0.3574089624588624,0.0001197151457468,0.3578840145420529,0.291824710511855,0.2922115133305918,1.94,0.5699999999999998,0.0,0.0,0.0,0.0,0.0,2.24,29.2433333333,3290.0,7.0,6.999999999999999,0.0,1.4,0.6,2.4,9.105,2.0,20.1383333333,0.0014394674695989,0.4462524695157465,0.2208808,0.5398109,0.7897154572097602,2.079530672158982
63,1.38,0.6061090774511683,0.0002122659028343,0.6061233146861166,0.4823627615917518,0.482373667204957,0.0,0.0,0.0,0.0,0.0,0.2,0.59328,0.0,34.7633333333,722.66,2.0,0.0,0.4868,0.0,4.0,3.4,9.105,70.0,25.6583333333,0.0001988451929694,0.4457767945271683,0.18261375,0.60536754,0.7896075631486619,2.3469060651493168
64,0.72,0.6061267459378883,0.0,0.6099798722459274,0.4747213286113015,0.4699085306711449,1.1266666666666665,0.71,0.0,0.0,0.0,0.0,2.01768,1.92,16.05,3695.0,6.0,6.0,1.6814,1.2,2.8,2.4,9.105,50.99999999999999,6.945,0.0005930078682092,0.4448983460122946,0.01383225,0.22988360000000002,0.7896127089954956,2.2022355267389635
65,1.52,0.5966857406636955,0.0001914412146544,0.5974316468779842,0.4871918989494225,0.4878011582757652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.77,1115.0,3.0,0.0,0.0,0.0,2.0,3.0000000000000004,9.105,7.000000000000001,28.66500000000001,0.0002681038960108,0.4461794505946473,0.15031461,0.71770495,0.7897055942502194,2.308704105599321
66,0.84,0.4019769495397822,0.0,0.4019783551774863,0.3165977241718414,0.3165988445342811,0.8433333333333333,0.6700000000000002,0.0,0.0,0.0,0.0,3.08976,1.6,28.11000000000001,2180.0,6.0,5.000000000000001,2.5748000000000006,1.0,3.0,2.4,9.105,49.0,19.005,0.0012643472026158,0.4459748571510799,0.006406934,0.21415749,0.7896061620397984,2.0979110239134107
67,0.96,0.0939005751143642,0.1149989851617653,0.1572836008546985,0.1150042477920382,0.1926322835007938,0.0,0.0,0.2,0.0,0.0,0.0,0.48768,0.0,54.23,2348.0,5.0,0.0,0.3048,0.0,0.0,2.6,7.1725,8.0,47.0575,0.012160062466301,0.3662686550497847,0.16817632,0.79902005,0.7810285059381572,1.8147750055747869
68,1.02,0.6068474670132918,0.0,0.6073367541391794,0.4803897138906369,0.4807710352198441,1.4666666666666663,0.24,0.0,0.0,0.0,0.0,2.01768,0.0,32.95,544.4,5.0,0.0,1.6814,0.0,4.0,3.2,9.105,75.0,23.845,8.001952136305759e-05,0.4458195632341645,0.0064871083,0.22508202,0.7896657665121963,2.460189228532165
69,1.2,0.3552611325251888,0.0,0.3552611325251887,0.2907689430051733,0.2907689430051733,1.523333333333334,0.0299999999999998,0.0,0.0,0.0,0.0,0.7046399999999999,3.12,25.786875,2750.0,7.0,6.999999999999999,0.4404,2.6,1.4,2.4,9.105,45.99999999999999,16.681874999999998,0.0004842128835394,0.4469195102224146,0.19883858,0.5468776,0.7896060446047711,2.232154925632664
