# c0 + a0 * ((feature_29 - feature_3) * sqrt(feature_29)) + a1 * ((feature_22 / feature_16) + (|feature_6 - feature_2|)) + a2 * ((feature_13 + feature_1) / sqrt(feature_25)) + a3 * ((feature_27 * feature_4) * (feature_9 - feature_5))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.499933547234875; Max AE: 2.02605779056658
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  1.070683691514595e+01,  2.698002932427321e-01,  1.621434283712181e+00, -8.598323121669837e-02,  4.185957599645347e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         28|2|sub|28|sqrt|mult; ((feature_29 - feature_3) * sqrt(feature_29)); $\left(\left(feature_{29} - feature_{3}\right) \left(\sqrt{ feature_{29} }\right)\right)$; ((feature_29 - feature_3) .* sqrt(feature_29)); ((newdata$feature_29 - newdata$feature_3) * sqrt(newdata$feature_29)); feature_29,feature_3,feature_29
# 1;  2; Unitless;                                         21|15|div|5|1|abd|add; ((feature_22 / feature_16) + (|feature_6 - feature_2|)); $\left(\left(\frac{ feature_{22} }{ feature_{16} } \right) + \left(\left|feature_{6} - feature_{2}\right|\right)\right)$; ((feature_22 ./ feature_16) + abs(feature_6 - feature_2)); ((newdata$feature_22 / newdata$feature_16) + abs(newdata$feature_6 - newdata$feature_2)); feature_22,feature_16,feature_6,feature_2
# 2;  2; Unitless;                                         12|0|add|24|sqrt|div; ((feature_13 + feature_1) / sqrt(feature_25)); $\left(\frac{ \left(feature_{13} + feature_{1}\right) }{ \left(\sqrt{ feature_{25} }\right) } \right)$; ((feature_13 + feature_1) ./ sqrt(feature_25)); ((newdata$feature_13 + newdata$feature_1) / sqrt(newdata$feature_25)); feature_13,feature_1,feature_25
# 3;  2; Unitless;                                         26|3|mult|8|4|sub|mult; ((feature_27 * feature_4) * (feature_9 - feature_5)); $\left(\left(feature_{27} feature_{4}\right) \left(feature_{9} - feature_{5}\right)\right)$; ((feature_27 .* feature_4) .* (feature_9 - feature_5)); ((newdata$feature_27 * newdata$feature_4) * (newdata$feature_9 - newdata$feature_5)); feature_27,feature_4,feature_9,feature_5
# Number of Samples Per Task
# Task, n_samples               
# all , 1692                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
21          ,  6.400000000000000e-01,  1.322787191827688e+00, -0.000000000000000e+00,  1.565622498813875e+00,  3.048225054386637e-01,  1.449542894954700e-01
22          ,  1.520000000000000e+00,  1.547728698884400e+00, -0.000000000000000e+00,  2.294170500048363e+00,  2.614410456868716e-01, -1.003167587344453e+00
23          ,  3.960000000000000e+00,  3.121922871236651e+00, -1.908633777078390e-03,  2.571999311576397e+00,  5.811392963567243e-01, -1.264848016591218e+01
24          ,  1.660000000000000e+00,  1.651801934313729e+00, -0.000000000000000e+00,  2.622819477741253e+00,  1.555046201747690e-01, -3.180017589891904e+00
25          ,  1.540000000000000e+00,  1.243471009505284e+00, -0.000000000000000e+00,  2.247604758827087e+00,  3.023229443438940e-01,  3.160220386597749e+00
26          ,  3.660000000000000e+00,  2.536334534420681e+00, -5.869942890075838e-03,  2.188967160766153e+00,  6.384558499000654e-01, -6.452294270556361e+00
27          ,  9.600000000000000e-01,  1.537766387643638e+00, -1.763821441177405e-03,  2.298042972693110e+00,  3.742974578858188e-01,  1.033408735457015e+00
28          ,  8.200000000000000e-01,  1.180500024959124e+00, -2.715526183263913e-04,  2.292138943924827e+00,  1.584848410772780e-01,  1.286073782500676e+00
29          ,  1.340000000000000e+00,  1.612787399760033e+00, -1.596169576631909e-03,  1.742181622448385e+00,  3.506099348431575e-01, -2.009106700381857e+00
30          ,  1.640000000000000e+00,  2.666545940301041e+00, -0.000000000000000e+00,  2.918043443259169e+00,  5.062810944230627e-01, -7.440516841533027e+00
31          ,  1.720000000000000e+00,  1.564491068837197e+00, -0.000000000000000e+00,  1.321793689296026e+00,  5.569308620373623e-01,  1.322953416159424e+00
32          ,  8.200000000000000e-01,  7.331315322885479e-01, -1.006745644170202e-02,  1.081119324704476e+00,  9.222735682830063e-02,  2.198163784974448e-01
33          ,  9.000000000000001e-01,  1.172294387867713e+00, -0.000000000000000e+00,  1.754722561928010e+00,  2.121141532218313e-01,  7.403210260692106e-01
34          ,  1.620000000000000e+00,  1.624047117304609e+00, -0.000000000000000e+00,  2.380845670305348e+00,  3.683808008816435e-01,  3.978306258186116e-01
35          ,  1.440000000000000e+00,  8.454600769003083e-01, -4.944152740152245e-02,  3.187653211044646e+00,  1.401615037574259e-01,  1.524317579494247e+00
36          ,  1.780000000000000e+00,  1.805459093655034e+00, -0.000000000000000e+00,  2.922093419129748e+00,  3.704689976587370e-01,  2.569642357542983e-02
37          ,  4.200000000000001e-01,  1.001122715729769e+00, -0.000000000000000e+00,  1.665848498120959e+00,  3.882070733799961e-01,  5.772889765362337e+00
38          ,  3.500000000000000e+00,  2.778671183511498e+00, -0.000000000000000e+00,  2.603695711531275e+00,  2.421887213472299e-01, -1.471105985715173e+01
39          ,  3.840000000000000e+00,  3.699730368935562e+00, -0.000000000000000e+00,  3.437502538530480e+00,  6.010317265936097e-01, -1.603989463340176e+01
40          ,  2.860000000000000e+00,  1.669277291177576e+00, -1.025010842014919e-02,  1.838274977919981e+00,  1.642995956562600e-01, -6.955538151644853e+00
41          ,  1.500000000000000e+00,  1.131775127671769e+00, -0.000000000000000e+00,  2.021229209139900e+00,  9.386168895291959e-02, -1.821352111745297e-01
42          ,  3.060000000000000e+00,  1.932264531214233e+00, -0.000000000000000e+00,  3.219078830118894e+00,  2.925496836128059e-01, -1.986553305756933e+00
43          ,  1.900000000000000e+00,  1.657086461543907e+00, -0.000000000000000e+00,  3.273342922188078e+00,  2.151757820181012e-01, -7.499638253914191e-02
44          ,  1.660000000000000e+00,  1.544679297142570e+00, -0.000000000000000e+00,  2.399639481078013e+00,  2.939960501253614e-01, -2.285127610722401e-02
45          ,  8.400000000000000e-01,  9.649751103196373e-01, -4.670678022172765e-02,  3.193199523540685e+00,  1.077386891639659e-01, -1.191378452432725e-01
46          ,  8.400000000000000e-01,  9.595056626434405e-01, -2.661361474881572e-02,  2.216788119365743e+00,  2.871303957915416e-01,  2.765604565125434e+00
47          ,  1.300000000000000e+00,  1.030524445224463e+00, -0.000000000000000e+00,  1.824254463856885e+00,  2.836675918594717e-01,  3.956632681082292e+00
49          ,  1.160000000000000e+00,  1.366769710192343e+00, -0.000000000000000e+00,  1.275974553315236e+00,  2.160254794551137e-01, -2.949930113581860e+00
50          ,  2.280000000000000e+00,  2.147145191609453e+00, -0.000000000000000e+00,  3.623616859054127e+00,  3.913978399090466e-01, -1.352248137550877e+00
51          ,  1.100000000000000e+00,  1.072586815893069e+00, -0.000000000000000e+00,  1.739364454429161e+00,  1.012980859369922e-01, -2.379746186012820e-01
52          ,  1.460000000000000e+00,  1.988625627147918e+00, -0.000000000000000e+00,  2.139833523800901e+00,  3.875230539312789e-01, -4.237558701184174e+00
53          ,  8.800000000000001e-01,  1.427514160023117e+00, -1.781625481414051e-03,  1.876851371336593e+00,  4.030715070619171e-01,  1.534427530792680e+00
54          ,  1.520000000000000e+00,  1.588442589993108e+00, -0.000000000000000e+00,  1.833892704044685e+00,  3.014958597350972e-01, -2.165612000095226e+00
55          ,  2.600000000000001e+00,  1.482262480428508e+00, -1.429487844951799e-02,  3.085791893751226e+00,  2.153324516018719e-01, -4.073430947638084e-01
56          ,  1.280000000000000e+00,  1.068220733657905e+00, -3.604183464819840e-02,  2.552924443879786e+00,  3.655559942520454e-01,  2.860857430070682e+00
57          ,  1.280000000000000e+00,  1.725991412419749e+00, -0.000000000000000e+00,  3.106887937203029e+00,  1.993684703696822e-01, -1.696766926671840e+00
58          ,  1.620000000000000e+00,  1.689242722087227e+00, -0.000000000000000e+00,  2.299933508031032e+00,  3.522700171100304e-01, -9.181039515961281e-01
59          ,  5.800000000000001e-01,  9.343759670653741e-01, -3.685721755559485e-02,  2.196516156691029e+00,  2.306369212966752e-01,  6.533703032358000e-01
60          ,  1.780000000000000e+00,  7.662629400875237e-01, -1.586931658303991e-03,  1.455208185580274e+00,  2.772057711671319e-01,  5.552574971564831e+00
61          ,  1.020000000000000e+00,  1.746005765900323e+00, -0.000000000000000e+00,  2.334455633657385e+00,  2.150073432729034e-01, -4.058383348037641e+00
62          ,  1.920000000000000e+00,  2.055852611073573e+00, -3.647594481225825e-03,  2.886145428753488e+00,  3.622202394970431e-01, -3.608981057902380e+00
63          ,  2.500000000000000e+00,  2.025233170973326e+00, -0.000000000000000e+00,  2.511761233398988e+00,  4.116358031062688e-01, -3.041559225228641e+00
64          ,  7.600000000000002e-01,  1.180598531239948e+00, -2.309900140384533e-02,  3.466730940835646e+00,  1.883719646834881e-01,  2.691661741191685e+00
66          ,  2.400000000000000e+00,  1.086528033337463e+00, -0.000000000000000e+00,  1.513105269017686e+00,  9.930307666095865e-02, -1.147696053198471e+00
67          ,  2.020000000000000e+00,  2.331485937507446e+00, -0.000000000000000e+00,  3.279079259527681e+00,  4.370499312964998e-01, -3.716374517871418e+00
68          ,  2.900000000000000e+00,  2.136198641253413e+00, -0.000000000000000e+00,  2.855040281112215e+00,  5.738889759031117e-01, -1.952580219845274e-01
69          ,  3.420000000000000e+00,  4.413444292786906e+00, -0.000000000000000e+00,  2.995010220804431e+00,  6.320940264885100e-01, -2.514321619825750e+01
71          ,  3.040000000000000e+00,  1.941794836451273e+00, -0.000000000000000e+00,  2.919056161403900e+00,  2.364218649888853e-01, -4.097244844729609e+00
72          ,  2.340000000000000e+00,  2.303327209350451e+00, -0.000000000000000e+00,  3.044000549463231e+00,  3.937302584787121e-01, -4.943422837951095e+00
73          ,  1.200000000000000e+00,  9.087615124023517e-01, -3.693564095331088e-02,  1.833859721527420e+00,  4.071970071510786e-01,  3.133046269145868e+00
74          ,  2.920000000000000e+00,  2.316770493828805e+00, -0.000000000000000e+00,  3.275263116492535e+00,  3.089880158812095e-01, -5.972141487534106e+00
75          ,  1.120000000000000e+00,  1.662109168966482e+00, -0.000000000000000e+00,  1.937983039107112e+00,  3.851662246577767e-01, -1.117930715130329e+00
76          ,  3.440000000000000e+00,  2.394976283331036e+00, -0.000000000000000e+00,  2.948497318216166e+00,  2.425271564567562e-01, -9.160312132154390e+00
77          ,  8.800000000000001e-01,  1.806627649594019e+00, -0.000000000000000e+00,  2.588762679583148e+00,  2.151465795591384e-01, -3.962829898341150e+00
78          ,  1.080000000000000e+00,  1.432695935967624e+00, -0.000000000000000e+00,  2.587433799538907e+00,  2.855933948397238e-01,  1.710346789397956e+00
80          ,  1.880000000000000e+00,  1.503933253786836e+00, -0.000000000000000e+00,  1.737769954031084e+00,  2.150427723370837e-01, -3.114664607445397e+00
81          ,  1.080000000000000e+00,  1.586837872164958e+00, -1.777497239543201e-02,  2.267089913461923e+00,  5.286900376744995e-01,  1.283294796337235e+00
82          ,  8.600000000000001e-01,  1.248287723013241e+00, -0.000000000000000e+00,  2.553261130200316e+00,  6.710038047500337e-02, -3.724273162331519e-01
83          ,  1.380000000000000e+00,  1.634306778128340e+00, -0.000000000000000e+00,  2.618384127104665e+00,  3.082666142523812e-01, -1.097441424640313e-01
84          ,  8.200000000000000e-01,  8.360134560240224e-01, -0.000000000000000e+00,  2.270331312364922e+00,  1.650314373575381e-01,  5.381351475736082e+00
85          ,  1.700000000000000e+00,  1.284615997191072e+00, -2.972351334529325e-03,  2.292319081128668e+00,  1.819658371203339e-01,  1.822365666436859e-01
86          ,  8.000000000000003e-01,  9.490515845828281e-01, -2.275875199037522e-02,  1.837262351900344e+00,  2.205943061751758e-01,  9.216101841936001e-01
87          ,  1.440000000000000e+00,  1.760738484712679e+00, -0.000000000000000e+00,  3.030945165195932e+00,  3.956707103171467e-01,  1.362605507323372e+00
88          ,  1.920000000000000e+00,  1.646632710988151e+00, -1.669063820470420e-02,  3.582207881143472e+00,  2.668701305204135e-01, -8.778196016603128e-02
90          ,  1.680000000000000e+00,  1.565151242302690e+00, -0.000000000000000e+00,  2.300755638023581e+00,  2.229558217077318e-01, -1.910869376789357e+00
91          ,  2.040000000000000e+00,  1.931092059824149e+00, -0.000000000000000e+00,  3.002877589021686e+00,  3.410773742407731e-01, -1.736204788591657e+00
92          ,  1.020000000000000e+00,  1.265363107057218e+00, -0.000000000000000e+00,  2.187335279894879e+00,  2.139174044857240e-01,  1.049383293489030e+00
93          ,  1.560000000000000e+00,  1.531738189379452e+00, -0.000000000000000e+00,  1.757855134174755e+00,  2.973505055254746e-01, -1.822893750098259e+00
94          ,  1.000000000000000e+00,  8.557682964607444e-01, -3.960081935037031e-02,  2.530751548993786e+00,  2.530384452365225e-01,  2.697161597422357e+00
95          ,  6.799999999999999e-01,  1.191738716819117e+00, -5.941782454135739e-03,  1.660435356844077e+00,  4.721649078149485e-01,  4.382362204534407e+00
96          ,  1.400000000000000e+00,  1.592109505418820e+00, -0.000000000000000e+00,  2.104852424441354e+00,  3.081570167772768e-01, -1.232421611036256e+00
97          ,  1.980000000000000e+00,  1.858956758695697e+00, -0.000000000000000e+00,  3.255757707439539e+00,  3.642075032059155e-01,  3.324126942213083e-01
98          ,  2.200000000000000e-01,  3.205705779542384e-01, -4.536511308206207e-03,  1.205743071621417e+00,  3.559927658168819e-01,  1.107171934976785e+01
99          ,  1.240000000000000e+00,  1.584925328952819e+00, -0.000000000000000e+00,  3.092007170871570e+00,  2.704580682065091e-01,  1.237739673330966e+00
100         ,  1.580000000000000e+00,  1.120234108929196e+00, -2.881873126045862e-02,  2.165834183977597e+00,  2.611563800491729e-01, -2.797288103261516e-02
101         ,  1.620000000000000e+00,  1.586598227312303e+00, -1.782570826977012e-02,  2.966675478914460e+00,  1.615726607477508e-01, -3.447998509475009e+00
102         ,  2.860000000000000e+00,  1.793840051118806e+00, -0.000000000000000e+00,  3.356793294519569e+00,  2.213379021946672e-01, -1.287409317699503e+00
103         ,  2.460000000000000e+00,  2.353092159567876e+00, -0.000000000000000e+00,  3.291252966361673e+00,  2.844886574402222e-01, -6.806393681195686e+00
104         ,  1.280000000000000e+00,  1.482190286495265e+00, -0.000000000000000e+00,  2.373509129299870e+00,  2.403793594709181e-01, -3.891657991320545e-01
105         ,  1.500000000000000e+00,  1.733167794966449e+00, -0.000000000000000e+00,  2.731496314046144e+00,  3.071131651307191e-01, -9.263400831934080e-01
106         ,  8.600000000000001e-01,  1.553044194773360e+00, -0.000000000000000e+00,  2.483703003738137e+00,  2.549679801651444e-01, -5.923342384685606e-01
107         ,  7.000000000000000e-01,  1.694707492154901e+00, -0.000000000000000e+00,  2.153979853164030e+00,  8.540115935627123e-02, -6.472133701468457e+00
108         ,  1.140000000000000e+00,  1.418508112153194e+00, -1.019894688675651e-02,  2.255723625147263e+00,  2.403521087438545e-01, -1.288632292883455e+00
110         ,  1.100000000000000e+00,  1.224327996450697e+00, -0.000000000000000e+00,  2.378612948244968e+00,  3.082354528786690e-01,  3.905433192758401e+00
111         ,  1.160000000000000e+00,  1.289079208721152e+00, -0.000000000000000e+00,  1.964003863229164e+00,  1.290193410082713e-01, -1.528184576171734e+00
112         ,  1.720000000000000e+00,  1.540460086887139e+00, -0.000000000000000e+00,  1.921470601267543e+00,  3.431438158259285e-01, -5.473840346931855e-01
113         ,  1.400000000000000e+00,  1.693681966105153e+00, -0.000000000000000e+00,  2.719013158774930e+00,  3.365335522194465e-01,  4.851388528592003e-02
114         ,  1.020000000000000e+00,  7.938817217564852e-01, -3.693645008986244e-02,  2.317563112464177e+00,  1.015350352776350e-01,  2.227537294062724e-01
115         ,  5.600000000000001e-01,  1.277558841388592e+00, -0.000000000000000e+00,  1.542468457421502e+00,  2.806957897376484e-01,  1.433435020504833e-01
116         ,  1.280000000000000e+00,  9.799444880806607e-01, -2.187356289407652e-02,  1.611018549563080e+00,  2.470320188236437e-01,  4.611836779052843e-01
117         ,  1.400000000000000e-01,  1.545637298364214e+00, -2.404165673633478e-03,  2.125966425631113e+00,  3.337794317678167e-01, -4.418858040205896e-01
118         ,  7.200000000000000e-01,  1.000507751045162e+00, -4.259231443359385e-02,  2.398568464481508e+00,  2.403413487779426e-01, -1.289527925365317e-02
119         ,  2.460000000000000e+00,  1.601214466644053e+00, -0.000000000000000e+00,  1.977103613112702e+00,  2.377560352089778e-01, -3.066758270325609e+00
121         ,  1.140000000000000e+00,  1.402328949209560e+00, -0.000000000000000e+00,  2.564289049631853e+00,  1.134453859395912e-01, -1.255396105454202e+00
122         ,  1.040000000000000e+00,  8.110415405497777e-01, -1.927014658020187e-02,  2.438744238381304e+00,  2.443183352040048e-01,  5.295822588948062e+00
123         ,  1.620000000000000e+00,  2.142688615170656e+00, -0.000000000000000e+00,  2.383273182302142e+00,  3.305307335298263e-01, -6.340203559037652e+00
124         ,  7.000000000000000e-01,  1.596315202565851e+00, -0.000000000000000e+00,  1.769320272319411e+00,  3.153434676632531e-01, -2.198656668285713e+00
125         ,  1.860000000000000e+00,  1.631247001020250e+00, -0.000000000000000e+00,  2.774414610527611e+00,  2.747871627480416e-01, -2.159030184383949e-01
126         ,  7.200000000000000e-01,  9.572393966607181e-01, -5.226038514974317e-02,  2.572197439683534e+00,  3.975977959637944e-01,  2.796722802678523e+00
127         ,  2.400000000000000e+00,  1.635277091537522e+00, -0.000000000000000e+00,  1.888560519757022e+00,  2.613706104632782e-01, -3.295431876267133e+00
130         ,  2.260000000000000e+00,  1.450600141329112e+00, -0.000000000000000e+00,  2.548066975742496e+00,  2.769509888477783e-01,  1.215616843419445e+00
131         ,  1.700000000000000e+00,  1.236222731531040e+00,  1.695496939951088e-03,  2.717802905810081e+00,  5.834269645632863e-02,  3.301725983075231e-01
132         ,  3.740000000000000e+00,  2.715300027257326e+00, -0.000000000000000e+00,  2.497768969257070e+00,  5.255524223163983e-01, -8.962872650838239e+00
133         ,  2.140000000000000e+00,  1.347114882058289e+00, -9.988812155440868e-03,  2.527304032898684e+00,  3.181025606114052e-01,  1.886205712306200e+00
134         ,  2.540000000000000e+00,  1.814621045169034e+00, -1.069243079183896e-02,  2.030254804751307e+00,  6.036241735254622e-01,  1.859999091156929e-01
135         ,  1.100000000000000e+00,  8.166652056519100e-01, -3.753746306861784e-03,  1.492218914659193e+00,  9.429717400078089e-02,  1.363493493611538e+00
136         ,  1.760000000000000e+00,  1.469149634789543e+00, -0.000000000000000e+00,  2.371593977631384e+00,  2.841846783039881e-01,  5.825514509242129e-01
137         ,  2.200000000000000e+00,  1.071466327787486e+00, -0.000000000000000e+00,  1.660789745776604e+00,  2.552171127546499e-01,  2.431041100161989e+00
139         ,  1.500000000000000e+00,  1.108804763226101e+00, -2.933019384055572e-02,  2.554449908471087e+00,  2.658285563825573e-01,  1.348777688913225e+00
140         ,  5.600000000000001e-01,  1.178308931903543e-01, -2.858739260327323e-02,  1.977470230078351e+00,  1.336542316972113e-01,  8.663525517612779e+00
142         ,  1.140000000000000e+00,  1.846588775820755e+00, -0.000000000000000e+00,  1.528156647576770e+00,  9.683952290353508e-02, -9.986563305593652e+00
143         ,  1.940000000000000e+00,  1.318402827648177e+00, -0.000000000000000e+00,  2.399014775602839e+00,  2.562872071868040e-01,  1.895726459341599e+00
144         ,  2.120000000000000e+00,  1.401032429109464e+00, -0.000000000000000e+00,  2.200239812356448e+00,  2.880027441190014e-01,  9.090865677507801e-01
145         ,  8.600000000000001e-01,  1.864529443684394e+00, -0.000000000000000e+00,  3.029801187935603e+00,  3.812752135244746e-01, -1.195550791000559e-01
146         ,  8.400000000000000e-01,  1.186762044196823e+00, -0.000000000000000e+00,  1.963878764005066e+00,  1.160974042530551e-01, -5.822868668248843e-01
148         ,  2.500000000000000e+00,  2.666732439236276e+00, -2.791387818078275e-03,  2.961455866768964e+00,  4.610803508117319e-01, -8.506431468382987e+00
149         ,  2.020000000000000e+00,  1.751731247152327e+00, -0.000000000000000e+00,  2.616253955463572e+00,  5.227266692374677e-01,  2.562098871939840e+00
150         ,  1.820000000000000e+00,  1.643348342361200e+00, -0.000000000000000e+00,  2.257404376351501e+00,  3.653444391016399e-01, -2.712415018206246e-01
151         ,  1.400000000000000e+00,  2.181287365058462e+00, -1.319087449960124e-02,  3.207613752806952e+00,  2.914964062155644e-01, -6.581129150283392e+00
152         ,  1.420000000000000e+00,  1.231492528989950e+00, -2.249956166204115e-02,  2.342851370568477e+00,  2.543471977028604e-01, -1.080053999681086e-01
153         ,  8.200000000000000e-01,  1.646305849286551e+00, -0.000000000000000e+00,  2.978421682715340e+00,  4.018999421857581e-01,  2.646135714341931e+00
154         ,  1.500000000000000e+00,  1.516946742954067e+00, -0.000000000000000e+00,  2.742941906373576e+00,  1.624308673034474e-01, -1.104092902533446e+00
155         ,  1.380000000000000e+00,  1.937043475715924e+00, -0.000000000000000e+00,  3.168603422618409e+00,  2.693785037991432e-01, -2.637468243458539e+00
156         ,  5.800000000000001e-01,  1.189524043945990e+00, -6.518622232161285e-03,  1.938056322775572e+00,  4.801571179506715e-01,  5.358129267388011e+00
157         ,  1.440000000000000e+00,  1.594785070571772e+00, -0.000000000000000e+00,  1.833727481972996e+00,  2.338157630653398e-01, -3.516176348098040e+00
158         ,  1.000000000000000e+00,  1.171683716334831e+00, -0.000000000000000e+00,  2.593844231914472e+00,  1.888441671782645e-01,  2.941624563174012e+00
159         ,  1.880000000000000e+00,  1.896511476515876e+00, -0.000000000000000e+00,  3.257763881076482e+00,  2.740712588920231e-01, -1.797810207714338e+00
160         ,  2.800000000000000e+00,  3.488434541383657e+00, -0.000000000000000e+00,  3.528481320739195e+00,  2.801386060071480e-01, -1.934827434221583e+01
161         ,  1.120000000000000e+00,  5.955462051415831e-01, -2.221240880498327e-02,  1.783082614544061e+00,  1.623210030048739e-01,  3.832072406580017e+00
162         ,  1.840000000000000e+00,  1.818127707435752e+00, -0.000000000000000e+00,  2.927275612131735e+00,  1.614447307131397e-01, -4.047069442363919e+00
163         ,  8.200000000000000e-01,  1.081871181217460e+00, -3.218653408451132e-03,  1.733208290535677e+00,  3.453470472690632e-01,  3.836104135738081e+00
164         ,  9.000000000000001e-01,  1.454401381355420e+00, -0.000000000000000e+00,  2.130837964058521e+00,  2.827911409908928e-01, -2.765263259808819e-02
165         ,  1.880000000000000e+00,  1.409493877205319e+00, -0.000000000000000e+00,  2.466711615027513e+00,  2.316451397704570e-01,  5.840530811344823e-01
166         ,  2.580000000000001e+00,  1.596796209017850e+00, -0.000000000000000e+00,  2.069297314862558e+00,  3.172820632560509e-01, -1.226418340349862e+00
167         ,  1.500000000000000e+00,  1.024450518206915e+00, -0.000000000000000e+00,  2.532699582789772e+00,  2.346192801221085e-01,  5.325318318707004e+00
168         ,  1.100000000000000e+00,  7.207462168150305e-01, -2.669839065846957e-02,  2.259426828854966e+00,  1.029860513491890e-01,  2.193141164751631e+00
170         ,  1.940000000000000e+00,  2.325438094179748e+00, -0.000000000000000e+00,  3.331231597055390e+00,  3.570719809049607e-01, -4.990581475083663e+00
171         ,  5.400000000000000e-01,  9.265807647951604e-01, -2.643941944828306e-02,  1.809307999282612e+00,  1.993365553318548e-01,  2.360390078775863e-01
